Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Central Services to the Public,HAGS-SMP LTD,02/12/2024,No,250,PROFESSIONAL FEES,Consultancy - Works
Adult Social Care,GATEWAY FAMILY SERVICES CIC,02/12/2024,No,35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,TARGETED PROVISION LTD,16/12/2024,No,1200,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,TARGETED PROVISION LTD,16/12/2024,No,720,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Central Services to the Public,ADARE LTD,16/12/2024,No,1225.46,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,CRITIQOM LTD,16/12/2024,No,8876.72,POSTAGE  COURIER SERVICES,Postage
Children & Education Services,Halo Transfers Ltd,04/12/2024,No,2886,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Adult Social Care,Halo Transfers Ltd,03/12/2024,No,500,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,400,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,1600,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,4000,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,3000,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,6720,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,2200,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,2080,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,3600,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,2300,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,3400,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,2900,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,1320,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,3100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,1430,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Halo Transfers Ltd,03/12/2024,No,120,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,35,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/12/2024,No,100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Winnr Sports CIC,09/12/2024,No,5200,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,Halo Transfers Ltd,19/12/2024,No,2220,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Planning & Development Services,MOTT MACDONALD LTD,02/12/2024,No,4471.43,PROFESSIONAL FEES,Consultancy - Business
Planning & Development Services,MOTT MACDONALD LTD,02/12/2024,No,-4471.43,PROFESSIONAL FEES,Consultancy - Business
Planning & Development Services,MOTT MACDONALD LTD,02/12/2024,No,4471.43,PROFESSIONAL FEES,Consultancy - Business
Planning & Development Services,MOTT MACDONALD LTD,02/12/2024,No,4471.43,PROFESSIONAL FEES,Consultancy - Business
Adult Social Care,Halo Transfers Ltd,20/12/2024,No,300,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,1200,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,3000,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,2400,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,5320,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,1650,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,1560,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,2700,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,1725,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,2550,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,2175,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,935,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,2325,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,660,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,20/12/2024,No,100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Halo Transfers Ltd,20/12/2024,No,210,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Central Services to the Public,ST BASILS,03/12/2024,No,1792.04,RENTS FOR PREMISES,RENTS FOR PREMISES
Planning & Development Services,NETVISION IP LIMITED,16/12/2024,No,561.41,OTHER PREMISE COSTS,Security - Equipment
Corporate & Democratic Core,RJS CATERING,10/12/2024,No,598.5,CATERING PROVISIONS,Catering - Food & Beverages
Planning & Development Services,WARWICKSHIRE COUNTY COUNCIL,13/12/2024,No,5000,PROFESSIONAL FEES,Consultancy - Business
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,02/12/2024,No,590,CLOTHING,Clothing - Protective
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,02/12/2024,No,581.4,CLOTHING,Clothing - Protective
Planning & Development Services,Derby City Council,04/12/2024,No,790,OTHER FEES & CHARGES,Environmental Services - Other
Children & Education Services,Take Me Services Ltd,19/12/2024,No,28834.5,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Take Me Services Ltd,19/12/2024,No,30004,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Adult Social Care,Berkeley Scott Ltd,04/12/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,04/12/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,04/12/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,-1054.57,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,1054.57,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,19/12/2024,No,878.81,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,23/12/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,23/12/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,23/12/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Children & Education Services,ALISON EAREY LTD,19/12/2024,No,3325,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,M & BG LTD,04/12/2024,No,548,GROUNDS MAINTENANCE,Playground & Pool Maintenance
Central Services to the Public,SECURITY PLUS + LTD,10/12/2024,No,361.25,OTHER CONTRACTED SERVICES,Cash Collection
Adult Social Care,EDGE TRAINING & CONSULTANCY LTD,04/12/2024,No,600,TRAINING,Training
Planning & Development Services,INTERCLIMATE TRUST,04/12/2024,No,3600,MARKETING,Marketing
Planning & Development Services,INTERCLIMATE TRUST,04/12/2024,No,-3600,MARKETING,Marketing
Planning & Development Services,INTERCLIMATE TRUST,04/12/2024,No,3600,MARKETING,Marketing
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,19/12/2024,No,265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,EDMUNDSON ELECTRICAL LTD,19/12/2024,No,178.5,PAYABLES ACCRUAL ACCOUNT,Lighting
Children & Education Services,EDMUNDSON ELECTRICAL LTD,19/12/2024,No,63,PAYABLES ACCRUAL ACCOUNT,General Materials
Children & Education Services,EDMUNDSON ELECTRICAL LTD,19/12/2024,No,30,PAYABLES ACCRUAL ACCOUNT,General Materials
Children & Education Services,EDMUNDSON ELECTRICAL LTD,19/12/2024,No,100,PAYABLES ACCRUAL ACCOUNT,Lighting
Children & Education Services,EDMUNDSON ELECTRICAL LTD,19/12/2024,No,74.5,PAYABLES ACCRUAL ACCOUNT,Lighting
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,124.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,73.55,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,74.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,86.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,73.02,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.98,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,9.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,84.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,23.44,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,42.37,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,112.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,43.45,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,112.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,43.45,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,33.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,12.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,5.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,12.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,19.11,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,86.32,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,12.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,4.26,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,21.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-112.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-112.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,788.04,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,867.48,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,836.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,816.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,872.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,776.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,725.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,687.45,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,713.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,740.11,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,652.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,626,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,681.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,609.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,650.59,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,617.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,598.97,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,538.46,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,535.47,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,472.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,536.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,507.47,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,553.39,CATERING PROVISIONS,Catering - Food & Beverages
