Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,03/08/2023,4166043-6552,"œ8,303.84",PINKNEY BUILDING CONTRACTORS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,03/08/2023,4166045-18422/18,"œ5,462.92",PIONEERING CARE PARTNERSHIP.
Neighbourhoods and Climate Change,Environmental Services,Premises,115125,Repairs to Grounds,03/08/2023,4166046-TEE21468,œ603.75,PIRTEK CLEVELAND.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,03/08/2023,4166049-178849,"œ54,068.75",PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3712,"œ1,147.25",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3713,"œ1,046.75",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3714,"œ1,274.40",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3715,œ999.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3716,"œ1,039.50",S & R LANDSCAPES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3717,œ920.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3718,"œ1,530.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3719,"œ1,501.20",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3720,"œ1,244.25",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3721,œ999.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3722,"œ1,147.25",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3723,"œ1,274.40",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3724,"œ1,530.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3725,"œ1,349.20",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3726,"œ1,147.25",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3727,œ999.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3728,"œ1,287.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3729,"œ1,530.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3730,"œ1,275.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3731,œ636.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3732,"œ1,039.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3734,œ934.50,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3735,"œ1,288.40",S & R LANDSCAPES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3737,œ897.00,S & R LANDSCAPES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3747,"œ1,012.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3749,"œ1,234.20",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/08/2023,4166070-3750,"œ1,158.10",S & R LANDSCAPES.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,03/08/2023,4166078-24723,"œ2,835.32",SOVEREIGN CARE (NORTH EAST) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,03/08/2023,4166078-24723W,"œ1,779.05",SOVEREIGN CARE (NORTH EAST) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,03/08/2023,4166078-2623,"œ3,664.10",SOVEREIGN CARE (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384302,Miscellaneous Expenses,03/08/2023,4166080-63106,"œ1,500.00",STANLEY TRAVEL (NORTH EAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,03/08/2023,4166084-180864-AMENDEDINVOICE,œ806.00,SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,03/08/2023,4166085-1034053,œ963.00,T CROSSLING & CO LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,470103,Purchase of Care,03/08/2023,4166086-BARVOID250623,"œ2,093.42",TAMARIS HEALTHCARE (ENGLAND) LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,03/08/2023,4166087-113990,"œ1,505.64",TAYLOR & BRAITHWAITE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,03/08/2023,4166089-207283,œ981.00,TECALEMIT GARAGE EQUIPMENT CO LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338094,Services,03/08/2023,4166092-7208,"œ1,367.50",THE DURHAM CENTRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,03/08/2023,4166099-11094003,œ553.98,TRADECHOICE DISTRIBUTION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,03/08/2023,4166103-SH00021,œ990.60,TRAVEL 6.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,03/08/2023,4166103-STM0007,"œ1,033.20",TRAVEL 6.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,03/08/2023,4166103-WLS0006,"œ1,222.99",TRAVEL 6.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,03/08/2023,4166105-307950/INVGR626,"œ2,220.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,03/08/2023,4166105-308226/INVGR624,œ785.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,03/08/2023,4166105-308229/INVGR623,œ785.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,03/08/2023,4166105-308229/INVGR631,œ965.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,03/08/2023,4166105-308395/INVGR628,œ785.00,TRINITY CHAMBERS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,03/08/2023,4166106-DCC/GT/354,œ697.68,TYNE VALLEY FLOORING & CARPETS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/08/2023,4166107-248919,"œ2,743.40",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/08/2023,4166107-248924,"œ1,029.00",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,352001,Conference Expenses,03/08/2023,4166109-DURHAM072023/24A,œ710.00,VALID CONSULTANCY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430105,Rendered by Private Contractors,03/08/2023,4166110-8541266215,"œ1,469.94",VEOLIA ENVIRONMENTAL SERVICES ES (UK) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,03/08/2023,4166113-904782,œ787.50,WARD HADAWAY SOLICITORS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/08/2023,4166114-28952,œ906.00,WARD TIMBER LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,03/08/2023,4166115-307,"œ26,011.62",WEAR RIVERS TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230031,Contract Hire,03/08/2023,4166117-19032,"œ2,678.12",WEARDALE MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,03/08/2023,4166118-0723,"œ3,027.85",WEST AUCKLAND TOWN TRAVEL (WATT).
Neighbourhoods and Climate Change,Highways,Third Party Payments,460503,Contract Payments,04/08/2023,4166257-INV-1118,"œ1,197.00",KERBO CHARGE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Vehicles Equipment Furniture and Fittings,912529,Purchase-equipment,04/08/2023,4166342-DE7209545,œ548.97,RM EDUCATIONAL RESOURCES T/A TTS.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384302,Miscellaneous Expenses,04/08/2023,4166346-0612/00180905,œ913.67,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON.
Adult and Health Services,Head of Adults,Premises,145009,Cleaning and Domestic Supplies,04/08/2023,4166183-1034,œ920.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,04/08/2023,4166200-0136,œ625.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,04/08/2023,4166283-2023018,"œ3,101.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,04/08/2023,4166290-JA082023,"œ2,359.75",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,04/08/2023,4166227-2308106,œ903.85,HS JACKSON & SON (FENCING) LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,04/08/2023,4166375-VOUCHER23NB-STAN006,"œ2,341.00",THE ACTIVITY DEN.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,04/08/2023,4166401-VOUCHER21TVF-EDUR006,"œ20,000.00",WINGATE PARISH COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,04/08/2023,4166402-VOUCHER22NB-BASH016,"œ11,856.00",WITTON PARK COMMUNITY ASSOCIATION.
Regeneration Economy and Growth,Business Durham,Premises,106082,Centrally Controlled Rep and Maint,04/08/2023,4166125-452,"œ11,444.29",ACROL AIR CONDITIONING CO LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,04/08/2023,4166128-0900000381-046,"œ14,104.08",AIRWAVE SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,04/08/2023,4166128-0910000381-044,"œ1,176.00",AIRWAVE SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,04/08/2023,4166137-0000038781,"œ2,925.00",AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,04/08/2023,4166142-VOUCHER22NB-BASH003,"œ12,500.00",AUCKLAND YOUTH & COMMUNITY CENTRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,04/08/2023,4166146-99508390,"œ1,080.27",BALL COLEGRAVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,04/08/2023,4166151-SI-7216,œ795.00,BELL CONTROL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,04/08/2023,4166153-35248883,œ728.00,BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,04/08/2023,4166159-27,"œ3,360.00",BROADSIDE CREATIVES CIC.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,04/08/2023,4166163-5595,"œ5,041.67",CARERS FEDERATION LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,04/08/2023,4166167-ZL1285,œ648.99,CIEKABAILEY ASSOCIATES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,04/08/2023,4166168-CN30283293,œ644.88,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,04/08/2023,4166168-CN30283299,œ683.28,CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,04/08/2023,4166172-7442,"œ4,908.00",CO-WHEELS CAR CLUB CIC.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,04/08/2023,4166174-4,œ696.00,CONSETT JUNIOR SCHOOL FUND ACCOUNT.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,04/08/2023,4166185-7402931705,"œ4,100.00",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,04/08/2023,4166185-7402931912,"œ13,349.00",DELL COMPUTER CORPORATION LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,04/08/2023,4166187-GB02CSI034179,"œ1,464.25",DIRECT HEALTHCARE GROUP LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,04/08/2023,4166196-VOUCHERBELR03-23,œ900.00,EGGLESTON PARISH COUNCIL.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,04/08/2023,4166198-2527,"œ128,544.33",ELMWOOD PROJECTS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,04/08/2023,4166201-6938841,"œ4,290.00",ESE WORLD LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,338080,Services,04/08/2023,4166202-6285,"œ74,538.00",ESP SYSTEX LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338105,Services,04/08/2023,4166208-PNC01340052022JC,"œ1,300.00",FORENSIC PATHOLOGY LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338101,Services,04/08/2023,4166208-PNC01950072022JC,"œ2,550.00",FORENSIC PATHOLOGY LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338101,Services,04/08/2023,4166208-PNC02310092022JC,œ500.00,FORENSIC PATHOLOGY LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,04/08/2023,4166214-798200,œ810.00,GETECH LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,04/08/2023,4166215-INV-1647,"œ18,381.49",GLENFIELD ENERGY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,145023,Cleaning and Domestic Supplies,04/08/2023,4166218-06/231891,"œ2,886.60",GREENHAM TRADING LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,04/08/2023,4166219-INV0194297,"œ1,511.64",GVAV LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,04/08/2023,4166219-INV0194298,"œ2,408.37",GVAV LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,04/08/2023,4166219-INV0194299,"œ10,036.60",GVAV LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,04/08/2023,4166219-INV0194301,"œ3,808.84",GVAV LTD.
