Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,Home Office,12/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417008-30791401-24-100385-1678357-1-2024,20140.26
Home Office,Home Office,12/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1407011-30791401-24-100385-2507177-1-2024,30086.09
Home Office,Home Office,12/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406408-30791401-24-100385-2648855-1-2024,31786.22
Home Office,Home Office,12/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406415-30791401-24-100385-3694562-1-2024,44334.72
Home Office,Home Office,12/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406163-30791401-24-100385-97442-1-2024,116930.23
Home Office,Home Office,12/01/2024,IT RUN COST,UKVIP - Visas Information & Passports,BUSINESS SYSTEMS (UK) LTD,1407011-05883-467495-32525-1-2024,39030
Home Office,Home Office,12/01/2024,IT RUN COST,UKVIP - Visas Information & Passports,BUSINESS SYSTEMS (UK) LTD,1407011-05884-467495-32525-1-2024,39030
Home Office,Home Office,12/01/2024,IT RUN COST,UKVIP - Visas Information & Passports,BUSINESS SYSTEMS (UK) LTD,1407011-05882-467495-5305269-1-2024,63663.23
Home Office,Home Office,12/01/2024,LEGAL REPRESENTATION,UKVIP - Visas Information & Passports,CROWN SOLICITORS OFFICE,1421092-HOINV-0024-100610-2725776-1-2024,27257.76
Home Office,Home Office,12/01/2024,PASSPORT SECURE DELIVERY,UKVIP - Visas Information & Passports,DHL PARCEL UK LTD,1508414-8834576-250188-26284641-1-2024,262846.41
Home Office,Home Office,12/01/2024,OTHER,UKVIP - Visas Information & Passports,SOPRA STERIA LTD,1508460-100212911-112699-2451555-1-2024,29418.66
Home Office,Home Office,12/01/2024,OTHER,UKVIP - Visas Information & Passports,SOPRA STERIA LTD,1508460-100213687-112699-2451555-1-2024,29418.66
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406167-29727575-56679-5744-1-2024,68.93
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406413-29727575-56679-53956-1-2024,647.47
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417944-29727653-56679-58528-1-2024,702.34
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29727575-56679-156888-1-2024,1882.66
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406404-29727575-56679-202532-1-2024,2430.38
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29727575-56679-22583-1-2024,2709.96
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29727653-56679-373351-1-2024,4480.22
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29727653-56679-566599-1-2024,6799.14
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406956-29727575-56679-846729-1-2024,10160.77
Home Office,Home Office,15/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406415-29727653-56679-3741884-1-2024,44902.65
Home Office,Home Office,15/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508009-30786093-24-100385-1913303-1-2024,22959.62
Home Office,Home Office,15/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508462-30786093-24-100385-5308551-1-2024,63702.62
Home Office,Home Office,15/01/2024,IT RUN COST,UKVIP - Visas Information & Passports,ENTSERV UK LTD,1508572-6134065-102438-12313309-1-2024,147759.71
Home Office,Home Office,15/01/2024,ADVICE,UKVIP - Visas Information & Passports,ERNST AND YOUNG LLP,1508611-GB01G000498710-113852-106250-1-2024,106250
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1508442-2955329-560478-162808-1-2024,1953.7
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1486657-2955329-560478-1486425-1-2024,17837.11
Home Office,Home Office,16/01/2024,OTHER ICT COSTS,UKVIP - Visas Information & Passports,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,1406662-20012712-113026-58538-1-2024,585.38
Home Office,Home Office,16/01/2024,OUTHOUSING SEIZED GOODS,UKVIP - Visas Information & Passports,IRON MOUNTAIN (UK) LTD,1508001-0800453-116000-3380786-1-2024,33807.86
Home Office,Home Office,16/01/2024,CALL CENTRE PDP RUN COSTS,UKVIP - Visas Information & Passports,SERCO LTD,1508414-91965795-158586-20942363-1-2024,209423.63
Home Office,Home Office,16/01/2024,CALL CENTRE PDP RUN COSTS,UKVIP - Visas Information & Passports,TELEPERFORMANCE LTD,1508443-TPUK-INV000008409-216073-10490429-1-2024,104904.29
Home Office,Home Office,16/01/2024,CALL CENTRE PDP RUN COSTS,UKVIP - Visas Information & Passports,TELEPERFORMANCE LTD,1508443-TPUK-INV000008408-216073-14887421-1-2024,148874.21
Home Office,Home Office,16/01/2024,CALL CENTRE PDP RUN COSTS,UKVIP - Visas Information & Passports,TELEPERFORMANCE LTD,1508443-TPUK-INV000008410-216073-56490014-1-2024,564900.14
Home Office,Home Office,17/01/2024,PASSPORT SECURE DELIVERY,UKVIP - Visas Information & Passports,ROYAL MAIL,1508414-9069275186-112710-1332431-1-2024,133243.1
Home Office,Home Office,18/01/2024,CONFERENCES,UKVIP - Visas Information & Passports,CALDER CONFERENCES LTD,1406033-514378-112824-7166665-1-2024,71666.65
Home Office,Home Office,18/01/2024,COURIER COSTS,UKVIP - Visas Information & Passports,WHISTL UK LTD,1508443-IN13US24000203-57640-2251297-1-2024,22512.97
Home Office,Home Office,18/01/2024,COURIER COSTS,UKVIP - Visas Information & Passports,WHISTL UK LTD,1508443-IN13US24000187-57640-2534664-1-2024,25346.64
Home Office,Home Office,19/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1508442-2959353-560478-40702-1-2024,4884.24
Home Office,Home Office,19/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1486657-2959353-560478-228006-1-2024,27360.72
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417940-30801357-24-100385-49326-1-2024,591.91
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406413-30801357-24-100385-99988-1-2024,1199.85
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417207-30801357-24-100385-130821-1-2024,1569.84
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406956-30801357-24-100385-17073-1-2024,2048.76
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406041-30801357-24-100385-250542-1-2024,3006.5
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417943-30801357-24-100385-255664-1-2024,3067.96
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406404-30801357-24-100385-509504-1-2024,6114.05
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406698-30801357-24-100385-613558-1-2024,7362.67
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406033-30801357-24-100385-777352-1-2024,9328.23
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406166-30801357-24-100385-81567-1-2024,9788.07
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406165-30801357-24-100385-943146-1-2024,11317.76
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417909-30801357-24-100385-953685-1-2024,11444.23
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417941-30801357-24-100385-132974-1-2024,15956.89
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406696-30801357-24-100385-1636624-1-2024,19639.43
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406686-30801357-24-100385-1680234-1-2024,20162.78
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508009-30795630-24-100385-2586886-1-2024,31042.58
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417008-30801357-24-100385-2807623-1-2024,33691.46
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1407011-30801357-24-100385-3142863-1-2024,37714.42
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406408-30801357-24-100385-3583812-1-2024,43005.71
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406415-30801357-24-100385-553869-1-2024,66464.18
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508462-30795630-24-100385-7324887-1-2024,87898.65
Home Office,Home Office,19/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406163-30801357-24-100385-11057489-1-2024,132690.11
Home Office,Home Office,19/01/2024,LEGAL REPRESENTATION,UKVIP - Visas Information & Passports,GOVERNMENT LEGAL DEPARTMENT,1406940-537981-113504-58692758-1-2024,586927.58
Home Office,Home Office,19/01/2024,LEGAL ADVICE,UKVIP - Visas Information & Passports,GOVERNMENT LEGAL DEPARTMENT,1406940-537981-113504-122306371-1-2024,1223063.71
Home Office,Home Office,19/01/2024,RECRUITMENT ADVERTISING,UKVIP - Visas Information & Passports,SHARED SERVICES CONNECTED LTD (SSCL),1417909-100041253-378790-3399371-1-2024,33993.71
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1508462-29731917-56679-17145-1-2024,205.74
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417944-29732008-56679-67673-1-2024,812.08
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1407011-29732008-56679-67673-1-2024,812.08
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406413-29731917-56679-104712-1-2024,1256.55
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406167-29731917-56679-123458-1-2024,1481.5
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29731917-56679-185763-1-2024,2229.16
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406404-29731917-56679-220223-1-2024,2642.69
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29731917-56679-293559-1-2024,3522.66
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29732008-56679-34327-1-2024,4119.24
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29732008-56679-442198-1-2024,5306.28
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406956-29731917-56679-1191343-1-2024,14296.1
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406415-29732008-56679-4816402-1-2024,57796.9
Home Office,Home Office,22/01/2024,RUN COST DEVICE PFI,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1486657-2960382-560478-64125-1-2024,64125
Home Office,Home Office,23/01/2024,OTHER ICT COSTS,UKVIP - Visas Information & Passports,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,1406662-20012850-113026-339-1-2024,3.39
Home Office,Home Office,24/01/2024,PASSPORT APPLICATION FORMS,UKVIP - Visas Information & Passports,CABINET OFFICE,1508641-3836594-113009-3053987-1-2024,30539.87
Home Office,Home Office,24/01/2024,CONFERENCES,UKVIP - Visas Information & Passports,CALDER CONFERENCES LTD,1417922-515054-112824-2889733-1-2024,28897.33
Home Office,Home Office,24/01/2024,IT RUN COST,UKVIP - Visas Information & Passports,LEIDOS INNOVATIONS UK LTD,1406165-INV02-000650670-136199-1978956-1-2024,23747.47
Home Office,Home Office,25/01/2024,BASIC SALARY,UKVIP - Visas Information & Passports,HM REVENUE & CUSTOMS,1406408-18000055602023-187546-4338666-1-2024,52063.99
Home Office,Home Office,26/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ALEXANDER MANN SOLUTIONS LTD,1486657-2963750-560478-2458305-1-2024,29499.66
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417940-30816320-24-100385-492-1-2024,590.4
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406413-30816320-24-100385-79532-1-2024,954.38
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417207-30816320-24-100385-11803-1-2024,1416.36
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406956-30816320-24-100385-188442-1-2024,2261.3
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406041-30816320-24-100385-262404-1-2024,3148.84
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417943-30816320-24-100385-328471-1-2024,3941.64
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406404-30816320-24-100385-524783-1-2024,6297.38
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406698-30816320-24-100385-626752-1-2024,7520.99
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406166-30816320-24-100385-715405-1-2024,8584.84
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406033-30816320-24-100385-751449-1-2024,9017.39
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406165-30816320-24-100385-968517-1-2024,11622.17
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417909-30816320-24-100385-1147404-1-2024,13768.81
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417941-30816320-24-100385-1267179-1-2024,15206.13
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406686-30816320-24-100385-1614826-1-2024,19377.88
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406696-30816320-24-100385-1808867-1-2024,21706.37
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508009-30810575-24-100385-2494354-1-2024,29932.2
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1417008-30816320-24-100385-3137729-1-2024,37652.66
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406408-30816320-24-100385-3217083-1-2024,38604.89
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1407011-30816320-24-100385-3384996-1-2024,40619.86
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1508462-30810575-24-100385-6610721-1-2024,79328.62
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406415-30816320-24-100385-6892509-1-2024,82709.94
Home Office,Home Office,26/01/2024,FULL COST,UKVIP - Visas Information & Passports,BROOK STREET (UK) LTD,1406163-30816320-24-100385-10855468-1-2024,130266.45
Home Office,Home Office,26/01/2024,BASIC SALARY,UKVIP - Visas Information & Passports,HM REVENUE & CUSTOMS,1406164-18000055572023-187546-3717945-1-2024,446153.4
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417944-29736534-56679-67673-1-2024,812.08
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1407011-29736534-56679-83443-1-2024,1001.32
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29736445-56679-128975-1-2024,1547.7
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406413-29736445-56679-136438-1-2024,1637.26
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29736445-56679-241759-1-2024,2901.08
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1417940-29736534-56679-24321-1-2024,2918.52
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406404-29736445-56679-281827-1-2024,3381.94
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406686-29736534-56679-334978-1-2024,4019.74
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406956-29736445-56679-1120089-1-2024,13441.06
Home Office,Home Office,29/01/2024,CONTINGENT LABOUR OTHER,UKVIP - Visas Information & Passports,ADECCO UK LTD,1406415-29736534-56679-5258706-1-2024,63104.46
Home Office,Home Office,29/01/2024,OVERSEAS PASSPORT DIRECT COST,UKVIP - Visas Information & Passports,DHL GLOBAL FORWARDING UK LTD,1508008-H1674051-246751-51075-1-2024,61290
Home Office,Home Office,29/01/2024,OVERSEAS PASSPORT DIRECT COST,UKVIP - Visas Information & Passports,DHL GLOBAL FORWARDING UK LTD,1508008-H1674032-246751-70925452-1-2024,709254.52
Home Office,Home Office,29/01/2024,BASIC SALARY,UKVIP - Visas Information & Passports,HM REVENUE & CUSTOMS,1417501-18000055592023-187546-1604295-1-2024,192515.4
Home Office,Home Office,29/01/2024,MINOR WORK,UKVIP - Visas Information & Passports,INTERSERVE (FACILITIES MANAGEMENT) LTD,1406165-357525/92941630-100369-3676758-1-2024,44121.1
Home Office,Home Office,29/01/2024,PRINT,UKVIP - Visas Information & Passports,THALES DIS UK LTD,1508411-101424000255-516500-151576681-1-2024,1515766.81
Home Office,Home Office,30/01/2024,COURIER COSTS,UKVIP - Visas Information & Passports,WHISTL UK LTD,1508443-IN13US24000295-57640-2864214-1-2024,28642.14
Home Office,Home Office,30/01/2024,COURIER COSTS,UKVIP - Visas Information & Passports,WHISTL UK LTD,1508443-IN13US24000322-57640-3147463-1-2024,31474.63
