Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Education,Oliver House & Progress School,45042,One Commissioning Organisation,Community Care - Learning Disability Team,22618.8
Bury Metropolitan Borough Council,Education,Orange Psychology Ltd,45035,Children & Young People,Psychology Service,975
Bury Metropolitan Borough Council,Education,Outside Education Ltd,45021,Children & Young People,Independent Fees,3540
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,3816.22
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,4430.85
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,4490.97
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,4364.79
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,3834.16
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,3456.8
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,3718.18
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,3829.21
Bury Metropolitan Borough Council,Education,P K Environmental,45027,Children & Young People,Home to School Transport SEN,4161.88
Bury Metropolitan Borough Council,Education,Play And Learn Scheme,45042,Children & Young People,DFE Individual Grants,5160
Bury Metropolitan Borough Council,Education,Radcliffe Primary School,45019,Children & Young People,School Organisation,9155
Bury Metropolitan Borough Council,Education,Redacted,45029,Children & Young People,Early Years High Needs,24011
Bury Metropolitan Borough Council,Education,Ruskin Mill Trust Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,16291.95
Bury Metropolitan Borough Council,Education,Shannon Educational Psychology Ltd,45022,Children & Young People,Independent Fees,930
Bury Metropolitan Borough Council,Education,St Gabriels R.C. Specialist Science College,45036,Non-Service Specific,COVID-19,2790
Bury Metropolitan Borough Council,Education,St Monica´s RC High School,45036,Non-Service Specific,COVID-19,2610
Bury Metropolitan Borough Council,Education,Targeted Provision Ltd,45033,Children & Young People,Home/Hospital Tuition,520
Bury Metropolitan Borough Council,Education,Targeted Provision Ltd,45033,Children & Young People,Home/Hospital Tuition,650
Bury Metropolitan Borough Council,Education,Targeted Provision Ltd,45033,Children & Young People,Home/Hospital Tuition,780
Bury Metropolitan Borough Council,Education,The Sunnywood Project Ltd,45044,Children & Young People,DFE Individual Grants,1098
Bury Metropolitan Borough Council,Education,The University of Manchester,45020,Children & Young People,Psychology Service,19960
Bury Metropolitan Borough Council,Education,Unsworth Primary School,45029,Children & Young People,School contingencies,2900
Bury Metropolitan Borough Council,Education,Unsworth Primary School,45029,Children & Young People,School contingencies,1500
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,5587.51
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,2193.6
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,2193.6
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,5806.4
Bury Metropolitan Borough Council,Education,Vision For Education Ltd,45021,Children & Young People,Independent Fees,833.6
Bury Metropolitan Borough Council,Education,Vision For Education Ltd,45021,Children & Young People,Independent Fees,833.6
Bury Metropolitan Borough Council,Education,Vision For Education Ltd,45021,Children & Young People,Independent Fees,833.6
Bury Metropolitan Borough Council,Education,Vision For Education Ltd,45021,Children & Young People,Independent Fees,833.6
Bury Metropolitan Borough Council,Education,We Be Kids,45019,Children & Young People,DFE Individual Grants,725
Bury Metropolitan Borough Council,Environmental Services,Biffa Waste Services Limited,45019,"Business, Growth & Infrastructure",Lettings - Managed Workspace,1214.6
Bury Metropolitan Borough Council,Environmental Services,Biffa Waste Services Limited,45029,Department of Operations,Bury Market,1114.97
Bury Metropolitan Borough Council,Environmental Services,Biffa Waste Services Limited,45029,Department of Operations,Bury Market,929.14
Bury Metropolitan Borough Council,Environmental Services,Biffa Waste Services Limited,45029,Department of Operations,Bury Market,1114.97
Bury Metropolitan Borough Council,Environmental Services,Osborne Richardson Ltd,45041,Department of Operations,Environmental Services Holding Account,626
Bury Metropolitan Borough Council,Environmental Services,The Skill Mill Limited,45027,Children & Young People,Youth Service,2750
Bury Metropolitan Borough Council,Environmental Services,UK Container Maintenance Ltd,45028,Department of Operations,Refuse Collection Trading Account,790
Bury Metropolitan Borough Council,Environmental Services,UK Container Maintenance Ltd,45028,Department of Operations,Refuse Collection Trading Account,5392
Bury Metropolitan Borough Council,Environmental Services,Watson Arboriculture & Forestry Ltd,45022,Department of Operations,Bridges,2350
Bury Metropolitan Borough Council,Environmental Services,Watson Arboriculture & Forestry Ltd,45027,Department of Operations,Parks Section 106,1550
Bury Metropolitan Borough Council,Environmental Services,Wheeldon Bros (Waste) Ltd,45028,Department of Operations,Grounds Maintenance,1587.37
Bury Metropolitan Borough Council,Environmental Services,Wheeldon Bros (Waste) Ltd,45028,Department of Operations,Grounds Maintenance,2745.98
Bury Metropolitan Borough Council,Environmental Services,Wheeldon Bros (Waste) Ltd,45028,Department of Operations,Grounds Maintenance,797.96
Bury Metropolitan Borough Council,Facilities and Management Services,Arrow County Supplies,45036,Department of Operations,General,925
Bury Metropolitan Borough Council,Facilities and Management Services,Arrow County Supplies,45040,Department of Operations,"3, Knowsley Place",833.44
Bury Metropolitan Borough Council,Facilities and Management Services,Arrow County Supplies,45030,Department of Operations,Ramsbottom,753.2
Bury Metropolitan Borough Council,Facilities and Management Services,Civica Election Services Ltd,45022,Corporate Core Services,Registration Of Electors,1174.71
Bury Metropolitan Borough Council,Facilities and Management Services,G-Map Serivces Ltd,45022,Children & Young People,Independent Foster Agency,605
Bury Metropolitan Borough Council,Facilities and Management Services,G-Map Serivces Ltd,45022,Children & Young People,Support at Home,3325
Bury Metropolitan Borough Council,Facilities and Management Services,MPD FM Limited,45030,Corporate Core Services,Security - Patrol,12038.32
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45022,Department of Operations,Property Maintenance (Fees-Variable Oncost),1415.77
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45022,Department of Operations,Property Maintenance (Fees-Variable Oncost),886.49
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45022,Department of Operations,Property Maintenance (Fees-Variable Oncost),534.37
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45033,Department of Operations,Property Maintenance (Fees-Variable Oncost),672
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45022,Department of Operations,Property Maintenance (Fees-Variable Oncost),2740.04
Bury Metropolitan Borough Council,Facilities and Management Services,The R.A.D.A.R. Key Company,45036,One Commissioning Organisation,Assessment & Care Management Tier 2,556
Bury Metropolitan Borough Council,Facilities and Management Services,Thomson Reuters (Professional) UK Ltd,45037,Corporate Core Services,Administration,23800.08
Bury Metropolitan Borough Council,Facilities and Management Services,Thomson Reuters (Professional) UK Ltd,45034,Corporate Core Services,Administration,1039
Bury Metropolitan Borough Council,Financial Services,Allpay Ltd,45033,One Commissioning Organisation,Personalisation & Business Support Team,631.77
Bury Metropolitan Borough Council,Financial Services,AVC Wise Ltd,45044,Corporate Core Services,Corp. People Services Snr Mgmt & Support Team,1504.46
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45037,Corporate Core Finance,Accountancy,1461.13
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,2750
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,2375
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,2750
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,1425
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,2750
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45035,Corporate Core Finance,Accountancy,1425
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45019,Corporate Core Finance,Accountancy,1461.13
Bury Metropolitan Borough Council,Financial Services,Castlefield Recruitment Limited,45033,Corporate Core Finance,Accountancy,1461.13
Bury Metropolitan Borough Council,Financial Services,CIPFA Business Ltd,45042,Corporate Core Finance,Accountancy,1500
Bury Metropolitan Borough Council,Financial Services,CIPFA Business Ltd,45022,Corporate Core Finance,Accountancy,5680
Bury Metropolitan Borough Council,Financial Services,Pay.UK Ltd,45027,Corporate Core Finance,Central Pay Services Section,822
Bury Metropolitan Borough Council,Furniture,Furniture Resource Centre Ltd,45020,Housing Revenue Account,General Management,516.09
Bury Metropolitan Borough Council,Highway Equipment and Materials,Standard Fuel Oils Ltd,45041,Department of Operations,Grounds Maintenance,2342
Bury Metropolitan Borough Council,Horticultural,Agrovista UK Ltd,45035,Department of Operations,Grounds Maintenance,1652.05
Bury Metropolitan Borough Council,Horticultural,Ainsworth Landscapes and Gardening Services,45028,One Commissioning Organisation,CHOICES FOR LIVING WELL,500
Bury Metropolitan Borough Council,Horticultural,Groundwork Landscapes Ltd,45043,Department of Operations,Parks Section 106,3290
Bury Metropolitan Borough Council,Horticultural,Tower Forestry,45036,Department of Operations,Grounds Maintenance,6200
Bury Metropolitan Borough Council,Horticultural,Tower Forestry,45036,Department of Operations,Grounds Maintenance,1250
Bury Metropolitan Borough Council,Horticultural,Tower Forestry,45036,Department of Operations,Grounds Maintenance,1300
Bury Metropolitan Borough Council,Horticultural,Tower Forestry,45036,Department of Operations,Grounds Maintenance,2790
Bury Metropolitan Borough Council,Housing Management,Adullam Homes Housing Association,45040,One Commissioning Organisation,Substance Misuse,3716.16
Bury Metropolitan Borough Council,Housing Management,Right - Step Limited,45021,Children & Young People,Through Care Support Costs,1670.1
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45022,Children & Young People,Whitefield Children’s Centre Hub,1560
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45022,"Business, Growth & Infrastructure",Packaging of HSG sites,8725.4
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45035,"Business, Growth & Infrastructure",Packaging of HSG sites,4557.26
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45021,"Business, Growth & Infrastructure",Home Improvements,29070
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45041,Department of Operations,"3, Knowsley Place",954.37
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45022,Department of Operations,Grounds Maintenance,1265.12
