Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,4286.00,£0.00,Redacted - personal info,213800,Revenue,STC182300
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,4358.00,£0.00,Redacted - personal info,213800,Revenue,STC182308
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01/08/2023,4426.80,£0.00,Orchard Care (North East) Ltd,213500,Revenue,STC182315
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,4500.28,£0.00,Redacted - personal info,213800,Revenue,STC182327
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,4621.00,£0.00,Redacted - personal info,213800,Revenue,STC182342
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,01/08/2023,4680.00,£0.00,Lotus Travel NE Ltd,218930,Revenue,STC182344
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,5303.00,£0.00,Redacted - personal info,213800,Revenue,STC182386
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,01/08/2023,5558.00,£0.00,Redacted - personal info,213800,Revenue,STC182407
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Transport Operations,01/08/2023,5801.20,£0.00,Teletrac Navman (UK) Ltd (previously Trafficmaster Ltd),227000,Revenue,STC182420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,5986.40,£0.00,Flexible Support Options Limited,221004,Revenue,STC182438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,6702.63,£0.00,Flexible Support Options Limited,221004,Revenue,STC182476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01/08/2023,7370.00,£0.00,Investing in Children CIC,213700,Revenue,STC182512
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,01/08/2023,8265.38,£0.00,MGL Demolition Limited,828532,Capital,STC182561
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,01/08/2023,9260.00,£0.00,Redacted - personal info,819000,Capital,STC182600
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,9593.36,£0.00,Flexible Support Options Limited,221004,Revenue,STC182604
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,10276.28,£0.00,Flexible Support Options Limited,221004,Revenue,STC182626
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,11219.32,£0.00,Flexible Support Options Limited,221004,Revenue,STC182650
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,12005.84,£0.00,Flexible Support Options Limited,221004,Revenue,STC182664
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,12135.2,£0.00,Flexible Support Options Limited,221004,Revenue,STC182673
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,13612.7,£0.00,Flexible Support Options Limited,221004,Revenue,STC182707
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,01/08/2023,16148.16,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC182745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,22203.13,£0.00,Flexible Support Options Limited,221004,Revenue,STC182815
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01/08/2023,22449,£0.00,Flexible Support Options Limited,221004,Revenue,STC182819
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Learning Disability Support,01/08/2023,24027.04,£0.00,Sunderland Home Care Associates,221004,Revenue,STC182875
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,01/08/2023,47321.4,£0.00,MGL Demolition Limited,828532,Capital,STC182970
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP Hadrian Primary Nursery Roof Re-cover,01/08/2023,77408.14,£0.00,Springs Roofing Ltd,820242,Capital,STC183001
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP Hadrian Primary Nursery Roof Re-cover,01/08/2023,79508.14,£0.00,Springs Roofing Ltd,820242,Capital,STC183004
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,02/08/2023,521.90,£0.00,Redacted - personal info,710020,Revenue,STC179832
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,02/08/2023,550.00,£0.00,AM & B Wilson Limited,232860,Revenue,STC179883
South Tyneside Council,00CL,Childrens Adults and Health,Other Staff Recruitment Costs,Interim DCS,02/08/2023,563.76,£0.00,IRG Advisors LLP T/A Odgers Interim,212052,Revenue,STC179918
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,02/08/2023,585.84,£0.00,S Davison (Electricals) Ltd,235970,Revenue,STC179961
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,Road Resurfacing,02/08/2023,593.75,£0.00,Causeway Technologies Ltd,850000,Capital,STC179979
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,600.68,£0.00,Dawsonrentals Vans Limited (now Dawsongroup vans),227000,Revenue,STC180041
South Tyneside Council,00CL,Business & Resources Group,Catering Provisions,Haven Point - Catering,02/08/2023,615.02,£0.00,Costa Ltd,222865,Revenue,STC180069
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,02/08/2023,630.64,£0.00,Blueline Group,220550,Revenue,STC180103
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180187
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180188
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180189
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180190
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180191
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180192
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180193
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180194
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180195
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180196
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180197
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180198
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180199
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180200
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180201
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180202
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180203
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180204
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180205
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180253
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180254
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180255
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180256
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,02/08/2023,677.66,£0.00,S Davison (Electricals) Ltd,235970,Revenue,STC180285
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180356
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180357
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,02/08/2023,721.87,£0.00,O’Brien Aggregate Marsden Limited,227630,Revenue,STC180373
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,02/08/2023,722.40,£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC180375
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Workshop Operations,02/08/2023,754.20,£0.00,Elis UK Ltd,227030,Revenue,STC180430
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,The Word - Operations,02/08/2023,780.24,£0.00,Greenham Trading Limited,222852,Revenue,STC180492
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02/08/2023,798.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02/08/2023,800.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180527
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Summer Festival,02/08/2023,800.00,£0.00,Preston Caribbean Carnival Ltd,222840,Revenue,STC180528
South Tyneside Council,00CL,Business & Resources Group,Subscriptions,Legal Services - Support,02/08/2023,906.10,£0.00,Lexis Nexis (Reed Elsevier (UK) Ltd t/a),231100,Revenue,STC180725
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,02/08/2023,946.40,£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC180787
South Tyneside Council,00CL,Childrens Adults and Health,Hospitality Expenses,Send Training - Parents & Carers,02/08/2023,970.00,£0.00,Pedal Power People Limited,211620,Revenue,STC180807
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,979.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180813
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,979.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180814
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,02/08/2023,1020.00,£0.00,The Steadfast Group,232834,Revenue,STC180882
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,1026.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180887
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,1026.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180888
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/08/2023,1026.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC180889
