Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,02/06/23,562.00,£0.00,Redacted - personal info,221008,Revenue,STC173804
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,568.34,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC173822
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,572.76,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC173831
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,02/06/23,576.00,£0.00,Bill Quay Training Ltd,217740,Revenue,STC173842
South Tyneside Council,00CL,Business & Resources Group,Computer Equipment and Hardware,ICT & Digital Services,02/06/23,577.36,£0.00,CCS Media,230440,Revenue,STC173846
South Tyneside Council,00CL,Business & Resources Group,Computer Equipment and Hardware,ICT & Digital Services,02/06/23,577.54,£0.00,CCS Media,230440,Revenue,STC173847
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,02/06/23,615.00,£0.00,Dere Street Barristers,231100,Revenue,STC173950
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,623.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC173967
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02/06/23,658.00,£0.00,N A College Trust,216191,Revenue,STC174077
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02/06/23,658.00,£0.00,N A College Trust,216191,Revenue,STC174078
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,02/06/23,658.00,£0.00,N A College Trust,215956,Revenue,STC174079
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174088
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174089
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174090
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174091
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174092
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174093
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174094
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174095
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174096
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174097
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174098
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174099
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174100
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174101
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174102
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174103
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174104
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174105
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174106
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174107
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174108
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174109
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174110
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174111
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174112
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174155
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174156
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174157
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174158
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174159
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174160
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,669.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174161
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,671.20,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174169
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,02/06/23,671.75,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC174170
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,02/06/23,687.15,£0.00,Prospec Limited,222950,Revenue,STC174204
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Works to Allow Asset Transfers,02/06/23,700.00,£0.00,YCS Construction Limited,856530,Capital,STC174232
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,02/06/23,700.60,£0.00,Protocol Education Ltd,217740,Revenue,STC174247
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,02/06/23,700.60,£0.00,Protocol Education Ltd,217740,Revenue,STC174248
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174279
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174280
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174281
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174282
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,716.10,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174283
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02/06/23,720.00,£0.00,Triage Central Limited,216191,Revenue,STC174293
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02/06/23,720.00,£0.00,Triage Central Limited,216191,Revenue,STC174294
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,02/06/23,720.00,£0.00,Trinity Barristers (Newcastle),231100,Revenue,STC174295
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02/06/23,734.14,£0.00,Mencap,221004,Revenue,STC174316
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02/06/23,734.14,£0.00,Mencap,221004,Revenue,STC174317
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,743.40,£0.00,George Vardy Haulage,227000,Revenue,STC174355
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,02/06/23,750.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC174361
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,02/06/23,752.00,£0.00,N A College Trust,215956,Revenue,STC174367
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,02/06/23,780.00,£0.00,Peart Access Ramps Ltd,819002,Capital,STC174407
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,Akenshawburn Activities Centre,02/06/23,800.00,£0.00,Forestry Commission England,219130,Revenue,STC174437
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,802.04,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC174464
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,02/06/23,809.61,£0.00,Wolseley UK Limited,221420,Revenue,STC174473
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Works to Allow Asset Transfers,02/06/23,810.00,£0.00,YCS Construction Limited,856530,Capital,STC174474
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,Outdoor Education Service,02/06/23,815.00,£0.00,Redacted - personal info,219110,Revenue,STC174482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,02/06/23,829.80,£0.00,The Helping Hand Company (Ledbury) Ltd,221420,Revenue,STC174497
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,02/06/23,840.00,£0.00,James Burrell Ltd,227630,Revenue,STC174509
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,02/06/23,857.76,£0.00,Swiis Foster Care Ltd,213500,Revenue,STC174549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02/06/23,874.82,£0.00,Mencap,221004,Revenue,STC174568
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02/06/23,874.82,£0.00,Mencap,221004,Revenue,STC174569
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,02/06/23,877.36,£0.00,Swiis Foster Care Ltd,213500,Revenue,STC174573
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,900.00,£0.00,George Vardy Haulage,227000,Revenue,STC174606
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,02/06/23,900.00,£0.00,The Solutions Focus,230641,Revenue,STC174607
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,918.00,£0.00,George Vardy Haulage,227000,Revenue,STC174634
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,02/06/23,940.00,£0.00,Snap Surveys Ltd,230440,Revenue,STC174682
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Head of Children & Families Social Care,02/06/23,950.00,£0.00,Spacehouse Limited,212050,Revenue,STC174694
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02/06/23,960.00,£0.00,Cleveland Land Services (Guisborough) Ltd,227000,Revenue,STC174705
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,979.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174735
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02/06/23,979.60,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC174736
