Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,07-Feb-2024,660.00,£0.00,Vision for Education Ltd,217740,Revenue,STC198441
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,664.29,£0.00,Wernick Hire Limited,227000,Revenue,STC198503
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,664.29,£0.00,Wernick Hire Limited,227000,Revenue,STC198504
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,664.29,£0.00,Wernick Hire Limited,227000,Revenue,STC198505
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,07-Feb-2024,704.00,£0.00,Kip McGrath Education Centres,217740,Revenue,STC198561
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,730.71,£0.00,Wernick Hire Limited,227000,Revenue,STC198603
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Hebburn Central,07-Feb-2024,731.31,£0.00,Pulse Fitness Ltd,222875,Revenue,STC198604
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,07-Feb-2024,755.51,£0.00,Riverside Truck Rental Limited,227000,Revenue,STC198629
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,07-Feb-2024,756.00,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC198631
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,07-Feb-2024,766.11,£0.00,Pulse Fitness Ltd,222950,Revenue,STC198643
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Haven Point,07-Feb-2024,770.83,£0.00,Schneider Electric Limited,222950,Revenue,STC198649
South Tyneside Council,00CL,Business & Resources Group,Cash Collection Contract,Banking & Cash Collection,07-Feb-2024,784.00,£0.00,Security Plus Ltd,237040,Revenue,STC198675
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,07-Feb-2024,795.00,£0.00,The Chair Shop - Peach (Sit UK Ltd),221420,Revenue,STC198692
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,800.00,£0.00,Redacted - personal info,237020,Revenue,STC198702
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,802.03,£0.00,Wernick Hire Limited,227000,Revenue,STC198708
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Children & Families,07-Feb-2024,812.60,£0.00,Windoor Services Ltd,232840,Revenue,STC198714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,07-Feb-2024,856.72,£0.00,Places for People Living+ Limited,213300,Revenue,STC198763
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,07-Feb-2024,856.72,£0.00,Places for People Living+ Limited,213300,Revenue,STC198764
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Vehicle Wash and Dewatering Facilities,07-Feb-2024,860.00,£0.00,Air Vending Ltd t/a Air Serv,854499,Capital,STC198771
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Printing,07-Feb-2024,877.59,£0.00,Grenke Leasing Limited,236030,Revenue,STC198790
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Modern Workspace Programme,07-Feb-2024,884.00,£0.00,Stone Technologies Ltd,820327,Capital,STC198795
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Children & Families,07-Feb-2024,918.82,£0.00,Windoor Services Ltd,232840,Revenue,STC198828
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,925.58,£0.00,Wernick Hire Limited,227000,Revenue,STC198835
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198838
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198839
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198840
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198841
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198842
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198843
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198844
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,07-Feb-2024,930.00,£0.00,Wernick Hire Limited,227000,Revenue,STC198845
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,07-Feb-2024,960.00,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC198866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,07-Feb-2024,990.00,£0.00,Vision for Education Ltd,217740,Revenue,STC198886
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,1000.00,£0.00,Redacted - personal info,237020,Revenue,STC198902
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,1200.00,£0.00,Redacted - personal info,237020,Revenue,STC199020
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,07-Feb-2024,1250.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC199042
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,07-Feb-2024,1250.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC199043
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,07-Feb-2024,1285.00,£0.00,YCS Construction Limited,232822,Revenue,STC199066
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,1300.00,£0.00,Redacted - personal info,237020,Revenue,STC199074
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,1400.00,£0.00,Redacted - personal info,237020,Revenue,STC199121
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,1400.00,£0.00,Redacted - personal info,237020,Revenue,STC199122
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Local Authorities - General,Inter LEA Recoupment,07-Feb-2024,1473.70,£0.00,Northumberland County Council,211100,Revenue,STC199159
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,07-Feb-2024,1690.00,£0.00,Dere Street Barristers,231100,Revenue,STC199248
South Tyneside Council,00CL,Economic Regeneration Group,Contributions to Community Associations,Asset Management,07-Feb-2024,1833.00,£0.00,Perth Green Community Association CIO,232300,Revenue,STC199290
South Tyneside Council,00CL,Business & Resources Group,Insurance Premiums - Council Other,Insurance Premiums,07-Feb-2024,1848.00,£0.00,Marsh Ltd,230800,Revenue,STC199293
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Coast Road Realignment Scheme,07-Feb-2024,1976.25,£0.00,Gardiner & Theobald LLP,850015,Capital,STC199354
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,2000.00,£0.00,Redacted - personal info,237020,Revenue,STC199363
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,07-Feb-2024,2099.00,£0.00,The Chair Shop - Peach (Sit UK Ltd),221430,Revenue,STC199388
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,Childrens Home Hebburn New Town – DfE,07-Feb-2024,2197.63,£0.00,Bloom Procurement Services,819702,Capital,STC199415
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Children & Families,07-Feb-2024,2360.00,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232840,Revenue,STC199447
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,2400.00,£0.00,Redacted - personal info,237020,Revenue,STC199454
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,2465.00,£0.00,Regent Funeral Services Ltd,237020,Revenue,STC199468
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,07-Feb-2024,2500.00,£0.00,Kainos Software Ltd,850000,Capital,STC199472
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,07-Feb-2024,2520.00,£0.00,The Chair Shop - Peach (Sit UK Ltd),221420,Revenue,STC199476
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,07-Feb-2024,3006.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC199566
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,07-Feb-2024,3039.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC199571
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,07-Feb-2024,3200.00,£0.00,Redacted - personal info,237020,Revenue,STC199596
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Register of Electors,07-Feb-2024,3626.88,£0.00,Civica Election Services Limited (previously Electoral Reform Services),231600,Revenue,STC199677
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,07-Feb-2024,3704.13,£0.00,A1 Foster Care,213500,Revenue,STC199684
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Environmental Protection,07-Feb-2024,3750.00,£0.00,Envitech Europe Ltd,236150,Revenue,STC199687
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,07-Feb-2024,4052.94,£0.00,Fostering People Ltd,213500,Revenue,STC199747
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,07-Feb-2024,4052.94,£0.00,Fostering People Ltd,213500,Revenue,STC199748
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,07-Feb-2024,4800.00,£0.00,DR Builders (North East) Limited,819000,Capital,STC199845
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,07-Feb-2024,5151.00,£0.00,Royal Grammar School,213700,Revenue,STC199874
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,07-Feb-2024,9338.07,£0.00,Tyne Rivers Trust,235944,Revenue,STC200063
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,07-Feb-2024,10350.00,£0.00,Dwellcome Home Ltd,221004,Revenue,STC200099
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,07-Feb-2024,10400.00,£0.00,Tile Hill Interim & Executive Ltd,212050,Revenue,STC200101
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,07-Feb-2024,10423.11,£0.00,Hospitality & Hope,235944,Revenue,STC200103
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,07-Feb-2024,10718.10,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC200113
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,07-Feb-2024,14040.60,£0.00,Wise Academies,211510,Revenue,STC200181
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,07-Feb-2024,15977.47,£0.00,Big Local Jarrow CIC,235944,Revenue,STC200213
South Tyneside Council,00CL,Regeneration & Environment,Consultancy,UK Shared Prosperity Fund,07-Feb-2024,16927.00,£0.00,Bloom Procurement Services,235944,Revenue,STC200227
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,07-Feb-2024,17214.82,£0.00,TEDCO Business Support Ltd,235944,Revenue,STC200233
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,07-Feb-2024,17622.50,£0.00,Cleadon Church of England Academy,211510,Revenue,STC200238
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,07-Feb-2024,18852.60,£0.00,North East Autism Society,211150,Revenue,STC200265
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,07-Feb-2024,25460.90,£0.00,Ridgeway Academy,211510,Revenue,STC200334
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Midlefields External Works Masterplan,07-Feb-2024,52024.34,£0.00,Howarth Litchfield Partnership,820328,Capital,STC200404
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,ICT - Desktop Refresh,07-Feb-2024,66073.45,£0.00,Stone Technologies Ltd,857503,Capital,STC200421
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Childrens Home Grant Street Jarrow - Council,07-Feb-2024,81154.78,£0.00,Surgo Construction Ltd,819700,Capital,STC200432
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Assessment Centre- Seton Avenue – DfE,07-Feb-2024,85262.45,£0.00,Surgo Construction Ltd,819701,Capital,STC200437
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,07-Feb-2024,88993.18,£0.00,Bishop Chadwick Catholic EducationTrust,211510,Revenue,STC200439
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Childrens Home Hebburn New Town – DfE,07-Feb-2024,100618.17,£0.00,Surgo Construction Ltd,819702,Capital,STC200450
South Tyneside Council,00CL,"Childrens, Adults & Families Group",STH Management and other fees,Welfare Rights Service,07-Feb-2024,200000.00,£0.00,South Tyneside Homes Ltd,222210,Revenue,STC200479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,08-Feb-2024,507.44,£0.00,Forensic Testing Service Ltd,213602,Revenue,STC198187
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,08-Feb-2024,514.43,£0.00,Tivoli Group,226840,Revenue,STC198204
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,08-Feb-2024,542.70,£0.00,Lextox (E4Law Ltd),213602,Revenue,STC198261
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,08-Feb-2024,557.36,£0.00,"Tyne Tees Security Ltd (Schools, Children Centres & Asset only)",232860,Revenue,STC198283
South Tyneside Council,00CL,Economic Regeneration Group,Telephone Expenses,Business Incubation : Jarrow Business Centre,08-Feb-2024,568.27,£0.00,Aspire Technology Solutions Limited,235970,Revenue,STC198293
