Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,9020.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203539
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,28-Mar-2024,9069.11,0,Gateshead Health NHS Trust,237020,Revenue,STC203542
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,28-Mar-2024,9086.40,0,Newcross Healthcare Solutions Ltd,221005,Revenue,STC203544
South Tyneside Council,00CL,Housing Revenue Account,HRA Furniture Rental Scheme,Rents Rates and Taxes,28-Mar-2024,9149.06,0,Newcastle City Council,701000,Revenue,STC203546
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,9600.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Adult Services,28-Mar-2024,9900.00,0,Signis Limited,220200,Revenue,STC203572
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Design & Print Team,28-Mar-2024,9992.43,0,Mortons Media Group Ltd T/as Mortons Print,236030,Revenue,STC203578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,10120.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203582
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,10455.50,0,Budget Buses,218930,Revenue,STC203592
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,10500.00,0,We Care Bespoke Ltd,213700,Revenue,STC203599
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Streetworks,28-Mar-2024,10717.69,0,Causeway Technologies Ltd,227776,Revenue,STC203604
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,11118.80,0,Budget Buses,218930,Revenue,STC203615
South Tyneside Council,00CL,Childrens Adults and Health,"Broadband, Internet & Wi-fi Expenses",Childrens Services Family Hubs,28-Mar-2024,11721.04,0,CAE Technology Services Ltd,212095,Revenue,STC203634
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,28-Mar-2024,12120.00,0,C J  Transport Services (North East) Limited,218950,Revenue,STC203647
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,28-Mar-2024,12568.59,0,Newcastle City Council,212050,Revenue,STC203665
South Tyneside Council,00CL,Governance and Corporate Affairs,Subscriptions,Policy & Insight Team,28-Mar-2024,12756.00,0,Local Government Information Unit,240107,Revenue,STC203670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,28-Mar-2024,13707.75,0,Places for People Living+ Limited,222120,Revenue,STC203689
South Tyneside Council,00CL,"Childrens, Adults, & Families Group",Furniture & Equipment - General,Locality 3 - All Saints/Riverside/M Park,28-Mar-2024,14027.00,0,Birch Tree Northern Limited,215413,Revenue,STC203699
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,28-Mar-2024,14060.00,0,C J  Transport Services (North East) Limited,218950,Revenue,STC203700
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,16250.73,0,BCE Northern Limited,227630,Revenue,STC203732
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,16420.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203738
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Further Education 16-18,28-Mar-2024,17020.18,0,Phoenix Training,216180,Revenue,STC203747
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Accommodation Costs,Supporting People Grants Paid,28-Mar-2024,17032.33,0,Places for People Living+ Limited,222110,Revenue,STC203749
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,18126.01,0,Hennessy Group,213700,Revenue,STC203769
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,18924.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203785
South Tyneside Council,00CL,"Childrens, Adults, & Families Group",Furniture & Equipment - General,Locality 3 - All Saints/Riverside/M Park,28-Mar-2024,19901.80,0,Birch Tree Northern Limited,215413,Revenue,STC203798
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,28-Mar-2024,19914.42,0,Places for People Living+ Limited,222120,Revenue,STC203800
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Demolition Costs,South Shields Town Centre Regen,28-Mar-2024,20220.80,0,MGL Demolition Limited,828512,Capital,STC203817
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,28-Mar-2024,20332.00,0,C J  Transport Services (North East) Limited,218950,Revenue,STC203819
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,21750.00,0,North East Specialist Therapeutic Services (NESTS),213700,Revenue,STC203833
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Enhanced Payments to GPs,Smoking - NICOTINE DEPENDENCE (GP PRESCRINING),28-Mar-2024,22133.66,0,NHS North East and North Cumbria ICB,225104,Revenue,STC203839
South Tyneside Council,00CL,Childrens Adults and Health,Independent Sector Payments Public Health,Domestic Abuse Grant,28-Mar-2024,22500.00,0,Changing Lives (The Cyrenians S/S),225225,Revenue,STC203842
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,28-Mar-2024,23377.22,0,Gateshead Health NHS Trust,237020,Revenue,STC203848
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Mental Health Team,28-Mar-2024,24857.06,0,Partners4Care Limited,221090,Revenue,STC203859
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,28-Mar-2024,26969.91,0,COLAS LTD,850000,Capital,STC203874
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,27119.04,0,Vita Nova NE Ltd,213700,Revenue,STC203876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,28-Mar-2024,27700.20,0,Thornbury Nursing & Community Services run by Independent Clinical Services,212050,Revenue,STC203878
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,28979.29,0,Halliwell Homes Limited,213700,Revenue,STC203886
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Stronger Shores,28-Mar-2024,29349.78,0,Durham Wildlife Trust,828111,Capital,STC203889
South Tyneside Council,00CL,Business and Resources,Capital Computer Software Intangible Cos,ICT - Business Solutions,28-Mar-2024,29470.00,0,System C Healthcare Ltd (A Symphony Technology Group Company),857522,Capital,STC203891
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Demolition Costs,Vacant / Surplus Property Demolitions,28-Mar-2024,33688.34,0,MGL Demolition Limited,825002,Capital,STC203905
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,36720.00,0,Nova1 Care Ltd,213700,Revenue,STC203918
South Tyneside Council,00CL,Business & Resources Group,Waste Transfer,Recycling Village,28-Mar-2024,48538.53,0,Gateshead Council,228400,Revenue,STC203941
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,28-Mar-2024,63389.80,0,Careline Lifestyles Ltd,221005,Revenue,STC203963
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,28-Mar-2024,102810.36,0,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC203996
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,28-Mar-2024,221483.04,0,EDF Energy Customers plc,238500,Revenue,STC204027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Adult Services,28-Mar-2024,375000.00,0,Newton Europe Ltd,220200,Revenue,STC204034
South Tyneside Council,00CL,Economic Regeneration Group,PFI Unitary Charge - Fixed,Street Lighting PFI,28-Mar-2024,424636.18,0,Connect Roads South Tyneside Ltd,227780,Revenue,STC204035
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,01-Mar-2024,657.80,0,Hopwells Ltd,222865,Revenue,000011426005981
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,01-Mar-2024,417.18,0,Bestway Wholesale,222853,Revenue,000011426006057
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,01-Mar-2024,1139.34,0,Bestway Wholesale,222865,Revenue,000011426005859
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,01-Mar-2024,151.74,0,Hopwells Ltd,222853,Revenue,000011426006093
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,01-Mar-2024,220.33,0,Bestway Wholesale,224075,Revenue,000011426005935
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,01-Mar-2024,58.50,0,Hm Passport Office,213602,Revenue,000011426002895
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,01-Mar-2024,76.00,0,Jr Holland Foodservice,217435,Revenue,000011426003157
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,01-Mar-2024,106.03,0,Jr Holland Foodservice,217370,Revenue,000011426003275
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,01-Mar-2024,410.78,0,Hopwells Ltd,217475,Revenue,000011426003205
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,01-Mar-2024,400.54,0,Jr Holland Foodservice,217295,Revenue,000011426003315
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,01-Mar-2024,501.94,0,Hopwells Ltd,217415,Revenue,000011426003143
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,01-Mar-2024,146.47,0,Jr Holland Foodservice,217475,Revenue,000011426003219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,01-Mar-2024,62.13,0,Jr Holland Foodservice,217310,Revenue,000011426003351
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,01-Mar-2024,208.27,0,Jr Holland Foodservice,217415,Revenue,000011426003151
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,01-Mar-2024,-24.20,0,Jr Holland Foodservice,217475,Revenue,000011426003233
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,01-Mar-2024,-3.95,0,Jr Holland Foodservice,217340,Revenue,000011426003441
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,01-Mar-2024,69.81,0,Jr Holland Foodservice,217340,Revenue,000011426003413
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,01-Mar-2024,292.04,0,Bestway Wholesale,217460,Revenue,000011426003477
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,01-Mar-2024,-7.90,0,Jr Holland Foodservice,217310,Revenue,000011426003373
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,01-Mar-2024,124.16,0,Jr Holland Foodservice,217460,Revenue,000011426003509
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,01-Mar-2024,516.80,0,Hopwells Ltd,217410,Revenue,000011426003561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,01-Mar-2024,102.48,0,Jr Holland Foodservice,217225,Revenue,000011426003643
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,01-Mar-2024,306.97,0,Jr Holland Foodservice,217410,Revenue,000011426003587
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,01-Mar-2024,-7.90,0,Jr Holland Foodservice,217225,Revenue,000011426003665
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Mar-2024,9.12,0,Jr Holland Foodservice,217425,Revenue,000011426004441
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,01-Mar-2024,279.26,0,Jr Holland Foodservice,217355,Revenue,000011426004635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,01-Mar-2024,300.07,0,Bestway Wholesale,217455,Revenue,000011426004697
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Mar-2024,274.37,0,Jr Holland Foodservice,217425,Revenue,000011426004417
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,01-Mar-2024,11.84,0,Jr Holland Foodservice,217365,Revenue,000011426004561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Mar-2024,137.20,0,Jr Holland Foodservice,217425,Revenue,000011426004457
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Mar-2024,504.21,0,Hopwells Ltd,217425,Revenue,000011426004379
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,01-Mar-2024,64.68,0,Jr Holland Foodservice,217365,Revenue,000011426004537
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,01-Mar-2024,262.47,0,Hopwells Ltd,217455,Revenue,000011426004743
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Place,Schools Learning Equipment,01-Mar-2024,6.99,0,Amazon.Co.Uk Rk9Sv7Cd5,214200,Revenue,000011426002647
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,01-Mar-2024,100.26,0,Jr Holland Foodservice,217525,Revenue,000011426005517
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,01-Mar-2024,494.46,0,Bestway Wholesale,217305,Revenue,000011426003839
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,01-Mar-2024,-3.95,0,Jr Holland Foodservice,217325,Revenue,000011426003741
