Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,740.25,£0.00,Redacted - Personal info,210090,Revenue,STC183576
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,740.25,£0.00,Redacted - Personal info,210090,Revenue,STC183577
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,740.25,£0.00,Redacted - Personal info,210090,Revenue,STC183578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,740.25,£0.00,Redacted - Personal info,210090,Revenue,STC183579
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,747.60,£0.00,Redacted - Personal info,217765,Revenue,STC183581
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Monies Received,Housing Rents Suspense Account,04/09/2023,748.83,£0.00,Department for Work and Pension,710010,Revenue,STC183583
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,04/09/2023,756.00,£0.00,Zenith Training Ltd,215955,Revenue,STC183592
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,793.13,£0.00,Redacted - Personal info,210090,Revenue,STC183640
South Tyneside Council,00CL,Housing Revenue Account,Rent Income - Shops,Rent and Other Charges,04/09/2023,800.00,£0.00,Redacted - Personal info,700100,Revenue,STC183649
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,828.38,£0.00,Redacted - Personal info,210090,Revenue,STC183689
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,895.35,£0.00,Redacted - Personal info,210090,Revenue,STC183763
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,945.60,£0.00,Flexible Support Options Limited,221004,Revenue,STC183821
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,04/09/2023,1008.00,£0.00,Zenith Training Ltd,215955,Revenue,STC183864
South Tyneside Council,00CL,Balance Sheet,Employee Additional Voluntary Contributions,Balance Sheet Corporate Finance,04/09/2023,1054.00,£0.00,Prudential Public Limited Company,999999,Balance Sheet,STC183899
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,1121.40,£0.00,Redacted - Personal info,217765,Revenue,STC183968
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,1121.40,£0.00,Redacted - Personal info,217765,Revenue,STC183969
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,1121.40,£0.00,Redacted - Personal info,217765,Revenue,STC183970
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,1121.40,£0.00,Redacted - Personal info,217765,Revenue,STC183971
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,1121.40,£0.00,Redacted - Personal info,217765,Revenue,STC183972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Monkton Jnr Kitchen,04/09/2023,1129.00,£0.00,Harfield Components Ltd,217350,Revenue,STC183978
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,1198.24,£0.00,Percy Hedley Foundation,221004,Revenue,STC184056
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,04/09/2023,1245.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC184081
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Letting of Other Premises,Primary Buy Back,04/09/2023,1253.00,£0.00,Chuter Ede CIO,218430,Revenue,STC184100
South Tyneside Council,00CL,Economic Regeneration Group,Default Procurement Subjective,Closed - Cleaning Contract Overheads,04/09/2023,1262.00,£0.00,JPK Trade Supplies Ltd,224420,Revenue,STC184106
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,04/09/2023,1302.50,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC184137
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,04/09/2023,1445.50,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC184199
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,1480.50,£0.00,Redacted - Personal info,210090,Revenue,STC184212
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,1480.50,£0.00,Redacted - Personal info,210090,Revenue,STC184213
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,1489.95,£0.00,Redacted - Personal info,210090,Revenue,STC184216
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,1544.13,£0.00,Percy Hedley Foundation,221004,Revenue,STC184259
South Tyneside Council,00CL,Business & Resources Group,Recovery of Overpaid Benefits,Housing Benefits Payments,04/09/2023,1692.68,£0.00,Karbon Homes Ltd formerly ISOS Housing Ltd,230180,Revenue,STC184327
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Asbestos Removal from Schools,04/09/2023,1750.00,£0.00,Lucion Environmental LLP,820086,Capital,STC184362
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,1897.00,£0.00,Flexible Support Options Limited,221004,Revenue,STC184415
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,04/09/2023,1908.57,£0.00,NR - NORTHERN SAINTS CATHOLIC EDUCATION TRUST130113,999999,Balance Sheet,STC184422
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,2115.76,£0.00,Percy Hedley Foundation,221004,Revenue,STC184482
South Tyneside Council,00CL,Housing Capital,Enhancement HRA Capital - ST Homes,Hebburn Concretes,04/09/2023,2171.05,£0.00,Bloom Procurement Services,806635,Capital,STC184500
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,2242.80,£0.00,Redacted - Personal info,217765,Revenue,STC184529
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,2242.80,£0.00,Redacted - Personal info,217765,Revenue,STC184530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,2242.80,£0.00,Redacted - Personal info,217765,Revenue,STC184531
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,2263.28,£0.00,Redacted - Personal info,210090,Revenue,STC184538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,2403.00,£0.00,Redacted - Personal info,217765,Revenue,STC184576
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,2476.30,£0.00,Percy Hedley Foundation,221004,Revenue,STC184589
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,2961.00,£0.00,Redacted - Personal info,210090,Revenue,STC184672
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,04/09/2023,2977.48,£0.00,24 x 7 Ltd.,220550,Revenue,STC184676
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Drainage Strategy,04/09/2023,2980.00,£0.00,Aimrange (NE) Ltd,850017,Capital,STC184677
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,3233.25,£0.00,Redacted - Personal info,210090,Revenue,STC184743
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,3464.14,£0.00,Percy Hedley Foundation,221004,Revenue,STC184816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,04/09/2023,3509.87,£0.00,Percy Hedley Foundation,221004,Revenue,STC184824
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,3559.50,£0.00,Whizz Kids Childcare Ltd,210090,Revenue,STC184836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,04/09/2023,3604.50,£0.00,Redacted - Personal info,217765,Revenue,STC184846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,3959.19,£0.00,Creative Support Ltd,221004,Revenue,STC184898
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,4433.63,£0.00,Noahs Ark Nursery Hebburn,217765,Revenue,STC184966
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,4485.60,£0.00,Bright Kids,217765,Revenue,STC184974
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,4485.60,£0.00,Clegwell & Hartleyburn Community Hub,217765,Revenue,STC184975
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,4485.60,£0.00,Just Learning Limited (Busy Bees),217765,Revenue,STC184976
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,4950.23,£0.00,Boldon Community Association,210090,Revenue,STC185014
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,5181.75,£0.00,Beach Hill Nursery,210090,Revenue,STC185023
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,04/09/2023,5181.75,£0.00,Redacted - Personal info,210090,Revenue,STC185024
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,5607.00,£0.00,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,217765,Revenue,STC185063
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,5660.40,£0.00,Little Jems Nursery,217765,Revenue,STC185068
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,5986.40,£0.00,Flexible Support Options Limited,221004,Revenue,STC185094
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,6728.40,£0.00,Whizz Kids Childcare Ltd,217765,Revenue,STC185123
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,7055.40,£0.00,Flexible Support Options Limited,221004,Revenue,STC185136
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,7849.80,£0.00,Boldon Community Association,217765,Revenue,STC185170
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,7849.80,£0.00,Westoe Village Kindergarten,217765,Revenue,STC185171
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,8653.88,£0.00,Horseshoe Day Nursery,210090,Revenue,STC185194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,8883.00,£0.00,Bright Kids,210090,Revenue,STC185205
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,8971.20,£0.00,Beach Hill Nursery,217765,Revenue,STC185208
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,8971.20,£0.00,Jarrow Day Nursery,217765,Revenue,STC185209
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,9366.36,£0.00,Nursery Time Ltd,217765,Revenue,STC185219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,9593.36,£0.00,Flexible Support Options Limited,221004,Revenue,STC185225
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,9593.36,£0.00,Flexible Support Options Limited,221004,Revenue,STC185226
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,9684.68,£0.00,The Bungalow Pre-School (Early Learning Partnership),210090,Revenue,STC185227
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,10012.50,£0.00,Ashfield Day Nursery,217765,Revenue,STC185241
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,10092.60,£0.00,Ashfield Nursery & Early Learning Centre Ltd,217765,Revenue,STC185244
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,10092.60,£0.00,Bede Burn Kindergarten,217765,Revenue,STC185245
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,10124.64,£0.00,Nursery Time Ltd,217765,Revenue,STC185246
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,04/09/2023,11033.25,£0.00,Little Jems Nursery,210090,Revenue,STC185269
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,04/09/2023,11214.00,£0.00,Best Nurseries Ltd (Happy Days Nursery),217765,Revenue,STC185271
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,11219.32,£0.00,Flexible Support Options Limited,221004,Revenue,STC185272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04/09/2023,12023.20,£0.00,Flexible Support Options Limited,221004,Revenue,STC185287
