Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,07-Apr-2023,1.67,0,The Dunes,212070,Revenue ,000010807465273
South Tyneside Council,00CL,Business and Resources,Development,Software,10-Apr-2023,447.09,0,Productplan.Com,230440,Revenue ,000010814049097
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Catering Provisions,10-Apr-2023,73.01,0,Asda Superstore,214040,Revenue ,000010814049083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,10-Apr-2023,108.13,0,Hopwells Ltd,217285,Revenue ,000010814049103
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Allowances,10-Apr-2023,50.00,0,Holmside Park,224221,Revenue ,000010814049055
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,10-Apr-2023,760.57,0,Hopwells Ltd,222865,Revenue ,000010814049105
South Tyneside Council,00CL,Business and Resources,Temple Park Centre Catering,Catering Provisions,10-Apr-2023,61.54,0,Hopwells Ltd,222860,Revenue ,000010814049107
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,10-Apr-2023,357.37,0,Hopwells Ltd,222853,Revenue ,000010814049109
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,10-Apr-2023,34.10,0,Green Lane Fisheries,224221,Revenue ,000010814049051
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,10-Apr-2023,6.50,0,Rspb Sales-Salthome,224221,Revenue ,000010814049053
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,10-Apr-2023,21.67,0,Holmside Park,224221,Revenue ,000010814049057
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,10-Apr-2023,48.12,0,Hollymere,224221,Revenue ,000010814049059
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,10-Apr-2023,7.49,0,Amazon Prime 9W6Wd1Mu5,212070,Revenue ,000010814049067
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,10-Apr-2023,13.00,0,Nicey Icey,224221,Revenue ,000010814049061
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,10-Apr-2023,9.28,0,Tesco Stores 6407,224221,Revenue ,000010814049063
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Send Training - Parents & Carers,Other Service Contracts & Supplies,10-Apr-2023,320.00,0,Surveymonkeycore,211620,Revenue ,000010814049065
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Henderson Road Residential Care Home,Client Holidays & Outings,10-Apr-2023,52.50,0,Flamingoland,214010,Revenue ,000010814049095
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,11-Apr-2023,96.51,0,Asda Groceries Online,224221,Revenue ,000010820366959
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Travel & Subsistence,11-Apr-2023,31.67,0,Mfg Cleadon,214040,Revenue ,000010820366967
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Childrens Centre Nursery,Furniture & Equipment - General,11-Apr-2023,184.42,0,Amznmktplace Amazon.Co,215550,Revenue ,000010820366975
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,12-Apr-2023,8.33,0,The Workwear & Schoolw,236110,Revenue ,000010824416533
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,12-Apr-2023,499.61,0,On A Roll Sandwich Com,222853,Revenue ,000010824416737
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,12-Apr-2023,2.19,0,Lidl Gb South Shields,224221,Revenue ,000010824416529
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel Expenses,12-Apr-2023,34.90,0,Nexus Travel Shop,213300,Revenue ,000010824416539
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel Expenses,12-Apr-2023,122.20,0,Nexus Travel Shop,213300,Revenue ,000010824416541
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,12-Apr-2023,45.00,0,Www.Argos.Co.Uk,213300,Revenue ,000010824416545
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,12-Apr-2023,349.99,0,North East Bedding Ctr,213300,Revenue ,000010824416549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Catering Provisions,12-Apr-2023,60.64,0,Aldi 42 774,215465,Revenue ,000010824416563
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Primrose,Catering Provisions,12-Apr-2023,12.80,0,Wm Morrisons Store,215476,Revenue ,000010824416569
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,4965.20,0,Northumbria Healthcare,230090,Revenue ,000010824416573
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,657.51,0,Northumbria Healthcare,230090,Revenue ,000010824416575
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,4010.24,0,Northumbria Healthcare,230090,Revenue ,000010824416577
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,526.86,0,Northumbria Healthcare,230090,Revenue ,000010824416581
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,7765.20,0,Northumbria Healthcare,230090,Revenue ,000010824416597
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,8355.20,0,Northumbria Healthcare,230090,Revenue ,000010824416585
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,568.50,0,Northumbria Healthcare,230090,Revenue ,000010824416591
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,5324.73,0,Northumbria Healthcare,230090,Revenue ,000010824416593
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,4486.35,0,Northumbria Healthcare,230090,Revenue ,000010824416599
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,361.18,0,Northumbria Healthcare,230090,Revenue ,000010824416601
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,368.20,0,Northumbria Healthcare,230090,Revenue ,000010824416605
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,657.51,0,Northumbria Healthcare,230090,Revenue ,000010824416607
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,877.19,0,Northumbria Healthcare,230090,Revenue ,000010824416611
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,4064.96,0,Northumbria Healthcare,230090,Revenue ,000010824416613
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,560.99,0,Northumbria Healthcare,230090,Revenue ,000010824416627
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,1484.17,0,Northumbria Healthcare,230090,Revenue ,000010824416617
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,2217.32,0,Northumbria Healthcare,230090,Revenue ,000010824416621
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,4961.80,0,Northumbria Healthcare,230090,Revenue ,000010824416623
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,6322.88,0,Northumbria Healthcare,230090,Revenue ,000010824416631
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,375.62,0,Northumbria Healthcare,230090,Revenue ,000010824416633
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,7631.68,0,Northumbria Healthcare,230090,Revenue ,000010824416637
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,5430.81,0,Northumbria Healthcare,230090,Revenue ,000010824416639
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,6386.00,0,Northumbria Healthcare,230090,Revenue ,000010824416643
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,12-Apr-2023,5580.81,0,Northumbria Healthcare,230090,Revenue ,000010824416645
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,12-Apr-2023,32.78,0,Mcdonalds,212070,Revenue ,000010824416651
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Holidays & Outings,12-Apr-2023,160.58,0,Tm  Ticketmasteruk,214040,Revenue ,000010824416655
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,12-Apr-2023,416.67,0,O Brien Architectural,232360,Revenue ,000010824416671
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,12-Apr-2023,416.67,0,O Brien Architectural,232360,Revenue ,000010824416675
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,12-Apr-2023,27.40,0,Www.Screwfix.Com,232360,Revenue ,000010824416677
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Catering Provisions,12-Apr-2023,19.66,0,Wm Morrisons Store,215435,Revenue ,000010824416693
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,12-Apr-2023,93.92,0,Easyjet00 000K572Jpq,214020,Revenue ,000010824416711
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Catering Provisions,12-Apr-2023,43.36,0,Asda Groceries Online,215445,Revenue ,000010824416699
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Catering Provisions,12-Apr-2023,-1.70,0,Asda Groceries Online,215445,Revenue ,000010824416703
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,12-Apr-2023,93.92,0,Easyjet00 000K572Jhg,214020,Revenue ,000010824416705
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,12-Apr-2023,93.92,0,Easyjet00 000K572Jz5,214020,Revenue ,000010824416715
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,12-Apr-2023,93.92,0,Easyjet00 000K572Kg2,214020,Revenue ,000010824416717
South Tyneside Council,00CL,Business and Resources,Development,Software,12-Apr-2023,49.21,0,Progression,230440,Revenue ,000010824416719
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Catering Provisions,12-Apr-2023,84.47,0,Aldi Stores,215475,Revenue ,000010824416723
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,12-Apr-2023,39.93,0,Jr Holland Foodservice,221550,Revenue ,000010824416729
South Tyneside Council,00CL,Business and Resources,Haven point,Property Reactive / General Repairs,12-Apr-2023,134.37,0,Amznmktplace,222950,Revenue ,000010824416731
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,12-Apr-2023,847.05,0,On A Roll Sandwich Com,222865,Revenue ,000010824416733
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,12-Apr-2023,6.90,0,Sues Cafe,224221,Revenue ,000010824416525
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088361
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088379
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088411
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,302.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088365
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088369
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088373
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088413
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088415
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088375
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088377
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088381
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088383
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088385
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088387
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,13-Apr-2023,40.12,0,Home Bargains South Sh,215425,Revenue ,000010829088305
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088417
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088419
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088421
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,13-Apr-2023,4.00,0,Wilko Retail Limited,215425,Revenue ,000010829088301
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,13-Apr-2023,11.83,0,W Boyes & Co Ltd South,215425,Revenue ,000010829088303
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,13-Apr-2023,9.00,0,Aldi 42 774,215425,Revenue ,000010829088307
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,13-Apr-2023,6866.60,0,Northumbria Healthcare,230090,Revenue ,000010829088309
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,13-Apr-2023,7631.48,0,Northumbria Healthcare,230090,Revenue ,000010829088311
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,22.00,0,Northumberland Cc Crd,230710,Revenue ,000010829088475
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088389
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088391
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088423
South Tyneside Council,00CL,Business and Resources,Development,Software,13-Apr-2023,226.93,0,Flextronics,230440,Revenue ,000010829088463
South Tyneside Council,00CL,Business and Resources,Development,Computer Equipment and Hardware,13-Apr-2023,230.41,0,Flextronics,230440,Revenue ,000010829088465
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,33.00,0,N Tyneside Sbs Cnp,230710,Revenue ,000010829088467
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,12.00,0,Sheffield City Cnc,230710,Revenue ,000010829088469
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,22.00,0,City Of Newcastle Inte,230710,Revenue ,000010829088471
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,13.90,0,Lbrut Internet,230710,Revenue ,000010829088473
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,11.00,0,Sunderland Cc,230710,Revenue ,000010829088477
South Tyneside Council,00CL,Business and Resources,Civic Events,Catering Provisions,13-Apr-2023,403.18,0,Booker Ltd - 38594824,223950,Revenue ,000010829088485
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Apr-2023,22.00,0,Sunderland Cc,230710,Revenue ,000010829088479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 3 - All Saints/Riverside/M Park,Catering Provisions,13-Apr-2023,18.90,0,Lidl Gb South Shields,215413,Revenue ,000010829088483
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Catering Provisions,13-Apr-2023,40.00,0,Www.Coolmilkcustomers.,215475,Revenue ,000010829088495
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,13-Apr-2023,63.92,0,Trevor Green Floral Su,223950,Revenue ,000010829088487
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,13-Apr-2023,61.62,0,Home Bargains South Sh,223950,Revenue ,000010829088489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Furniture & Equipment - General,13-Apr-2023,49.99,0,Lidl Gb,215477,Revenue ,000010829088491
South Tyneside Council,00CL,Business and Resources,Haven point,Furniture & Equipment - General,13-Apr-2023,39.99,0,Shopstuff Uk Ltd,222950,Revenue ,000010829088507
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,13-Apr-2023,218.30,0,G M Packaging Uk Limit,217475,Revenue ,000010829088501
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,13-Apr-2023,86.32,0,Jr Holland Foodservice,217285,Revenue ,000010829088503
South Tyneside Council,00CL,Economic Regeneration Group,Ecology S106,Capital Advisors & Consultants Fees,13-Apr-2023,524.00,0,Sp Agrisellex Uk,828116,Capital,000010829088505
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,13-Apr-2023,261.63,0,G M Packaging Uk Limit,222865,Revenue ,000010829088509
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088453
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088427
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088429
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Allowances,13-Apr-2023,23.00,0,Dvsa,214020,Revenue ,000010829088461
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088441
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088445
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088447
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088449
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088451
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088443
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088435
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088455
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088457
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,13-Apr-2023,-35.00,0,Sunderland Cc,213602,Revenue ,000010829088459
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,167.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088431
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088433
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088437
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,167.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,13-Apr-2023,3.59,0,Lidl Gb South Shields,224221,Revenue ,000010829088271
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,13-Apr-2023,20.30,0,Nexus Travel Shop,224221,Revenue ,000010829088265
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,13-Apr-2023,1.50,0,Sainsburys S/Mkts,224221,Revenue ,000010829088267
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,13-Apr-2023,27.27,0,Www.Life.Org.Uk,224221,Revenue ,000010829088269
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,13-Apr-2023,15.75,0,Amazon.Co.Uk 5T75G08I5,224221,Revenue ,000010829088273
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Send Training - Parents & Carers,Other Service Contracts & Supplies,13-Apr-2023,50.00,0,Facebk  Gj2Nppkzh2,211620,Revenue ,000010829088275
South Tyneside Council,00CL,Business and Resources,Civic Events,Catering Provisions,13-Apr-2023,16.98,0,Amznmktplace,232200,Revenue ,000010829088321
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088425
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,13-Apr-2023,520.38,0,Northumbria Healthcare,230090,Revenue ,000010829088313
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,13-Apr-2023,567.90,0,Northumbria Healthcare,230090,Revenue ,000010829088315
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,13-Apr-2023,52.74,0,Amznmktplace,232200,Revenue ,000010829088317
South Tyneside Council,00CL,Business and Resources,Civic Events,Catering Provisions,13-Apr-2023,163.00,0,Home Bargains South Sh,232200,Revenue ,000010829088319
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,13-Apr-2023,107.92,0,Amznmktplace,232200,Revenue ,000010829088323
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088399
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,13-Apr-2023,403.33,0,Wilko.Com,232360,Revenue ,000010829088337
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Henderson Road Residential Care Home,Furniture & Equipment - General,13-Apr-2023,21.00,0,Now 394E9 Sports,214010,Revenue ,000010829088339
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088393
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088395
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,13-Apr-2023,322.50,0,Dvla Vehicle Tax,227000,Revenue ,000010829088397
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,13-Apr-2023,17.81,0,Heron Foods,212070,Revenue ,000010829088277
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Contract General,Furniture & Equipment - General,13-Apr-2023,36.62,0,Www.Argos.Co.Uk,217210,Revenue ,000010829088327
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Furniture & Equipment - General,13-Apr-2023,70.83,0,B & Q 1007,214040,Revenue ,000010829088329
South Tyneside Council,00CL,Business and Resources,Member Allowances and Expenses,Accommodation Costs,13-Apr-2023,-186.50,0,Premier Inn,232000,Revenue ,000010829088331
