Transparency Report October 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999226,Anchor Hanover Group T/A Park Hall Care Home,-2756.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992488,Anchor Hanover Group T/A Park Hall Care Home,-1028
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999226,Anchor Hanover Group T/A Park Hall Care Home,-1028
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992493,Anchor Hanover Group T/A The Cedars Home,8070.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999231,Anchor Hanover Group T/A The Cedars Home,8070.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992493,Anchor Hanover Group T/A The Cedars Home,19536.93
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999231,Anchor Hanover Group T/A The Cedars Home,13222.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992493,Anchor Hanover Group T/A The Cedars Home,1240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999231,Anchor Hanover Group T/A The Cedars Home,1240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992493,Anchor Hanover Group T/A The Cedars Home,-2400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999231,Anchor Hanover Group T/A The Cedars Home,-2400
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45205,SOT0990808,REDACTED - Personal Data,3579.47
Stoke City Council,4STAR,Strategy & Resources,de113,Services,45215,SOT0993153,REDACTED - Personal Data,5652.08
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45205,SOT0990939,ANEW Young People Services Limited,41185.56
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45224,SOT0997577,ANEW Young People Services Limited,32204.28
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45205,SOT0990939,ANEW Young People Services Limited,2192.14
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45224,SOT0997577,ANEW Young People Services Limited,2121.43
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45219,SOT0997169,REDACTED - Personal Data,666.66
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45212,SOT0992927,REDACTED - Personal Data,1400
Stoke City Council,4PUBH,Public Health,DE108,Services,45205,SOT0990559,REDACTED - Personal Data,590
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC398,Fees and Charges,45205,SOT0990687,REDACTED - Personal Data,9565.77
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBE,External Fees,45217,SOT0993278,Anthony Collins Solicitors,717.5
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45224,SOT0997644,Anthony Collins Solicitors,703.5
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45226,SOT0999579,Anthony Hodari Solicitors,7000
Stoke City Council,4PUBH,Public Health,BA100,Repairs alterations mtce of bu,45226,000011149803033,AnyLamp,692.43
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0992098,Apollo Eagle Consulting Ltd,754.08
Stoke City Council,4HDG,"Housing, Development & Growth",da101,Equipment  furniture and mater,45205,SOT0990662,Applied Radiators,1296
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBE,External Fees,45224,SOT0990220,Arcadis Consulting (UK) Ltd,24888.87
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45215,SOT0993234,Archangel Enterprises Ltd,16028.45
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45215,SOT0993234,Archangel Enterprises Ltd,2441.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45215,SOT0993234,Archangel Enterprises Ltd,931.95
Stoke City Council,4CAF,Children and Family Services,EA144,Independent units within CC,45226,000009099411012,ARGOS  ,574.96
Stoke City Council,4HDG,"Housing, Development & Growth",da101,Equipment  furniture and mater,45217,SOT0995584,Arnold Clark Automobles Limited,563.8
Stoke City Council,4HDG,"Housing, Development & Growth",da101,Equipment  furniture and mater,45217,SOT0995586,Arnold Clark Automobles Limited,525.86
Stoke City Council,4HDG,"Housing, Development & Growth",da101,Equipment  furniture and mater,45229,SOT1000003,Arnold Clark Automobles Limited,641
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45212,SOT0992298,Arnold Clark Automobles Limited,3822.3
Stoke City Council,4STAR,Strategy & Resources,de113,Services,45201,SOT0989064,Arthur J Gallagher Insurance Brokers Ltd,3000
Stoke City Council,4STAR,Strategy & Resources,dk187,Miscellaneous expenses,45201,SOT0989067,Arthur J Gallagher Insurance Brokers Ltd,88734.31
Stoke City Council,4STAR,Strategy & Resources,dk187,Miscellaneous expenses,45205,SOT0990450,Arthur J Gallagher Insurance Brokers Ltd,96200.55
Stoke City Council,4STAR,Strategy & Resources,dk187,Miscellaneous expenses,45205,SOT0990451,Arthur J Gallagher Insurance Brokers Ltd,429570
Stoke City Council,4STAR,Strategy & Resources,dk187,Miscellaneous expenses,45205,SOT0990452,Arthur J Gallagher Insurance Brokers Ltd,128919.1
Stoke City Council,4STAR,Strategy & Resources,dk201,Miscellaneous expenses,45201,SOT0989067,Arthur J Gallagher Insurance Brokers Ltd,10648.12
Stoke City Council,4STAR,Strategy & Resources,dk201,Miscellaneous expenses,45205,SOT0990450,Arthur J Gallagher Insurance Brokers Ltd,11544.07
Stoke City Council,4STAR,Strategy & Resources,dk201,Miscellaneous expenses,45205,SOT0990451,Arthur J Gallagher Insurance Brokers Ltd,51548.4
Stoke City Council,4STAR,Strategy & Resources,dk201,Miscellaneous expenses,45205,SOT0990452,Arthur J Gallagher Insurance Brokers Ltd,15470.29
Stoke City Council,4SCHL,Schools,EJ100,Academy Schools,45219,SOT0997153,Ash Green Academy,54181.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992433,Ash Hall Nursing Home,22120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999171,Ash Hall Nursing Home,22120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992433,Ash Hall Nursing Home,1134.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999171,Ash Hall Nursing Home,1134.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992433,Ash Hall Nursing Home,1932.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999171,Ash Hall Nursing Home,1932.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999171,Ash Hall Nursing Home,-4056
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992433,Ash Hall Nursing Home,-1134.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999171,Ash Hall Nursing Home,-1134.16
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990978,Ash House Care Ltd,36621.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992540,Ashfields Care Home,1841.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999279,Ashfields Care Home,1841.28
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990952,Ashwood Children Care Homes,23571.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE100,Services,45203,SOT0990028,Asist,34749.33
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE100,Services,45224,SOT0992148,Asist,34749.33
Stoke City Council,4STAR,Strategy & Resources,DD113,Printing  stationery and gener,45201,SOT0989057,Askews & Holts Library Services Ltd,687.49
Stoke City Council,4STAR,Strategy & Resources,DD113,Printing  stationery and gener,45205,SOT0990615,Askews & Holts Library Services Ltd,905.51
Stoke City Council,4STAR,Strategy & Resources,DD113,Printing  stationery and gener,45205,SOT0990617,Askews & Holts Library Services Ltd,746.34
Stoke City Council,4STAR,Strategy & Resources,DD113,Printing  stationery and gener,45210,SOT0990616,Askews & Holts Library Services Ltd,890.44
Stoke City Council,4STAR,Strategy & Resources,DD113,Printing  stationery and gener,45219,SOT0997155,Askews & Holts Library Services Ltd,803.82
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990934,AspireOne Care Ltd,16500
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990935,AspireOne Care Ltd,16212.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990936,AspireOne Care Ltd,16894.29
Stoke City Council,4STAR,Strategy & Resources,ab300,Training,45210,SOT0988385,Association Of Electoral Administrators,1485
Stoke City Council,4STAR,Strategy & Resources,ab300,Training,45224,SOT0991987,Association Of Electoral Administrators,675
Stoke City Council,4CAF,Children and Family Services,GI160,Inter departmental ,45229,SOT0999910,Atkinson Lewis,555
Stoke City Council,4CAF,Children and Family Services,GI160,Inter departmental ,45229,SOT0999925,Atkinson Lewis,734
Stoke City Council,4CAF,Children and Family Services,GI160,Inter departmental ,45229,SOT0999929,Atkinson Lewis,2446
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45205,SOT0990745,Atkinson Lewis,2276
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45210,SOT0991620,AtkinsRealis UK Limited,3200
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45201,SOT0979282,Attachment Works Ltd,1452
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45208,SOT0991090,Autocab,64676.34
Stoke City Council,4CAF,Children and Family Services,cd104,Public transport,45208,SOT0991090,Autocab,3405.6
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45219,SOT0996675,Autocab,750
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45219,SOT0997045,Autocab,825.5
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45219,SOT0997046,Autocab,884
Stoke City Council,4CAF,Children and Family Services,eh104,Private contractors,45208,SOT0991090,Autocab,917.85
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45208,SOT0991090,Autocab,3421.7700000000004
Stoke City Council,4STAR,Strategy & Resources,AB600,Employee-related schemes,45219,SOT0997048,AVC Wise Ltd,1043.13
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992508,Avery Heathcare Group,4247.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999247,Avery Heathcare Group,4247.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992508,Avery Heathcare Group,-1906.1999999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999247,Avery Heathcare Group,-1906.1999999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992498,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,10955.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999236,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,10412.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992498,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,8375.630000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999236,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,7747.0599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992498,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,1179.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999236,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,1179.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992498,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-3497.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999236,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-3497.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992498,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-754.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999236,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-754.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992491,Avery Homes Newcastle UL Ltd,1980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999229,Avery Homes Newcastle UL Ltd,1980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992491,Avery Homes Newcastle UL Ltd,-1103.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999229,Avery Homes Newcastle UL Ltd,-1103.18
Stoke City Council,4HDG,"Housing, Development & Growth",DF126,Communications and computing,45219,SOT0997057,Avery Weigh - Tronix,1140
Stoke City Council,4STARC,Strategy & Resources Capital,qxpse,External Fees,45217,SOT0990268,Axiell ALM Ltd,1100
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45224,SOT0992147,Axodel Uk Limited,2560
Stoke City Council,4HDG,"Housing, Development & Growth",CA109,Direct transport costs,45217,SOT0993348,A-Z Truck Parts,785.01
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992436,B A Warren T/A Hayfields Nursing Home,1560
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999174,B A Warren T/A Hayfields Nursing Home,1560
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992436,B A Warren T/A Hayfields Nursing Home,-813.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999174,B A Warren T/A Hayfields Nursing Home,-813.14
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45201,SOT0984413,B&B Tractors,750
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45201,SOT0988564,B&B Tractors,57130
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45203,SOT0988690,B&B Tractors,27800
Stoke City Council,4SBS,Systems Balance Sheet,ZA100,Suspense Accounts,45212,000009041231374,B&Q LTD,685
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45203,SOT0989164,Baddeley Green Playgroup,1888.4199999999998
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWBE,External Fees,45222,SOT0997568,Baily Garner LLP,1905
Stoke City Council,4CAF,Children and Family Services,EG171,Other establishments,45203,SOT0984149,Barnardos Services Ltd,35565
Stoke City Council,4CAF,Children and Family Services,EG171,Other establishments,45208,SOT0987494,Barnardos Services Ltd,35565
Stoke City Council,4HDG,"Housing, Development & Growth",DF126,Communications and computing,45217,SOT0992330,Bartec Municipal Technologies Limited,24640
Stoke City Council,4STARC,Strategy & Resources Capital,QXWBE,External Fees,45201,SOT0979199,Bcl T/A Britannia Goodwins Removals & Storage,2278.5
Stoke City Council,4SCHL,Schools,DD100,Printing  stationery and gener,45212,SOT0992352,Bee Active,1910.5
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45224,SOT0998624,Beechfield Education,1285.2
Stoke City Council,4CAF,Children and Family Services,de113,Services,45224,SOT0998624,Beechfield Education,34272
Stoke City Council,4CAF,Children and Family Services,de113,Services,45226,SOT0999017,Beechfield Education,68514
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45217,SOT0992595,Beechfield Education,1620
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45217,SOT0996309,Beechfield Education,552
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45205,SOT0990986,Belmont Residential Care,20700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992529,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999268,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992529,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999268,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992529,BELONG LIMITED,-2412.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999268,BELONG LIMITED,-2412.3
Stoke City Council,4SCHL,Schools,WXPPP,Schools Capital Balances,45219,SOT0997154,Bendcrete Leisure Ltd,2500
