Transparency Report August 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Exp Category Code,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45533,SOT1115961,STOKE 365 LTD Formerly Magna Cura Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45505,SOT1105930,STOKE 365 LTD Formerly Magna Cura Ltd,5772
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45519,SOT1109797,STOKE 365 LTD Formerly Magna Cura Ltd,5772
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45533,SOT1115961,STOKE 365 LTD Formerly Magna Cura Ltd,5772
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45505,SOT1105930,STOKE 365 LTD Formerly Magna Cura Ltd,-2533.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45519,SOT1109797,STOKE 365 LTD Formerly Magna Cura Ltd,-2533.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45533,SOT1115961,STOKE 365 LTD Formerly Magna Cura Ltd,-2533.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45505,SOT1105930,STOKE 365 LTD Formerly Magna Cura Ltd,-525.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45519,SOT1109797,STOKE 365 LTD Formerly Magna Cura Ltd,-551.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45533,SOT1115961,STOKE 365 LTD Formerly Magna Cura Ltd,-551.92
Stoke City Council,4CITD,City Director,dh101,6DH1,45516,SOT1108966,Stoke Creates CIC,16316.04
Stoke City Council,4CFR,Collection Fund Revenue,DJ131,6DJ1,45523,SOT1110260,Stoke On Trent & Staffs Fire Authority,61702.58
Stoke City Council,4CFR,Collection Fund Revenue,DJ134,6DJ1,45523,SOT1110262,Stoke On Trent & Staffs Fire Authority,24830.08
Stoke City Council,4CAF,Children and Family Services,DE113,6DE1,45513,SOT1107774,Stoke-on-Trent College,36075
Stoke City Council,4DSG,Dedicated Schools Grant,DE113,6DE1,45513,SOT1108626,Stoke-on-Trent College,-11013.6
Stoke City Council,4DSG,Dedicated Schools Grant,DE113,6DE1,45513,SOT1108627,Stoke-on-Trent College,87179
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45525,SOT1113910,Stoney Knolls Childrens Home LTD,26601.23
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45505,SOT1105912,Strathmore Care Services,7265.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45519,SOT1109781,Strathmore Care Services,7265.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45533,SOT1115945,Strathmore Care Services,7265.66
Stoke City Council,4CAF,Children and Family Services,CC109,6CC1,45513,SOT1107854,Stuart Naismith Taxi,1235
Stoke City Council,4CAF,Children and Family Services,CC109,6CC1,45513,SOT1107858,Stuart Naismith Taxi,2800
Stoke City Council,4CAF,Children and Family Services,CC109,6CC1,45532,SOT1115266,Stuart Naismith Taxi,975
Stoke City Council,4CAF,Children and Family Services,CC109,6CC1,45532,SOT1115267,Stuart Naismith Taxi,2100
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45506,SOT1105266,Sunbeam Fostering Agency,6474.4400000000005
Stoke City Council,4CAF,Children and Family Services,CC109,6CC1,45534,SOT1116268,Sunny Croft House,4115.85
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45525,SOT1113898,Support and Sustain,14646.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,6EG1,45516,SOT1109113,Supported Homes Ltd t/a Eden Futures,4735.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,6EG1,45516,SOT1109112,Supported Homes Ltd t/a Eden Futures,14509.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG430,6EG1,45516,SOT1109112,Supported Homes Ltd t/a Eden Futures,2658.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,6EG1,45516,SOT1109113,Supported Homes Ltd t/a Eden Futures,20892.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,6EG1,45516,SOT1109114,Supported Homes Ltd t/a Eden Futures,3421.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,6EG1,45516,SOT1109112,Supported Homes Ltd t/a Eden Futures,6198.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG434,6EG1,45516,SOT1109112,Supported Homes Ltd t/a Eden Futures,2619.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,6EG1,45516,SOT1109113,Supported Homes Ltd t/a Eden Futures,31354.780000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,6EG1,45516,SOT1109114,Supported Homes Ltd t/a Eden Futures,1571.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,6EG1,45516,SOT1109119,Supported Independent Living,7384.64
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,6BA1,45520,SOT1109394,Sutcliffe Play Ltd,523.22
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45506,SOT1105244,Swiis Foster Care Ltd,44757.32000000001
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45506,SOT1105765,T.V.C. VEHICLE RENTALS LIMITED,816
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45513,SOT1108628,T.V.C. VEHICLE RENTALS LIMITED,823
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45516,SOT1108692,T.V.C. VEHICLE RENTALS LIMITED,515
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45518,SOT1109239,T.V.C. VEHICLE RENTALS LIMITED,608
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45518,SOT1109241,T.V.C. VEHICLE RENTALS LIMITED,994.2
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45520,SOT1109917,T.V.C. VEHICLE RENTALS LIMITED,572
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45525,SOT1111241,T.V.C. VEHICLE RENTALS LIMITED,716
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,6CA1,45525,SOT1113689,T.V.C. VEHICLE RENTALS LIMITED,682
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45506,SOT1103386,T.V.C. VEHICLE RENTALS LIMITED,784.75
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45506,SOT1105545,T.V.C. VEHICLE RENTALS LIMITED,840
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45506,SOT1105741,T.V.C. VEHICLE RENTALS LIMITED,784.75
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45513,SOT1107587,T.V.C. VEHICLE RENTALS LIMITED,840
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45518,SOT1109333,T.V.C. VEHICLE RENTALS LIMITED,543.29
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45520,SOT1109884,T.V.C. VEHICLE RENTALS LIMITED,784.75
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45525,SOT1113694,T.V.C. VEHICLE RENTALS LIMITED,517.42
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,6CC1,45532,SOT1115322,T.V.C. VEHICLE RENTALS LIMITED,800
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXABE,6XL,45523,SOT1110065,Tailored Floors (Staffs) Ltd,1584
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,6DF1,45511,SOT1106008,Taranto Systems Ltd,1153.96
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,6DF1,45511,SOT1106097,Taranto Systems Ltd,9772.84
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,6XM,45516,SOT1107829,Taranto Systems Ltd,45360
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,6XM,45516,SOT1107830,Taranto Systems Ltd,67640
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,6XM,45518,SOT1107827,Taranto Systems Ltd,23080
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,6XM,45518,SOT1107828,Taranto Systems Ltd,90320
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,6XM,45520,SOT1107832,Taranto Systems Ltd,45360
Stoke City Council,4CAF,Children and Family Services,de100,6DE1,45516,SOT1109023,Targeted  Provision Ltd,1430
Stoke City Council,4CAF,Children and Family Services,EG100,6EG1,45511,SOT1106016,Targeted  Provision Ltd,1007.5
Stoke City Council,4CAF,Children and Family Services,EG196,6EG1,45506,SOT1105570,Targeted  Provision Ltd,520
Stoke City Council,4DSG,Dedicated Schools Grant,DE113,6DE1,45516,SOT1108774,Targeted  Provision Ltd,910
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45518,SOT1108591,Targeted  Provision Ltd,10497.5
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45518,SOT1108686,Targeted  Provision Ltd,38561
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45518,SOT1109526,Targeted  Provision Ltd,-1056
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45534,SOT1116217,Targeted  Provision Ltd,5135
Stoke City Council,4HDG,"Housing, Development & Growth",DI110,6DI1,45525,SOT1113670,Tay Valley Lighting (Stoke-on-Trent) Ltd,421089.88
Stoke City Council,4CAF,Children and Family Services,AA700,6AA7,45513,SOT1106017,TAYLOR DAVENPORT RESOURCING LTD,2940
Stoke City Council,4CAF,Children and Family Services,AA700,6AA7,45516,SOT1104501,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,6AA7,45520,SOT1109403,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,6AA7,45527,SOT1110485,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,6AA7,45527,SOT1113926,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45513,SOT1107802,Teacher Active Limited,2871
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45513,SOT1107810,Teacher Active Limited,3445.2
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45513,SOT1107811,Teacher Active Limited,3445.2
Stoke City Council,4DSG,Dedicated Schools Grant,EC105,6EC1,45513,SOT1107812,Teacher Active Limited,3445.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,6EG1,45505,SOT1105537,Teasdale Healthcare Ltd,547.2
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45525,SOT1113907,Tees-Valley Care Limited,55357.15
Stoke City Council,4HDG,"Housing, Development & Growth",da205,6DA1,45525,SOT1113647,telent Technology Services Limited,722.17
Stoke City Council,4HDG,"Housing, Development & Growth",EH110,6EH1,45518,SOT1109274,telent Technology Services Limited,10467.52
Stoke City Council,4HDG,"Housing, Development & Growth",EH110,6EH1,45525,SOT1113649,telent Technology Services Limited,5605.06
Stoke City Council,4HDG,"Housing, Development & Growth",EH110,6EH1,45525,SOT1113650,telent Technology Services Limited,2463.76
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,6EH1,45506,SOT1106083,telent Technology Services Limited,16931.46
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,6XW,45509,SOT1106370,telent Technology Services Limited,4112.44
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,6XW,45509,SOT1106411,telent Technology Services Limited,62044.74
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,6DF1,45506,SOT1105731,Teletrac Navman  (UK) Ltd,3525
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,6AA7,45511,SOT1103479,Tempest Resourcing LTD,1980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,6AA7,45511,SOT1106668,Tempest Resourcing LTD,2640
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,6AA7,45511,SOT1107372,Tempest Resourcing LTD,2640
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,6AA7,45532,SOT1109398,Tempest Resourcing LTD,2310
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,6DA1,45518,SOT1108608,Terberg Matec Uk,546.84
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,6XW,45506,SOT1103348,Terry Group Ltd,-700
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,6XW,45506,SOT1103349,Terry Group Ltd,840
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,6XW,45506,SOT1106082,Terry Group Ltd,24174.5
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,6XW,45518,SOT1109389,Terry Group Ltd,16836
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,6XFE,45520,SOT1109240,Tetra Tech Envoironment Planning Transport Limited,11415
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,6EG1,45532,SOT1114524,The Care Company,1966.5
Stoke City Council,4CAF,Children and Family Services,DK135,6DK1,45506,SOT1105267,The Childrens Family Trust Hanbury Court,14395.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45505,SOT1105938,The Chimes Care Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45519,SOT1109805,The Chimes Care Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45533,SOT1115968,The Chimes Care Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45505,SOT1105883,The David Lewis Centre,9121
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45519,SOT1109752,The David Lewis Centre,9121
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45533,SOT1115916,The David Lewis Centre,9121
Stoke City Council,4CITD,City Director,de100,6DE1,45513,SOT1107560,The Ductu Portal Ltd,2553
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,de210,6DE1,45534,SOT1116047,The George Hotel,833.33
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45505,SOT1105887,The Hollins,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45519,SOT1109756,The Hollins,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45533,SOT1115920,The Hollins,1216.8
Stoke City Council,4CITD,City Director,de100,6DE1,45513,SOT1107606,The Inspirational Learning Group Ltd,9000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45505,SOT1105963,The Larkins,5376.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45519,SOT1109829,The Larkins,5376.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45533,SOT1115991,The Larkins,5376.32
Stoke City Council,4PUBH,Public Health,DA100,6DA1,45513,SOT1107368,The Learning People UK Ltd,1667.5
Stoke City Council,4PUBH,Public Health,DA100,6DA1,45513,SOT1107369,The Learning People UK Ltd,1667.5
Stoke City Council,4PUBH,Public Health,dh102,6DH1,45513,SOT1107335,The Learning People UK Ltd,1667.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45505,SOT1105814,The Limes Rest Home,4980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45505,SOT1105814,The Limes Rest Home,11744.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45505,SOT1105814,The Limes Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45519,SOT1109685,The Limes Rest Home,19827.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45519,SOT1109685,The Limes Rest Home,16344.200000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45519,SOT1109685,The Limes Rest Home,-650
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45533,SOT1115850,The Limes Rest Home,6670
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45533,SOT1115850,The Limes Rest Home,18194.200000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,6EG1,45505,SOT1105814,The Limes Rest Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,6EG1,45519,SOT1109685,The Limes Rest Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,6EG1,45533,SOT1115850,The Limes Rest Home,1216.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45505,SOT1105814,The Limes Rest Home,1890
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45505,SOT1105814,The Limes Rest Home,23364.840000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45505,SOT1105814,The Limes Rest Home,-8208
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45519,SOT1109685,The Limes Rest Home,3780
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45519,SOT1109685,The Limes Rest Home,13568.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45533,SOT1115850,The Limes Rest Home,3780
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45533,SOT1115850,The Limes Rest Home,13568.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45505,SOT1105814,The Limes Rest Home,1890
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45519,SOT1109685,The Limes Rest Home,1890
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,6EG1,45533,SOT1115850,The Limes Rest Home,1890
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45505,SOT1105814,The Limes Rest Home,3954.6000000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45519,SOT1109685,The Limes Rest Home,3954.6000000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45533,SOT1115850,The Limes Rest Home,3954.6000000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45505,SOT1105814,The Limes Rest Home,-559.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45505,SOT1105814,The Limes Rest Home,-1179.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45519,SOT1109685,The Limes Rest Home,-559.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45519,SOT1109685,The Limes Rest Home,-1179.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45533,SOT1115850,The Limes Rest Home,-559.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,6IC2,45533,SOT1115850,The Limes Rest Home,-1179.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45505,SOT1105814,The Limes Rest Home,-2018.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45519,SOT1109685,The Limes Rest Home,-2000.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,6IC2,45533,SOT1115850,The Limes Rest Home,-2000.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,6IC2,45505,SOT1105814,The Limes Rest Home,-544.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,6IC2,45519,SOT1109685,The Limes Rest Home,-544.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,6IC2,45533,SOT1115850,The Limes Rest Home,-544.72
Stoke City Council,4DSG,Dedicated Schools Grant,DE113,6DE1,45527,SOT1114307,THE LITTLE DEN DAY NURSERY,842
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45505,SOT1105876,The Maples Residential Home,7555.759999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45519,SOT1109745,The Maples Residential Home,7555.759999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,6EG1,45533,SOT1115909,The Maples Residential Home,7555.759999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45505,SOT1105876,The Maples Residential Home,1450
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45519,SOT1109745,The Maples Residential Home,1450
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,6EG1,45533,SOT1115909,The Maples Residential Home,1450
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45505,SOT1105876,The Maples Residential Home,2918.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45519,SOT1109745,The Maples Residential Home,2918.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,6EG1,45533,SOT1115909,The Maples Residential Home,2918.2
