Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45324,RT2634211,38.18,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45324,RT2634211,-0.01,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45324,RT2634211,-0.03,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45324,RT2634211,-0.03,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,106.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,87.3,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,28.65,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634212,28.65,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,153.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,83.52,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634213,34.4,Amalgamated Lifts Limited
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45324,RT2634222,6875,BritishAmerican Business Inc
City of London,LMA Projects,Supplies  and  Services,Fees  and  Services,"LMA, SBREC & Guildhall Library",45324,RT2634229,879.06,Headscape Ltd
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Port Health & Public Protection,45324,RT2634236,1458.09,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Port Health & Public Protection,45324,RT2634236,153.1,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Port Health & Public Protection,45324,RT2634237,1763.59,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Port Health & Public Protection,45324,RT2634237,185.17,British Telecommunications Plc
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45324,RT2634275,640,Step Ahead Services Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45324,RT2634276,1134.98,Step Ahead Services Ltd
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634278,932.16,London Borough of Southwark 
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634278,0.01,London Borough of Southwark 
City of London,Guildhall Art Gallery,Supplies  and  Services,Books,Destination City,45324,RT2634281,653.25,Mr Paul David Jagger
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634284,972.6,London Borough of Southwark 
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634284,-80.88,London Borough of Southwark 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45324,RT2634285,2142.7,Trafalgar Releasing Limited 
City of London,Southwark Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634287,663.93,London Borough of Southwark 
City of London,William Blake Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634287,276.64,London Borough of Southwark 
City of London,Southwark Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634287,165.99,London Borough of Southwark 
City of London,Southwark Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634287,0.01,London Borough of Southwark 
City of London,Southwark Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634292,663.94,London Borough of Southwark 
City of London,William Blake Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634292,276.64,London Borough of Southwark 
City of London,Southwark Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634292,165.98,London Borough of Southwark 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45324,RT2634294,-168645.86,Reed Specialist Recruitment Ltd
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45324,RT2634296,977.29,London Borough of Southwark 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45324,RT2634299,168645.86,Reed Specialist Recruitment Ltd
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45324,RT2634300,904.3,Farringdon Locksmith & Tool Supplies Co
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634301,1000.64,Farringdon Locksmith & Tool Supplies Co
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45324,RT2634301,525,Farringdon Locksmith & Tool Supplies Co
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45324,RT2634314,4800,Transport for London Surface Transport
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45324,RT2634323,500,CLW Art Limited 
City of London,Other Schools Related Activities,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45324,RT2634325,2825,Elaine Killerby
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45324,RT2634334,992,Full Steam Espresso T/A Volcano Coffee Works
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45324,RT2634342,762.78,Red Dragon Investigation Training Limited
City of London,Business Services Directorate,Premises,Water Services,City of London Police,45324,RT2634346,893.49,Castle Water Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45324,RT2634370,570,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,On Street Parking,Third Party Payments,Private Contractors,Built Environment,45324,RT2634379,142521.64,Marston (Holdings) Limited
City of London,On Street Parking,Third Party Payments,Private Contractors,Built Environment,45324,RT2634384,640.56,Marston (Holdings) Limited
City of London,Central Balance Sheet,Current Liability,Creditor,Built Environment,45324,RT2634389,586000,4C Minories 4 Ltd
City of London,Barbican Own Events,Supplies  and  Services,Expenses,Barbican Centre,45324,RT2634391,960,Yulia Kalinichenko
City of London,Schools Delegated Budget,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,368.1,TES Global Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,215.1,TES Global Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,20.45,TES Global Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,20.45,TES Global Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,11.95,TES Global Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45324,RT2634395,11.95,TES Global Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45324,RT2634463,3362,Maintenance Associated Services Limited
City of London,Barbican Own Events,Premises,Rents,Barbican Centre,45324,RT2634466,800,Kings Place Music Foundation Trading Limited
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45324,RT2634472,6492,McConnells (Midlands) Ltd
City of London,Audience's Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45324,RT2634476,932.98,Irma Management Limited
City of London,Audience's Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45324,RT2634478,1008.42,Irma Management Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45324,RT2634484,3500,Urban Light Surveyors Ltd
