Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45022,RT2548751,2280,Bourne Amenity Ltd
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45022,RT2548772,2286.85,Sarah Harvey Publicity Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45022,RT2548780,15292.57,Halls Electrical Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45022,RT2548796,660,iPeople Solutions Limited T/A Action First
City of London,Isledon House Estate,Premises,Grounds Maintenance Costs,DCCS Housing,45022,RT2548800,940,Stone Forest Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45022,RT2548801,1770,Stage Sound Services Ltd
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45022,RT2548847,9750,Quartz Project Services Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45022,RT2548851,11800,Steensen Varming Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548854,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548855,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548856,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548857,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548858,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548859,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548860,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548861,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548862,550,Wilsons Auctions Limited
City of London,Small Business Research and Enterprise Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45022,RT2548863,923.1,Verco Office Furniture Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548864,550,Wilsons Auctions Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548865,550,Wilsons Auctions Limited
City of London,New Spitalfields Market - All Divisions,Employees,Direct Employee Expenses,Spitalfields Market,45022,RT2548869,4000,Premier Electrical (Southern) Ltd
City of London,New Spitalfields Market - All Divisions,Employees,Direct Employee Expenses,Spitalfields Market,45022,RT2548869,-1250,Premier Electrical (Southern) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,1405.34,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,1405.34,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,1391.29,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,966.17,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,922.26,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,834.42,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,782.6,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,772.94,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,702.67,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,676.32,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,614.84,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,614.84,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,592.88,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,573.91,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,329.38,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,324.99,W Parker & Son (Croydon) Ltd
City of London,Trade Centre,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,285.46,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,285.46,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,281.07,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,263.5,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,263.5,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,193.23,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,169.08,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,131.75,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,131.75,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,131.75,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,87.83,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,87.83,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,87.63,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,87.63,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,87.63,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,65.88,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,35.13,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,35.13,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,26.35,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,17.57,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Landlords Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Supervision and Management -General,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,8.78,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,Landlords Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,Landlords Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,Landlords Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,Car Parking,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,Supervision and Management -General,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548870,4.39,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,333.16,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,314.99,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,141.34,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,105.06,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,100.86,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,78.75,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,76.73,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,45.94,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,20.19,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,16.15,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,12.12,W Parker & Son (Croydon) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45022,RT2548872,12.12,W Parker & Son (Croydon) Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45022,RT2548877,538.93,Van Vynck Environmental Services Ltd
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548882,5000,PRgloo Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45022,RT2548884,564.16,RJW Associates Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45022,RT2548887,1200,Topocrew Ltd
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45022,RT2548888,42364.37,West Yorkshire Combined Authority (WYCA)
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45022,RT2548890,105430.57,West Yorkshire Combined Authority (WYCA)
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45022,RT2548890,923.63,West Yorkshire Combined Authority (WYCA)
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45022,RT2548890,79127.48,West Yorkshire Combined Authority (WYCA)
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45022,RT2548890,101357.79,West Yorkshire Combined Authority (WYCA)
City of London,Barbican Own Events,Transport,Contract Hire and Operating Leases,Barbican Centre,45022,RT2548901,1925,Meritex International Freight Services Ltd
