DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,057444,18/07/2023,547.03,91.17,General Expenses Beach patrol,50090,62003,Running Costs Petrol,Communication & Regeneration,,AMCPI,Communication & Regeneration,BEACHP,Beach Patrol,BEACHP2,Beach Patrol
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,059735,20/07/2023,"2,506.78",417.80,General Overheads,30151,62004,Running Costs Diesel,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,TRAMWAY,Tramway
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,059732,20/07/2023,"1,585.99",264.33,Gully Cleaning-Routine,30007,62004,Running Costs Diesel,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,ENGINE1,Engineering
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,062045,26/07/2023,420.00,70.00,Highfield Day Ctr,40066,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDHD,Buildings - Highfield Day Ctr
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,053722,12/07/2023,"3,943.87",657.31,Holy Family - General,10105,61066,Service Contracts,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED091,Holy Family Rc
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,053723,12/07/2023,600.00,100.00,Holy Family - General,10105,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED091,Holy Family Rc
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,049925,5/07/2023,"3,515.12",585.85,Kincraig -Repairs And Maintenance,10124,63401,General Services,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED101,Kincraig Primary
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,062101,27/07/2023,"1,274.58",212.43,Licensing - Taxis,30004,63424,Running Costs Diesel,Community & Env Services,,BPLSER,Community & Env Services,PUBPRO,Public Protection,PYLA1,Licencing
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,063659,27/07/2023,"1,440.00",240.00,Market Street - Connexions,40033,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,063666,27/07/2023,780.00,130.00,Market Street - Connexions,40033,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,052549,7/07/2023,474.00,79.00,Members,61005,62501,Vehicle Insurance,Governance & Partnerships,,DEMTOT,Governance & Partnerships,BCA,Corp And Member Services,BCA2,Corp And Member Services
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,062046,26/07/2023,420.00,70.00,Municipal Buildings,40060,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDMB,Buildings -Municipal Buildings
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,060018,21/07/2023,"12,406.45","2,067.74",Plant And Haulage Account,50108,62002,Repairs and Maintenance,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJCA1,Plant And Haulage Account
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,061875,26/07/2023,662.88,110.48,Print Blackpool - Production,50033,63001,Running Costs Diesel,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,060236,21/07/2023,"2,673.31",445.55,Security Personnel,30147,63301,Printing,Community & Env Services,,BPLSER,Community & Env Services,SECRTY,Security Services,SECURE1,Security Servic
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,065287,28/07/2023,300.00,50.00,Sure Start Tab,40044,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDCH,Buildings -Childrens
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,058131,19/07/2023,360.00,60.00,Tmscp,40065,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDTM,Buildings - Talbot Multi Cp
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,060646,24/07/2023,420.00,70.00,Town Hall,40002,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,063658,27/07/2023,"1,590.00",265.00,Town Hall,40002,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,053287,11/07/2023,"119,092.92",0.00,Trade Waste,30197,47189,Other Misc Income - No Orders,Community & Env Services,,BPLSER,Community & Env Services,WASTE,Waste Management,SCLEAN1,Street Cleaning
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,049724,5/07/2023,"9,995.23","1,665.87",Transport  Costs,30085,62004,Running Costs Diesel,Community & Env Services,,BPLSER,Community & Env Services,TRANSP,Transport Services,INTRAD1,Integrated Tran
Blackpool Council,Enveco Blackpool Waste Services Ltd,1003817,062102,27/07/2023,543.66,90.61,Vitaline Services,20019,62005,Running Costs Other Fuel,Adult Services,,ADULTS,Adult Services,APFBAB,Vitaline,APFBAB2,Vitaline
Blackpool Council,REDACTED PERSONAL DATA,1003818,050520,5/07/2023,393.21,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003818,050530,5/07/2023,358.23,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057730,18/07/2023,638.75,0.00,Albert Road Annex,40146,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057751,18/07/2023,420.71,0.00,Arc,40055,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAD,Buildings - Adult Services
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057752,18/07/2023,508.87,84.81,Arc,40055,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAD,Buildings - Adult Services
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057566,18/07/2023,352.74,0.00,Bcil - Whole,40059,61401,Water Charges,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDIL,Buildings -Independent Living
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057569,18/07/2023,447.31,0.00,Bickerstaffe,40062,61401,Water Charges,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057628,18/07/2023,349.37,0.00,Bispham Endowed - General,10046,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057762,18/07/2023,700.13,0.00,Bonny Street - Police Station,50049,61401,Water Charges,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057505,18/07/2023,762.67,0.00,Boundary Primary - General,10082,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED071,Boundary Park Community
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057798,18/07/2023,"1,548.99",0.00,B'Pool Sports Centre,40011,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057799,18/07/2023,607.58,101.26,B'Pool Sports Centre,40011,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057564,18/07/2023,"2,126.14",0.00,"Depot, Management & Admin",50102,61401,Water Charges,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJHA1,"Depot, Management & Admin"
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057787,18/07/2023,334.07,0.00,Highfield Day Ctr,40066,61401,Water Charges,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDHD,Buildings - Highfield Day Ctr
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057661,18/07/2023,329.88,0.00,Holy Family - General,10105,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED091,Holy Family Rc
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057757,18/07/2023,452.48,0.00,Kincraig - General,10135,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED101,Kincraig Primary
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057737,18/07/2023,538.20,0.00,Moor Park -General,10302,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED361,Moor Park
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057776,18/07/2023,981.63,0.00,Moor Park Leisure Centre,40008,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057777,18/07/2023,"1,209.81",201.64,Moor Park Leisure Centre,40008,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057721,18/07/2023,307.04,0.00,Municipal Buildings,40060,61401,Water Charges,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDMB,Buildings -Municipal Buildings
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057753,18/07/2023,338.87,0.00,Our Lady Of The Asumption General,10137,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED161,Our Lady Of The Assumption
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057509,18/07/2023,"2,784.78",0.00,Palatine Leisure Centre,40009,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057510,18/07/2023,"1,398.43",233.07,Palatine Leisure Centre,40009,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057649,18/07/2023,287.30,0.00,Palatine Library,50014,61401,Water Charges,Communication & Regeneration,,AMCPI,Communication & Regeneration,LB,Library Service,LB2,Library Service
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057598,18/07/2023,287.30,0.00,Parks Development,30032,61401,Water Charges,Community & Env Services,,BPLSER,Community & Env Services,PARKS,Parks,PRKDEV1,Parks Developme
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057743,18/07/2023,305.38,50.90,Parks Development,30032,61401,Water Charges,Community & Env Services,,BPLSER,Community & Env Services,PARKS,Parks,PRKDEV1,Parks Developme
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057498,18/07/2023,337.09,0.00,Solaris Centre,40029,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057558,18/07/2023,429.53,0.00,St John'S Square,40032,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057559,18/07/2023,768.02,128.00,St John'S Square,40032,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057755,18/07/2023,349.37,0.00,St Nicholas  - General,10282,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057710,18/07/2023,"1,121.37",0.00,Stanley -General,10334,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED371,Stanley Primary School
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057812,18/07/2023,280.85,0.00,The Foyer - Singleton Court,40006,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057497,18/07/2023,327.14,54.52,Utility Recharge Account - BCH,40119,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057554,18/07/2023,"1,232.30",0.00,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057764,18/07/2023,"5,389.94",0.00,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057765,18/07/2023,757.40,126.23,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057571,18/07/2023,835.89,0.00,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057573,18/07/2023,"1,498.46",249.74,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057577,18/07/2023,390.43,65.07,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057579,18/07/2023,385.04,64.17,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057580,18/07/2023,"1,213.56",0.00,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057584,18/07/2023,"14,703.50",0.00,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057662,18/07/2023,415.26,0.00,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057663,18/07/2023,751.15,125.19,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057656,18/07/2023,313.83,0.00,Whitegate Manor,40047,61401,Water Charges,Resources,,TRSTOT,Resources,AEB,Buildings,BDCH,Buildings -Childrens
Blackpool Council,United Utilities Water Ltd - Non Household,1003819,057525,18/07/2023,385.01,0.00,Woodlands HR/Payroll,10385,61401,Water Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED531,Woodlands
Blackpool Council,Alison Black Ltd T/A Sportmax,1003820,053708,12/07/2023,"3,632.98",587.03,Moor Park Pool,30017,63815,Saleable Goods,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
Blackpool Council,REDACTED PERSONAL DATA,1003821,056697,17/07/2023,"3,993.70",0.00,Coroners & Mortuary Service,61066,63602,Panel Expenses,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,REDACTED PERSONAL DATA,1003822,056700,17/07/2023,"9,583.90",0.00,Coroners & Mortuary Service,61066,63602,Panel Expenses,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,Lonsdale Care Ltd,1003824,044945,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lonsdale Care Ltd,1003824,044946,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lonsdale Care Ltd,1003824,044947,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lonsdale Care Ltd,1003824,044949,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lonsdale Care Ltd,1003824,044951,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lonsdale Care Ltd,1003824,044952,25/07/2023,"16,607.14",0.00,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Right Start Day Nurseries,1003825,061657,26/07/2023,"2,712.60",0.00,2 Year Old Nursery Grant,10471,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
Blackpool Council,Right Start Day Nurseries,1003825,061659,26/07/2023,"1,066.50",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
Blackpool Council,Right Start Day Nurseries,1003825,061658,26/07/2023,"8,958.60",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
Blackpool Council,Right Start Day Nurseries,1003825,061660,26/07/2023,306.90,0.00,Early Years Pupil Premium,10475,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
Blackpool Council,Right Start Day Nurseries,1003825,058251,21/07/2023,322.00,0.00,Lac Financial Assistance,10544,65510,Nursery,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Right Start Day Nurseries,1003825,060288,25/07/2023,480.00,0.00,Lac Financial Assistance,10544,65510,Nursery,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Dwf Law Llp,1003830,035492,4/07/2023,"2,907.00",484.50,Multiversity,50075,63807,Legal and Court Costs,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,Dwf Law Llp,1003830,045546,4/07/2023,752.40,125.40,Planning Development Management,50137,63807,Legal and Court Costs,Communication & Regeneration,,AMCPI,Communication & Regeneration,HP,Planning Services,HP2,Planning Services
Blackpool Council,Pay Partners Ltd Client Account,1003832,049044,3/07/2023,778.54,0.00,Ongoing Direct Payment,20264,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003832,065944,31/07/2023,778.54,0.00,Ongoing Direct Payment,20264,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003839,050515,5/07/2023,358.23,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Pay Partners Ltd Client Account,1003844,048790,3/07/2023,410.80,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,Pay Partners Ltd Client Account,1003844,065680,31/07/2023,483.82,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055246,14/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055268,14/07/2023,875.70,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055392,14/07/2023,"1,270.50",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055517,14/07/2023,"1,270.50",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055555,14/07/2023,"1,601.34",0.00,Residential Placements,20273,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055763,14/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055937,14/07/2023,924.90,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055985,14/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,056017,14/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,056046,14/07/2023,835.60,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,056236,14/07/2023,754.36,0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,056246,14/07/2023,926.58,0.00,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064032,28/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064134,28/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064162,28/07/2023,835.60,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064210,28/07/2023,754.36,0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064219,28/07/2023,926.58,0.00,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064229,28/07/2023,"1,601.34",0.00,Residential Placements,20273,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064339,28/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064355,28/07/2023,"1,270.50",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064410,28/07/2023,875.70,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064530,28/07/2023,"1,270.50",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064594,28/07/2023,940.90,0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064701,28/07/2023,924.90,0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064850,28/07/2023,"1,270.50",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,055668,14/07/2023,"1,348.22",0.00,Short Term Care,20467,47583,Indep Sect Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
