FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,073838,11/08/2023,"1,519.48",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074226,11/08/2023,"1,270.50",0.00,Short Term Care,20467,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074266,11/08/2023,"1,270.50",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074404,11/08/2023,"1,859.88",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074492,11/08/2023,940.90,0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074502,11/08/2023,"1,437.24",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,074620,11/08/2023,"1,928.98",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081229,25/08/2023,"1,270.50",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081293,25/08/2023,940.90,0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081303,25/08/2023,"1,437.24",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081533,25/08/2023,"1,682.80",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081622,25/08/2023,"1,859.88",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081633,25/08/2023,"1,928.98",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,081771,25/08/2023,"1,270.50",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Northern Print Distribution Ltd,1001446,067144,29/08/2023,"1,540.20",256.70,Lightpool/NPO,50133,63401,General Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJ,Illuminations Section,PJW1,Management - Places - Illumina
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001455,071058,14/08/2023,767.25,0.00,Sct17,10545,64508,Day Care,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001455,080921,25/08/2023,259.05,0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Gallagher Bassett International Ltd,1001459,072005,22/08/2023,"8,193.38","1,365.56",Reconciliations,90055,64705,Solicitors Fees,General Fund,,ZCORP,General Fund,ZCORP2,General Fund,ZCORP4,General fund
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001462,067499,3/08/2023,523.01,0.00,Adoption Services,10528,64814,Adoption Allowances,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,Merlin Entertainments(Sea Life Blackpool Ltd),1001463,070065,22/08/2023,638.18,106.36,Visitor Services,50160,47210,Sale Of Tickets,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
LIST,Blackpool Council,Merlin Entertainments(Sea Life Blackpool Ltd),1001463,057086,8/08/2023,727.43,121.23,Visitor Services,90000,47210,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001466,062319,8/08/2023,390.00,0.00,Housing Options Manager,64013,63801,Other Expenses,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,070657,7/08/2023,"1,269.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,083504,29/08/2023,"1,269.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,066426,1/08/2023,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,071047,8/08/2023,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,075223,15/08/2023,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,078689,22/08/2023,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001467,083938,30/08/2023,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001468,083315,29/08/2023,"2,147.24",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Volunteer Centre Blackpool Wyre & Fylde Ltd,1001470,076562,17/08/2023,"1,200.00",0.00,Multiply,50188,63426,Course Fees,Communication & Regeneration,,AMCPI,Communication & Regeneration,LL,Lifelong Learning,EK0197,EK0197
LIST,Blackpool Council,Volunteer Centre Blackpool Wyre & Fylde Ltd,1001470,077469,18/08/2023,"2,100.00",0.00,Multiply,50188,63426,Course Fees,Communication & Regeneration,,AMCPI,Communication & Regeneration,LL,Lifelong Learning,EK0197,EK0197
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,070572,7/08/2023,"1,167.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,070573,7/08/2023,"1,167.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,070600,7/08/2023,"1,095.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,083629,29/08/2023,"1,167.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,083630,29/08/2023,"1,167.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001479,083657,29/08/2023,"1,095.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,W Robinson (Bils) Ltd,1001481,053979,1/08/2023,"1,647.07",274.51,Minor Work,30273,63041,Other Materials,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001485,083180,29/08/2023,516.86,0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001485,083264,29/08/2023,253.00,0.00,Alcohol Abuse Residential,20300,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001486,083316,29/08/2023,973.14,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,073563,11/08/2023,873.12,0.00,Nursing Placements,20434,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,073639,11/08/2023,889.34,0.00,Nursing Placements,20231,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,073767,11/08/2023,"1,234.94",0.00,Nursing Placements,20473,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,073779,11/08/2023,"1,234.94",0.00,Nursing Placements,20231,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,073999,11/08/2023,889.34,0.00,Nursing Placements,20434,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,074056,11/08/2023,889.34,0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,074104,11/08/2023,889.34,0.00,Nursing Placements,20374,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,074443,11/08/2023,"1,234.94",0.00,Nursing Placements,20167,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,074531,11/08/2023,567.34,0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,074555,11/08/2023,993.34,0.00,Nursing Placements,20417,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081292,25/08/2023,873.12,0.00,Nursing Placements,20434,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081444,25/08/2023,"1,036.65",0.00,Short Term Care,20382,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081591,25/08/2023,889.34,0.00,Nursing Placements,20434,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081649,25/08/2023,889.34,0.00,Nursing Placements,20374,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081730,25/08/2023,567.34,0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,081753,25/08/2023,993.34,0.00,Nursing Placements,20417,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,082103,25/08/2023,"1,234.94",0.00,Nursing Placements,20473,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,082115,25/08/2023,"1,234.94",0.00,Nursing Placements,20231,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,082260,25/08/2023,"1,234.94",0.00,Nursing Placements,20167,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Amber Court Care Home,1001492,082301,25/08/2023,889.34,0.00,Nursing Placements,20231,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hawes Side Nursery,1001494,080923,25/08/2023,"1,818.32",0.00,2 Year Old Nursery Grant,10471,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Hawes Side Nursery,1001494,080924,25/08/2023,"3,976.27",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Hawes Side Nursery,1001494,080925,25/08/2023,"2,568.22",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Medical Response Services Ltd,1001496,067175,10/08/2023,280.00,0.00,Other Services,20178,64501,Private Contractors,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,070079,8/08/2023,"1,220.86",203.48,Highfurlong - General,10363,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED511,Highfurlong
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,069045,8/08/2023,474.41,79.07,Bickerstaffe,40062,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,069054,8/08/2023,394.22,65.70,Bickerstaffe,40062,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,070427,8/08/2023,333.36,55.56,"Depot, Management & Admin",50102,61012,Maintenance Private Contractor,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJHA1,"Depot, Management & Admin"
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,075366,15/08/2023,954.50,159.08,R&M Recharge Acct - Enveco,40027,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
LIST,Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,075369,15/08/2023,"2,782.27",463.71,Parks Development,30032,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,PARKS,Parks,PRKDEV1,Parks Developme
