*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097450,22/09/2023,940.90,0.00,Residential Placements,20117,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097715,22/09/2023,"1,397.86",0.00,Residential Placements,20266,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097722,22/09/2023,"1,131.30",0.00,Residential Placements,20266,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097726,22/09/2023,"1,368.58",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097729,22/09/2023,"1,539.94",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097825,22/09/2023,708.06,0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097984,22/09/2023,"1,128.38",0.00,Residential Placements,20266,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,097986,22/09/2023,949.24,0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098072,22/09/2023,"1,009.34",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098114,22/09/2023,"1,044.90",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098150,22/09/2023,"1,044.90",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098157,22/09/2023,"1,380.44",0.00,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098189,22/09/2023,"6,765.77",0.00,Short Term Care,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098217,22/09/2023,820.92,0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098258,22/09/2023,940.90,0.00,Short Term Care,20384,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098313,22/09/2023,924.90,0.00,Residential Placements,20103,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098353,22/09/2023,777.14,0.00,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098356,22/09/2023,"1,172.82",0.00,Residential Placements,20346,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Fylde & Wyre Society For The Blind,1000445,098377,22/09/2023,"1,044.90",0.00,Residential Placements,20082,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,1000446,093774,18/09/2023,428.20,0.00,Keates Enhanced Day Ctr,20018,62241,Scheduled Taxi Use,Adult Services,,ADULTS,Adult Services,APBBAD,Keats Day Centre,APBBAD2,Keats Day Centre
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,1000446,086279,1/09/2023,425.00,0.00,Special School Transport,30299,62201,Contract Hire,Community & Env Services,,BPLSER,Community & Env Services,TRANSP,Transport Services,TRCHIL1,Integrated Tran
LIST,Blackpool Council,Boc Limited,1000448,090743,18/09/2023,729.90,121.65,Moor Park Pool,30017,63060,Chemicals,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
LIST,Blackpool Council,Boc Limited,1000448,090924,18/09/2023,362.16,60.36,Palatine Pool,30021,63060,Chemicals,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
LIST,Blackpool Council,Bebcmat - Christ The King Catholic Academy,1000456,100157,26/09/2023,"6,110.40",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Bebcmat - Christ The King Catholic Academy,1000456,100158,26/09/2023,"2,412.00",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Bebcmat - Christ The King Catholic Academy,1000456,086785,4/09/2023,"2,016.00",0.00,Early Years Inclusion Fund,10473,64403,Special Needs - Children,Children's Services,,CHISER,Children's Services,JCDA,"Physical, Sensory & Complex",JCDA2,"Physical, Sensory & Complex"
LIST,Blackpool Council,Fcat T/A Montgomery Academy,1000457,102597,29/09/2023,"20,166.00",0.00,Sen Central Team,10430,64403,Special Needs - Children,Children's Services,,CHISER,Children's Services,JCAA,Cwan - Management & Admin,JCAA2,Cwan - Management & Admin
LIST,Blackpool Council,Fcat T/A Montgomery Academy,1000457,092856,14/09/2023,"38,019.00",0.00,Household Support Fund,10465,63701,Grants,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
LIST,Blackpool Council,Fcat T/A Montgomery Academy,1000457,093723,18/09/2023,"10,000.00",0.00,Continuum Of Provision,10444,63483,School Improvement,Children's Services,,CHISER,Children's Services,OTHL,Other Learning,OTHL2,Other Learning
LIST,Blackpool Council,Linda Alyson Hames T/A Bispham Clothing,1000459,096722,21/09/2023,599.79,0.00,Bispham Endowed - General,10046,63201,Clothing and Uniforms,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
LIST,Blackpool Council,Child Action Northwest,1000461,088188,7/09/2023,"6,399.54",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Child Action Northwest,1000461,094604,19/09/2023,"6,868.98",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Child Action Northwest,1000461,094605,19/09/2023,"6,468.46",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Child Action Northwest,1000461,094606,19/09/2023,"6,868.98",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Blackburn Diocesan Board Of Education,1000462,086857,4/09/2023,"1,155.00",0.00,Bispham Endowed - General,10046,66220,Central Support-General,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
LIST,Blackpool Council,Blackburn With Darwen Bc,1000463,092878,18/09/2023,600.00,0.00,St John Vianney -General,10215,63013,Educational Equipment Consumables,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089245,8/09/2023,"1,778.36",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089279,8/09/2023,"5,577.14",0.00,Complex Cases,20083,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089287,8/09/2023,"1,778.38",0.00,Complex Cases,20221,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089289,8/09/2023,"1,363.96",0.00,Complex Cases,20376,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089324,8/09/2023,"1,786.52",0.00,Complex Cases,20154,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,089367,8/09/2023,"1,778.38",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,090261,8/09/2023,"1,625.00",0.00,Nursing Placements,20417,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,097534,22/09/2023,"1,625.00",0.00,Nursing Placements,20417,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098186,22/09/2023,"5,297.86",0.00,Short Term Care,20409,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098448,22/09/2023,"2,440.00",0.00,Complex Cases,20083,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098482,22/09/2023,"1,778.38",0.00,Complex Cases,20221,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098484,22/09/2023,"1,363.96",0.00,Complex Cases,20376,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098519,22/09/2023,"1,786.52",0.00,Complex Cases,20154,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098537,22/09/2023,"1,778.38",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Belmar Nursing Home,1000464,098557,22/09/2023,"1,778.36",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,089309,8/09/2023,"1,785.40",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,089586,8/09/2023,"1,359.88",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,089902,8/09/2023,"1,160.78",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,097648,22/09/2023,"1,160.78",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,097865,22/09/2023,"1,359.88",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,098109,22/09/2023,"5,775.22",0.00,Short Term Care,20465,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,New Thursby Nursing Home,1000465,098504,22/09/2023,"1,785.40",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Barker Booth & Eastwood,1000467,101161,20/09/2023,"10,032.00",0.00,In House - El,64520,64709,Claimants Legal Fees,General Fund,,RNONGF,General Fund,RNONGF2,General Fund,RNONGF4,General fund
LIST,Blackpool Council,Barker Booth & Eastwood,1000467,101162,20/09/2023,"16,000.00",0.00,In House - El,64520,64708,Damages,General Fund,,RNONGF,General Fund,RNONGF2,General Fund,RNONGF4,General fund
LIST,Blackpool Council,Balmoral Care Home,1000469,089430,8/09/2023,"2,018.88",0.00,Short Term Care,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Balmoral Care Home,1000469,089448,8/09/2023,924.90,0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Balmoral Care Home,1000469,089492,8/09/2023,967.54,0.00,Respite Care,20466,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Balmoral Care Home,1000469,089561,8/09/2023,"1,333.78",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Balmoral Care Home,1000469,089581,8/09/2023,"1,270.50",0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Balmoral Care Home,1000469,089585,8/09/2023,975.34,0.00,Residential Placements,20208,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
