Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Sellick Partnership Limited,1001076,91665,06/10/2023,"1,945.36",324.23,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LADTOT1,Legal Services,LADTOT3,Legal Services
Blackpool Council,Primary Pe Passport,1003476,91710,06/10/2023,598.8,99.8,St Johns -Physical Education,10185,63008,Educational Equipment,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED211,St Johns Ce
Blackpool Council,Fox Fire Security Limited,1002168,92792,09/10/2023,"1,113.60",185.6,Highfield Day Ctr,40066,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDHD,Buildings - Highfield Day Ctr
Blackpool Council,Konica Minolta Business (Uk) Ltd,1000277,92870,10/10/2023,317.45,52.91,Bispham Endowed -Reprographics,10017,63004,Operating Lease,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
Blackpool Council,Key Engineering Supplies Ltd,1000771,92888,10/10/2023,382.8,63.8,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Orchard Digital Ltd,1002599,92902,03/10/2023,316.8,52.8,Boundary -English,10049,63711,Subscriptions,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED071,Boundary Park Community
Blackpool Council,Apollo Home Healthcare Limited,1006625,92979,10/10/2023,"3,600.00",0,Sct17,10545,65507,Personal,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Konica Minolta Business (Uk) Ltd,1000277,93327,10/10/2023,796.33,132.72,St John Vianney -General,10215,63305,Photocopying Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
Blackpool Council,Building Cost Information Service Ltd,1000439,93328,03/10/2023,"4,992.00",832,Capital Projects-Fee Account,40118,63711,Subscriptions,Resources,,TRSTOT,Resources,AED,AED,AED2,AED2
Blackpool Council,United Environmental Services Ltd,1006918,93337,03/10/2023,711.84,118.64,Capital Projects-Fee Account,40118,66514,Bore Holes/Site Investigations/Surveys,Resources,,TRSTOT,Resources,AED,AED,AED2,AED2
Blackpool Council,Viatec Uk Ltd,1001621,93340,03/10/2023,"1,248.00",208,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Gemini Reinstatement Products Ltd,1002017,93379,06/10/2023,"1,108.80",184.8,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Central Power Services Ltd,1000427,93395,03/10/2023,"1,197.00",199.5,Technical  Support Team,40110,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,FGAC,Ict Technical Support,FGACAA1,Ict Technical Support
Blackpool Council,Ken Taylor Supplies Limited,1002486,93410,03/10/2023,510,85,General Charges - Car Parks,60037,63801,Other Expenses,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,PARADM,Parking Administration,PARADM2,Parking Administration
Blackpool Council,Bloomfield Medical Centre,1001138,93423,16/10/2023,"2,772.00",0,Health Checks,62015,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,RAPID IT RECYCLING LIMITED,1140033,93500,03/10/2023,"3,123.90",520.65,St Bernadettes -Information Technology,10149,63531,Computer Hardware Purchase,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
Blackpool Council,Automatic Alarms Ltd,1000535,93514,02/10/2023,653.32,108.89,R&M Recharge Acct - Enveco,40027,61171,Alarms,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
Blackpool Council,Automatic Alarms Ltd,1000535,93515,10/10/2023,582.54,97.09,Creative Industries Hub,50168,61171,Alarms,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PTA1,Economic Development
Blackpool Council,Konica Minolta Business (Uk) Ltd,1000277,93534,16/10/2023,"1,948.86",324.81,Print Blackpool - Production,50033,63004,Operating Lease,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,Konica Minolta Business (Uk) Ltd,1000277,93535,13/10/2023,"1,578.11",263.02,Print Blackpool - Production,50033,63001,Office Equipment Purchase,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,Digital Ink Limited,1003643,93537,16/10/2023,"1,070.28",178.38,Print Blackpool - Production,50033,63343,Administration Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,Premier Paper Group Ltd,1000167,93540,06/10/2023,430.31,71.72,Print Blackpool - Production,50033,63344,Paper,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,Tradeprint Distribution Limited,1004294,93548,16/10/2023,255.31,0,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
Blackpool Council,System Hygiene,1000097,93595,10/10/2023,"1,140.59",190.1,Boundary Primary - General,10082,61601,Consumable Supplies,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED071,Boundary Park Community
Blackpool Council,Marshalls,1000231,93597,09/10/2023,"2,264.10",377.35,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,SMART SANITISER LIMITED,1139541,93623,10/10/2023,"1,440.00",240,Marketing,50150,63315,Marketing,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRL1,Marketing
Blackpool Council,Odlings Ltd T/A The Columbaria Co,1003310,93625,06/10/2023,814.8,135.8,Carleton Crematorium Services,61064,63457,Wall Niches and Tablets,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,Targeted Provision Ltd,1005637,93651,02/10/2023,663,110.5,Looked after Children - Pupil Premium,10398,65555,Educational Support,Children's Services,,CHISER,Children's Services,VIRTUL,Virtual Hub,VIRTUL2,Virtual Hub
Blackpool Council,Mchalls Accommodation Ltd T/A Mchalls Hotel,1005098,93696,31/10/2023,"12,720.00","2,120.00",Housing Options Manager,64013,63801,Other Expenses,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
Blackpool Council,North Liverpool Construction Ltd (Fac067),1003477,93714,13/10/2023,890.16,148.36,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
Blackpool Council,North Liverpool Construction Ltd (Fac067),1003477,93717,13/10/2023,713.2,118.87,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
Blackpool Council,North Liverpool Construction Ltd (Fac067),1003477,93722,13/10/2023,"1,648.60",274.77,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
Blackpool Council,DMR SERVICES LTD,1140031,93734,11/10/2023,"1,080.00",0,Lac Financial Assistance,10544,65509,Contract Expenses,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Embrace Care,1004086,93746,02/10/2023,756.5,0,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Cornerstone Design And Marketing Limited,1005360,93770,03/10/2023,"1,426.15",237.69,Dd Account,30022,63806,Advertising General,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
Blackpool Council,Marshall Leasing Ltd,1004167,93777,03/10/2023,564,94,Kincraig - General,10135,62201,Contract Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED101,Kincraig Primary
Blackpool Council,Ken Taylor Supplies Limited,1002486,93799,03/10/2023,401.34,66.89,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Merlin Entertainments(Sea Life Blackpool Ltd),1001463,93810,05/10/2023,578.67,96.44,"Tourism,Promotions & Conferen.",90013,99687,VAT ADJUSTMENT,Not Applicable,,ZAMCPI,Not Applicable,ZAMCPI2,Not Applicable,ZAMCPI4,Not Applicable
Blackpool Council,Groundwork Cheshire Lancs And Merseyside,1001523,93820,03/10/2023,"1,197.78",199.63,At The Grange,40050,63101,Provisions,Resources,,TRSTOT,Resources,AEB,Buildings,BDCH,Buildings -Childrens
Blackpool Council,Curve Learning And Development Ltd,1002411,93856,10/10/2023,439.2,73.2,Adults Training,20032,60911,Training Expenses,Adult Services,,ADULTS,Adult Services,ADULTTR,Adults Training,ADULTTR2,Adults Training
Blackpool Council,Curve Learning And Development Ltd,1002411,93866,10/10/2023,439.2,73.2,Adults Training,20032,60911,Training Expenses,Adult Services,,ADULTS,Adult Services,ADULTTR,Adults Training,ADULTTR2,Adults Training
Blackpool Council,GRANTHAMS GT LTD,1139450,93884,10/10/2023,"1,077.72",179.62,Stock,50106,63301,Printing,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Wages Overhead Account
Blackpool Council,Irrv Services,1000304,93910,10/10/2023,666,111,Social Care Benefits Team,40092,60911,Training Expenses,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Whistlejacket London Limited,1004293,93919,11/10/2023,"2,557.39",426.23,Growth Team,50144,63315,Marketing,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,REDACTED PERSONAL DATA,1001003,93977,09/10/2023,884.57,0,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,REDACTED PERSONAL DATA,1001003,93981,09/10/2023,933.72,0,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,REDACTED PERSONAL DATA,1001003,93982,09/10/2023,884.57,0,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,Vickers Business Systems Ltd,1000052,94183,10/10/2023,370.8,61.8,Holy Family -Office,10084,63305,Photocopying Charges,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED091,Holy Family Rc
Blackpool Council,Taylek Ltd,1002821,94200,02/10/2023,912.48,152.08,Stock,50106,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJBA1,Wages Overhead Account
Blackpool Council,Taylek Ltd,1002821,94202,03/10/2023,934.8,155.8,Stock,50106,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJBA1,Wages Overhead Account
Blackpool Council,Education Software Solutions Ltd,1004363,94218,16/10/2023,545.04,90.84,Pru Supplies And Services,10449,63711,Subscriptions,Children's Services,,CHISER,Children's Services,EDDIV,Education Diversity,EDDIV2,Education Diversity
Blackpool Council,Central Power Services Ltd,1000427,94277,03/10/2023,752.4,125.4,Municipal Buildings,40060,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDMB,Buildings -Municipal Buildings
Blackpool Council,Black Box Security Alarm Systems Ltd,1000510,94288,05/10/2023,"1,791.04",298.51,Bickerstaffe,40062,61171,Alarms,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
Blackpool Council,Key Engineering Supplies Ltd,1000771,94297,02/10/2023,479.5,59.79,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Key Engineering Supplies Ltd,1000771,94298,03/10/2023,"1,638.10",273.02,Highways & Engineering,90018,19514,VAT ADJUSTMENT,Not Applicable,,ZBPLSER,Not Applicable,ZBPLSER2,Not Applicable,ZBPLSER4,Not Applicable
Blackpool Council,Szpunar & Associates Ltd,1002295,94303,10/10/2023,800,0,Adults Training,20032,60911,Training Expenses,Adult Services,,ADULTS,Adult Services,ADULTTR,Adults Training,ADULTTR2,Adults Training
Blackpool Council,Groundwork Cheshire Lancs And Merseyside,1001523,94408,03/10/2023,"10,120.00",0,Holiday Activities & Food(Haf),62046,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Susan Hayward Consulting,1005340,94411,03/10/2023,"1,125.00",0,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
Blackpool Council,Philredom Ltd,1004159,94416,10/10/2023,650,0,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
Blackpool Council,Les Mills Fitness Uk Ltd,1002165,94417,10/10/2023,472.5,78.75,Palatine Health & Fitness,30023,63711,Subscriptions,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
Blackpool Council,National Association Of Virtual School Heads,1003096,94419,10/10/2023,750,0,Looked after Children - Pupil Premium,10398,63711,Subscriptions,Children's Services,,CHISER,Children's Services,VIRTUL,Virtual Hub,VIRTUL2,Virtual Hub
Blackpool Council,Vupoint (Europe) Company Limited,1006521,94426,10/10/2023,"3,801.60",633.6,Domestic Abuse Grants,30209,63313,General Expenses,Community & Env Services,,BPLSER,Community & Env Services,COMSAF,Community Safety,COMSAF2,Community Safet
Blackpool Council,Chicken Joes Ltd,1001642,94433,03/10/2023,808.64,0,Montgomery High Meals,30063,63101,Provisions,Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,SECDSM1,Secondary Schoo
Blackpool Council,Chicken Joes Ltd,1001642,94434,03/10/2023,266.73,0,Armfield Academy,30058,63101,Provisions,Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,PRIMSM1,Primary School
Blackpool Council,Chicken Joes Ltd,1001642,94435,03/10/2023,676.7,0,Hodgson Academy,30080,63101,Provisions,Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,SECDSM1,Secondary Schoo
Blackpool Council,Schools Advisory Service,1000559,94679,03/10/2023,"3,054.90",0,St Nicholas -Supply Costs,10224,60089,Supply Insurance Premium,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
Blackpool Council,Phoenix Family Care Ltd,1004799,94694,10/10/2023,"11,471.46",0,Mother And Baby Unit,10546,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Sats Companion Limited,1003979,94720,16/10/2023,864,144,Bispham Endowed -Whole School Management,10032,63711,Subscriptions,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
Blackpool Council,M2 Education,1001787,94726,11/10/2023,777,129.5,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
Blackpool Council,Smirthwaite Ltd,1000700,94739,10/10/2023,859.2,143.2,Sen Central Team,10430,65401,Aids To Daily Living,Children's Services,,CHISER,Children's Services,JCAA,Cwan - Management & Admin,JCAA2,Cwan - Management & Admin
Blackpool Council,Smirthwaite Ltd,1000700,94740,10/10/2023,717.6,119.6,Sen Central Team,10430,65401,Aids To Daily Living,Children's Services,,CHISER,Children's Services,JCAA,Cwan - Management & Admin,JCAA2,Cwan - Management & Admin
Blackpool Council,Bradley Environmental Consultants Ltd,1001545,94761,17/10/2023,480,80,Project Recharges Holding A/C,40124,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,BLMTCE,Building Maintenence,BLMTCE2,Building Maintenence
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,1140706,94768,11/10/2023,596.64,0,Sct17,10545,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Coordination Group Publications,1000411,94819,17/10/2023,300,0,St Johns -Mathematics,10178,63304,Books and Periodicals,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED211,St Johns Ce
Blackpool Council,Nonstop Consulting Ltd,1002770,95065,16/10/2023,391.5,65.25,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Apollo Home Healthcare Limited,1006625,95074,17/10/2023,"3,600.00",0,Independent Day Care,10548,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),1005096,95127,02/10/2023,735.06,0,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),1005096,95130,02/10/2023,337.47,0,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
