Body_Code,Body_Name,Service,Posting Date,GL Code,GL Code Desc,Doc Number,Doc Net Amount,Supplier Name
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIBRARY COLLECTIONS,02/08/2024,4539,"Books, DVDs and CDs",3111728902,507.2,ASKEWS & HOLTS LIBRARY SERVICES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 MH OBC Contract,12/08/2024,5690,Other Support in the Community,3111731169,507.29,Real Life Options
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5690,Other Support in the Community,3111731170,507.29,SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,13/08/2024,5688,Supported Living,3111734715,508.18,The Camden Society
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UASC 16&17,14/08/2024,5572,Incentive Allowance,9300064430,508.6,OCC SS Oxford City Div 1 Cash
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736180,508.72,All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 MH OBC Contract,13/08/2024,5699,Home Support – Home First,3111736377,508.73,Buckingham Home Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111737637,508.73,Care Outlook Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111737086,508.73,Jeff Jen Care Plus Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111737093,508.73,Jeff Jen Care Plus Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,13/08/2024,5698,Home Support - HTLAH Help to Live at Hom,3111735806,508.73,Oxford Private Care
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111737419,508.73,SureCare Oxfordshire
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,27/08/2024,5899,Adult Social Care - Direct Payments,3111741573,509.12,Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,13/08/2024,5227,Other Transport Arrangements,3111734914,509.32,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,27/08/2024,5899,Adult Social Care - Direct Payments,3111741226,509.72,Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,16/08/2024,5227,Other Transport Arrangements,3111738614,510,Abingdon Taxis FKN Autotaxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NHS HEALTHCHECK PROG,09/08/2024,4933,General Practice Services,3111734258,510,Manor Surgery
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,TRAINING MANAGEMENT,22/08/2024,4685,Clothing and Uniforms,2201259484,510.5,Northern Diver International Limite
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 HFA,27/08/2024,5899,Adult Social Care - Direct Payments,3111741568,510.96,Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/08/2024,4001,Uniform Business Rates,3500107797,511,South Oxfordshire District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Other /Soc Isolation,28/08/2024,5693,Home Support - Invoiced,3111742753,512,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,08/08/2024,5227,Other Transport Arrangements,3111730772,512,LINK SHIRES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 HFA,12/08/2024,5690,Other Support in the Community,3111731055,512.12,Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,OPERATIONS,22/08/2024,4498,Health and Safety Equipment,2201259315,512.25,SAFEQUIP LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Family Solutions Plus Non-staff - North,01/08/2024,4940,Other Services,2201255329,512.5,The Salvation Army
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,06/08/2024,5227,Other Transport Arrangements,3111729532,512.75,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,23/08/2024,5697,Other Community Support - Invoiced,3111740322,512.8,Go For It
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,REGISTRAR,22/08/2024,7382,Ceremonies,3111740230,513,OCC One Time Vendor
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,27/08/2024,5899,Adult Social Care - Direct Payments,3111741610,513.2,Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIBRARY COLLECTIONS,09/08/2024,4539,"Books, DVDs and CDs",3111730836,514.21,ASKEWS & HOLTS LIBRARY SERVICES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Stores stock,22/08/2024,4615,Drugs and Medical Supplies,2201259321,514.5,S P SERVICES (UK) LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Capability & Ambition Fund,19/08/2024,4540,"Educational Supplies, Stationery & Mater",2201258599,514.5,Safe Kids Walking Ltd T/A Brightway
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST18 UASC DCSF FND,27/08/2024,5665,Leaving Care Allowance,9300064489,514.7,OCC SS Oxford City Div 1 Cash
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST18 UASC DCSF FND,08/08/2024,5227,Other Transport Arrangements,3111730641,515,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,20/08/2024,5227,Other Transport Arrangements,3111739021,515,Her Ride Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,VOIDS/VACANCY COSTS,12/08/2024,3945,Rent,3111732197,515.22,Oxford Citizens Housing Association
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,VOIDS/VACANCY COSTS,12/08/2024,3945,Rent,3111732201,515.22,Oxford Citizens Housing Association
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,06/08/2024,5661,Special Guardianship Order,3111729349,515.8,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,13/08/2024,5661,Special Guardianship Order,3111734776,515.8,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,20/08/2024,5661,Special Guardianship Order,3111739117,515.8,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,27/08/2024,5661,Special Guardianship Order,3111740456,515.8,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,DISABILITIES TEAM-N,08/08/2024,5227,Other Transport Arrangements,3111730776,516,LINK SHIRES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SHORT BREAK ACTIVITIES,13/08/2024,5526,Payments to Private Contractors,2201257952,517.5,Pegasus Theatre Trust Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,12/08/2024,5686,Residential Home Bed,3111731850,517.79,Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,12/08/2024,5686,Residential Home Bed,3111732023,517.79,Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Mental Health,12/08/2024,5686,Residential Home Bed,3111732630,517.79,Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NHS HEALTHCHECK PROG,09/08/2024,4933,General Practice Services,3111734274,518,Principal Medical Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,13/08/2024,5699,Home Support – Home First,3111736601,519.11,CareUK Living Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Catering Management Soft FM,19/08/2024,4665,Catering,2201258602,519.25,Sheridan Myers Management Services
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5690,Other Support in the Community,3111730989,519.74,Oxford Wholefoods
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,27/08/2024,5899,Adult Social Care - Direct Payments,3111741646,519.96,Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,13/08/2024,4330,Transport to School Activities,3111734541,520,24/7 LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST 16 SEN,01/08/2024,4330,Transport to School Activities,3111728290,520,Her Ride Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,06/08/2024,5227,Other Transport Arrangements,3111729252,520,Oxford Cab LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Bracknell Adoption Support Fund,02/08/2024,4861,Hired and Contracted Services,2201255641,520,The Cherrycroft Practice Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reading Adoption Support Fund,02/08/2024,4861,Hired and Contracted Services,2201255642,520,The Cherrycroft Practice Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reading Adoption Support Fund,08/08/2024,4861,Hired and Contracted Services,2201256677,520,The Cherrycroft Practice Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reading Adoption Support Fund,08/08/2024,4861,Hired and Contracted Services,2201256679,520,The Cherrycroft Practice Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,,08/08/2024,1325,Attached of Earnings,3111730451,520.27,South Yorkshire Enforcement Unit
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,GP Services,01/08/2024,4933,General Practice Services,3111729181,520.52,Dr Kenyon & Partners
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,GP Services,01/08/2024,4933,General Practice Services,3111729193,520.52,White Horse Practice
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Oxford City Team,09/08/2024,4495,IT Software,2201257500,520.69,SOFTCAT
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Family Solutions Plus Non-staff - Centra,09/08/2024,4495,IT Software,2201257503,520.69,SOFTCAT
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,06/08/2024,5549,Fostering Allowances - OCC Rates,3111729799,520.9,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIBRARY COLLECTIONS,02/08/2024,4539,"Books, DVDs and CDs",3111728778,521.24,ASKEWS & HOLTS LIBRARY SERVICES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Filming,23/08/2024,4625,"Newspapers, Periodicals and Publications",2201259599,521.66,PEOPLESCOUT LIMITED
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,PROCUREMENT,05/08/2024,4495,IT Software,2201255957,522,INSEEGO UK LIMITED
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,13/08/2024,5227,Other Transport Arrangements,3111734924,522,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,19/08/2024,5696,Extra Care Housing,3111738846,522.47,Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,19/08/2024,5696,Extra Care Housing,3111738877,522.47,Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,06/08/2024,5661,Special Guardianship Order,3111729891,523.1,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SPECIAL GUARDIANSHIP,13/08/2024,5661,Special Guardianship Order,3111735349,523.1,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5689,Home Support,3111735727,523.15,Greigcare Home Service
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Subsantance Abuse,13/08/2024,5699,Home Support – Home First,3111736156,523.26,Adult Transition Services Ltd (ATrS
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,13/08/2024,5699,Home Support – Home First,3111737615,523.26,All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736358,523.26,Buckingham Home Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736369,523.26,Buckingham Home Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736384,523.26,Calvary Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736462,523.26,Care Outlook Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,13/08/2024,5699,Home Support – Home First,3111736533,523.26,Care Time UK Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,13/08/2024,5699,Home Support – Home First,3111736657,523.26,CaringPlus Healthcare Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,13/08/2024,5699,Home Support – Home First,3111736682,523.26,CaringPlus Healthcare Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,13/08/2024,5699,Home Support – Home First,3111736685,523.26,CaringPlus Healthcare Services Ltd
