Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55596195,23/01/2025,18/02/2025,"3,200.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55595803,18/01/2024,11/02/2025,866,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,55596257,30/01/2025,27/02/2025,840,Cctv Monitoring Charge,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,754.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,788.83,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,900.48,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,MALLATITE MINOR STRUCTURES & PRODUCTS LTD,55595905,23/01/2025,20/02/2025,"5,100.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MANTANK ENVIRONMENTAL SERVICES LTD,55595720,18/12/2024,05/02/2025,"9,350.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,MANTANK ENVIRONMENTAL SERVICES LTD,55596831,06/01/2025,18/02/2025,"8,433.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55595191,17/01/2025,05/02/2025,718.8,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55595988,28/01/2025,11/02/2025,"1,584.72",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55596883,03/02/2025,20/02/2025,644,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55594494,07/01/2025,20/02/2025,"7,211.54",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597182,04/02/2025,28/02/2025,567.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597570,25/07/2024,27/02/2025,775,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597748,11/02/2025,27/02/2025,"1,735.49",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597754,11/02/2025,27/02/2025,"1,641.97",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597630,20/02/2025,26/02/2025,"1,034.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597544,12/02/2025,26/02/2025,"1,273.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55597306,06/02/2025,25/02/2025,"1,249.82",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55595984,29/01/2025,26/02/2025,789.18,Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55595365,22/01/2025,19/02/2025,"1,857.03",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,NBS,55596020,29/01/2025,26/02/2025,"7,100.00",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth,Transport and Capital Projects,NEWSQUEST MEDIA GROUP,55595947,29/01/2025,12/02/2025,566.72,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55596611,31/01/2025,28/02/2025,613.05,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55595273,03/10/2024,05/02/2025,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TARMAC LTD,55597282,30/11/2024,21/02/2025,"7,809.54",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55595330,19/01/2025,14/02/2025,518.42,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55595351,19/01/2025,14/02/2025,724,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55596804,02/02/2025,28/02/2025,568,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55595597,26/01/2025,21/02/2025,933,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595619,24/01/2025,21/02/2025,"1,435.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595949,29/01/2025,26/02/2025,"1,121.40",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55596401,31/01/2025,28/02/2025,"1,657.89",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55596400,31/01/2025,28/02/2025,"1,264.92",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595459,23/01/2025,20/02/2025,"1,339.75",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595460,23/01/2025,20/02/2025,"1,420.18",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595461,23/01/2025,20/02/2025,"1,659.58",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,TYNEDALE ROADSTONE LIMITED,55595333,22/01/2025,19/02/2025,"1,638.42",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,WATERMAN INFRASTRUCTURE & ENVIRONMENT LTD,55596426,24/01/2025,21/02/2025,"3,729.80",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,WERNICK HIRE LTD,55596643,31/01/2025,28/02/2025,775,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,WILLIAM SMITH GROUP 1832 LTD,55595424,23/01/2024,04/02/2025,"1,915.71",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,AD Finance and Human Resources,CACI LIMITED,55595056,16/01/2025,13/02/2025,"6,867.98",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,AD Finance and Human Resources,CHARTERED INST. OF ENVIRONMENTAL HEALTH,55596703,28/01/2025,25/02/2025,850,Recruitment Advertising,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,AD Finance and Human Resources,CISILION LTD,55596422,23/01/2025,20/02/2025,"4,125.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,AD Finance and Human Resources,DURHAM COUNTY COUNCIL,55591988,04/12/2024,04/02/2025,"3,130.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,AD Finance and Human Resources,ECOONLINE UK LIMITED,55596601,31/01/2025,28/02/2025,"23,992.38",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Neighbourhood Services and Resources,AD Finance and Human Resources,LAVAT CONSULTING LTD TA PSTAX,55595898,23/01/2025,20/02/2025,"3,350.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,AD Finance and Human Resources,NORTH EAST REGIONAL EMPLOYERS ORG,55596306,01/11/2024,19/02/2025,"2,122.00",DBS Checks,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,AD Finance and Human Resources,RELIANCE HIGH TECH,55595915,23/01/2025,20/02/2025,"2,265.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,AD Finance and Human Resources,SANO PHYSIOTHERAPY,55597231,25/01/2025,21/02/2025,"1,032.00",Physiotherapy Recharge,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,AD Finance and Human Resources,STOCKTON ON TEES BOROUGH COUNCIL,55595326,22/01/2025,19/02/2025,"1,139,055.00",Other Local Authorities,THIRD PARTY PAYMENTS,OTHER LOCAL AUTHORITIES
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55596496,31/12/2024,12/02/2025,"3,100.00",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55596480,31/12/2024,12/02/2025,"1,400.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595255,31/12/2024,07/02/2025,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595258,31/12/2024,07/02/2025,635,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595258,31/12/2024,07/02/2025,570,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595258,31/12/2024,07/02/2025,900,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595258,31/12/2024,07/02/2025,"3,200.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55595258,31/12/2024,07/02/2025,500,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,A STAR SCAFFOLDING,55598012,31/01/2025,28/02/2025,"3,960.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,ASHCOURT (DURHAM & TEES VALLEY),55596381,31/01/2025,28/02/2025,504.26,Premises Related Hire Charges,PREMISES,RENTS
Neighbourhood Services and Resources,Building Services,AYCLIFFE FABRICATIONS LTD,55596355,31/01/2025,28/02/2025,721,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD,55596771,01/02/2025,18/02/2025,"3,695.74",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORGI (NOTIFICATIONS),55596144,31/12/2024,11/02/2025,"2,004.75",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Building Services,CORGI (NOTIFICATIONS),55596729,31/01/2025,28/02/2025,990,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733595,17/01/2025,05/02/2025,530.32,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733566,17/01/2025,05/02/2025,"30,767.12",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733604,17/01/2025,05/02/2025,567.46,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733596,17/01/2025,05/02/2025,635.19,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733614,17/01/2025,05/02/2025,656.47,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733619,17/01/2025,05/02/2025,963.32,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733582,17/01/2025,05/02/2025,769.97,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733612,17/01/2025,05/02/2025,"1,279.29",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733580,17/01/2025,05/02/2025,608.64,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733617,17/01/2025,05/02/2025,"3,919.09",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733586,17/01/2025,05/02/2025,"2,438.75",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733575,17/01/2025,05/02/2025,"2,686.43",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733616,17/01/2025,05/02/2025,"3,029.36",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733568,17/01/2025,05/02/2025,772.63,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733584,17/01/2025,05/02/2025,807.01,Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733603,17/01/2025,05/02/2025,"12,189.41",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733567,17/01/2025,05/02/2025,"6,660.78",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CORONA ENERGY LTD,57733571,17/01/2025,05/02/2025,"11,732.19",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595157,17/01/2025,14/02/2025,"1,221.15",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595502,24/01/2025,21/02/2025,903.04,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596079,27/01/2025,21/02/2025,881.7,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596080,27/01/2025,21/02/2025,916.14,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596097,30/01/2025,27/02/2025,919.69,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596217,31/01/2025,28/02/2025,"1,145.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595244,21/01/2025,18/02/2025,883.34,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595294,21/01/2025,18/02/2025,"1,730.43",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55592196,09/12/2024,18/02/2025,"1,876.91",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595243,21/01/2025,18/02/2025,"1,059.98",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55592192,09/12/2024,18/02/2025,"1,045.11",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55590027,15/11/2024,18/02/2025,"1,147.92",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55594561,09/01/2025,18/02/2025,"2,222.73",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595694,29/01/2025,11/02/2025,"1,188.04",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596109,30/01/2025,27/02/2025,960.53,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596219,31/01/2025,28/02/2025,"1,062.06",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596507,03/02/2025,28/02/2025,"1,643.86",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596356,31/01/2025,28/02/2025,572.45,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596218,31/01/2025,28/02/2025,"1,635.44",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596220,31/01/2025,28/02/2025,"1,693.73",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596216,31/01/2025,28/02/2025,"1,133.38",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55597743,13/02/2025,28/02/2025,"1,212.84",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596118,30/01/2025,27/02/2025,"1,442.12",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596108,30/01/2025,27/02/2025,"1,035.65",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55596098,30/01/2025,27/02/2025,"1,456.62",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595695,29/01/2025,07/02/2025,"1,317.66",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595404,20/01/2025,20/01/2025,"1,096.25",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595426,23/01/2024,11/02/2025,"1,792.55",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,CROSSLING LTD,55595000,13/01/2024,11/02/2025,"1,421.65",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
