Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55575267,18/06/2024,"1,770.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLACKBURN & ROBERTS MANUFACTURING LTD,55573228,30/05/2024,"1,099.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55576753,18/07/2024,"5,477.47",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55574089,01/07/2024,"2,371.89",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55574136,18/05/2024,"8,470.80",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55574144,28/06/2024,"7,238.56",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55574138,18/05/2024,"14,433.54",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55570077,30/04/2024,573.45,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55570079,30/04/2024,518.46,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55572965,26/05/2024,851.28,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55575040,16/06/2024,"1,242.55",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55575666,23/06/2024,886.95,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BRICKWORK DIRECT LIMITED,55576529,28/06/2024,"5,638.30",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BRICKWORK DIRECT LIMITED,55574262,06/06/2024,"13,266.10",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BUCHANAN COMPUTING LTD,55574781,14/06/2024,518,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55574090,31/05/2024,"1,856.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573720,31/05/2024,793.8,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573721,31/05/2024,546,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573723,31/05/2024,781,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573726,31/05/2024,538.5,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573728,31/05/2024,529.2,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573730,31/05/2024,735,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573737,31/05/2024,529.2,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55573738,31/05/2024,588,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576386,30/06/2024,532,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576370,30/06/2024,504,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576384,30/06/2024,700,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576367,30/06/2024,756,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576368,30/06/2024,703,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576369,30/06/2024,501,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55576387,30/06/2024,575,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,Colas Ltd,55574808,11/06/2024,"2,715.60",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,DTA CONSULTING ENGINEERS LLP,55575607,21/06/2024,950,Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57713529,11/07/2024,"25,584.84",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57713664,01/07/2024,"4,096.69",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,ENTERPRISE FLEX E RENT,55573707,31/05/2024,669.6,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,ENTERPRISE FLEX E RENT,55576564,28/06/2024,648,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,KAINOS SOFTWARE LTD,55576795,01/07/2024,"10,000.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LAPWING UK LTD,55574884,12/06/2024,"1,060.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LAPWING UK LTD,55574863,13/06/2024,920,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55577056,10/07/2024,"1,746.36",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55574851,13/06/2024,"2,978.97",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55575496,20/06/2024,"6,531.80",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,LLOYD LTD,55575412,18/06/2024,"3,198.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55573637,31/05/2024,920,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55573639,31/05/2024,"1,116.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55573640,31/05/2024,"1,239.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55573642,31/05/2024,"1,615.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55571547,16/05/2024,"2,050.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55573687,31/05/2024,"1,250.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574720,12/06/2024,"4,096.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574744,12/06/2024,"1,404.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574752,12/06/2024,"2,330.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574753,12/06/2024,"1,248.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574717,12/06/2024,"1,629.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574754,12/06/2024,"2,250.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575425,19/06/2024,"1,629.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575428,19/06/2024,"2,032.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575420,19/06/2024,800,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575421,19/06/2024,"2,240.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575422,19/06/2024,"2,330.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574742,12/06/2024,"1,494.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55574767,12/06/2024,"1,484.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55575424,19/06/2024,"1,660.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576207,30/06/2024,"2,390.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576300,30/06/2024,"1,404.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576301,30/06/2024,"2,240.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576302,30/06/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576418,28/06/2024,"1,404.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576419,28/06/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576420,28/06/2024,"1,629.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576303,30/06/2024,"1,629.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576304,30/06/2024,"1,568.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576416,28/06/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,M H LAVERICK & PARTNERS,55576417,28/06/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,55576934,03/07/2024,"1,222.50",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,55576936,03/07/2024,950,Cctv Monitoring Charge,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,585.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,878.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,878.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MALLATITE MINOR STRUCTURES & PRODUCTS LTD,55574817,11/06/2024,"2,176.45",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MALLATITE MINOR STRUCTURES & PRODUCTS LTD,55574818,11/06/2024,"33,454.20",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MANTANK ENVIRONMENTAL SERVICES LTD,55573486,31/05/2024,"1,000.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MIDLAND SIGNS(LEICESTER) LTD T/A G & G SIGNS,55573705,03/06/2024,511.4,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55575638,21/06/2024,"1,632.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575542,19/06/2024,514.49,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575543,19/06/2024,857.49,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575634,21/06/2024,500.66,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575940,19/06/2024,"5,815.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575943,19/06/2024,"3,327.71",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55576402,29/06/2024,"1,044.52",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575541,19/06/2024,611.36,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55574408,05/06/2024,626.4,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55575209,17/06/2024,774.32,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MPC SERVICES (UK) LTD,55573966,04/06/2024,"1,661.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MRC ROADS LIMITED,55576848,30/06/2024,"1,203.00",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,MRC ROADS LIMITED,55573283,30/05/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NEWSQUEST MEDIA GROUP,55575253,18/06/2024,891.03,Advertising Income,INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NEWSQUEST MEDIA GROUP,55577214,09/07/2024,597.12,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHERN POWERGRID LIMITED,55575918,26/06/2024,"1,551.31",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55573967,04/06/2024,520,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55573969,04/06/2024,"1,620.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55573970,04/06/2024,680,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55574575,11/06/2024,"1,480.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55574579,11/06/2024,"1,220.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,POWER DATA ASSOCIATES,55574810,11/06/2024,"3,484.80",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55574649,11/06/2024,"2,090.98",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,RAINTON CONSTRUCTION LTD,55576579,28/06/2024,"9,893.37",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,RAINTON CONSTRUCTION LTD,55576576,28/06/2024,"31,249.43",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
