Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57709782,24/06/2024,"46,800.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57709782,24/06/2024,"1,671.43",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57709782,24/06/2024,"1,560.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57709782,24/06/2024,"12,560.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELTON HALL CARE HOME,57709784,24/06/2024,"1,260.96",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ESSENTIAL CARE AND SUPPORT LIMITED,57708071,10/06/2024,"1,171.12",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EXCELLENCE HOME CARE LTD,57708072,10/06/2024,694.62,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57708073,10/06/2024,"10,314.30",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57708073,10/06/2024,"1,274.32",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57708073,10/06/2024,543.46,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57708073,10/06/2024,"6,565.44",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57708073,10/06/2024,"2,026.58",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GAINFORD CARE HOMES LTD,57709785,24/06/2024,"1,866.30",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GREEN LINK (NORTH EAST),55573517,31/05/2024,840,External Courier Service,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,GREEN LINK (NORTH EAST),55572488,30/04/2024,840,External Courier Service,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"6,480.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"14,500.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"7,032.85",Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"9,028.58",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"3,160.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"9,184.29",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"72,794.29",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57709786,24/06/2024,"1,072.15",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROVE LODGE & THE COURTYARD,57709787,24/06/2024,"5,738.46",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57708074,10/06/2024,"11,760.80",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57708074,10/06/2024,"3,239.74",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57708074,10/06/2024,"2,218.93",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HOME GROUP LTD,57708075,10/06/2024,614.72,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HOME GROUP LTD,57708075,10/06/2024,"7,264.08",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57709790,24/06/2024,"15,800.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57709790,24/06/2024,"12,700.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INCLUDE 'IN' AUTISM,57708076,10/06/2024,"11,711.00",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INNOVATIONS,57708077,10/06/2024,"13,814.01",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INNOVATIONS,57708077,10/06/2024,"2,369.39",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,JACK DORMAND CARE HOME,57709791,24/06/2024,"1,625.14",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57709792,24/06/2024,"1,962.18",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57709792,24/06/2024,"3,034.80",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KISIMUL GROUP LTD,57709793,24/06/2024,"13,312.76",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LAM SERVICES LIMITED,57708078,10/06/2024,"5,852.00",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LEARNING FOR LIFE,57708079,10/06/2024,"2,254.00",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LIFEWAYS COMMUNITY CARE LIMITED,57709762,21/06/2024,"7,029.19",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57708094,10/06/2024,"5,005.39",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57709794,24/06/2024,"22,061.76",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57709794,24/06/2024,"6,396.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162799,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162798,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162800,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162802,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162803,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162567,10/06/2024,"3,850.00",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57708094,10/06/2024,"8,203.78",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57708094,10/06/2024,"2,475.59",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11162801,25/06/2024,"1,519.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LOCKWISE LTD,55570387,02/05/2024,682,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,933.47,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,695.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,933.47,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,695.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,756.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,567.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,695.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,695.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,756.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,933.47,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,695.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,104.88",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,104.88",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,506.03,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,"1,104.88",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,104.88",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,708.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,883.91,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,994.39,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,573.5,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,"1,104.88",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,212.52",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,013.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,970.01,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,774.28",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,506.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,506.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,970.01,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,212.52",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,889.81,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,506.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,"1,013.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,506.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,"1,013.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,867.13,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"1,876.54",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,"2,160.39",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708086,10/06/2024,"1,065.33",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708086,10/06/2024,"3,295.08",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,"2,487.41",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,733.34,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"4,390.13",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162561,10/06/2024,"1,384.32",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162562,10/06/2024,"3,871.84",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162563,10/06/2024,"7,743.68",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162564,10/06/2024,"3,871.84",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"17,486.22",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"2,053.85",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"3,186.07",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708080,10/06/2024,"11,944.04",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708086,10/06/2024,"2,006.78",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708086,10/06/2024,"11,678.95",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708086,10/06/2024,"4,568.51",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,"12,258.69",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,"26,281.43",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708068,10/06/2024,683.79,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708068,10/06/2024,"14,918.84",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57708091,10/06/2024,"19,055.02",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162566,10/06/2024,"1,534.32",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11162565,10/06/2024,"10,786.44",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"6,240.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"83,737.14",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"7,991.44",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"3,818.57",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"3,705.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"3,200.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57709778,24/06/2024,"12,640.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MARTIN GRAY FOOTBALL ACADEMY LTD,57708082,10/06/2024,900,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
