Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BESTWAY WHOLESALE,,19/12/2024,42244959,84.57,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50021,"EH - ANIMAL HEALTH, WELFARE & PEST CONTROL",19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",B&M 778 STOCKTON,,11/12/2024,42244959,18.24,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POUNDLAND LTD - 2304,,11/12/2024,42244959,60.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TESCO STORES 5071,,16/12/2024,42244959,2.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BETHANIES,,18/12/2024,42244959,32.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HERON FOODS WELLINGTON,,18/12/2024,42244959,5.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HOME BARGAINS THORNABY,,28/11/2024,42244959,7.27,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ASDA SUPERSTORE,,28/11/2024,42244959,5.70,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BOOKING COM,,28/11/2024,42244959,290.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THE GRAND HOTEL,,13/12/2024,42244959,140.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,13/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THE GRAND HOTEL,,13/12/2024,42244959,690.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,13/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BOOKING COM,,06/12/2024,42244959,485.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BESTWAY WHOLESALE,,09/12/2024,42244959,129.53,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50021,"EH - ANIMAL HEALTH, WELFARE & PEST CONTROL",09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BETHANIES,,04/12/2024,42244959,11.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POUNDLAND LTD - 2304,,11/12/2024,42244959,6.67,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ASDA  STORES LTD 5001,,11/12/2024,42244959,34.88,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50953,UKRAINE REFUGEES SCHEME,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BEDWORLD,,09/12/2024,42244959,338.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50947,HOMELESSNESS PREVENTION,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BOOKER LTD - 38630414,,09/12/2024,42244959,226.61,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMZNMKTPLACE T13BM7L15,,09/12/2024,42244959,12.49,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50030,GENERAL  LICENSING,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POST OFFICE COUNTER,,05/12/2024,42244959,8.60,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50006,SEC & SURV,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HARRISON FAMILY VETS,,19/12/2024,42244959,79.17,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50021,"EH - ANIMAL HEALTH, WELFARE & PEST CONTROL",19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",M AND M DIRECT LTD,,28/11/2024,42244959,29.16,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50006,SEC & SURV,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",B&M 265 - BILLINGHAM,,03/12/2024,42244959,1.45,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MIDDLESBROUGH COUNCIL,,19/12/2024,42244959,38.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MIDDLESBROUGH COUNCIL,,19/12/2024,42244959,38.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MOOR GALLOWAY,,19/12/2024,42244959,650.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50947,HOMELESSNESS PREVENTION,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SAINSBURYS S MKTS,,29/11/2024,42244959,9.20,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,29/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ASDA STORES,,05/12/2024,42244959,150.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50953,UKRAINE REFUGEES SCHEME,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",STOCKTON BOROUGH COUNC,,18/12/2024,42244959,38.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POST OFFICE COUNTER,,11/12/2024,42244959,4.30,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50006,SEC & SURV,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BOOKING COM,,29/11/2024,42244959,605.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,29/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BOOKING COM,,29/11/2024,42244959,331.20,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,29/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BEDWORLD,,19/12/2024,42244959,199.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50947,HOMELESSNESS PREVENTION,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POUNDLAND LTD - 2304,,14/12/2024,42244959,16.62,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,14/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THE WORKS,,14/12/2024,42244959,2.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,14/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NISHARA FOOD AND WINE,,10/12/2024,42244959,1.57,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NANCYS DINER,,20/12/2024,42244959,15.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,20/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HERON FOODS THE GLEBE,,20/12/2024,42244959,2.83,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,20/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SAINSBURYS S MKTS,,06/12/2024,42244959,1.20,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BEDWORLD,,05/12/2024,42244959,199.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50947,HOMELESSNESS PREVENTION,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POUNDLAND - 2847,,05/12/2024,42244959,3.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",B&M 265 - BILLINGHAM,,03/12/2024,42244959,2.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HOME BARGAINS THORNABY,,05/12/2024,42244959,15.05,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HOME BARGAINS THORNABY,,05/12/2024,42244959,10.75,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CARD FACTORY,,05/12/2024,42244959,2.97,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",W BOYES & CO LTD,,05/12/2024,42244959,5.15,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",STOCKTON BOROUGH COUNC,,04/12/2024,42244959,12.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MIDDLESBROUGH COUNCIL,,04/12/2024,42244959,38.50,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ARGOS,,03/12/2024,42244959,126.95,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50953,UKRAINE REFUGEES SCHEME,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DOMINO S PIZZA,,02/12/2024,42244959,41.95,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BETHANIES,,11/12/2024,42244959,12.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",GEOMETRIC RESULTS INTE,,03/12/2024,42244959,155.32,,,,,yes,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,1140,Pay - Agency Staff & External Salary Contributions,50030,GENERAL  LICENSING,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TRAVELODGE,,18/12/2024,42244959,168.27,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ASDA STORES,,09/12/2024,42244959,13.45,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,60008,CONSULTATION & ENGAGEMENT TEAM,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TRAVELODGE,,11/12/2024,42244959,108.10,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",GREGGS,,03/12/2024,42244959,83.33,,,,,yes,REVENUE,PUBLIC HEALTH,4009,"Equipment, Furniture & Materials",30846,PH PROGRAMMES & INTERVENTIONS,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,17/12/2024,42244959,18.33,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SAINSBURYS LOCAL,,17/12/2024,42244959,4.98,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMAZON MUSIC R060J2XT5,,24/12/2024,42244959,14.99,,,,,yes,REVENUE,ADULT SERVICES,4016,Grants and Subscriptions,30714,HALCYON CENTRE,24/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMAZON PRIME OZ38B8HH5,,24/12/2024,42244959,7.49,,,,,yes,REVENUE,ADULT SERVICES,4016,Grants and Subscriptions,30714,HALCYON CENTRE,24/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",WWW AMAZON   GU2ZO7XP5,,03/12/2024,42244959,18.06,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30511,CARERS SERVICES,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,10/12/2024,42244959,19.17,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SAINSBURYS LOCAL,,09/12/2024,42244959,11.42,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMZNMKTPLACE 427HU7GF5,,13/12/2024,42244959,24.98,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30511,CARERS SERVICES,13/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",WF  UK4288172804,,13/12/2024,42244959,42.22,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30511,CARERS SERVICES,13/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,03/12/2024,42244959,19.33,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ASDA STORES,,12/12/2024,42244959,6.67,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMAZON CO UK X52U18GX5,,16/12/2024,42244959,18.25,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30714,HALCYON CENTRE,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AMZNMKTPLACE CX3348ZB5,,16/12/2024,42244959,8.32,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30714,HALCYON CENTRE,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SAINSBURYS LOCAL,,19/12/2024,42244959,9.29,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ALDI STORES 774 13,,09/12/2024,42244959,71.26,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TESCO STORES 2971,,06/12/2024,42244959,5.62,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",POUNDLAND LTD - 2435,,07/12/2024,42244959,6.25,,,,,yes,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30511,CARERS SERVICES,07/12/2024,0,0,2024,202410,SBC,
