Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",NEC SOFTWARE SOLUTIONS,50746,04/04/2024,10625593,17250.00,191600,Facilities & Management Services,Printing,Not Classified,no,REVENUE,STRATEGIC PLANNING & PERFORMANCE,4021,ICT Costs,20412,CHILDREN'S SYSTEMS,07/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,TEESSIDE MIND LIMITED,51484,04/04/2024,10625595,4741.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HR,4037,"Professional, Consultancy and Hired Services",40143,HEALTH & WELLBEING,07/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,04/04/2024,10625597,2945.83,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,07/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,04/04/2024,10625598,2450.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,07/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,04/04/2024,10625599,2362.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,07/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TILE HILL INTERIM & EXECUTIVE LTD,77427,03/04/2024,10625638,3800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DIRECTOR,4037,"Professional, Consultancy and Hired Services",21121,DIRECTOR OF CHILDREN’S SERVICES,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE BUNGALOW PARTNERSHIP,65400,03/04/2024,10625646,1170.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,20185,SPECIAL GUARDIANSHIP,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ADCS (THE ASSOC.  OF DIRECTORS OF CHILDREN'S SVS.),33824,03/04/2024,10625652,911.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DIRECTOR,4037,"Professional, Consultancy and Hired Services",21121,DIRECTOR OF CHILDREN’S SERVICES,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEAM TEACH,40306,03/04/2024,10625653,1890.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,QUALITY AND PRACTICE IMPROVEMENT,4037,"Professional, Consultancy and Hired Services",21144,QUALITY AND PRACTICE IMPROVEMENT,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEAM TEACH,40306,03/04/2024,10625654,5670.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,QUALITY AND PRACTICE IMPROVEMENT,4037,"Professional, Consultancy and Hired Services",21144,QUALITY AND PRACTICE IMPROVEMENT,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,03/04/2024,10625656,29850.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4037,"Professional, Consultancy and Hired Services",11499,PLACE STRATEGY FEASIBILTY COSTS,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TES GLOBAL LIMITED,45606,03/04/2024,10625657,1851.55,191000,Facilities & Management Services,Advertising,Not Classified,no,REVENUE,HOLDING ACCOUNTS,1701,"Recruitment, Retention & Training",20329,ADVERT/INTVIEW/RELOC EXPENSE,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,03/04/2024,10625658,349790.00,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,03/04/2024,10625659,14466.92,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",INNERGLASS LTD,34578,03/04/2024,10625662,1070.92,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30212,ROSEDALE CENTRE,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,VIVID RESOURCING,76735,03/04/2024,10625665,2035.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,1140,Pay - Agency Staff & External Salary Contributions,10321,PLANNING TEAM,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,FINANCE DEVELOPMENT & BUSINESS SERVICES CAPITAL,BAYDALE CONTROL SYSTEMS LIMITED,36268,03/04/2024,10625672,5318.50,192200,Facilities & Management Services,Security,Not Classified,no,CAPITAL,PLACE DEVELOPMENT,C300,EQUIPMENT,C7041,DUNEDIN HOUSE REFURBISHMENT,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BAYDALE CONTROL SYSTEMS LIMITED,36268,03/04/2024,10625673,600.00,192200,Facilities & Management Services,Security,Not Classified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50006,SEC & SURV,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,TEES MUSIC ALLIANCE LTD,47237,03/04/2024,10625674,875.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNICATIONS,4009,"Equipment, Furniture & Materials",60004,STOCKTON NEWS,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,COMMUNITY SERVICES & TRANSPORT CAPITAL,EXTERIOR LIGHTING SOLUTIONS T/A UK ELECTRIC LTD,64774,03/04/2024,10625675,1874.70,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TRANSPORTATION,C201,CONTRACTOR PAYMENTS,C1093,STREET LIGHTING SCHEMES,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BAYDALE CONTROL SYSTEMS LIMITED,36268,03/04/2024,10625676,1328.70,192200,Facilities & Management Services,Security,Not Classified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50021,"EH - ANIMAL HEALTH, WELFARE & PEST CONTROL",06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BAYDALE CONTROL SYSTEMS LIMITED,36268,03/04/2024,10625678,4400.00,192200,Facilities & Management Services,Security,Not Classified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50006,SEC & SURV,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,BAYDALE CONTROL SYSTEMS LIMITED,36268,03/04/2024,10625679,4400.00,192200,Facilities & Management Services,Security,Not Classified,no,CAPITAL,TOWNS FUND,C300,EQUIPMENT,C2168,INGLEBY BARWICK TOWN CENTRE,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",D R CASWELL LTD,33054,03/04/2024,10625691,1737.00,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4039,"Clothes, Uniform & Laundry",50323,DOMESTIC/REFUSE COLL,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROC SOLID LIMITED,62068,03/04/2024,10625692,1350.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",APSE,33471,03/04/2024,10625694,700.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50296,BEREAVEMENT SERVICES.,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPARK OF GENIUS NORTH EAST LLP,62330,03/04/2024,10625695,18909.51,171040,Education,Educational Placements,Not Classified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPARK OF GENIUS NORTH EAST LLP,62330,03/04/2024,10625696,9149.76,171040,Education,Educational Placements,Not Classified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NISBETS,35049,03/04/2024,10625701,2279.96,111100,Catering,Equipment & Utensils,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50220,CATERING MANAGEMENT,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BED SPACE RESOURCE LTD,77615,12/04/2024,10625706,2239.62,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,18/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,TRINITY CHAMBERS CROSS PAYMENT ACCOUNT,34860,03/04/2024,10625708,920.00,280000,Legal Services,Not Classified,Not Classified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",30067,CHILDRENS IN-HOUSE CASES - EXTERNAL COSTS,06/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,05/04/2024,10625758,693.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,03/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SOLON SECURITY LTD,48389,05/04/2024,10625776,588.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50950,HIA SERVICE,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ENHANCED HOME CARE SERVICES LTD,73615,05/04/2024,10625778,8571.36,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",OWEN OBASOHAN,78454,05/04/2024,10625780,1977.92,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30872,DOLS,09/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",D JONES CONSTRUCTION AND HAULAGE LTD,48895,05/04/2024,10625782,2311.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,09/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HARTLEPOOL BOROUGH COUNCIL,33131,10/04/2024,10625783,1450.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",50933,TEES VALLEY MUSEUM GROUP - NPO GRANT,13/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTH EAST AUTOMATION LIMITED,45548,05/04/2024,10625785,720.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2021,Repairs and Maintenance,40338,FM RESPONSIVE REPAIRS & DANGEROUS BUILDINGS,09/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",DELL CORPORATION LTD,34073,10/04/2024,10625789,39375.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40157,ICT CONSUMABLES,13/03/2024,0,0,2024,202401,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",DELL CORPORATION LTD,34073,10/04/2024,10625790,39375.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40157,ICT CONSUMABLES,13/03/2024,0,0,2024,202401,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,STONEWALL EQUALITY LTD,59432,10/04/2024,10625805,2575.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HR,4009,"Equipment, Furniture & Materials",40143,HEALTH & WELLBEING,13/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",TRUSTMARQUE SOLUTIONS LTD,35823,10/04/2024,10625808,5048.96,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40157,ICT CONSUMABLES,13/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",FACULTATIEVE TECHNOLOGIES LIMITED,67752,05/04/2024,10625810,12923.55,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50941,CREMATORIUM,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CONSULT YO LTD,67554,10/04/2024,10625814,850.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30757,TEESWIDE SAFEGUARDING ADULTS TEAM,13/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",J T DOVE LTD,33092,10/04/2024,10625818,1687.84,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,13/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CLEVELAND FIRE AUTHORITY,33972,05/04/2024,10625822,12360.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",11503,NETWORK & TRAFFIC,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PLAYSAFETY LTD,36307,05/04/2024,10625835,5240.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THYSSENKRUPP ENCASA,34786,05/04/2024,10625839,1288.50,321311,Social Community Care Supplies & Services ,Supplies,Equipment,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30015,OT EQUIPMENT & ADAPTATIONS,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",CISILION LTD,53927,05/04/2024,10625842,11456.26,271501,Information Communication Technology,,,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40006,VOICE & DATA NETWORK,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",CISILION LTD,53927,05/04/2024,10625843,4495.00,271501,Information Communication Technology,,,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40006,VOICE & DATA NETWORK,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ENVIRONMENT, CULTURE, LEISURE & EVENTS CAPITAL",TULLYS SEWING MACHINES,35819,16/04/2024,10625844,12049.23,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,LIBRARIES,C300,EQUIPMENT,C5354,LIF PROJECT,08/03/2024,0,0,2024,202401,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PREMIER PARTS SCOTLAND LTD,73924,05/04/2024,10625845,840.61,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PREMIER PARTS SCOTLAND LTD,73924,05/04/2024,10625847,739.01,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,COMMUNITY SERVICES & TRANSPORT CAPITAL,JACOBS UK LTD,72139,05/04/2024,10625864,13932.47,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TRANSPORTATION,C201,CONTRACTOR PAYMENTS,C1608,MAJOR PRINCIPAL INSPECTIONS,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TILE HILL INTERIM & EXECUTIVE LTD,77427,05/04/2024,10625865,18270.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DIRECTOR,4037,"Professional, Consultancy and Hired Services",21121,DIRECTOR OF CHILDREN’S SERVICES,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",TILE HILL INTERIM & EXECUTIVE LTD,77427,05/04/2024,10625866,11700.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"DIRECTOR FINANCE, DEV & REGEN",4037,"Professional, Consultancy and Hired Services",80114,POWERING OUR FUTURES,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TILE HILL INTERIM & EXECUTIVE LTD,77427,05/04/2024,10625867,10080.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DIRECTOR,4037,"Professional, Consultancy and Hired Services",21131,SENIOR LEADERSHIP TEAM,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TILE HILL INTERIM & EXECUTIVE LTD,77427,05/04/2024,10625868,29400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DIRECTOR,4037,"Professional, Consultancy and Hired Services",21121,DIRECTOR OF CHILDREN’S SERVICES,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",TILE HILL INTERIM & EXECUTIVE LTD,77427,05/04/2024,10625869,12155.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"DIRECTOR FINANCE, DEV & REGEN",4037,"Professional, Consultancy and Hired Services",40024,"DIRECTOR FINANCE, DEV & REGEN",08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,DISTRICT SURVEYORS LIMITED T/A LABC,40866,05/04/2024,10625885,5080.45,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4016,Grants and Subscriptions,10330,BUILDING CONTROL,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THYSSENKRUPP ENCASA,34786,05/04/2024,10625888,1559.88,321311,Social Community Care Supplies & Services ,Supplies,Equipment,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30015,OT EQUIPMENT & ADAPTATIONS,08/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,A WAY OUT,39604,05/04/2024,10625889,6667.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,STRATEGY & COMMISSIONING,4037,"Professional, Consultancy and Hired Services",30158,CONTRACT - OTHER CYP SERVICES,11/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ADOBE SYSTEMS SOFTWARE IRELAND LTD,68875,04/04/2024,10625890,5778.96,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ICT AND DESIGN & PRINT,4021,ICT Costs,90039,D&P STUDIO/PRINT ROOM,11/03/2024,0,0,2023,202312,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CLEVELAND BESPOKE FLOORING & TILING,78622,12/04/2024,10625891,1413.70,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,18/03/2024,0,0,2023,202312,SBC
