DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SS SYSTEMS LTD.,01/02/2024,75530,312523,"1,359.38",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SS SYSTEMS LTD.,01/02/2024,75530,312530,546.4,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SS SYSTEMS LTD.,01/02/2024,75530,312539,629.99,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CLYMAC LTD,01/02/2024,75451,312542,621.05,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CLYMAC LTD,01/02/2024,75451,312547,621.05,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CLYMAC LTD,01/02/2024,75451,312551,-621.05,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SS SYSTEMS LTD.,01/02/2024,75530,312558,518.38,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,RIBA ENTERPRISES LTD,01/02/2024,75578,312561,"8,795.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,01/02/2024,75602,312564,"1,554.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,01/02/2024,75602,312565,"1,924.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,REED TALENT SOLUTIONS LIMITED CONSULTANCY +,01/02/2024,75680,312568,"1,708.58",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,01/02/2024,75602,312569,"1,554.00",Property Maintenance,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,01/02/2024,75577,312576,"1,230.60",Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,01/02/2024,75435,312580,861.12,Ordinary Lives LD Support (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,DERWENT FENCING LTD,01/02/2024,75563,312600,"22,011.80",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,A2B CARS,01/02/2024,75537,312605,"2,012.80",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,A2B CARS,01/02/2024,75537,312612,"1,516.80",Home To School Transport - SEN,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,ARRIVING LTD,01/02/2024,75547,312633,"10,460.00",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,BUS SHELTERS LTD,01/02/2024,75466,312643,940,Central Traffic Management,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,TECH TONIC VEHICLE REPAIR LIMITED,01/02/2024,75652,312677,579.04,Vehicle Maintenance,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,TECH TONIC VEHICLE REPAIR LIMITED,01/02/2024,75652,313701,526.63,Vehicle Maintenance,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,B & B TRACTORS,01/02/2024,75479,313722,"1,538.82",Grounds Maintenance,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,01/02/2024,75457,313914,"274,508.00",Devolution Funded New Builds - HRA,20 - Public/Government Agency,Public/Government Agency
Chief Executives,Finance & Business Support,Finance,TSC & Revenue Collection,BRISTOW AND SUTOR,01/02/2024,75453,313920,"6,923.05",Non Domestic Rates Billing & Recovery,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,CONNECT ROADS DERBY LTD,01/02/2024,75584,313933,"237,000.00",LED bulb conversion,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Children's Quality Assurance,SIGNIS LTD,01/02/2024,75562,313950,"8,400.00",Reviewing Team,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BT PLC,01/02/2024,75420,313951,"2,006.67",Market Hall Replacement - Phase 2,10 - Company,Company
People Services - Adults and Health,Integration & Prevention,Home First,Social Care Activities,DORO CARE UK LIMITED,06/02/2024,76718,176333,"2,204.00",Carelink,40 - SME,SME
People Services - Adults and Health,Integration & Prevention,Home First,Social Care Activities,DORO CARE UK LIMITED,06/02/2024,76718,176335,"2,380.00",Carelink,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,DERBY CITY MISSION LIMITED,06/02/2024,75927,179452,"51,500.00",Rough Sleeper Drug and Alcohol Grant,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,AXIOM SUPPORTED LIVING LIMITED,06/02/2024,76495,188412,"1,240.00",Leaving & After Care,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,06/02/2024,76496,195844,"1,627.87",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,CSS PEST SERVICES,06/02/2024,76047,197776,"2,960.00",Council House,40 - SME,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,WATERMAN ASPEN LTD,06/02/2024,75774,216153,"44,704.48",UPRN 10150 - Our City Our River,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,263029,"1,850.00",Valuation,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,06/02/2024,76031,265226,"1,092.50",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Resources,Resources,Resources,Resources,HAYS SPECIALIST RECRUITMENT LTD,06/02/2024,75768,265412,"1,039.73",Major IT Systems Developments,40 - SME,SME
People Services - Adults and Health,Integration & Prevention,Home First,Social Care Activities,HOLDSWORTH FOODS,06/02/2024,76506,276961,746.37,Home First: Community & Perth House,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,277339,"1,850.00",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,277988,"1,500.00",Valuation,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,06/02/2024,76525,278142,694.71,Home To School Transport - SEN,30 - Individual (Non Business),Individual (Non Business)
Chief Executives,Chief Executives,Chief Executives,Chief Executives,YORK ARCHAELOGICAL TRUST FOR EXCAVATION AND RESEARCH LTD,06/02/2024,76094,278732,"10,680.24",UPRN 10150 - Our City Our River,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,278757,"1,850.00",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,282197,"1,850.00",Valuation,40 - SME,SME
Communities & Place,Communities,Streetpride,Refuse Collection,IPL PLASTICS (UK) LIMITED,06/02/2024,76486,282386,"12,900.00",Refuse Collection,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,DISCLOSURE AND BARRING SERVICE,06/02/2024,76112,282841,"1,482.00",HR Shared Services,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Traffic & Transportation,Derby Bus Station,NATIONAL EXPRESS LTD,06/02/2024,75767,286865,849.93,Derby Bus Station Holding Account,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,VIEWTEC SIGNS LTD,06/02/2024,76234,289119,622.12,Traffic Street bus lane upgrade and bus lanes enforcement,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,289253,"1,850.00",Valuation,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Climate and Environment,DERBY HOMES LTD,06/02/2024,75903,289474,"1,377.01",Built Environment,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Regulatory Services,Bereavement Services,MACHINE MART LTD,06/02/2024,75755,289623,540.83,Cemeteries,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,291613,"1,720.67",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,291755,"1,475.00",Valuation,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,UNIVERSITY OF NOTTINGHAM,06/02/2024,77046,291769,"12,226.67",Education Psychologists,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,RIDGEWAY INFANT SCHOOL,06/02/2024,76140,293588,"1,957.50",Pupil Premium Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,RIDGEWAY INFANT SCHOOL,06/02/2024,76140,293795,"18,551.25",Pupil Premium Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,RIDGEWAY INFANT SCHOOL,06/02/2024,76140,293800,787.5,General Primary Costs,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,RIDGEWAY INFANT SCHOOL,06/02/2024,76140,293805,"1,897.50",Pupil Premium Grant,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,303183,"1,125.00",Valuation,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,SENAD COMMUNITY LTD,06/02/2024,76230,303459,"5,474.40",Central OP (over 65) LD - DP/Mgd,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,LANGLEY GATES AND RAILINGS LTD,06/02/2024,75875,303622,800,Stores Road Depot,40 - SME,SME
Communities & Place,Communities,Streetpride,Cleansing,AMA SUPPLIES LTD,06/02/2024,75870,304020,752.95,Street Cleaning,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,PEOPLE POTENTIAL POSSIBILITIES,06/02/2024,76083,304152,664.64,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,REDACTED,06/02/2024,76834,304418,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,REDACTED,06/02/2024,76834,304422,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",GAYTON POOL LTD,06/02/2024,76026,305752,"6,666.27",Gayton Swimming Pool,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LIMITED.,06/02/2024,76378,306102,544.75,Parks & Open Spaces Rolling Programme,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,06/02/2024,76452,306348,"1,850.00",Valuation,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PSS UK,06/02/2024,76842,311902,"1,938.12",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PSS UK,06/02/2024,76842,311917,"1,938.12",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,06/02/2024,76466,312260,510,Legal Fees,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,CYP,OPTIMAL CHANGE LIMITED,06/02/2024,76815,312416,"1,600.00",Child Weight Management Intervention,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Social Care Activities,REDACTED,06/02/2024,77083,313878,559.8,Charging Income Holding Account,20 - Public/Government Agency,Public/Government Agency
People Services - Adults and Health,Adult Social Care,Community Support,Social Care Activities,REDACTED,06/02/2024,77084,313880,"1,066.96",Charging Income Holding Account,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Regulatory Services,Environmental Protection,A W LYMN,06/02/2024,75905,313916,"1,242.17",Burial/Crem N.A. Act 1948,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,VIRGIN MEDIA LTD,06/02/2024,76971,313927,"46,169.55",TCF Tranche 2 - Bus & Rapid Transit Links: Nottingham Road,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Social Care Activities,ELLIOT MATHER LLP SOLICITORS,06/02/2024,76141,313936,659,Charging Income Holding Account,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,AFFINITY SUPPORTING PEOPLE,06/02/2024,76644,313967,"3,237.52",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,06/02/2024,76040,313968,750,Legal Fees,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,INSTARMAC GROUP PLC,06/02/2024,75859,313977,960.96,Highways Maintenance Reactionary Works,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Waste Disposal,DERBYSHIRE COUNTY COUNCIL,06/02/2024,75789,314016,"680,349.62",Waste Disposal,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,06/02/2024,75761,314018,809,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBY HOMES LTD,06/02/2024,75904,314029,"234,543.00",Pre-Development Costs: Bretton Avenue,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,LANDSCAPE MAINTENANCE SERVICES,06/02/2024,75944,314180,800,Projects Water & Flood Risk Management,40 - SME,SME
