DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266062,"2,352.00",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266077,940.8,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266079,940.8,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/01/2024,63112,266148,"1,612.92",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,04/01/2024,62995,266166,"2,867.76",West/South MH Support - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/01/2024,62949,266170,666.48,Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,04/01/2024,62989,266188,666.48,Central/East MH Support - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266191,940.8,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266194,940.8,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266199,"2,452.80",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266202,"1,178.57",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266203,"1,680.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266212,520.24,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266213,700.72,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266215,"2,452.80",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266224,521.2,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266228,"2,452.80",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/01/2024,62683,266234,"2,603.84",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/01/2024,62888,266236,666.48,Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,04/01/2024,63562,266286,834.37,TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CARING LINKS LTD,04/01/2024,62877,266303,628.92,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CARING LINKS LTD,04/01/2024,62877,266304,628.92,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266308,645.75,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266309,"1,404.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266310,"-1,445.25",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266311,645.75,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266312,"1,404.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266313,"-1,874.25",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266315,645.75,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266316,"1,353.86",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266317,"-1,849.18",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266318,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266319,"1,872.00",Preparing for Adulthood PD Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266321,"1,404.00",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266323,936,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266324,"1,248.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266325,"2,340.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266326,780,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ST JAMES CENTRE,04/01/2024,62530,266329,936,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266330,"6,552.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266332,"-6,435.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266333,645.75,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266334,601.71,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266335,752.14,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ST JAMES CENTRE,04/01/2024,62530,266337,"-2,233.60",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,04/01/2024,63562,266338,"2,213.87",TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,I CARE GB LTD,04/01/2024,62889,266345,706.56,West/South MH Support OP (over 65) - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266346,814.7,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,04/01/2024,62889,266348,876.08,South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266349,"1,398.36",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266350,"1,604.40",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,04/01/2024,62889,266351,650.16,West OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266352,952.16,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266353,"1,436.00",West/South MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266355,512,West OP (under 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,04/01/2024,62459,266359,601.29,West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,04/01/2024,62889,266360,"1,060.08",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,04/01/2024,62889,266361,"1,060.08",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266364,"1,083.92",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,04/01/2024,62889,266366,"1,006.00",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266367,"1,398.36",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266368,"1,398.36",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,04/01/2024,63127,266369,645.76,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266370,"1,047.12",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266371,"1,047.12",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266372,824.12,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266375,"1,896.18",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266378,"1,896.18",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266379,"2,569.28",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266380,"2,569.28",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,NASSH HEALTHCARE LTD,04/01/2024,63277,266381,"1,256.52",South OP (over 65) Memory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266382,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266383,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266384,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266385,"1,176.08",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266386,"1,705.24",Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266387,"1,705.24",Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,NASSH HEALTHCARE LTD,04/01/2024,63277,266388,"1,841.24",Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
