DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,03/08/2023,26724,125671,679.68,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26829,125678,"1,650.00",Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26794,125680,600,Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26841,125681,590,Legal Fees,,SME
Corporate,Corporate,Corporate,Corporate Resources Other,MATRIX SCM LTD,03/08/2023,26683,125684,"86,037.03",Temporary Workers Control A/C,,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26735,125686,850,Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26805,125706,850,Legal Fees,,SME
Corporate,Corporate,Corporate,Corporate Resources Other,MATRIX SCM LTD,03/08/2023,26683,125707,"132,279.30",Temporary Workers Control A/C,,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26805,125716,630,Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/08/2023,26805,125720,510,Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,MARTIN LEE & CO SOLICITORS,03/08/2023,26873,125726,"6,335.33",Legal Fees,,Company
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,Digital Services,ACCESS UK LTD,03/08/2023,26821,125733,"2,052.84",Information Systems,,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,DERBYSHIRE COUNTY COUNCIL,03/08/2023,26627,125750,"165,237.42",Waste Disposal - New Treatment Plant,,Public/Government Agency
People Services - Children & Young People,Non-Schools,Commissioning,Commissioned Providers,ACTION FOR CHILDREN SERVICES LTD,03/08/2023,26700,125756,"59,000.00",Emotional Health and Wellbeing Service,,SME
Communities & Place,Planning & Transportation,Traffic & Transportation,Traffic and Transport other,MABEY HIRE LIMITED,03/08/2023,26846,125760,"8,155.25",Access Fund,,SME
Communities & Place,Public Protection and Streetride,"Trading Standards, Food and Safety, Bere",Bereavement Services,THE YABOO CO LTD,08/08/2023,27013,49549,645,Crematorium,,SME
Communities & Place,"Leisure, Culture and Tourism","Culture, Business Development & Tourism","Culture, Business Development & Tourism",SOUND OF MUSIC LTD,08/08/2023,27367,82043,"19,554.96",Derby Live - Outdoor Events,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,08/08/2023,26947,92866,591.36,South OP (over 65) Physical - DP/Mgd,,SME
Communities & Place,"Leisure, Culture and Tourism",Parks & Healthy Living,Parks & Outdoor Recreation,HYDRO X WATER TREATMENT LTD,08/08/2023,27031,93602,944.25,Markeaton Park & Mundy Play Centre,,SME
Communities & Place,"Leisure, Culture and Tourism",Parks & Healthy Living,Parks & Outdoor Recreation,HYDRO X WATER TREATMENT LTD,08/08/2023,27031,93605,944.25,Markeaton Park & Mundy Play Centre,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,TARGETED PROVISION LTD,08/08/2023,27823,102093,"20,117.50",Out of Authority Education Placements,,SME
Communities & Place,"Leisure, Culture and Tourism",Parks & Healthy Living,Parks & Outdoor Recreation,HYDRO X WATER TREATMENT LTD,08/08/2023,27031,112615,944.25,Markeaton Park & Mundy Play Centre,,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,08/08/2023,28007,117492,"1,875.00",Adoption Support Fund,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,AHS CARS LTD,08/08/2023,27713,117623,"2,151.00",Home To School Transport - SEN,,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,08/08/2023,26950,117654,"3,819.00",TCF Tranche 2 - Bus & Rapid Transit Links,,SME
Communities & Place,City Development & Growth,Strategic Housing,Housing and Advice,TYGER HOLDINGS LTD,08/08/2023,27892,123918,"1,280.00",Housing Options (Private),,SME
Communities & Place,City Development & Growth,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,08/08/2023,26964,124013,933.33,Housing Options (Private),,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124091,"1,800.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124127,"1,980.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124129,"2,520.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124132,"1,584.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124142,"1,710.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,124146,"1,980.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,686,124179,"1,300.00",Legal Fees,,Company
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28015,124501,879.84,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27576,124503,"2,620.32",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27777,124504,"1,026.00",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Integrated Commissioning,DA LANGUAGES LTD,08/08/2023,27255,124534,"7,328.88",Interpreting and Translation,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27883,124537,991.44,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27822,124544,"1,372.00",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,681,124548,585.72,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27372,125457,605.34,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28047,125461,594.72,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28056,125464,504.9,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27628,125465,607.5,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27938,125469,554.04,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27452,125480,569.16,Home To School Transport - SEN,,Individual (Non Business)
Communities & Place,"Leisure, Culture and Tourism",Parks & Healthy Living,Healthy Living,SIGMA PHARMACEUTICALS PLC,08/08/2023,27242,125497,"1,529.14",NHS Pilot,,Company
Communities & Place,"Leisure, Culture and Tourism","Culture, Business Development & Tourism",Libraries,LEATHBOND,08/08/2023,27933,125531,"2,733.29",New Alvaston Library,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,685,125558,504.9,Home To School Transport - SEN,,Individual (Non Business)
Communities & Place,"Leisure, Culture and Tourism",Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,08/08/2023,27009,125593,701.5,Derby Live Catering - Markeaton Park,,Company
People Services - Adults and Health,Community Support,Social Care Activities,Community Support - Social Care Activiti,REDACTED,08/08/2023,28098,125673,"2,560.58",Charging Income Holding Account,,Public/Government Agency
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27516,125690,772.56,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27671,125701,714.24,Home To School Transport - SEN,,Individual (Non Business)
Communities & Place,Planning & Transportation,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,08/08/2023,27032,125779,"1,746.03",Engineering Section,,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,JBA BENTLEY LTD,08/08/2023,27865,125794,"2,750.00",Our City Our River - Munio,,Company
Corporate Resources,Coroprate Core,Communication and Consultation,Communication,RADIANT MEDIA LIMITED,08/08/2023,27984,125800,560,Corporate Communications,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,SAYMEZ CARS,08/08/2023,27734,125801,"2,451.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28042,125819,"1,730.52",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,NOTTINGHAM SPECIALIST TRANSPORT LTD,08/08/2023,27842,125820,"49,583.33",Home To School Transport - SEN,,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,EIBE PLAY LTD,08/08/2023,27897,125822,631.2,Parks & Open Spaces Rolling Programme,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27996,125823,585.9,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,NOTTINGHAM SPECIALIST TRANSPORT LTD,08/08/2023,27842,125824,"2,100.00",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,27802,125826,"1,794.18",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,NOTTINGHAM SPECIALIST TRANSPORT LTD,08/08/2023,27842,125828,"2,182.50",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,08/08/2023,27513,125830,720,Home To School Transport - SEN,,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,JUST BUILDERS LIMITED,08/08/2023,27939,125834,"20,000.00",REFCUS - Disabled Facilities Grant 96 Act,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,DERBYSHIRE COMMUNITY TRANSPORT,08/08/2023,27840,125836,"5,243.04",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,DERBYSHIRE COMMUNITY TRANSPORT,08/08/2023,27840,125838,"2,954.70",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,INSIGHT WELLBEING SERVICES LTD,08/08/2023,27778,125839,600.04,Fostering - Family and Friends Team,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,DERBYSHIRE COMMUNITY TRANSPORT,08/08/2023,27840,125841,"2,457.36",Home To School Transport - SEN,,SME
Communities & Place,Public Protection and Streetride,"Waste, Street Cleansing & Fleet",Stores Road Depot & Fleet Management,GO PLANT FLEET SERVICES LTD,08/08/2023,27460,125851,670,Fleet Hire,,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,1ST PLANNER LTD,08/08/2023,27701,125892,"14,450.00",High Needs Contingency,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28057,125899,630,Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,08/08/2023,28026,125902,"2,484.00",Home To School Transport - SEN,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,08/08/2023,27241,126068,700,Fostering Allowances,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,08/08/2023,27660,126366,836.54,Adoption,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,08/08/2023,27168,126402,866.27,Adoption,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27768,127041,639,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27910,127068,513.38,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27455,127076,626.83,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27942,127095,688,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27985,127101,698,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27637,127181,545.54,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,08/08/2023,27670,127190,634.48,Special Guardianship,,Individual (Non Business)
