DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,Communities,Streetpride,Cleansing,AMA SUPPLIES LTD,14/12/2023,61766,265148,905.8,Street Cleaning,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,AFFINITY SUPPORTING PEOPLE,14/12/2023,62169,265163,"2,728.44",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,14/12/2023,62111,265164,560,Housing Options (Private),,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,14/12/2023,61871,265167,"1,225.50",Home To School Transport - SEN,,Sole Trader
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Social Care Activities,NORTHERN TAXIS LTD VEEZU,14/12/2023,62236,265171,696.5,Deaf Assessment Service,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,14/12/2023,61871,265175,"1,567.50",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,DK INDEPENDENT SOCIAL WORK LTD,14/12/2023,61980,265181,608.83,Legal Fees,,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ROLLIN TRANSPORT TRAINING,14/12/2023,62284,265207,"2,850.00",Fleet Hire,,Company
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,14/12/2023,61871,265214,854.05,Home To School Transport - SEN,,Sole Trader
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",NISBETS,22/12/2023,63950,94374,"1,499.98",Derby Live Catering - Alvaston Park,,Company
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,UNIVAR SOLUTIONS BV,22/12/2023,64424,138563,785,Markeaton Park & Mundy Play Centre,,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,HALSALL LLOYD LLP,22/12/2023,64462,165901,"4,439.75",Pre-Development Costs: Ivy House School - Bateman St.,,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,UNIVAR SOLUTIONS BV,22/12/2023,64424,173025,770,Markeaton Park & Mundy Play Centre,,Company
Chief Executives,Finance & Business Support,Finance,TSC & Revenue Collection,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY,22/12/2023,64430,219814,"27,767.68",Business Support Grant Recovery,,SME
People Services - Adults and Health,Commissioning & Delivery,Sector Development,Business Efficiency,HEALTHWATCH DERBY,22/12/2023,64140,246262,"107,000.00",Health Watch,,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,UNIVAR SOLUTIONS BV,22/12/2023,64424,254262,"2,065.85",Markeaton Park & Mundy Play Centre,,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,HUWS GRAY LIMITED,22/12/2023,64153,256191,"1,002.24",Highways Maintenance Reactionary Works,,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,COMMERCIAL SERVICES KENT LTD,22/12/2023,64514,262090,"2,190.50",HR Shared Services,,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,KEDLESTON ROAD ALLOTMENT ASSOCIATION,22/12/2023,64567,262213,621.94,Neighbourhood Boards,,Voluntary
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,ALLESTREE BOWLS CLUB,22/12/2023,64568,262216,"1,500.00",Neighbourhood Boards,,Voluntary
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,ATLOW CONTRACTING LIMITED.,22/12/2023,64249,262961,"8,584.61",Outdoor Amenities,,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,WOODLANDS FC,22/12/2023,64569,263264,"1,265.00",Neighbourhood Boards,,Voluntary
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,AFFINITY SUPPORTING PEOPLE,22/12/2023,64400,263672,"3,237.52",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
Communities & Place,Communities,Streetpride,Cleansing,ADT SITE SERVICES LTD,22/12/2023,64314,265208,"2,141.02",Street Cleaning,,SME
Communities & Place,Communities,Streetpride,Cleansing,ADT SITE SERVICES LTD,22/12/2023,64314,265213,"2,645.97",Street Cleaning,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265233,"2,460.50",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265253,"1,747.50",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265282,"2,375.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265284,"1,235.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265295,"1,843.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,22/12/2023,64111,265310,961.2,Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAGLE CITY CARS,22/12/2023,64106,265336,550,High Needs Contingency,,Sole Trader
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,QUESTECH RECRUITMENT LIMITED,22/12/2023,64475,265436,"3,774.96",Vehicle Maintenance,,SME
Corporate Resources,Property,Strategic Asset Management,Strategic Asset Management,HAYS SPECIALIST RECRUITMENT LTD,22/12/2023,63946,265528,"4,115.18",Valuation,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265681,881.66,Highways Maintenance Works,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265682,982.4,Highways Maintenance Works,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265684,945.08,Highways Maintenance Works,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265686,"4,958.70",Highways Maintenance Works,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265690,"4,998.40",Highways Maintenance Works,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,22/12/2023,64336,265709,"5,001.58",Highways Maintenance Works,,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,CDW LTD,22/12/2023,64216,265710,"2,442.20",UPRN 20306H - Major IT Hardware Developments,,Company
People Services - Children & Young People,Schools Block,Learning & Inclusion - Schools Block,Learning & Inclusion - Schools Block,BRIDGE THE GAP CHILD MENTAL HEALTH CIC.,22/12/2023,64464,265713,"4,400.00",Primary FAP,,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,Leisure,PHS GROUP PLC,22/12/2023,63998,265716,"1,127.57",Derby Multi Use Sports Arena,,Company
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Connect Project,EMS SECURITY SERVICES LTD,22/12/2023,64222,265718,"3,048.23",Shot Tower,,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,WASTE PARTS UK LTD,22/12/2023,64136,265729,"2,237.60",Vehicle Maintenance,,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,INSTARMAC GROUP PLC,22/12/2023,64000,265764,925.65,Highways Maintenance Reactionary Works,,Company
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265786,"1,251.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265790,"2,625.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265793,"1,155.00",Home To School Transport - SEN,,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,22/12/2023,64106,265822,798,Home To School Transport - SEN,,Sole Trader
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,SERVOL COMMUNITY TRUST,22/12/2023,63986,266024,"2,153.80",Ordinary Lives LD (under 65) - R/N,,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,22/12/2023,64033,266050,"1,746.03",Engineering Section,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266078,"1,559.92",Central OP (over 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266087,"4,420.00",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266089,"4,420.00",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266090,"3,040.00",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266092,"1,060.08",West/South MH Support Adults (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266094,795.06,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266095,"3,040.00",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266097,650.16,Central/East MH PD Support (over 65) - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266099,795.06,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266101,"1,060.08",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266103,539.84,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266105,"1,369.84",Central Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266108,"1,599.92",Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266113,990.15,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266115,"1,153.60",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266116,"1,060.08",South OP (over 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266118,"1,060.08",South OP (over 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266119,"1,129.08",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266123,520.24,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266124,"1,190.00",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266126,930.48,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266127,"1,060.08",West/South MH Support Adults (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266129,930.48,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266133,650.16,Central OP (over 65) Mental Health - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266134,520.24,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266136,"1,240.36",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266137,650.16,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICE LTD,22/12/2023,64039,266139,650.16,South OP (over 65) Physical - DP/Mgd,,SME
