DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34477,158031,866.68,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34477,158032,770.36,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34477,158033,866.68,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34477,158034,808.88,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34477,158035,866.68,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158036,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158037,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158038,"1,048.04",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158039,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158040,932.44,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158041,546.28,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158042,701.52,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158043,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158045,585.72,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34485,158046,"1,096.52",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158048,633.32,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158049,710.88,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158051,748.8,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158053,576.04,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158054,767.84,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158055,"1,029.28",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158056,"1,117.96",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158057,746.2,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158058,"1,004.40",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,05/09/2023,34486,158059,961.36,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,05/09/2023,34495,158064,699.44,High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,05/09/2023,34495,158065,870.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,05/09/2023,34495,158066,747.84,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,05/09/2023,34495,158067,678.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,05/09/2023,34495,158068,906.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158070,"1,283.96",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158072,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158073,767.68,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158074,935.28,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158075,935.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,05/09/2023,34560,158076,"1,047.00",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WYNDHAM PRIMARY ACADEMY,05/09/2023,34151,158077,554.64,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WYNDHAM PRIMARY ACADEMY,05/09/2023,34151,158079,"1,020.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),05/09/2023,34459,158080,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),05/09/2023,34459,158081,794.58,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),05/09/2023,34459,158082,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),05/09/2023,34459,158083,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LANDAU FORTE CHARITABLE TRUST LANDAU FORTE ACADEMY MOORHEAD,05/09/2023,34686,158084,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LANDAU FORTE CHARITABLE TRUST LANDAU FORTE ACADEMY MOORHEAD,05/09/2023,34686,158085,736.64,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LANDAU FORTE CHARITABLE TRUST LANDAU FORTE ACADEMY MOORHEAD,05/09/2023,34686,158086,622.64,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158087,"1,020.48",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158088,"1,042.92",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158089,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158090,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158091,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158092,"1,187.04",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158093,"1,020.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158094,"1,020.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158095,"1,039.36",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,05/09/2023,34685,158096,"1,020.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,05/09/2023,34042,158098,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,05/09/2023,34042,158100,708.44,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,05/09/2023,34042,158101,883.96,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34473,158111,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34473,158112,792.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34473,158113,678.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,05/09/2023,34473,158115,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,05/09/2023,34404,158116,"1,082.88",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,05/09/2023,34404,158117,"1,208.52",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,05/09/2023,34404,158118,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,05/09/2023,34404,158119,"2,249.20",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,05/09/2023,34404,158121,"1,973.04",Element 3 Funding,,SME
