DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,25/07/2023,23718,114479,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,25/07/2023,23718,114480,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,CLOVA HOUSE,25/07/2023,23728,114481,"2,432.28",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CLOVA HOUSE,25/07/2023,23728,114483,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,CLOVA HOUSE,25/07/2023,23728,114485,"2,432.28",South OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114486,552.16,Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114488,"3,656.80",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114490,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114491,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,BROOKFIELDS PNH LTD,25/07/2023,23726,114493,"2,497.68",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114496,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114497,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114501,783.48,Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114503,"2,002.32",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114504,"4,500.00",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114506,"1,080.96",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114507,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114509,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CLOVA HOUSE,25/07/2023,23728,114510,"2,784.60",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,25/07/2023,23726,114511,"1,159.12",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CLOVA HOUSE,25/07/2023,23728,114512,"2,784.60",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114513,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CLOVA HOUSE,25/07/2023,23728,114514,"2,784.60",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114515,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114516,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114517,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114518,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114520,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114522,"2,497.68",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114523,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,CASTLE PARK NURSING HOME,25/07/2023,23727,114524,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114525,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114526,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,CASTLE PARK NURSING HOME,25/07/2023,23727,114528,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114529,"2,800.00",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,CASTLE PARK NURSING HOME,25/07/2023,23727,114530,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,LINDEN HOUSE,25/07/2023,23730,114531,"2,432.28",West OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114532,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114534,"2,084.81",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114535,"2,432.28",Central Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,LINDEN HOUSE,25/07/2023,23730,114537,"2,432.28",West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,25/07/2023,23727,114538,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114540,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114542,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114543,"2,497.68",Central Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114544,"1,389.87",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114545,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114547,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,HOLLY TREE LODGE,25/07/2023,23729,114548,"2,432.28",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114549,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,LANGDALE HEIGHTS,25/07/2023,23722,114550,"2,497.68",Central OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Sensory Support,Community Support - Sensory Support,HOLLY TREE LODGE,25/07/2023,23729,114551,"2,432.28",East OP (over 65) Sensory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114553,"2,210.32",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LINDEN HOUSE,25/07/2023,23730,114556,"1,042.41",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114559,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114561,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,LANGDALE HEIGHTS,25/07/2023,23722,114562,"3,161.24",West OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114563,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,LANGDALE HEIGHTS,25/07/2023,23722,114564,"2,200.00",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114567,"1,694.85",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114568,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,LANGDALE HEIGHTS,25/07/2023,23722,114569,"3,761.24",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114570,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114571,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOLLY TREE LODGE,25/07/2023,23729,114572,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOLLY TREE LODGE,25/07/2023,23729,114573,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOLLY TREE LODGE,25/07/2023,23729,114574,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,HOLLY TREE LODGE,25/07/2023,23729,114575,"2,432.28",Central OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOLLY TREE LODGE,25/07/2023,23729,114577,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114578,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114579,"1,129.27",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOLLY TREE LODGE,25/07/2023,23729,114583,"1,129.27",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOLLY TREE LODGE,25/07/2023,23729,114585,"2,432.28",West OP (Over 65) Physical - R/N,,SME
