Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Other Communication Costs,30/07/2024,30035981,428.54 ,New Start Networks Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,30/07/2024,30035671,427.08 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,30/07/2024,30035611,507.18 ,SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,30/07/2024,30035612,"1,104.39 ",SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,External Printing and Design Costs,30/07/2024,30036229,216.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,30/07/2024,30036143,"1,417.77 ",Aquam Water Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,30/07/2024,30036037,"22,999.00 ",Lookers Motor Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,30/07/2024,30036135,"1,350.00 ",Aquam Water Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,30/07/2024,30036195,500.00 ,Franklin Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,30/07/2024,30036196,500.00 ,Maltby le Marsh Women's Institute
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,30/07/2024,30036256,"1,340.00 ",Louth Navigation Trust
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,30/07/2024,30036163,"4,422.00 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,30/07/2024,30036164,"1,056.00 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,30/07/2024,30036166,"1,284.00 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,30/07/2024,30036169,612.00 ,C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",PSPS Non-Base Contract Costs,30/07/2024,30036192,"4,247.96 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,30/07/2024,30035971,600.00 ,The Boars Head
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,30/07/2024,30035640,"2,925.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,30/07/2024,30036094,525.00 ,Lincolnshire Roller Shutters Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,30/07/2024,30035671,427.08 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,30/07/2024,30036035,668.00 ,Bates Environmental Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,30/07/2024,30036266,"3,010.00 ",Pest Detective Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Materials and Consumables,30/07/2024,30035882,250.16 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,30/07/2024,30036171,230.63 ,Wastecare Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),30/07/2024,30035683,"6,511.00 ",H20 Servicing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036105,"5,889.34 ",Lincolnshire Bathrooms and Wetrooms
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036106,"8,087.94 ",Andrew Wrisdale Building Contractor
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036108,"5,413.11 ",Lincolnshire Bathrooms and Wetrooms
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036255,"5,281.00 ",Dolphin Mobility
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036257,"7,466.41 ",Gary Walmsley Construction
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/07/2024,30036259,"6,641.60 ",Lincolnshire Bathrooms and Wetrooms
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,30/07/2024,30035626,"17,182.50 ",Rix Petroleum
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/07/2024,30035568,257.50 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/07/2024,30035581,273.53 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/07/2024,30036120,"1,369.70 ",Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/07/2024,30036301,"1,483.00 ",Innovative Safety Systems Limited
