Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,11/02/2024,50460742,20.91,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50460742,658.40,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465769,229.94,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465769,365.80,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465772,658.40,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465776,"1,024.43",He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465804,20.91,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465804,658.40,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465808,146.30,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465808,439.01,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465812,512.10,He Reigns Health Care Services Limited,SOCIAL SERVICES - OTHER,People's Services,Home Care Services,A56019,0
London Borough of Sutton,01/01/2024,50458898,"6,135.16",Heath Farm Fostering,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,01/01/2024,50458899,"6,135.16",Heath Farm Fostering,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,16/02/2024,50461271,"12,600.00",Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461308,"11,872.80",Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461351,"10,791.04",Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461373,-555.20,Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461373,"8,207.12",Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461431,"16,869.68",Heathcotes (Southern) Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461323,"3,800.00",Heatherwood Nursing Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Interim Placements - Ext Provider,A56102,0
London Borough of Sutton,24/01/2024,50456143,"10,168.00",Her Majesty's Prison and Probation Service,SOCIAL SERVICES RESIDENTIAL,People's Services,Secure Accommodation,A56118,0
London Borough of Sutton,14/02/2024,20070468,"2,642.72",REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,22/01/2024,50457250,"2,889.60",HF Trust Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,12/02/2024,50460039,818.40,HF Trust Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,One to One Care,A56108,0
London Borough of Sutton,16/02/2024,50461347,"4,703.32",HF Trust Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,12/02/2024,50465395,"2,889.60",HF Trust Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,12/02/2024,50465410,990.64,HF Trust Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,06/02/2024,50456753,"1,841.40",Hidden Gems Daycare Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456833,"3,820.61",Hidden Gems Daycare Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456932,"4,015.44",Hidden Gems Daycare Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,01/02/2024,50465309,600.00,Hidden Gems Daycare Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,01/02/2024,50465310,"1,500.00",Hidden Gems Daycare Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,16/02/2024,50461324,"4,400.00",High Pines Residential Homes Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,31/01/2024,20068458,"2,767.06",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,20068464,"3,334.41",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,20068471,"3,759.56",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,20068472,"4,018.53",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070707,"5,230.44",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070708,"3,780.44",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070709,"1,037.12",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070711,"2,628.05",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070712,"2,524.20",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070713,"3,521.18",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070714,"2,707.53",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,29/02/2024,20070715,"2,424.20",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,50458895,"3,742.01",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458896,276.79,Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,50458896,"4,760.71",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458897,276.79,Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,31/01/2024,50458897,"4,760.71",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/12/2023,50458959,107.14,Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/12/2023,50458959,"2,057.18",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458960,276.79,Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458960,"5,314.37",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458974,276.79,Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,31/01/2024,50458974,"5,314.37",Higher Level Care (HLC),CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Accommodation - Supported Living,A62001,0
London Borough of Sutton,28/01/2024,20067939,"29,910.00",Highview Primary School,SCHOOL FUNDS,People's Services,Payments to Contractors,C14000,0
London Borough of Sutton,29/01/2023,50455017,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,29/01/2023,50455018,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,29/01/2023,50455019,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,29/01/2023,50455020,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,29/01/2023,50455021,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,06/02/2024,50455712,"167,318.71",Highview Primary School,SCHOOL FUNDS,People's Services,Payments to Schools,A51013,0
London Borough of Sutton,06/02/2024,50455783,"16,052.26",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50455831,"1,311.55",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50455845,"1,606.63",Highview Primary School,SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,16/02/2024,50462019,735.40,Highview Primary School,SCHOOL FUNDS,People's Services,Payments to Schools,A51013,0
London Borough of Sutton,16/02/2024,50462024,"23,029.00",Highview Primary School,SCHOOL FUNDS,People's Services,FSM Supplementary,A60036,0
London Borough of Sutton,01/02/2024,20068253,"3,842.00",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,16/02/2024,50461289,-878.84,Hill House Nursing Home Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461289,"4,798.84",Hill House Nursing Home Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461433,-878.84,Hill House Nursing Home Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461433,"6,038.84",Hill House Nursing Home Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,06/02/2024,50456834,"3,183.84",Hillcrest Rising Stars Day Nursery Ltd,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,01/02/2024,50465311,600.00,Hillcrest Rising Stars Day Nursery Ltd,ACADEMIC INSTNS - OTHER,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,21/02/2023,20069833,872.60,Holmleigh Homes Ltd,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,Rent Deposit Scheme,B32179,0
London Borough of Sutton,21/02/2023,20069833,600.00,Holmleigh Homes Ltd,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,06/02/2024,50456835,"4,726.50",Holmwood Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456934,803.09,Holmwood Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50455723,"143,205.76",Holy Trinity C Of E Junior School,SCHOOL FUNDS,People's Services,Payments to Schools,A51013,0
London Borough of Sutton,06/02/2024,50455852,"-11,502.00",Holy Trinity C Of E Junior School,SCHOOL FUNDS,People's Services,Payment - school led tutoring grant,A51060,0
London Borough of Sutton,14/02/2024,50460477,"1,123.94",Holy Trinity C Of E Junior School,SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,16/02/2024,50462033,"32,720.50",Holy Trinity C Of E Junior School,SCHOOL FUNDS,People's Services,FSM Supplementary,A60036,0
London Borough of Sutton,13/02/2024,20069256,"14,310.00",Home-Start Sutton,GRANTS & EX GRATIA PAYMENTS,Health and Wellbeing,Provider Contract Payments,A44290,0
London Borough of Sutton,13/02/2024,20069257,"32,000.00",Home-Start Sutton,GRANTS & EX GRATIA PAYMENTS,People's Services,Translating & Interpreter Services,A44050,0
London Borough of Sutton,28/12/2023,20068342,806.00,Hopscotch Day Nursery,ACADEMIC INSTNS - OTHER,Health and Wellbeing,Miscellaneous Expenses,A49000,0
London Borough of Sutton,06/02/2024,50456656,765.07,Hopscotch Day Nursery,ACADEMIC INSTNS - OTHER,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50456836,"9,330.55",Hopscotch Day Nursery,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,21/12/2023,20065679,"29,043.28",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Homecare Core Services,A56020,0
London Borough of Sutton,30/11/2023,20067733,"28,106.40",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Homecare Core Services,A56020,0
London Borough of Sutton,19/02/2024,20069660,"27,169.52",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Homecare Core Services,A56020,0
London Borough of Sutton,11/12/2023,20064887,"2,017.92",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064888,"3,531.36",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064889,"3,943.38",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064890,"3,531.36",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064891,"2,270.16",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064892,"1,261.20",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064893,504.48,Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,11/12/2023,20064895,"3,279.12",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065197,"1,408.35",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065199,"1,067.00",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065200,"1,067.00",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065201,"1,126.68",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065202,"1,261.20",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065205,"1,261.20",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065206,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065207,"1,261.20",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065208,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065209,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065210,"1,408.35",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065211,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065212,"1,261.20",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065213,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
London Borough of Sutton,19/12/2023,20065214,"1,008.96",Housing & Care 21,SOCIAL SERVICES RESIDENTIAL,People's Services,Building Rents,A22005,0
