Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,PIC Childrens Services Ltd,45940,33892.41,21071991,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Bedspace Resource Limited,45940,6607.72,21069762,
St Helens BC,People Services,Children's Social Services,Children's Centres & Early Help,IT Hardware Purchase,Insight Direct (Uk) Limited,45940,744.72,21069772,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,Various,41207.17,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,8.6,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1830.02,11125570,
St Helens BC,People Services,Children's Social Services,Youth Justice,Agency Supply Staff,Matrix Scm Limited,45940,23.2,11125570,
St Helens BC,People Services,Children's Social Services,Youth Justice,Agency Supply Staff,Matrix Scm Limited,45940,28.81,11125570,
St Helens BC,People Services,Children's Social Services,Youth Justice,Agency Supply Staff,Matrix Scm Limited,45940,1349.8,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1460.4,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1801.16,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1557.92,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,86,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1921.43,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,122.98,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,77.4,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1830.04,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,19.35,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Matrix Scm Limited,45940,1830.02,11125570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Hired & Contracting Services,Face2face,45940,1630,21069490,
St Helens BC,People Services,Children's Social Services,CWD Services,Catering,Booker Ltd,45940,275.79,21069665,
St Helens BC,People Services,Children's Social Services,CWD Services,Catering,Booker Ltd,45940,291.2,21069665,
St Helens BC,People Services,Children's Social Services,CWD Services,Home Care Services,Apollo Home Healthcare Limited,45940,3705,21069604,
St Helens BC,People Services,Children's Social Services,CWD Services,Payments to Private Contractors,Brighter Dayz Ltd,45940,5851,21069658,
St Helens BC,People Services,Children's Social Services,CWD Services,Payments to Private Contractors,Brighter Dayz Ltd,45940,2569,21069739,
St Helens BC,People Services,Children's Social Services,Children's Centres & Early Help,Minor Repairs and Maintenance,Etron Uk Limited,45940,788.5,21069973,
St Helens BC,People Services,Children's Social Services,Children's Centres & Early Help,Purchase of Equipment,Parents As First Teachers,45940,2250,21069452,
St Helens BC,People Services,Children's Social Services,Children's Centres & Early Help,Purchase of Equipment,Parents As First Teachers,45940,3600,21069664,
St Helens BC,People Services,Children's Social Services,Children Looked After,Legal Expenses,Mr Jonathan Taylor,45940,650,21070037,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Hired & Contracting Services,The Vision Info Limited,45940,700,21069570,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Hired & Contracting Services,Dna Legal Ltd,45940,461,21069642,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Achieve Your Aspirations,45940,49881.42,21072573,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Sapphire Futures Ltd,45940,27817.33,21071371,
St Helens BC,People Services,Children's Social Services,Family Support Services,Accommodation/Housing,Clarity Travel Limited,45940,82.47,11124694,
St Helens BC,People Services,Children's Social Services,Family Support Services,Accommodation/Housing,Clarity Travel Limited,45940,0.5,11124694,
St Helens BC,People Services,Children's Social Services,Family Support Services,Public Transport - Non Staff,Clarity Travel Limited,45940,15.2,11124694,
St Helens BC,People Services,Children's Social Services,Children Looked After,Legal Expenses,Mr Jamil Khan,45940,9525,21070228,
St Helens BC,People Services,Children's Social Services,Family Support Services,Payments to Voluntary Organisations,Beacon Nursery,45943,790.87,21068785,
St Helens BC,People Services,Children's Social Services,CWD Services,Home Care Services,Alc Supported Living,45943,1696,21072262,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,After Care (Nw) Limited,45944,20440,21072100,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Salvus Support Limited,45944,5550,21072087,
St Helens BC,People Services,Children's Social Services,Children Looked After,Leaving Care Allowance,Salvus Support Limited,45944,287.68,21072087,
St Helens BC,People Services,Children's Social Services,Children Looked After,Leaving Care Allowance,Salvus Support Limited,45944,1050,21072093,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Salvus Support Limited,45944,450,21072093,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Salvus Support Limited,45944,3407.14,21072104,
St Helens BC,People Services,Children's Social Services,Children Looked After,Leaving Care Allowance,Salvus Support Limited,45944,287.68,21072104,
St Helens BC,People Services,Children's Social Services,Children Looked After,Leaving Care Allowance,Salvus Support Limited,45944,287.68,21072105,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Salvus Support Limited,45944,3621.43,21072105,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Salvus Support Limited,45944,7157.14,21072147,
St Helens BC,People Services,Children's Social Services,Children Looked After,Leaving Care Allowance,Salvus Support Limited,45944,287.68,21072147,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Pic Specialist Sails Limited,45944,8761.53,21071929,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Pic Specialist Sails Limited,45944,8761.53,21071931,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Pic Specialist Sails Limited,45944,8761.53,21071940,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Pic Specialist Sails Limited,45944,8761.53,21071945,
St Helens BC,People Services,Children's Social Services,Children Looked After,Residential Care Long Term,Pic Specialist Sails Limited,45944,6930.12,21071998,
St Helens BC,People Services,Children's Social Services,Children Looked After,Agency Supply Staff,Hamptons Resourcing,45944,2142.84,21070236,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Flourish Fostering Limited,45944,728,21072946,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Flourish Fostering Limited,45944,7938,21072974,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4944.09,21069844,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4729.91,21069846,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4330.5,21069850,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,1820.5,21069853,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,3766.85,21069858,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4979.01,21069859,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4578.52,21069865,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,3993.42,21069866,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4101,21069867,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,4944.09,21069875,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Foster Care Associates Limited,45945,3993.42,21069878,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,3782.4,21069937,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,4329.6,21069940,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,4251.6,21069945,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,3782.4,21069949,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,4696.5,21069950,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,3932.73,21069951,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,3908.1,21069961,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,4112.27,21069962,
St Helens BC,People Services,Children's Social Services,Children Looked After,Other Agencies/Contractors,Fostering Solutions Ltd,45945,3501.51,21069965,
