Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,03/01/2023,4751769,352093,COMMUNICARE (READING),Closing The Gap,5291.66,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752139,352094,READING TRANSPORT LTD,Leisure Review,1500,Advertising Costs,Third Party Supplier,STANDARD,8016,ZZZC-Capital
RBC Legal Entity,03/01/2023,4752157,352094,READING TRANSPORT LTD,Strategic Transport & Concessionary Fares,287206.7,Payments to Operators,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4750939,352098,PANGBOURNE PLANT HIRE LTD,Highways and Drainage,28831,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4750940,352098,PANGBOURNE PLANT HIRE LTD,Highways and Drainage,2880.8,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4750941,352098,PANGBOURNE PLANT HIRE LTD,Highways and Drainage,13892,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4750419,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,546.84,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4750420,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,911.4,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4750422,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,729.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4750423,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,729.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4750426,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,546.84,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4750428,352099,THE WAYS & MEANS TRUST LTD,LD Community Services,546.84,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4751752,352100,AGE UK READING,Closing The Gap,3333.33,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4751770,352100,AGE UK READING,Closing The Gap,3445.16,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4749733,352101,TRADE UK T/A SCREWFIX DIRECT LTD,Corporate FM - Community Buildings,0.01,Equipment Purchase & Repair,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4749733,352101,TRADE UK T/A SCREWFIX DIRECT LTD,Safer Community Unit,174.15,Equipment Purchase & Repair,Third Party Supplier,STANDARD,5365,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4749733,352101,TRADE UK T/A SCREWFIX DIRECT LTD,Corporate FM - Community Buildings,498.39,Equipment Purchase & Repair,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4751766,352103,READING MENCAP ,Closing The Gap,3810.08,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4751768,352103,READING MENCAP ,Closing The Gap,3445.16,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4749642,352104,SIMONE SURVEYS LTD,Local Safety Schemes,1210,External Fees  Surveyors,SUB-CONTRACTOR,STANDARD,8852,ZZZC-Capital
RBC Legal Entity,03/01/2023,4752135,352106,EVERYCARE READING,Charles Clore Court,2430.79,Agency Staff,SUPPLIER,STANDARD,5157,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4751755,352107,ALLIANCE FOR COHESION & RACIAL EQUALITY,Closing The Gap,2579.58,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752072,352109,RICOH EUROPE PLC,Printing,1544.36,Leasing Costs,Third Party Supplier,STANDARD,2590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752073,352109,RICOH EUROPE PLC,Printing,2805,Printing + Duplicating,Third Party Supplier,STANDARD,2590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752111,352109,RICOH EUROPE PLC,Printing,4638.23,Leasing Costs,Third Party Supplier,STANDARD,2590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4749798,352110,ARRIVA THE SHIRES LTD,Strategic Transport & Concessionary Fares,6629.97,Payments to Operators,SUPPLIER,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4746106,352111,GAP GROUP LTD,Local Sustainable Transport Fund (LSTF),1179.2,Contractors,SUPPLIER,STANDARD,8801,ZZZC-Capital
RBC Legal Entity,03/01/2023,4752143,352112,REED,Localities Team,2.34,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Community Re-ablement Team,2.7,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Advice and Wellbeing Service,3.15,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Localities Team,4.05,Training & Development Costs,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,4.05,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,4.5,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,4.77,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,4.95,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Localities Team,5.49,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),9,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),12.28,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,13.95,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),14.4,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Discharge to Assess Hospital Service,15.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),18.45,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),22.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),30.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Discharge to Assess Hospital Service,39.59,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),44,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,LD Day Services,85.14,Agency Staff,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,142.28,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,LD Day Services,170.27,Agency Staff,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,LD Day Services,170.27,Agency Staff,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,LD Day Services,170.27,Agency Staff,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,190.91,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),251,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,LD Day Services,255.41,Agency Staff,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Exchequer Services,307.1,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,IT Management,485.2,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Transformation,485.2,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Transformation,485.2,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Members Services,488.3,Agency Staff,Third Party Supplier,STANDARD,2500,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,494.17,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Customer Relations & Information Governance,499.57,Agency Staff,Third Party Supplier,STANDARD,2058,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Exchequer Services,554.19,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,DLO Day to Day Trades,574.77,Agency Staff,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Customer Relations & Information Governance,635.04,Agency Staff,Third Party Supplier,STANDARD,2058,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Grounds Maintenance,643.78,Agency Staff,Third Party Supplier,STANDARD,1306,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Grounds Maintenance,647.89,Agency Staff,Third Party Supplier,STANDARD,1306,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),655.05,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,656.14,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Contact Centre,658.07,Agency Staff,Third Party Supplier,STANDARD,2599,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Refuse Collection,666.97,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Exchequer Services,705.33,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Parking & Enforcement,708.18,Agency Staff,Third Party Supplier,STANDARD,4725,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,714.61,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,714.61,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,767.13,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,767.13,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Coroner,789.37,Agency Staff,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,793.77,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Street Cleansing,793.77,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Localities Team,807.75,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,811.89,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Public Health Team Costs,843.6,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Adults Quality and Safeguarding Team,852.75,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Public Health Team Costs,901.43,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Discharge to Assess Hospital Service,907.39,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Commissioning Team,964.58,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,IT Management,985.7,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Reviews Team,1005.6,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Joint Legal Team,1027.49,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),1100.25,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Adults Quality and Safeguarding Team,1118.05,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),1173.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),1173.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Joint Legal Team,1183.95,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Joint Legal Team,1190.4,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Legal Services,1207.8,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Special Parking Area,1243.46,Agency Staff,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,ASC Operational Management Team,1257,Agency Staff,Third Party Supplier,STANDARD,5309,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/01/2023,4752143,352112,REED,Joint Legal Team,1273.1,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Registration,1274.5,Agency Staff,Third Party Supplier,STANDARD,4604,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,BFFC Agency Staff (Rechargeable),1310,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/01/2023,4752143,352112,REED,Preparing for Adulthood Service,1321.27,Agency Staff,Third Party Supplier,STANDARD,5720,JAAA-Directorate of Social Care and Health Services
