Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,06/02/2023,4758512,355072,REED,Legal Services,1935.23,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Test and Trace,1971.4,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4758512,355072,REED,Finance systems Re-procurement,2048.2,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,06/02/2023,4758512,355072,REED,Accountancy,2103.6,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Audit,2114.8,Agency Staff,Third Party Supplier,STANDARD,2225,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Joint Legal Team,2143.45,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Legal Services,2146.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Accountancy,2296,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Accountancy,2296,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,IT Management,2301,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,BFFC Agency Staff (Rechargeable),2340.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,Finance systems Re-procurement,2340.8,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,06/02/2023,4758512,355072,REED,BFFC Agency Staff (Rechargeable),2396.1,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758512,355072,REED,ASC Senior Management Team,4656,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4758458,355074,UNICORN WINDOWS LTD,Planned Maintenance Trades,1550,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758551,355074,UNICORN WINDOWS LTD,DLO Wokingham Trades,1650,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4760253,355075,SANDS SECURITY LTD,Hexagon Operations,1589,Security Charges,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758583,355077,UBIQUS,JLT Disbursements,3087.91,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4762267,355079,J H CRESSWELL & SONS LTD,Civil Engineering,2255.9,Winter Maintenance,SUB-CONTRACTOR,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4762274,355080,GREENWICH LEISURE LTD,Leisure Review,828.76,Building Works,Third Party Supplier,STANDARD,8016,ZZZC-Capital
RBC Legal Entity,06/02/2023,4762305,355080,GREENWICH LEISURE LTD,Leisure Review,2728,External Fees  Misc.,Third Party Supplier,STANDARD,8016,ZZZC-Capital
RBC Legal Entity,06/02/2023,4758465,355081,SIMON MILLER,JLT Disbursements,360,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758465,355081,SIMON MILLER,JLT Disbursements,14240,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4757269,355082,PRIZMA GRAPHICS,GIS & Mapping,512.5,Maint. of Computer Equipt,Third Party Supplier,STANDARD,2135,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758462,355084,MR EDWARD KIRKWOOD,JLT Disbursements,675,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758466,355084,MR EDWARD KIRKWOOD,JLT Disbursements,1500,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758470,355084,MR EDWARD KIRKWOOD,JLT Disbursements,675,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758472,355084,MR EDWARD KIRKWOOD,JLT Disbursements,810,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4757475,355085,MIRUS PROJECTS LIMITED,Corporate FM - Office Buildings,1558,Equipment Purchase & Repair,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4757479,355085,MIRUS PROJECTS LIMITED,Repairs,1100,Door Entry Systems,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,06/02/2023,4759815,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,587.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759818,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,792.76,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759821,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,865.4,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759849,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,655.84,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759858,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,1132.68,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759859,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,811.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759860,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,892.12,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759861,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,1132.68,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759862,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,933.56,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759863,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,1201.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759864,355087,CREATIVE SUPPORT LTD,Mental Health Community Services,1509.56,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4764365,355088,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,595,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764368,355088,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,623,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764370,355088,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,595,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764400,355088,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,553,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4762356,355091,CHRISTIAN HOWELL CARPENTRY,Planned Maintenance Trades,40225.58,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4762356,355091,CHRISTIAN HOWELL CARPENTRY,Planned Maintenance Trades,50000,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764425,355093,THE ADVOCACY PEOPLE,Adults Quality and Safeguarding Team,12825.75,Professional Fees,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4758560,355094,CHRISTIAN MITCHELL,JLT Disbursements,1000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4764170,355096,YMCA READING,Housing GF General Charges,20666.67,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5810,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758565,355097,SIAN COX,JLT Disbursements,550,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758568,355097,SIAN COX,JLT Disbursements,675,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4760254,355098,M&D SERVICES,Payroll + Payments A/c,-112,System Creditors,SUB-CONTRACTOR,CREDIT,9823,ZZZB-Balance Sheet
RBC Legal Entity,06/02/2023,4760254,355098,M&D SERVICES,Park Service,390,Miscellaneous Income,SUB-CONTRACTOR,STANDARD,1302,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4760254,355098,M&D SERVICES,Park Service,560,Miscellaneous Income,SUB-CONTRACTOR,STANDARD,1302,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764266,355100,NLC NOVA LIFT CO LTD,Parks + Open Spaces,3936,Building Works,SUB-CONTRACTOR,STANDARD,8003,ZZZC-Capital
RBC Legal Entity,06/02/2023,4764267,355100,NLC NOVA LIFT CO LTD,Parks + Open Spaces,3936,Building Works,SUB-CONTRACTOR,STANDARD,8003,ZZZC-Capital
RBC Legal Entity,06/02/2023,4757332,355102,PROVIDE SESS LTD,HRA portfolio expansion,1344.63,External Fees  Misc.,Third Party Supplier,STANDARD,8518,ZZZC-Capital
RBC Legal Entity,06/02/2023,4758464,355105,MISS CHLOE WILKINS,JLT Disbursements,675,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758570,355105,MISS CHLOE WILKINS,JLT Disbursements,675,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758276,355106,BK SAFETY & WORKWEAR LTD,Highways and Drainage,790.77,Protective Clothing,SUPPLIER,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4761614,355107,ARUSHA LTD,Mental Health Community Services,6347.4,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4762493,355108,REHABILITY UK COMMUNITY LTD,LD Community Services,2690,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4764618,355113,HOUSING GENIE LTD,Bed and Breakfast,595,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764625,355113,HOUSING GENIE LTD,Bed and Breakfast,525,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764647,355113,HOUSING GENIE LTD,Bed and Breakfast,270,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4764647,355113,HOUSING GENIE LTD,Bed and Breakfast,360,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758771,355115,HUSSEY SEATWAY LTD,South Street Operations,552,Routine Maintenance,SUPPLIER,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,15.37,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,43.06,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,53.34,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,63.78,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,64.08,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,90.88,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,91.48,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,92.22,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,122.96,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,560.4,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,757.38,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,1262.8,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,1423,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4758322,355117,NECTAR IMPORTS LTD,Hexagon Catering,1677,Purchases - Stock Provisions,SUPPLIER,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/02/2023,4757388,355118,NEC SOFTWARE SOLUTIONS UK LTD,Admin Account,1100,Software Support,Third Party Supplier,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,06/02/2023,4758529,355120,SWARCO UK LIMITED,Parking Strategy,38048.88,Contractors,SUB-CONTRACTOR,STANDARD,8847,ZZZC-Capital
RBC Legal Entity,06/02/2023,4764633,355122,Brighter Futures for Children,DSG (RBC),17334,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764633,355122,Brighter Futures for Children,DSG (RBC),81833,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764633,355122,Brighter Futures for Children,DSG (RBC),767992,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764633,355122,Brighter Futures for Children,DSG (RBC),1905858,TPP  Contract,INTERNAL,STANDARD,5432,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764634,355122,Brighter Futures for Children,Brighter Futures for Children,184921,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764635,355122,Brighter Futures for Children,Brighter Futures for Children,3461275,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4764636,355122,Brighter Futures for Children,Brighter Futures for Children,374744,TPP  Contract,INTERNAL,STANDARD,5430,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/02/2023,4758721,355123,CORE ASSETS GROUP,JLT Disbursements,616.88,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758732,355123,CORE ASSETS GROUP,JLT Disbursements,855.8,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4758572,355124,NATASHA MILLER,JLT Disbursements,583.33,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,06/02/2023,4759822,355126,SUNLIGHT HOMECARE SERVICES LIMITED,Mental Health Community Services,1239.85,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4759824,355126,SUNLIGHT HOMECARE SERVICES LIMITED,LD Community Services,3193.82,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,06/02/2023,4758471,355128,DAVID JOSTY,JLT Disbursements,650,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
