1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,FEBRUARY,12/02/24,21/02/24,TRANSWELD COMMERCIAL SERVICES LTD,824098,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 3,080.16 "
2023/24,FEBRUARY,30/11/23,09/02/24,TRANSWELD COMMERCIAL SERVICES LTD,824098,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 355.68 
2023/24,FEBRUARY,11/10/23,06/02/24,TRAVEL & TRANSPORT PLANNING CONSULTING L,823805,X7567 WIMBOURNE STREET,Y20009 SITE SURVEYS & SOIL TESTING,PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 1,000.00 "
2023/24,FEBRUARY,13/02/24,19/02/24,TRAYMANS LLP (SOLICITORS),447318,N2003 LEGAL EXT RECHARGEABLE WORK,500001 COMPENSATION AWARD 3RD PARTIES,289999 LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED," £ 1,876.55 "
2023/24,FEBRUARY,15/02/24,22/02/24,TRINITY LONDON CARE,809416,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 5,990.00 "
2023/24,FEBRUARY,25/01/24,06/02/24,TRINITY LONDON CARE,809416,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 2,574.04 "
2023/24,FEBRUARY,25/01/24,16/02/24,TRINITY LONDON CARE,809416,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 3,415.96 "
2023/24,FEBRUARY,25/01/24,26/02/24,TRINITY LONDON CARE,809416,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 1,654.43 "
2023/24,FEBRUARY,05/02/24,08/02/24,TRIPIDEAS CIC                           ,S2040Tri10270,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,LBH  / GRANTS OR STATUTORY PAYMENTS," £ 9,997.50 "
2023/24,FEBRUARY,15/02/24,21/02/24,TRIPLE P U.K. LTD                       ,S2029Tri10841,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,100004 LBH  / SUNDRY, £ 415.50 
2023/24,FEBRUARY,19/10/23,14/02/24,TRUST GOVERNANCE PROFESSIONALS LTD      ,S2029Tru10123,F7206 GOVERNOR SERVICE,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY, £ 750.00 
2023/24,FEBRUARY,01/02/24,16/02/24,TRUSTED TUTORS,826386,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,EDUCATION," £ 5,000.00 "
2023/24,FEBRUARY,28/01/24,02/02/24,TTS GROUP LTD,807977,F9113 LINDEN CHILDREN CENTRE,400000 EQUIPMENT,171100 EDUCATION / SUPPLIES," £ 1,137.23 "
2023/24,FEBRUARY,14/11/23,23/02/24,TTS GROUP LTD,807977,F9113 LINDEN CHILDREN CENTRE,400000 EQUIPMENT,171100 EDUCATION / SUPPLIES, £ 264.96 
2023/24,FEBRUARY,24/01/24,08/02/24,TUKE SCHOOL,825971,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 22,500.00 "
2023/24,FEBRUARY,15/12/23,13/02/24,TULLY TRAINING LTD,826446,F0255 SAFEGUARDING & LEARNING TEAM,120005 EXTERNAL TRAINING COSTS,HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 2,700.00 "
2023/24,FEBRUARY,06/02/24,14/02/24,TURKISH CYPRIOT COMMUNITY ASSOCIATION,079288,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321012 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / BLACK & MINORITY ETHNIC SERVICES (SERVICE)," £ 6,536.50 "
2023/24,FEBRUARY,09/02/24,16/02/24,TURKISH CYPRIOT COMMUNITY ASSOCIATION,079288,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321012 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / BLACK & MINORITY ETHNIC SERVICES (SERVICE)," £ 7,178.25 "
2023/24,FEBRUARY,20/02/24,28/02/24,TURKISH CYPRIOT COMMUNITY ASSOCIATION,079288,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321012 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / BLACK & MINORITY ETHNIC SERVICES (SERVICE)," £ 8,177.00 "
2023/24,FEBRUARY,31/01/24,05/02/24,TURNING POINT (SERVICES) LTD,346502,D0870 MH & SUBSTANCE MISUSE,500005 EXTERNAL CONTRACTORS,321020 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / ALCOHOL & DRUG REHABILITATION (SERVICE)," £ 401,482.94 "
2023/24,FEBRUARY,06/02/24,29/02/24,TUTORS GREEN LTD,823075,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 74,061.00 "
2023/24,FEBRUARY,08/01/24,27/02/24,TV LICENSING                            ,S2029TV09362,D0503 MEDIAN ROAD RESOURCE CENTRE,470010 SUBSCRIPTIONS,100004 LBH  / SUNDRY," £ 1,749.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,TWINGLOBE CARE LIMITED,821447,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,896.48 "
2023/24,FEBRUARY,23/01/24,02/02/24,TWINGLOBE CARE LIMITED,821447,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,FEBRUARY,31/01/24,22/02/24,TYPICAL TRADING LTD,817636,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH, £ 420.00 
2023/24,FEBRUARY,03/01/24,07/02/24,TYY INSTITUTION TRUST,816231,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 24,253.41 "
2023/24,FEBRUARY,01/02/24,06/02/24,UK FOSTERING LTD,818545,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 4,207.14 "
2023/24,FEBRUARY,02/02/24,08/02/24,UK POWER NETWORKS (OPERATIONS) LTD,724135,H0254 HIGHWAYS STREET LIGHTING,500005 EXTERNAL CONTRACTORS,371000 UTILITIES / ELECTRICITY," £ 2,650.00 "
2023/24,FEBRUARY,06/02/24,19/02/24,UK POWER NETWORKS (OPERATIONS) LTD,724135,H0672 CIVIL PROTECTION,250015 CCTV EQUIPMENT,371000 UTILITIES / ELECTRICITY, £ 375.00 
2023/24,FEBRUARY,08/02/24,14/02/24,UK POWER NETWORKS (OPERATIONS) LTD,724135,W8715 QUIETWAYS CYCLE ROUTE,Y50005 OTHER PROFESSIONAL - EXTERNAL,371000 UTILITIES / ELECTRICITY," £ 1,761.00 "
2023/24,FEBRUARY,17/02/24,22/02/24,UK POWER NETWORKS (OPERATIONS) LTD,724135,S3761 39-43 ST ANDREWS RD WORKS,Y50005 OTHER PROFESSIONAL - EXTERNAL,371000 UTILITIES / ELECTRICITY," £ 13,803.01 "
2023/24,FEBRUARY,31/01/24,08/02/24,UNFINISHED HISTORIES,826141,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,ARTS & LEISURE SERVICES / NOT ELSEWHERE CLASSIFIED, £ 771.50 
2023/24,FEBRUARY,14/02/24,23/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H0204 PARKING BUSINESS PROCESSES,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,01/02/24,26/02/24,UNIQUE OFFICE SOLUTION LTD,712156,A2007 CHIEF EXECUTIVE,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 484.00 
2023/24,FEBRUARY,01/02/24,23/02/24,UNIQUE OFFICE SOLUTION LTD,712156,F0258 C&HCSP,400000 EQUIPMENT,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,24/01/24,01/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H0350 WASTE MANAGEMENT TECHNICAL UNT,400000 EQUIPMENT,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,09/02/24,26/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H0300 TRAFFIC & TRANSPORTATION,400000 EQUIPMENT,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,29/01/24,05/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H0351 MILLFIELDS OVERHEAD,450005 STATIONERY,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,19/02/24,26/02/24,UNIQUE OFFICE SOLUTION LTD,712156,F0367 YH: YOUTH JUSTICE ,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,19/02/24,27/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H0621 ESTATE REGENERATION PROGRAMME,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 637.00 
2023/24,FEBRUARY,19/02/24,27/02/24,UNIQUE OFFICE SOLUTION LTD,712156,H3001 BUILDING MAINT SUPPORT SERVICE,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 485.00 
2023/24,FEBRUARY,17/01/24,09/02/24,UNIQUE OFFICE SOLUTION LTD,712156,D0724 HPS AD HOUSING NEEDS HGF,400005 FURNITURE,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE, £ 542.00 
2023/24,FEBRUARY,27/01/24,06/02/24,UNIQUE OFFICE SOLUTION LTD,712156,S3382 CORP ACCOMMODATION RESTACK,Y50005 OTHER PROFESSIONAL - EXTERNAL,211200 FURNITURE & SOFT FURNISHINGS / OFFICE FURNITURE," £ 19,450.00 "
2023/24,FEBRUARY,29/01/24,09/02/24,UNIQUE RESOURCING LTD,822221,D0824 SUPPORT WITH MEMORY & COGNITIO,520050 HOME CARE - SPOT CONTRACTS,100003 LBH  / SUPPORTING PEOPLE," £ 1,320.00 "
2023/24,FEBRUARY,31/01/24,12/02/24,UNIT HIRE LTD (SEABOURNE UNIT HIRE LTD),801380,H0151 STREET MARKETS,220005 HIRE OF PORTAKABINS,192300 FACILITIES & MANAGEMENT SERVICES / STORAGE," £ 1,653.54 "
2023/24,FEBRUARY,25/01/24,08/02/24,UNIVERSAL COMMERCIAL RELOCATION LTD,719109,N2005 ELECTION COSTS,440180 POLLING STATION COSTS,191900 FACILITIES & MANAGEMENT SERVICES / REMOVALS," £ 2,207.80 "
2023/24,FEBRUARY,24/01/24,14/02/24,UNIVERSITY OF WESTMINSTER,178986,F0255 SAFEGUARDING & LEARNING TEAM,120005 EXTERNAL TRAINING COSTS,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES," £ 1,430.00 "
2023/24,FEBRUARY,12/02/24,22/02/24,URBAN GROWTH LEARNING GARDENS CIC,826285,W8950 PEMBURY CIRCUS & AMHURST RD,Y50005 OTHER PROFESSIONAL - EXTERNAL,EDUCATION, £ 996.00 
2023/24,FEBRUARY,15/02/24,21/02/24,URBAN LAND MANAGEMENT LTD,820637,D0725 HPS TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 8,892.35 "
2023/24,FEBRUARY,29/01/24,05/02/24,URBAN MOVEMENT,821870,W8950 PEMBURY CIRCUS & AMHURST RD,Y50005 OTHER PROFESSIONAL - EXTERNAL,181812 ENVIRONMENTAL SERVICES / TECHNICAL EQUIPMENT / TESTING," £ 20,755.00 "
2023/24,FEBRUARY,22/12/23,05/02/24,URBAN MOVEMENT,821870,W8950 PEMBURY CIRCUS & AMHURST RD,Y50005 OTHER PROFESSIONAL - EXTERNAL,181812 ENVIRONMENTAL SERVICES / TECHNICAL EQUIPMENT / TESTING," £ 15,000.00 "
2023/24,FEBRUARY,21/02/24,27/02/24,URBAN TOUCH UK LIMITED,815001,D0253 HACKNEY CARNIVAL,430035 CONSULTATION / EVENTS,291000 ARTS & LEISURE SERVICES / EVENTS, £ 250.00 
2023/24,FEBRUARY,01/02/24,06/02/24,VALE SCHOOL,817495,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 11,634.50 "
2023/24,FEBRUARY,08/02/24,27/02/24,VALOUR YOUTH AND ADULT SERVICE CIC,826443,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NOT ELSEWHERE CLASSIFIED, £ 460.00 
2023/24,FEBRUARY,07/01/24,06/02/24,VALOUR YOUTH AND ADULT SERVICE CIC,826443,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NOT ELSEWHERE CLASSIFIED, £ 563.50 
2023/24,FEBRUARY,29/01/24,02/02/24,VALTECH,822306,B0353 CUSTOMER SERVICES,500005 EXTERNAL CONTRACTORS,350200 STREET & TRAFFIC MANAGEMENT / PARKING, £ 481.62 
2023/24,FEBRUARY,29/01/24,06/02/24,VALUED HOME CARE LTD/TRADING AS MY HOMEC,825299,D0824 SUPPORT WITH MEMORY & COGNITIO,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 2,392.00 "
2023/24,FEBRUARY,15/02/24,21/02/24,VAROSI ESTATES LTD,801523,D0725 HPS TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 13,795.00 "
2023/24,FEBRUARY,31/01/24,15/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,31/01/24,15/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,07/02/24,15/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,07/02/24,15/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,24/01/24,15/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,24/01/24,15/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,31/12/23,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,17/01/24,01/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,17/01/24,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,03/01/24,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,10/01/24,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,10/01/24,01/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 1,320.00 "
2023/24,FEBRUARY,20/12/23,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 3,476.00 "
2023/24,FEBRUARY,20/12/23,01/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,13/12/23,01/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,06/12/23,01/02/24,VENN GROUP LTD,825838,F7416 CONTINGENCY,440040 CONSULTANCY FEES,CONSULTANCY," £ 3,300.00 "
2023/24,FEBRUARY,06/12/23,01/02/24,VENN GROUP LTD,825838,F6318 SEN MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,CONSULTANCY," £ 2,607.00 "
2023/24,FEBRUARY,29/01/24,12/02/24,VERROLYNE SERVICES LTD,820432,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 4,026.88 "
2023/24,FEBRUARY,29/01/24,07/02/24,VERROLYNE SERVICES LTD,820432,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 2,313.36 "
2023/24,FEBRUARY,23/01/24,02/02/24,VIBRANCE,818169,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 6,081.28 "
2023/24,FEBRUARY,31/10/23,23/02/24,VIBRANCE,818169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321013 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DAY CARE (SERVICE)," £ 2,364.49 "
2023/24,FEBRUARY,23/01/24,14/02/24,VICKERS (LAKESIDE) LTD T/A TONY LE VOI,823720,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 541.58 
2023/24,FEBRUARY,15/01/24,14/02/24,VICKERS (LAKESIDE) LTD T/A TONY LE VOI,823720,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 389.79 
2023/24,FEBRUARY,08/01/24,14/02/24,VICKERS (LAKESIDE) LTD T/A TONY LE VOI,823720,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 323.69 
2023/24,FEBRUARY,12/01/24,14/02/24,VICKERS (LAKESIDE) LTD T/A TONY LE VOI,823720,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 584.21 
2023/24,FEBRUARY,23/01/24,02/02/24,VICTORIA COURT REST HOME,800519,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 2,787.60 "
2023/24,FEBRUARY,16/01/24,27/02/24,VIEW CONFERENCE ACCOUNT,816749,F6304 SENSORY / IMPAIRMENT TEAM,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 1,350.00 "
2023/24,FEBRUARY,15/02/24,23/02/24,VIKING DIRECT LTD,292825,F9114 WOODBERRY DOWN CHILDREN CENTRE,400000 EQUIPMENT,341000 STATIONERY / PAPER, £ 974.98 
2023/24,FEBRUARY,01/02/24,09/02/24,VIKING DIRECT LTD,292825,F9114 WOODBERRY DOWN CHILDREN CENTRE,400000 EQUIPMENT,341000 STATIONERY / PAPER," £ 3,224.00 "
2023/24,FEBRUARY,19/02/24,27/02/24,VIKING DIRECT LTD,292825,F9114 WOODBERRY DOWN CHILDREN CENTRE,400000 EQUIPMENT,341000 STATIONERY / PAPER," £ 1,002.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,VILLA SCALABRINI,813416,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 8,226.40 "
2023/24,FEBRUARY,01/02/24,07/02/24,VIRTUALSIGNATURE,825518,N2002 INTERNAL LEGAL SERVICES,430025 COMPUTER LICENCE COSTS,INFORMATION COMMUNICATION TECHNOLOGY," £ 1,700.00 "
2023/24,FEBRUARY,14/02/24,21/02/24,VITAL ENERGI UTILITIES LTD,817305,H3002 GFM -MECHANICAL,400010 MATERIALS,201500 FINANCIAL SERVICES / CREDIT SERVICES / CARDS, £ 612.00 
2023/24,FEBRUARY,14/02/24,29/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,31/01/24,08/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,31/01/24,06/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,710.00 "
2023/24,FEBRUARY,07/02/24,14/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 2,979.88 "
2023/24,FEBRUARY,24/01/24,06/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,377.50 "
2023/24,FEBRUARY,24/01/24,08/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,21/02/24,29/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 3,690.00 "
2023/24,FEBRUARY,17/01/24,23/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,17/01/24,06/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,710.00 "
2023/24,FEBRUARY,03/01/24,06/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,710.00 "
2023/24,FEBRUARY,03/01/24,08/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,10/01/24,06/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,365.63 "
2023/24,FEBRUARY,10/01/24,08/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 1,980.00 "
2023/24,FEBRUARY,20/12/23,19/02/24,"VIVID RESOURCING, A DIVISION OF G2V R",826084,N2002 INTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,LEGAL SERVICES," £ 7,403.75 "
2023/24,FEBRUARY,02/02/24,22/02/24,VOLUNTEER CENTRE HACKNEY,744633,D0871 PREV. RISK FACTORS& INEQUALITY,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 55,086.50 "
2023/24,FEBRUARY,01/02/24,09/02/24,VOLUNTEER CENTRE HACKNEY,744633,D0867 COMMUNITY CHAMPIONS - LA FUND,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 14,000.00 "
2023/24,FEBRUARY,01/02/24,09/02/24,VOLUNTEER CENTRE HACKNEY,744633,D0873 CYP INTEG HEALTH TRANS FUNDING,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 9,569.52 "
2023/24,FEBRUARY,01/02/24,08/02/24,VONAGE BUSINESS LIMITED,824017,B0801 ICT CONTRACTS AND PROCUREMENT,430030 TELEPHONE COSTS,INFORMATION COMMUNICATION TECHNOLOGY / TELECOMMUNICATIONS," £ 27,341.28 "
2023/24,FEBRUARY,31/01/24,13/02/24,VONAGE BUSINESS LIMITED,824017,B0801 ICT CONTRACTS AND PROCUREMENT,430030 TELEPHONE COSTS,INFORMATION COMMUNICATION TECHNOLOGY / TELECOMMUNICATIONS," £ 40,135.75 "
2023/24,FEBRUARY,31/10/23,12/02/24,VONAGE BUSINESS LIMITED,824017,B0801 ICT CONTRACTS AND PROCUREMENT,430030 TELEPHONE COSTS,INFORMATION COMMUNICATION TECHNOLOGY / TELECOMMUNICATIONS," £ 40,234.26 "
2023/24,FEBRUARY,06/02/24,12/02/24,VORTEX BUILD LTD,826384,J6003 ESTATES MANAGEMENT (GF),200000 REPAIRS & MAINTENANCE,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE"," £ 1,450.00 "
