Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291271,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,11470
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291345,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,8693.29
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291397,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3575.19
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291414,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3437.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17297484,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,-3784
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17297497,Revenue - General Fund,Knights Grove Nursing & Residential Home,14403,1285.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17298974,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,4458.73
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17298995,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,7772.15
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299000,Revenue - General Fund,Peartree House,18631,8367.21
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299189,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3575.18
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299206,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3437.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299257,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,8742
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299266,Revenue - General Fund,Knights Grove Nursing & Residential Home,14403,5862.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,12/08/2024,17299296,Revenue - General Fund,Shelley Park Limited,27778,6955.47
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,08/08/2024,17297290,Revenue - General Fund,The Beehive Enterprise Ltd,32746,7882.99
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,09/09/2024,17305601,Revenue - General Fund,BCP Poole & Bournemouth Shared Lives Scheme,48975,2295.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,10/07/2024,17289723,Revenue - General Fund,SUPPLIER NAME REDACTED,21281,1412.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,12/08/2024,17297539,Revenue - General Fund,SUPPLIER NAME REDACTED,21281,1276.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,15/07/2024,17292258,Revenue - General Fund,Crofton Lodge (Auckland Care Ltd),14014,4651.05
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,22/08/2024,17302428,Revenue - General Fund,The Beehive Enterprise Ltd,32746,7882.99
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Supported Living Expenditure,26/09/2024,17311670,Revenue - General Fund,Wessex Regional Care Limited,21120,702.63
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Customer and client receipts - Fees & Charges,ASC Residential Care Income,10/07/2024,17291733,Revenue - General Fund,Ewer Court,26248,3240.81
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Customer and client receipts - Fees & Charges,ASC Residential Care Income,10/07/2024,17291791,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,-752
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301253,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1008
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301287,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1178.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301291,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1570.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301294,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,626.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301310,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1030.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301327,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3948.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301368,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1626.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301369,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,522.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301424,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,868.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301443,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1170.16
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301472,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,576
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301479,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,756.04
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301481,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,660
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/08/2024,17301484,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,609.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17308969,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,2482
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17308984,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1691.84
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17308988,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,586.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17308994,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1570.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309013,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1030.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309045,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,956.96
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309069,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1626.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309070,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,522.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309077,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,649.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309114,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,535.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309122,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,857.94
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309130,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,722.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309145,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1228.28
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309161,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,512
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309166,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1370.84
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,16/09/2024,17309187,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,660
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,18/09/2024,17310032,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,12964.02
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293829,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1649.12
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293833,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,586.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293839,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1570.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293843,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,626.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293851,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,685.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293865,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,749.88
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Older),AA1250,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293895,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,956.96
