Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
City Development,Agency Admin/Cleric,Professional,1906059943,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059946,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059947,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059953,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059956,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059962,45232,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1906059964,45232,MATRIX SCM LTD,598.85
Neighbourhoods,Agency Admin/Cleric,Professional,1906059869,45232,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906059896,45232,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906059985,45232,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906059986,45232,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906059898,45232,MATRIX SCM LTD,595.35
City Law & Governanc,Agency Admin/Cleric,Professional,1906059901,45232,MATRIX SCM LTD,564.48
City Development,Agency Admin/Cleric,Professional,1906059915,45232,MATRIX SCM LTD,563.92
City Development,Agency Admin/Cleric,Professional,1906059918,45232,MATRIX SCM LTD,563.92
Neighbourhoods,Agency Admin/Cleric,Professional,1906059800,45232,MATRIX SCM LTD,561.33
Adult Services & Hea,Agency Admin/Cleric,Professional,1906059801,45232,MATRIX SCM LTD,551.04
Children & Young Peo,Agency Admin/Cleric,Professional,1906059882,45232,MATRIX SCM LTD,547.2
Neighbourhoods,Agency Admin/Cleric,Professional,1906059764,45232,MATRIX SCM LTD,544.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1906059870,45232,MATRIX SCM LTD,516.8
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101084428,45233,STONE CENTRAL NW LTD,29260.9
Strategy & Change Di,Consultancy,Professional Fees,5101084410,45233,PENNA PLC,11682
Neighbourhoods,Kennelling Of Animal,General Services Exp Social Svs Clients,5101084415,45233,ANIMAL WARDENS LTD,8332.91
City Development,Events,General Services Expenses,5101084339,45233,JOHN SUTCH CRANES LTD,4190
City Development,R&M - Building Works,R&M Technical Support,5101084366,45233,RSM AIR CONDITIONING & REFRIGERATIO,2927
Capital Regen,Capital Regen,Misc- General,5101084328,45233,HORNBECK LTD T/A LANDMARK,1530.8
City Development,R&M - Building Works,R&M Technical Support,5101084433,45233,MASSEY COLDBECK ENGINEERING LTD,1398.07
Neighbourhoods,Private Contractors,Agency & Contract Services,1906060163,45233,W T JENKINS LTD,820
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906060075,45233,KEYS GROUP (CONSIDERATE CARE),705
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906060076,45233,KEYS GROUP (CONSIDERATE CARE),552
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101084483,45234,INSIGHT DIRECT (UK) LIMITED,866.11
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101084523,45236,INSIGHT DIRECT (UK) LIMITED,51563.33
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101084529,45236,OPTIMUM PROFESSIONAL SOLUTIONS LTD,41000
Adult Services & Hea,Vol Non Profit Orgs,Agency & Contract Services,1906062641,45236,NEW START LTD,31926.5
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1906062640,45236,SALVATION ARMY HOUSING ASSOCIATION,27144.86
City Development,Agency Admin/Cleric,Professional,5101084579,45236,SOLACE IN BUSINESS LTD,20240
City Development,Private Contractors,Agency & Contract Services,5101084504,45236,LIVERPOOL LOCATIONS FILM & TV LTD,7480
City Development,R&M - Building Works,R&M Technical Support,5101084588,45236,HUYTON ASPHALT CIVILS LTD,6795
City Development,R&M - Building Works,R&M Technical Support,5101084583,45236,GSM MECHANICAL AND ELECTRICAL LTD,5280
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101084617,45236,PARAMOUNT STEWARDING SERVICES,5049
Neighbourhoods,Consultancy,Professional Fees,5101084626,45236,PROVING SERVICES LTD,4950
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084587,45236,EMPLOYABILITY SOLUTIONS LTD,4474.31
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084590,45236,EMPLOYABILITY SOLUTIONS LTD,4021.73
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084589,45236,EMPLOYABILITY SOLUTIONS LTD,3012.64
Finance & Resources,Consultancy,Professional Fees,5101084553,45236,HAYS SPECIALIST RECRUITMENT LTD,2950
City Development,R&M - Building Works,R&M Technical Support,5101084581,45236,GSM MECHANICAL AND ELECTRICAL LTD,2880
Children & Young Peo,Medical Fees (Genera,Professional Fees,5101084571,45236,SCHUCHMANN LLP,2834
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084592,45236,EMPLOYABILITY SOLUTIONS LTD,2135.98
City Development,Agency Non Admn/Cler,Other Manual,5101084566,45236,HAYS SPECIALIST RECRUITMENT LTD,1800
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084593,45236,EMPLOYABILITY SOLUTIONS LTD,1640.08
City Development,Agency Non Admn/Cler,Other Manual,5101084607,45236,HAYS SPECIALIST RECRUITMENT LTD,1542.8
City Development,R&M - Building Works,R&M Technical Support,5101084533,45236,COLT INTERNATIONAL LTD,1534
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101084530,45236,ACCOUNTABLE RECRUITMENT LTD,1420.65
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084591,45236,EMPLOYABILITY SOLUTIONS LTD,1412.46
Neighbourhoods,Training (General),Indirect Employee Expenses,5101084528,45236,CHARTERED INST OF ENVIRONMENTAL HEA,1200
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084586,45236,EMPLOYABILITY SOLUTIONS LTD,1100.1
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101084580,45236,ARNOLD CLARK CAR & VAN RENTAL,1085.69
City Development,R&M - Building Works,R&M Technical Support,5101084611,45236,INGRAM INSTALLATIONS LTD,1051.03
City Development,R&M - Building Works,R&M Technical Support,5101084532,45236,COLT INTERNATIONAL LTD,788
Children & Young Peo,ProfessionalServices,Professional Fees,1906062597,45236,WEIGHTMANS LLP,750
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084585,45236,EMPLOYABILITY SOLUTIONS LTD,694.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906062664,45236,****REDACTED PERSONAL INFO****,-1470
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906062669,45236,****REDACTED PERSONAL INFO****,-2500
Neighbourhoods,Private Contractors,Agency & Contract Services,5101084656,45237,MOTT MACDONALD,9374.4
City Development,Events,General Services Expenses,5101084695,45237,ARENA AND CONVENTION CENTRE LIVERPO,5000
Neighbourhoods,Agency Admin/Cleric,Professional,5101084649,45237,NEWTRALITY LTD,3750
Finance & Resources,ProfessionalServices,Professional Fees,5101084628,45237,HAYS SPECIALIST RECRUITMENT LTD,2331.9
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101084681,45237,BEACHCROFT LLP,1108
City Development,Promotions,General Services Expenses,5101084687,45237,BAY MEDIA LTD,997.5
City Development,Events,General Services Expenses,5101084703,45237,THIS IS LOOP LTD,900
City Development,R&M - Building Works,R&M Technical Support,5101084636,45237,ION GROUP LTD,880
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101084688,45237,LIVERPOOL STREETSCENE SERVICES LIMI,511.44
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1906066291,45238,LIGHTHOUSE HARMONIZE EDUCATION TRUS,36148.78
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906066309,45238,GILMOUR PRIMARY SCHOOL,31338
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1906066290,45238,EVERTON FREE SCHOOL,28919.02
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906066180,45238,GILMOUR PRIMARY SCHOOL,26887
City Development,Events,General Services Expenses,5101084712,45238,THIS IS LOOP LTD,16447.5
Capital Regen,Capital Regen,Misc- General,5101084742,45238,STREETWISE SERVICES LTD,15750
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906066419,45238,GILMOUR PRIMARY SCHOOL,12408
Capital Regen,Capital Regen,Main contract,1906066563,45238,BIOGAS TECHNOLOGY LTD,8112.5
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084736,45238,ASSESS EDUCATION,4500
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084738,45238,ASSESS EDUCATION,4500
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084733,45238,ASSESS EDUCATION,1944
Capital Education,Capital Education,Main contract,1906066571,45238,FIELDWAY SUPPLIES LTD,1833.5
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101084732,45238,ASSESS EDUCATION,1158
City Development,Counsel Fees,Professional Fees,1906066569,45238,****REDACTED COMMERCIALLY SENSITIVE****,1000
Capital Regen,Capital Regen,Main contract,1906067690,45239,HUYTON ASPHALT CIVILS LTD,309497.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101084803,45239,IMAGINE,15961.99
Neighbourhoods,R&M - Building Works,R&M Technical Support,1906067689,45239,HUYTON ASPHALT CIVILS LTD,14289.7
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101084776,45239,SEGURO RECRUITMENT LTD,5880
City Development,Agency Non Admn/Cler,Other Manual,1906067694,45239,VIVID RESOURCING A DIVISION OF G2V,5500
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070774,45239,MATRIX SCM LTD,5060.5
Strategy & Change Di,IT Equip&Comm-Maint,Computing,5101084839,45239,INSIGHT DIRECT (UK) LIMITED,4960.19
Children & Young Peo,Private Contractors,Agency & Contract Services,5101084771,45239,APT.CREATIVE,4560
Neighbourhoods,Agency Admin/Cleric,Professional,1906070688,45239,MATRIX SCM LTD,4230.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070943,45239,MATRIX SCM LTD,4158.3
Neighbourhoods,Agency Admin/Cleric,Professional,1906070822,45239,MATRIX SCM LTD,3632.64
Neighbourhoods,Agency Admin/Cleric,Professional,1906070874,45239,MATRIX SCM LTD,3595.25
Children & Young Peo,Agency Admin/Cleric,Professional,1906070927,45239,MATRIX SCM LTD,3580.85
Children & Young Peo,Agency Admin/Cleric,Professional,1906070832,45239,MATRIX SCM LTD,3577.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906070834,45239,MATRIX SCM LTD,3577.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906070771,45239,MATRIX SCM LTD,3483.5
Neighbourhoods,Agency Admin/Cleric,Professional,1906070879,45239,MATRIX SCM LTD,3408.95
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101084807,45239,FACULTATIEVE TECHNOLOGIES LTD,3380
Children & Young Peo,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101084772,45239,APT.CREATIVE,3120
Finance & Resources,Consultancy,Professional Fees,5101084799,45239,HAYS SPECIALIST RECRUITMENT LTD,2950
Strategy & Change Di,Agency Admin/Cleric,Professional,1906070790,45239,MATRIX SCM LTD,2897.55
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101084769,45239,MEDIA & DIGITAL,2844.1
Children & Young Peo,Agency Admin/Cleric,Professional,1906070823,45239,MATRIX SCM LTD,2816.4
City Development,Agency Non Admn/Cler,Other Manual,1906067696,45239,VIVID RESOURCING A DIVISION OF G2V,2750
City Development,Agency Non Admn/Cler,Other Manual,1906067697,45239,VIVID RESOURCING A DIVISION OF G2V,2750
Neighbourhoods,Agency Admin/Cleric,Professional,1906070828,45239,MATRIX SCM LTD,2718.65
City Law & Governanc,Agency Admin/Cleric,Professional,1906071018,45239,MATRIX SCM LTD,2603.65
City Law & Governanc,Agency Admin/Cleric,Professional,1906070853,45239,MATRIX SCM LTD,2601.56
City Development,Agency Non Admn/Cler,Other Manual,1906067695,45239,VIVID RESOURCING A DIVISION OF G2V,2475
Children & Young Peo,Agency Admin/Cleric,Professional,1906070806,45239,MATRIX SCM LTD,2397.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070691,45239,MATRIX SCM LTD,2370.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070784,45239,MATRIX SCM LTD,2370.72
Children & Young Peo,Agency Admin/Cleric,Professional,1906070850,45239,MATRIX SCM LTD,2362.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906070728,45239,MATRIX SCM LTD,2236.92
Neighbourhoods,Agency Admin/Cleric,Professional,1906070846,45239,MATRIX SCM LTD,2184.65
Children & Young Peo,Agency Admin/Cleric,Professional,1906070985,45239,MATRIX SCM LTD,2158.88
Children & Young Peo,Agency Admin/Cleric,Professional,1906070718,45239,MATRIX SCM LTD,2140.08
Children & Young Peo,Agency Admin/Cleric,Professional,1906070882,45239,MATRIX SCM LTD,2132.55
Children & Young Peo,Agency Admin/Cleric,Professional,1906070704,45239,MATRIX SCM LTD,2117.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906070712,45239,MATRIX SCM LTD,2068.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906070694,45239,MATRIX SCM LTD,2035.87
Children & Young Peo,Agency Admin/Cleric,Professional,1906070916,45239,MATRIX SCM LTD,2035.87
Children & Young Peo,Agency Admin/Cleric,Professional,1906070996,45239,MATRIX SCM LTD,2035.44
Children & Young Peo,Agency Admin/Cleric,Professional,1906070706,45239,MATRIX SCM LTD,2018.24
Children & Young Peo,Agency Admin/Cleric,Professional,1906070956,45239,MATRIX SCM LTD,2014
Children & Young Peo,Agency Admin/Cleric,Professional,1906070707,45239,MATRIX SCM LTD,1997.2
Children & Young Peo,Agency Admin/Cleric,Professional,1906070954,45239,MATRIX SCM LTD,1983.2
Children & Young Peo,Agency Admin/Cleric,Professional,1906070729,45239,MATRIX SCM LTD,1965.44
Neighbourhoods,Agency Admin/Cleric,Professional,1906070743,45239,MATRIX SCM LTD,1866.2
Children & Young Peo,Agency Admin/Cleric,Professional,1906070988,45239,MATRIX SCM LTD,1827.85
Children & Young Peo,Agency Admin/Cleric,Professional,1906070990,45239,MATRIX SCM LTD,1814.4
City Development,Agency Admin/Cleric,Professional,1906070791,45239,MATRIX SCM LTD,1804.15
City Law & Governanc,Agency Admin/Cleric,Professional,1906070848,45239,MATRIX SCM LTD,1765.26
Children & Young Peo,Agency Admin/Cleric,Professional,1906071027,45239,MATRIX SCM LTD,1763.6
Children & Young Peo,Agency Admin/Cleric,Professional,1906070740,45239,MATRIX SCM LTD,1758.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070934,45239,MATRIX SCM LTD,1744.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070677,45239,MATRIX SCM LTD,1738.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070725,45239,MATRIX SCM LTD,1736.78
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070939,45239,MATRIX SCM LTD,1702.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906070982,45239,MATRIX SCM LTD,1698.91
Children & Young Peo,Agency Admin/Cleric,Professional,1906070680,45239,MATRIX SCM LTD,1698.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070717,45239,MATRIX SCM LTD,1695.6
Children & Young Peo,Agency Admin/Cleric,Professional,1906070787,45239,MATRIX SCM LTD,1686.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070815,45239,MATRIX SCM LTD,1681.71
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070866,45239,MATRIX SCM LTD,1678.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070917,45239,MATRIX SCM LTD,1677.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070700,45239,MATRIX SCM LTD,1671.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906070883,45239,MATRIX SCM LTD,1669.83
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070800,45239,MATRIX SCM LTD,1666.4
City Development,Agency Admin/Cleric,Professional,1906071034,45239,MATRIX SCM LTD,1662.78
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070805,45239,MATRIX SCM LTD,1660.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070795,45239,MATRIX SCM LTD,1647.3
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070676,45239,MATRIX SCM LTD,1646.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070911,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070979,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070744,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070799,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070818,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070967,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906071038,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070780,45239,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070797,45239,MATRIX SCM LTD,1642.9
Children & Young Peo,Agency Admin/Cleric,Professional,1906070867,45239,MATRIX SCM LTD,1632.75
Children & Young Peo,Agency Admin/Cleric,Professional,1906070914,45239,MATRIX SCM LTD,1632.15
City Development,Agency Admin/Cleric,Professional,1906070852,45239,MATRIX SCM LTD,1628
Children & Young Peo,Agency Admin/Cleric,Professional,1906071033,45239,MATRIX SCM LTD,1625.85
Children & Young Peo,Agency Admin/Cleric,Professional,1906070773,45239,MATRIX SCM LTD,1623.85
Children & Young Peo,Agency Admin/Cleric,Professional,1906070782,45239,MATRIX SCM LTD,1618.4
Children & Young Peo,Agency Admin/Cleric,Professional,1906070781,45239,MATRIX SCM LTD,1614.9
Children & Young Peo,Agency Admin/Cleric,Professional,1906070759,45239,MATRIX SCM LTD,1608.81
Children & Young Peo,Agency Admin/Cleric,Professional,1906071021,45239,MATRIX SCM LTD,1598.73
Children & Young Peo,Agency Admin/Cleric,Professional,1906070935,45239,MATRIX SCM LTD,1597.09
Children & Young Peo,Agency Admin/Cleric,Professional,1906070824,45239,MATRIX SCM LTD,1596
Children & Young Peo,Agency Admin/Cleric,Professional,1906070692,45239,MATRIX SCM LTD,1579.55
Children & Young Peo,Agency Admin/Cleric,Professional,1906071036,45239,MATRIX SCM LTD,1579.55
Children & Young Peo,Agency Admin/Cleric,Professional,1906070711,45239,MATRIX SCM LTD,1550.4
Children & Young Peo,Agency Admin/Cleric,Professional,1906070783,45239,MATRIX SCM LTD,1546.3
Children & Young Peo,Agency Admin/Cleric,Professional,1906070802,45239,MATRIX SCM LTD,1546.3
Children & Young Peo,Agency Admin/Cleric,Professional,1906070977,45239,MATRIX SCM LTD,1542.1
Children & Young Peo,Agency Admin/Cleric,Professional,1906070978,45239,MATRIX SCM LTD,1542.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1906070881,45239,MATRIX SCM LTD,1534.08
Children & Young Peo,Agency Admin/Cleric,Professional,1906070975,45239,MATRIX SCM LTD,1517.25
Children & Young Peo,Agency Admin/Cleric,Professional,1906070849,45239,MATRIX SCM LTD,1509.57
Children & Young Peo,Agency Admin/Cleric,Professional,1906070844,45239,MATRIX SCM LTD,1502
Children & Young Peo,Agency Admin/Cleric,Professional,1906070992,45239,MATRIX SCM LTD,1490.94
Children & Young Peo,Agency Admin/Cleric,Professional,1906070946,45239,MATRIX SCM LTD,1476
