Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849249,45070,ORCHARD CARE HOMES.COM LTD - HARROG,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849250,45070,ORCHARD CARE HOMES.COM LTD - HARROG,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849523,45070,RANELAGH HOUSE,2524.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848908,45070,LOTUS CARE MANAGEMENT SERVICES LTD,2521.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847976,45070,AUTISM INITIATIVES,2507.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848999,45070,HC ONE LTD,2498.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849532,45070,BROOKVALE,2490.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848372,45070,LYNDHURST LTD,2478.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850187,45070,AARON GRANGE NURSING HOME,2451.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847980,45070,AUTISM INITIATIVES,2446.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849541,45070,RICHMOND FELLOWSHIP GROUP FORMERLY,2439.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848385,45070,TUDOR BANK LTD t/a TUDOR BANK NURSE,2438.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848686,45070,CHURCH VIEW,2433
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848705,45070,CHURCH VIEW,2433
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848647,45070,HARBOUR HEALTHCARE 1 LTD,2433
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847971,45070,AUTISM INITIATIVES,2412.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849176,45070,QUALIA CARE LTD,2409.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848997,45070,HC ONE LTD,2405.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848833,45070,FUTURE CARE SERVICES LTD,2401.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848420,45070,MANNA HOUSE - CARE IN SAFE HANDS LT,2400
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847838,45070,LIVER CARE LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847848,45070,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847871,45070,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848538,45070,PARK HOUSE CARE HOME,2384
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847952,45070,AUTISM INITIATIVES,2383.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847907,45070,NORTH WEST COMMUNITY SERVICES,2362.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905847993,45070,EXPECT LTD,2345.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849424,45070,MONTROSE HALL CARE HOME,2340
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848699,45070,CHURCH VIEW,2333
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850167,45070,AUTISM INITIATIVES,2327.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849623,45070,BROADWAY NURSING HOME,2313
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849644,45070,BROADWAY NURSING HOME,2313
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850022,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2312.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849847,45070,ASH CROFT HOUSE NURSING HOME,2307.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849368,45070,ABBEY WOOD PARK LTD,2301.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849341,45070,MINISTER CARE SERVICES LTD,2293.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849367,45070,ABBEY WOOD PARK LTD,2281.75
City Development,IT Equip & Comm-Lisc,Computing,5101068162,45070,BT PAYMENT SERVICES LTD,2280
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849638,45070,BROADWAY NURSING HOME,2269.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848249,45070,GARDEN LODGE CARE CENTRE,2269.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848501,45070,MOSS VIEW CARE HOME,2269.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849046,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2269.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849289,45070,SIMONSFIELD CARE HOME,2260.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849231,45070,LOTUS CARE (FINCH MANOR) LIMITED,2260.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849325,45070,FEDERATION OF JEWISH SERVICES,2251.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848954,45070,SANCTUARY HOMES t/a EMBRACE WELLCAR,2238.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849240,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848514,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848548,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848554,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848698,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848715,45070,GRACE LODGE NURSING HOME - OCEANCRO,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848898,45070,LOTUS CARE MANAGEMENT SERVICES LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848905,45070,LOTUS CARE MANAGEMENT SERVICES LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849199,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849204,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849412,45070,PARK VIEW CARE HOME (LIVERPOOL) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849844,45070,ORCHARD RESIDENTIAL HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849846,45070,ASH CROFT HOUSE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849989,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849997,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850045,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848701,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849225,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849457,45070,WAVERTREE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849464,45070,WAVERTREE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849566,45070,WAVERLEY CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848237,45070,REGAL CARE LIVERPOOL LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849192,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849270,45070,WALTON MANOR,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849349,45070,ABBEY WOOD PARK LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849871,45070,ADVINIA CARE HOMES,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849995,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849855,45070,ADVINIA CARE HOMES,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849721,45070,STAPELY RESIDENTIAL & NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849625,45070,BROADWAY NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849649,45070,BROADWAY NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849655,45070,BROADWAY NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850030,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848435,45070,ABBEYDALE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848673,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848691,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848693,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848694,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848706,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848707,45070,CHURCH VIEW,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848877,45070,LOTUS CARE MANAGEMENT SERVICES LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849077,45070,HC-ONE OVAL LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849105,45070,HC-ONE OVAL LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849196,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849224,45070,LOTUS CARE (FINCH MANOR) LIMITED,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849268,45070,WALTON MANOR,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849456,45070,WAVERTREE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849473,45070,WAVERTREE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849479,45070,WAVERTREE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849627,45070,BROADWAY NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849629,45070,BROADWAY NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849923,45070,ADVINIA CARE HOMES,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850076,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848566,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848923,45070,LOTUS CARE MANAGEMENT SERVICES LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849260,45070,WALTON MANOR,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849345,45070,ABBEY WOOD PARK LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849411,45070,PARK VIEW CARE HOME (LIVERPOOL) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849574,45070,WAVERLEY CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849885,45070,ADVINIA CARE HOMES,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849992,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848434,45070,ABBEYDALE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848442,45070,ABBEYDALE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848448,45070,ABBEYDALE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848463,45070,ABBEYDALE NURSING HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848470,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848472,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848473,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848481,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848485,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848489,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848493,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848494,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848498,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848505,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848507,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848515,45070,MOSS VIEW CARE HOME,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848545,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848546,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848547,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848549,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848550,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848551,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848558,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848559,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848560,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848562,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848564,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848565,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848568,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848570,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848571,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848572,45070,UNITY HOMES LTD - CASTLE GRANGE,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848641,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848646,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848655,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848657,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848663,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848666,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848668,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848675,45070,HARBOUR HEALTHCARE 1 LTD,2233
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848687,45070,CHURCH VIEW,2233
