Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088194,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088195,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088288,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088289,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088666,45253,APOLLO CARE SOUTH LIVERPOOL LTD,547
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088668,45253,APOLLO CARE SOUTH LIVERPOOL LTD,552
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088669,45253,APOLLO CARE SOUTH LIVERPOOL LTD,552
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088816,45253,DENDERA CARE,602.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088817,45253,DENDERA CARE,602.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087456,45253,MERSEYCARE JULIE ANN,1662.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087457,45253,MERSEYCARE JULIE ANN,2859.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089471,45253,HOMECARERS CARE SERVICES LTD,1552.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087461,45253,MERSEYCARE JULIE ANN,653.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087479,45253,MERSEYCARE JULIE ANN,648.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087480,45253,MERSEYCARE JULIE ANN,639.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087489,45253,MERSEYCARE JULIE ANN,1530
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087522,45253,MERSEYCARE JULIE ANN,1297.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087540,45253,MERSEYCARE JULIE ANN,698.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087554,45253,MERSEYCARE JULIE ANN,581.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087630,45253,MERSEYCARE JULIE ANN,679.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087643,45253,MERSEYCARE JULIE ANN,634.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087680,45253,MERSEYCARE JULIE ANN,543.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087725,45253,MERSEYCARE JULIE ANN,648.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087731,45253,MERSEYCARE JULIE ANN,763.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087755,45253,MERSEYCARE JULIE ANN,648.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087779,45253,MERSEYCARE JULIE ANN,501.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087786,45253,MERSEYCARE JULIE ANN,-1367.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087794,45253,MERSEYCARE JULIE ANN,661.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087820,45253,MERSEYCARE JULIE ANN,770.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087873,45253,MERSEYCARE JULIE ANN,515.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087921,45253,MERSEYCARE JULIE ANN,1643.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087922,45253,MERSEYCARE JULIE ANN,1293.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087945,45253,MERSEYCARE JULIE ANN,1411.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087965,45253,MERSEYCARE JULIE ANN,1105.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088031,45253,MERSEYCARE JULIE ANN,630.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088051,45253,MERSEYCARE JULIE ANN,582.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088085,45253,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088086,45253,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088130,45253,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088131,45253,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088140,45253,COMFORT CALL LTD,5217.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088141,45253,COMFORT CALL LTD,2436.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088181,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088183,45253,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088329,45253,ADEX CARE LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088416,45253,NEW DAY CARE LIMITED,687.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088445,45253,HANNAH'S HOMECARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088446,45253,HANNAH'S HOMECARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088815,45253,DENDERA CARE,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088940,45253,RAINBOW CARE SOLUTIONS LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089000,45253,BEST CARE LIVERPOOL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089001,45253,BEST CARE LIVERPOOL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089072,45253,BEST CARE LIVERPOOL LTD,-544.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089226,45253,BEST CARE LIVERPOOL LTD,957.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089938,45253,VICTORIA COMMUNITY CARE LTD,809.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089939,45253,VICTORIA COMMUNITY CARE LTD,772.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089990,45253,VICTORIA COMMUNITY CARE LTD,1621.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087493,45253,MERSEYCARE JULIE ANN,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087830,45253,MERSEYCARE JULIE ANN,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088047,45253,MERSEYCARE JULIE ANN,501.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089612,45253,HOMECARERS CARE SERVICES LTD,585.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089695,45253,HOMECARERS CARE SERVICES LTD,585.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089839,45253,HOMECARERS CARE SERVICES LTD,522.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906089858,45253,HOMECARERS CARE SERVICES LTD,731.85
Adult Services & Hea,ProfessionalServices,Professional Fees,1906086664,45253,D A LANGUAGES LTD,540.12
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086449,45253,J MAGUIRE TRAVEL,13664
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086451,45253,ELEGANCE TRAVEL LTD,545.9
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101086445,45253,LIVERPOOL COMMUNITY TRANSPORT,925.83
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101086453,45253,LIVERPOOL COMMUNITY TRANSPORT,1028.7
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086452,45253,ARGYLE SATELLITE CONTRACT SERVICES,747.41
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086485,45253,A1 TAXIS (FIRMDIAL LTD/RAREHIRE LTD,19506.25
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086487,45253,COMPUTER CAB (LIVERPOOL) LTD,2170.06
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086488,45253,C & A (LIVERPOOL) T/A CENTRAL RADIO,8347.67
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086489,45253,ARGYLE SATELLITE CONTRACT SERVICES,543.14
City Development,R&M - Building Works,R&M Technical Support,5101086428,45253,MCVEY BROTHERS LTD,1310
City Development,R&M - Building Works,R&M Technical Support,5101086429,45253,MCVEY BROTHERS LTD,630
City Development,R&M - Building Works,R&M Technical Support,5101086431,45253,MCVEY BROTHERS LTD,776
City Development,R&M - Building Works,R&M Technical Support,5101086435,45253,KNOWSLEY METAL FABRICATIONS,825
City Development,R&M - Building Works,R&M Technical Support,5101086481,45253,MCVEY BROTHERS LTD,695
Strategy & Change Di,ProfessionalServices,Professional Fees,1906086660,45253,D A LANGUAGES LTD,2874.9
Strategy & Change Di,Software (General),Computing,5101086505,45253,PHOENIX SOFTWARE LTD,-1202.13
Capital Education,Capital Education,Main contract,1906090351,45254,KROL CORLETT CONSTRUCTION LTD,67268.71
Capital Education,Capital Education,Main contract,1906090349,45254,JOHN TURNER CONSTRUCTION GROUP,94698.66
Capital Education,Capital Education,Main contract,1906090348,45254,THE JAMES MERCER GROUP LTD,8140.9
City Development,Agency Admin/Cleric,Professional,5101086568,45254,ACCOUNTABLE RECRUITMENT LTD,-1380.06
Children & Young Peo,Education Improvemen,Fees,1906090372,45254,WEIGHTMANS LLP,1577
Children & Young Peo,Education Improvemen,Fees,1906090373,45254,WEIGHTMANS LLP,3345
Children & Young Peo,Education Improvemen,Fees,1906090374,45254,WEIGHTMANS LLP,10659
Children & Young Peo,Education Improvemen,Fees,1906090375,45254,WEIGHTMANS LLP,3857
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101086613,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086573,45254,CAMBIAN CHILDCARE GROUP,16220.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086574,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086575,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086576,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086578,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086579,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086580,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086581,45254,CAMBIAN CHILDCARE GROUP,16220.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086582,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086585,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086587,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086588,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086589,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086591,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086592,45254,THE ROYAL SCHOOL FOR THE BLIND,1978.27
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086593,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086594,45254,THE ROYAL SCHOOL FOR THE BLIND,4205.38
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086595,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086596,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086597,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086598,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086599,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086600,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086601,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086602,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086604,45254,THE ROYAL SCHOOL FOR THE BLIND,2932.79
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086605,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086606,45254,THE ROYAL SCHOOL FOR THE BLIND,4211.63
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086607,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086608,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086609,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086610,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086611,45254,THE ROYAL SCHOOL FOR THE BLIND,4043.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086612,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086615,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086616,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086617,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086618,45254,THE ROYAL SCHOOL FOR THE BLIND,4106.91
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086619,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086620,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086621,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086622,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086623,45254,THE ROYAL SCHOOL FOR THE BLIND,1978.27
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086624,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086625,45254,THE ROYAL SCHOOL FOR THE BLIND,1098.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086626,45254,THE ROYAL SCHOOL FOR THE BLIND,2197.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086653,45254,NUGENT CARE - NUGENT HOUSE SCHOOL,5633.31
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086654,45254,NUGENT CARE - NUGENT HOUSE SCHOOL,5633.31
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086655,45254,NUGENT CARE - NUGENT HOUSE SCHOOL,5633.31
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086656,45254,LAKESIDE SCHOOL,9075.35
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101086686,45254,A QUIET PLACE LTD,5880
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101086563,45254,CENTRAL YOUTH CLUB LTD,4149.6
City Development,Non Employ Prof Fees,Professional Fees,1906090376,45254,BEACHCROFT LLP,3800
Neighbourhoods,Private Contractors,Agency & Contract Services,1906090396,45254,LIVERPOOL UNIVERSITY HOSPITALS NHS,52099.88
Neighbourhoods,Private Contractors,Agency & Contract Services,1906090397,45254,THE WHITECHAPEL CENTRE,119092.62
Neighbourhoods,Publications (Genera,Printing & Office Expenses,5101086668,45254,WARRINGTON BOROUGH COUNCIL,1000
