Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000149,45188,THE GREENHOUSE PROJECT,3683.08
Neighbourhoods,HotelBookingsUK,Expenses,1906000224,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000337,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000404,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000535,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000557,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000572,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000613,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000717,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3645.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000536,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3500
Neighbourhoods,HotelBookingsUK,Expenses,1906000780,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3500
Neighbourhoods,HotelBookingsUK,Expenses,1906000823,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3500
Neighbourhoods,HotelBookingsUK,Expenses,1906000459,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3454.2
Neighbourhoods,HotelBookingsUK,Expenses,1906000299,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3325
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000846,45188,BRIGHT HORIZONS,3289.93
Neighbourhoods,HotelBookingsUK,Expenses,1906000505,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3284.17
Neighbourhoods,HotelBookingsUK,Expenses,1906000398,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3185
Neighbourhoods,HotelBookingsUK,Expenses,1906000653,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3150
Neighbourhoods,HotelBookingsUK,Expenses,1906000293,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3000
Neighbourhoods,HotelBookingsUK,Expenses,1906000308,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3000
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000166,45188,SALUTEM SHARED SERVS t/a AMBITO CAR,2998.06
Neighbourhoods,HotelBookingsUK,Expenses,1906000462,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2975
Finance & Resources,Consultancy,Professional Fees,5101080091,45188,HAYS SPECIALIST RECRUITMENT LTD,2950
Neighbourhoods,HotelBookingsUK,Expenses,1906000266,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2940
Neighbourhoods,HotelBookingsUK,Expenses,1906000575,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2940
Neighbourhoods,HotelBookingsUK,Expenses,1906000261,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000555,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000767,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000774,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000829,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2887.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000523,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2875
Neighbourhoods,HotelBookingsUK,Expenses,1906000225,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000249,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000419,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000522,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000566,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000661,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000714,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000739,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000804,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2854.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000830,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1906000273,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2750
Neighbourhoods,HotelBookingsUK,Expenses,1906000606,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2750
Neighbourhoods,HotelBookingsUK,Expenses,1906000533,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2700
Neighbourhoods,HotelBookingsUK,Expenses,1906000474,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2695
Neighbourhoods,HotelBookingsUK,Expenses,1906000423,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2653.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000798,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2647.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000806,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2625
Neighbourhoods,HotelBookingsUK,Expenses,1906000818,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2625
Neighbourhoods,HotelBookingsUK,Expenses,1906000583,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2520.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000773,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2500
Neighbourhoods,HotelBookingsUK,Expenses,1906000357,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2450
Neighbourhoods,HotelBookingsUK,Expenses,1906000363,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2450
Neighbourhoods,HotelBookingsUK,Expenses,1906000400,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2450
Neighbourhoods,HotelBookingsUK,Expenses,1906000644,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2354.17
Neighbourhoods,HotelBookingsUK,Expenses,1906000521,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2333.33
Finance & Resources,ProfessionalServices,Professional Fees,5101080155,45188,HAYS SPECIALIST RECRUITMENT LTD,2331.9
Children & Young Peo,HotelBookingsUK,Expenses,1906000245,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2323.92
Neighbourhoods,HotelBookingsUK,Expenses,1906000813,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2291.67
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101080142,45188,NEWTRALITY LTD,2250
Neighbourhoods,HotelBookingsUK,Expenses,1906000276,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2245.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000203,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000279,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000306,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000340,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000346,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000362,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000412,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000442,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000483,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000542,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000621,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000656,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000674,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000726,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000743,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000776,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000790,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000792,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000809,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000821,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000827,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2187.5
City Development,Non Employ Prof Fees,Professional Fees,5101080084,45188,2030 VENTURES LTD t/a 2030HUB,2125
Neighbourhoods,HotelBookingsUK,Expenses,1906000280,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000349,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000370,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000375,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000377,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000385,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000386,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000463,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000469,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000473,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000551,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000558,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000559,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000570,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000585,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000638,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000642,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000667,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000685,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000738,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000751,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000760,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000762,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000803,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000814,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1906000260,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000330,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000485,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000569,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000654,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000692,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1995
Neighbourhoods,HotelBookingsUK,Expenses,1906000478,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1928.33
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101080030,45188,ALS LABORATORIES UK LTD,1848.15
City Development,R&M - Building Works,R&M Technical Support,5101080132,45188,MELIC FABRICATIONS LTD,1665
Neighbourhoods,HotelBookingsUK,Expenses,1906000538,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1653.75
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101080039,45188,TRANSPORT SOLUTIONS GROUP UK LTD,1550.6
Neighbourhoods,HotelBookingsUK,Expenses,1906000450,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1400
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101080032,45188,TRANSPORT SOLUTIONS GROUP UK LTD,1379.6
Neighbourhoods,HotelBookingsUK,Expenses,1906000506,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1350
Neighbourhoods,HotelBookingsUK,Expenses,1906000267,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000271,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000348,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000378,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000383,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000425,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000504,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000511,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000561,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000591,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000598,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000617,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000618,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000620,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000632,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000664,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000691,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000695,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000696,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000748,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Neighbourhoods,HotelBookingsUK,Expenses,1906000782,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1330
Adult Services & Hea,HotelBookingsUK,Expenses,1906000328,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1325
Neighbourhoods,HotelBookingsUK,Expenses,1906000602,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1323.75
Neighbourhoods,HotelBookingsUK,Expenses,1906000777,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1284.9
Neighbourhoods,HotelBookingsUK,Expenses,1906000684,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1203.96
Neighbourhoods,HotelBookingsUK,Expenses,1906000596,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1169.7
Neighbourhoods,HotelBookingsUK,Expenses,1906000446,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1166.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000465,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1133.92
Neighbourhoods,Private Contractors,Agency & Contract Services,5101080080,45188,ATG ACCESS  LTD,1123.5
City Development,Misc. Expenses - Gen,General Services Expenses,5101080082,45188,SERVICE GRAPHICS LTD - FORMERLY PAR,1114.5
Neighbourhoods,HotelBookingsUK,Expenses,1906000603,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1111.88
Neighbourhoods,HotelBookingsUK,Expenses,1906000724,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1100
Neighbourhoods,HotelBookingsUK,Expenses,1906000761,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1082.42
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000198,45188,THE ROYAL SCHOOL FOR THE BLIND,1055.73
Neighbourhoods,HotelBookingsUK,Expenses,1906000707,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1050
Children & Young Peo,HotelBookingsUK,Expenses,1906000403,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1030
Neighbourhoods,HotelBookingsUK,Expenses,1906000367,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1000
Neighbourhoods,HotelBookingsUK,Expenses,1906000316,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,933.33
Finance & Resources,ProfessionalServices,Professional Fees,5101080075,45188,BRISTOW & SUTOR,921.1
Neighbourhoods,HotelBookingsUK,Expenses,1906000741,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,916.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000534,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,911.67
Neighbourhoods,HotelBookingsUK,Expenses,1906000440,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,908.67
Children & Young Peo,Private Contractors,Agency & Contract Services,5101080137,45188,CANSFORD LABORATORIES LTD,881.21
Neighbourhoods,HotelBookingsUK,Expenses,1906000445,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,833.33
Children & Young Peo,Agency Non Admn/Cler,Other Manual,5101080126,45188,CARING SERVICES NW LTD,815
Children & Young Peo,HotelBookingsUK,Expenses,1906000554,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,803.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101080087,45188,OKO MEDICAL LTD,718.32
Neighbourhoods,HotelBookingsUK,Expenses,1906000212,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,710.08
Children & Young Peo,Travelling Expenses,Use of Public Transport,1906000578,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,685.47
Neighbourhoods,HotelBookingsUK,Expenses,1906000342,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,639.68
Neighbourhoods,HotelBookingsUK,Expenses,1906000364,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,635.83
Children & Young Peo,HotelBookingsUK,Expenses,1906000313,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,605
Neighbourhoods,HotelBookingsUK,Expenses,1906000391,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,599.17
Adult Services & Hea,HotelBookingsUK,Expenses,1906000577,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,591.67
Adult Services & Hea,Provisions (General),Catering,5101080119,45188,BRAKE BROS LTD,575.89
Neighbourhoods,HotelBookingsUK,Expenses,1906000640,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,569
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101080130,45188,ROSEFOX PAPER LTD,558
Children & Young Peo,HotelBookingsUK,Expenses,1906000619,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,539.92
Neighbourhoods,HotelBookingsUK,Expenses,1906000581,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,539.17
Neighbourhoods,HotelBookingsUK,Expenses,1906000389,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,524.17
Neighbourhoods,HotelBookingsUK,Expenses,1906000441,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,513
Neighbourhoods,HotelBookingsUK,Expenses,1700048321,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-909.23
Neighbourhoods,HotelBookingsUK,Expenses,1700048316,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-916.67
Neighbourhoods,HotelBookingsUK,Expenses,1700048330,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1000
Neighbourhoods,HotelBookingsUK,Expenses,1700048317,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1166.67
Neighbourhoods,HotelBookingsUK,Expenses,1700048328,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1166.67
Neighbourhoods,HotelBookingsUK,Expenses,1700048318,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1250
Neighbourhoods,HotelBookingsUK,Expenses,1700048320,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1416.67
Neighbourhoods,HotelBookingsUK,Expenses,1700048329,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1416.67
Neighbourhoods,HotelBookingsUK,Expenses,1700048325,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1500
Neighbourhoods,HotelBookingsUK,Expenses,1700048326,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-1833.33
Neighbourhoods,HotelBookingsUK,Expenses,1700048327,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-2000
Neighbourhoods,HotelBookingsUK,Expenses,1700048323,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-2916.67
Adult Services & Hea,IT Equip&Comm-Purch,Computing,5101080235,45189,MILLBROOK HEALTHCARE LTD,227910.29
Capital Education,Capital Education,Main contract,1906001597,45189,THE JAMES MERCER GROUP LTD,87339.38
Capital Regen,Capital Regen,Main contract,5101080263,45189,NEXT ENERGY SOLUTIONS LIMITED,27029.65
