Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905922120,45126,****REDACTED PERSONAL INFO****,11842.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920488,45126,WINGS CARE NORTH WEST LLP,11621.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919334,45126,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920140,45126,VOYAGE CARE - WALKER LODGE,11588.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921899,45126,AUTISM INITIATIVES,11438.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921466,45126,COMMUNITY INTEGRATED CARE,11407.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921538,45126,THE DAVID LEWIS ORGANISATION,11307.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920125,45126,KAVANAGH HEALTH CARE LTD,11055.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920234,45126,PRESTWOOD RESIDENTIAL HOMES LTD,10826.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920484,45126,WINGS CARE NORTH WEST LLP,10765.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920167,45126,ABBEYDALE NURSING HOME,10752
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920914,45126,LOTUS CARE (FINCH MANOR) LIMITED,10468.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920419,45126,THE DISABILITIES TRUST,10451.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920420,45126,THE DISABILITIES TRUST,10451.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921898,45126,AUTISM INITIATIVES,10363.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921089,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,10268.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921913,45126,AUTISM INITIATIVES,9812.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920676,45126,BEECHWOOD SPECIALIST CARE-NURSING H,9801.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921099,45126,THE WHITE HORSE CARE TRUST,9769.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920136,45126,VOYAGE CARE - WALKER LODGE,9687.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919329,45126,GLENELG SUPPORT LIMITED,9623.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920477,45126,WINGS CARE NORTH WEST LLP,9482.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920479,45126,WINGS CARE NORTH WEST LLP,9482.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919553,45126,UNITED RESPONSE SERVICES LTD,9424.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920121,45126,KAVANAGH HEALTH CARE LTD,9036.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920231,45126,PRESTWOOD RESIDENTIAL HOMES LTD,8980.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921104,45126,VIDA GRANGE LTD,8842.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920482,45126,WINGS CARE NORTH WEST LLP,8626.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920133,45126,VOYAGE CARE - WALKER LODGE,8593.92
Capital Regen,Capital Regen,Main contract,5101074010,45126,ORBIS PROTECT LIMITED,8462.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921025,45126,VOYAGE 1 LTD T/A VOYAGE CARE,8422.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921092,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,8161.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920134,45126,VOYAGE CARE - WALKER LODGE,8141.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921091,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,8067.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920955,45126,SALUTEM LD BIDCO IV LIMITED T/A AMB,8061.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921096,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,8023.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920064,45126,EBS SERVICES LTD,7773.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920480,45126,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920481,45126,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920478,45126,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920104,45126,VOYAGE - SANDERLING HOUSE,7768.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920138,45126,VOYAGE CARE - WALKER LODGE,7758.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920007,45126,HC–ONE LTD,7624.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920483,45126,WINGS CARE NORTH WEST LLP,7587.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921640,45126,ADVINIA CARE HOMES,7533.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920948,45126,ANCHOR CAREHOMES LTD - WIDNES HALL,7509.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919943,45126,WINSLOW COURT,7476.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920487,45126,WINGS CARE NORTH WEST LLP,7343.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921582,45126,WIRRAL AUTISTIC SOCIETY,7212.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919654,45126,ALTERNATIVE FUTURES GROUP,7193.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920132,45126,VOYAGE CARE - WALKER LODGE,7130.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919403,45126,NEW START LIVING LTD,7072.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920666,45126,BEECHWOOD SPECIALIST CARE-NURSING H,7039
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905922003,45126,LEONARD CHESHIRE NORTH WEST,6994.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919912,45126,NUGENT CARE - ST JOSEPHS,6901.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920680,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920678,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920674,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920107,45126,POTENSIAL LIMITED T/A POTENS,6830.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919903,45126,NUGENT CARE - ST JOSEPHS,6819.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919971,45126,GARDEN LODGE CARE CENTRE,6807.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920670,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6804.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920086,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,6772.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920673,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6735.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920683,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6680.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920681,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6680.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921477,45126,COMMUNITY INTEGRATED CARE,6680
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921472,45126,COMMUNITY INTEGRATED CARE,6679.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921280,45126,LANGLEY HOUSE TRUST,6671.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919904,45126,NUGENT CARE - ST JOSEPHS,6655.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920669,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6651.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919908,45126,NUGENT CARE - ST JOSEPHS,6644.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921095,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921076,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921080,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921082,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921084,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921088,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921073,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921098,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920679,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921468,45126,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921469,45126,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921474,45126,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921478,45126,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921479,45126,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920667,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920232,45126,PRESTWOOD RESIDENTIAL HOMES LTD,6577.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919909,45126,NUGENT CARE - ST JOSEPHS,6527.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919907,45126,NUGENT CARE - ST JOSEPHS,6527.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919911,45126,NUGENT CARE - ST JOSEPHS,6503.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920105,45126,VOYAGE - SANDERLING HOUSE,6490.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920049,45126,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920041,45126,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920059,45126,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920486,45126,WINGS CARE NORTH WEST LLP,6487.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921956,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921957,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921938,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921954,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921958,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921937,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921943,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921944,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921941,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921945,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921951,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921959,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921960,45126,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919906,45126,NUGENT CARE - ST JOSEPHS,6468.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921093,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6465.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920111,45126,POTENSIAL LIMITED T/A POTENS,6463.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920112,45126,POTENSIAL LIMITED T/A POTENS,6463.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919910,45126,NUGENT CARE - ST JOSEPHS,6456.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920589,45126,LOTUS CARE MANAGEMENT SERVICES LTD,6417.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919905,45126,NUGENT CARE - ST JOSEPHS,6410.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919511,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,6404.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920277,45126,GRACEFIELD HEALTH CARE LTD,6393.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920664,45126,HELME HALL LTD,6387.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919914,45126,NUGENT CARE - ST JOSEPHS,6383.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919913,45126,NUGENT CARE - ST JOSEPHS,6363.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920027,45126,HC–ONE LTD,6353.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919730,45126,SLC RAGLIN LTD,6344.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919697,45126,EXPECT LTD,6343.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919619,45126,AUTISM INITIATIVES,6338.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920675,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6322.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920137,45126,VOYAGE CARE - WALKER LODGE,6277.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921108,45126,YOUNG FOUNDATIONS LTD,6242.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921717,45126,ADVINIA CARE HOMES,6166.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920677,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6161.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919513,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,6129.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919517,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,6129.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921078,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6115.28
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101073998,45126,HFT TRUST LTD,6063
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920103,45126,ST MARYS CARE CENTRE,6025.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920671,45126,BEECHWOOD SPECIALIST CARE-NURSING H,6021.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921535,45126,ST JOSEPH'S NURSING HOME,6017
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921490,45126,STAPELY RESIDENTIAL & NURSING HOME,5990.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920731,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,5990.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921543,45126,BROTHERS OF CHARITY SERVICES MERSEY,5986.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919491,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,5948.18
