Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Agency Admin/Cleric,Professional,1905824746,45051,MATRIX SCM LTD,553.36
Neighbourhoods,Agency Admin/Cleric,Professional,1905824822,45051,MATRIX SCM LTD,552.54
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066214,45051,TRANSPORT SOLUTIONS GROUP UK LTD,532.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905824850,45051,MATRIX SCM LTD,528.03
Adult Services & Hea,Agency Admin/Cleric,Professional,1905824782,45051,MATRIX SCM LTD,522.03
Adult Services & Hea,Agency Admin/Cleric,Professional,1905824859,45051,MATRIX SCM LTD,522.03
Children & Young Peo,Agency Admin/Cleric,Professional,1905824852,45051,MATRIX SCM LTD,519.96
Children & Young Peo,Agency Admin/Cleric,Professional,1905824855,45051,MATRIX SCM LTD,519.96
Capital Regen,Capital Regen,Misc- General,5101066345,45052,MOTT MACDONALD,3245.13
Capital Regen,Capital Regen,Misc- General,5101066621,45055,MOTT MACDONALD,15279.96
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1905828015,45055,PROSPERO GROUP LTD,15210
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066585,45055,KNOTTY ASH COMMUNITY TRANSPORT,14890
Chief Operating Offi,Agency Admin/Cleric,Professional,5101066541,45055,PENNA PLC,8496
City Development,Agency Non Admn/Cler,Other Manual,5101066511,45055,MICHAEL PAGE INTERNATIONAL,8452.5
City Law & Governanc,Misc. Expenses - Gen,General Services Expenses,5101066574,45055,SIGNET SIGNS LTD,6699
Capital Regen,Capital Regen,Fees,5101066524,45055,CONTACTA SYSTEMS LTD,4882.25
City Development,Misc. Expenses - Gen,General Services Expenses,5101066577,45055,SPECIALISED CANVAS SERVICES LTD,4593.99
City Development,IT Equip&Comm-Purch,Computing,5101066387,45055,TELEFONICA UK LTD,4296
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066597,45055,QUICK STAY PROPERTY SOLUTIONS,3150
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066587,45055,KNOTTY ASH COMMUNITY TRANSPORT,2821.5
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101066397,45055,VISION TECHNOLOGY LTD,2690
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066631,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,2375
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066633,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,2375
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066634,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,2375
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066568,45055,LOVE NURSING LIMITED,2255
Finance & Resources,ProfessionalServices,Professional Fees,5101066485,45055,CASTLEFIELD RECRUITMENT LTD,2250
City Development,Consultancy,Professional Fees,5101066551,45055,HARBOUR PROJECT MANAGEMENT LTD,1748
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066611,45055,QUICK STAY PROPERTY SOLUTIONS,1575
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066636,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1520
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066640,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1520
City Development,Office Equipment (Ge,Printing & Office Expenses,5101066592,45055,MSP GLOBAL LTD,1492
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066622,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066624,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066625,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066626,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066627,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066629,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066641,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066643,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066644,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066645,45055,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066602,45055,QUICK STAY PROPERTY SOLUTIONS,1000
City Development,R&M - Building Works,R&M Technical Support,5101066404,45055,ION FACILITIES MANAGEMENT GROUP LTD,890
City Development,R&M - Building Works,R&M Technical Support,5101066599,45055,KNOWSLEY LIFT SERVICES LTD,610
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066619,45055,BLISS RECRUITMENT LTD (QUBA SOLUTIO,525
Capital Regen,Capital Regen,Main contract,1905830035,45056,HUYTON ASPHALT CIVILS LTD,373282.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905830017,45056,THE WHITECHAPEL CENTRE,155850.57
Capital Regen,Capital Regen,Main contract,1905830545,45056,HUYTON ASPHALT LTD,143609.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905830018,45056,THE WHITECHAPEL CENTRE,88333
Chief Operating Offi,Software (General),Computing,5101066770,45056,BYTES SOFTWARE SERVICES,87057
Neighbourhoods,Private Contractors,Agency & Contract Services,1905830019,45056,THE WHITECHAPEL CENTRE,66819.21
Finance & Resources,Transport Insurance,Transport Insurance,5101066771,45056,ZURICH INSURANCE,61125.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905830020,45056,ONWARD HOMES formerly SYMPHONY HOUS,60000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066754,45056,CITY CARE AGENCY LTD,35753.9
Adult Services & Hea,Vol Non Profit Orgs,Agency & Contract Services,1905828126,45056,NEW START LTD,31926.5
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905828125,45056,SALVATION ARMY HOUSING ASSOCIATION,27144.86
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101066791,45056,TILE HILL INTERIM & EXECUTIVE LTD,21240
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101066798,45056,PROBUSINESS EDGE LTD,19500
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066781,45056,AMORE SOCIAL CARE LTD,14433.7
Chief Operating Offi,Software (General),Computing,5101066746,45056,EDUCATION SOFTWARE SOLUTIONS LTD,14175
Chief Operating Offi,Consultancy,Professional Fees,5101066793,45056,OPTIMUM PROFESSIONAL SOLUTIONS LTD,11000
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1905830532,45056,BELLE VALE COMMUNITY CENTRE LTD,8622
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066762,45056,TRANSPORT SOLUTIONS GROUP UK LTD,6679.32
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066751,45056,BRITANNIA RADIO CARS MERSEYSIDE LTD,6158.2
Capital Regen,Capital Regen,Misc- General,5101066718,45056,MOTT MACDONALD,4822.25
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066752,45056,CITY CARE AGENCY LTD,4428
City Development,R&M - Building Works,R&M Technical Support,5101066667,45056,AUTOMATIC DOOR COMPANY,4312.94
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066689,45056,LIGHTHOUSE HARMONIZE EDUCATION TRUS,3800
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066750,45056,MERSEYCARE TRANSPORT SERVICES,3765
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066760,45056,TRANSPORT SOLUTIONS GROUP UK LTD,3715
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905828787,45056,****REDACTED PERSONAL INFO****,3286
City Development,R&M - Building Works,R&M Technical Support,5101066744,45056,COLT INTERNATIONAL LTD,2897
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101066800,45056,DERAND LTD,2850
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101066801,45056,BMV TRAINING LTD,2500
Children & Young Peo,Events,General Services Expenses,5101066788,45056,ST HILDA'S CHURCH HUNTS CROSS,2090
City Development,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101066671,45056,INCREDIBLE WINDOW CLEANING LTD,1835
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066775,45056,APOLLO HOME HEALTHCARE,1809.44
Capital Education,Capital Education,Main contract,5101066785,45056,SKYLINE PROPERTY SOLUTIONS LTD,1725
City Development,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101066740,45056,WRAY BROS LTD,1430.19
City Development,Events,General Services Expenses,5101066722,45056,UK EVENTS (NW) GROUP LTD,1416
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905829214,45056,****REDACTED PERSONAL INFO****,1210.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905828613,45056,****REDACTED PERSONAL INFO****,1181.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905828664,45056,****REDACTED PERSONAL INFO****,1149.38
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066712,45056,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066714,45056,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066715,45056,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066716,45056,LIGHTHOUSE HARMONIZE EDUCATION TRUS,1140
Chief Operating Offi,Software (General),Computing,5101066773,45056,MOSAIC ONLINE SYSTEMS LTD,975
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066749,45056,SEAFORTH RADIO CARS LTD,920
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066774,45056,APOLLO HOME HEALTHCARE,894
City Development,Provisions (General),Catering,5101066658,45056,BRAKE BROS LTD,870.87
City Development,Project Funding,General Services Expenses,5101066733,45056,CRAWFORD HOUSE COMMUNITY PARTNERSHI,850
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101066745,45056,DERAND LTD,676.6
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066743,45056,YOUNG PERSONS ADVISORY SERVICE,658.77
City Development,R&M - Building Works,R&M Technical Support,5101066666,45056,AUTOGATE SYSTEMS,597.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905828562,45056,****REDACTED PERSONAL INFO****,587.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905829233,45056,****REDACTED PERSONAL INFO****,582.81
City Law & Governanc,Photocpy/Photog/Prnt,Printing & Office Expenses,5101066796,45056,GARETH JONES PHOTOGRAPHER,575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905829226,45056,****REDACTED PERSONAL INFO****,512.27
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101066673,45056,J P LENNARD LTD,511.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905829184,45056,****REDACTED PERSONAL INFO****,-1546.29
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905830579,45057,LIVERPOOL UNIVERSITY HOSPITALS NHS,527694.1
City Development,R&M - Building Works,R&M Technical Support,5101066884,45057,SPIE LIMITED,97045.22
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905830583,45057,SOLUTIONS 4 HEALTH LTD,33250
Capital Regen,Capital Regen,Misc- General,5101066945,45057,PERFECT CIRCLE JV LTD,26922.56
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066889,45057,COMPUTER CAB (LIVERPOOL) LTD,22792.92
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905830584,45057,BHA FOR EQUALITY,16166.67
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905830581,45057,THE BIG ISSUE IN THE NORTH TRUST,9993.92
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905830580,45057,BROWNLOW HEALTH,6995.63
City Development,Events,General Services Expenses,5101067009,45057,PPL SPORT & LEISURE LTD,6935
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905830577,45057,LIVERPOOL JOHN MOORES UNIVERSITY,6642
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101066822,45057,INSIGHT DIRECT (UK) LIMITED,6429.23
City Development,"Misc Supp, Tool, Equ",General Supplies,5101066828,45057,WARBRECK INTERGRATED SERVICES LTD,6280
Capital Education,Capital Education,Misc- General,5101066964,45057,KIER BUSINESS SERVICES LTD,5000
Capital Education,Capital Education,Misc- General,5101066968,45057,KIER BUSINESS SERVICES LTD,5000
Capital Education,Capital Education,Misc- General,5101066966,45057,KIER BUSINESS SERVICES LTD,5000
Capital Education,Capital Education,Misc- General,5101066969,45057,KIER BUSINESS SERVICES LTD,5000
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066938,45057,LOVE NURSING LIMITED,4708.5
Chief Operating Offi,Postages (General),Communications,5101066958,45057,ROYAL MAIL,4019.54
Capital Education,Capital Education,Misc- General,5101066965,45057,KIER BUSINESS SERVICES LTD,4000
Capital Education,Capital Education,Misc- General,5101066972,45057,KIER BUSINESS SERVICES LTD,4000
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066922,45057,R&R RECRUITMENT NORTHWEST LTD,3600
Capital Education,Capital Education,Misc- General,5101066971,45057,KIER BUSINESS SERVICES LTD,3000
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066939,45057,LOVE NURSING LIMITED,2624
Capital Education,Capital Education,Misc- General,5101066970,45057,KIER BUSINESS SERVICES LTD,2500
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066977,45057,ADVANCED CCA - CHORLEY,2471.3
City Development,Events,General Services Expenses,5101067008,45057,PPL PRS LTD,2461.31
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066899,45057,****REDACTED COMMERCIALLY SENSITIVE****,2064
Capital Education,Capital Education,Misc- General,5101066974,45057,KIER BUSINESS SERVICES LTD,1909.8
Capital Education,Capital Education,Misc- General,5101066973,45057,KIER BUSINESS SERVICES LTD,1853.22
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066942,45057,LOVE NURSING LIMITED,1717
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066825,45057,QUICK STAY PROPERTY SOLUTIONS,1575
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066826,45057,QUICK STAY PROPERTY SOLUTIONS,1575
City Development,Agency Non Admn/Cler,Other Manual,5101066911,45057,HAYS SPECIALIST RECRUITMENT LTD,1542.8
City Development,Events,General Services Expenses,5101066910,45057,CHILDWALL TABLE & CHAIR HIRE,1430
City Development,Events,General Services Expenses,5101066833,45057,LIVER PRINT LTD,1390
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101066823,45057,QUICK STAY PROPERTY SOLUTIONS,1355.35
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066897,45057,****REDACTED COMMERCIALLY SENSITIVE****,1312
City Development,Photocpy/Photog/Prnt,Printing & Office Expenses,5101066913,45057,THE GUIDE LIVERPOOL LTD,1300
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066948,45057,TRANSPORT SOLUTIONS GROUP UK LTD,1246.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101066955,45057,CREEDON HEALTHCARE,1226
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101066916,45057,BRENNTAG UK GROUP LTD,1011.31
Capital Education,Capital Education,Misc- General,5101066967,45057,KIER BUSINESS SERVICES LTD,1000
City Development,Events,General Services Expenses,5101066898,45057,CHILDWALL TABLE & CHAIR HIRE,965
Chief Operating Offi,Agency Non Admn/Cler,Other Manual,5101066893,45057,ACCOUNTABLE RECRUITMENT LTD,909.3
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066941,45057,LOVE NURSING LIMITED,766.5
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905830582,45057,DIVERSE HEALTH & FITNESS,753.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066895,45057,APOLLO HOME HEALTHCARE,673.28
Neighbourhoods,Library Materials (G,Library Materials,1905831757,45057,ASKEWS AND HOLTS LIBRARY SERVICES L,626.38
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066988,45057,FORENSIC TESTING SERVICE LTD,604.8
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101066919,45057,TOTAL POOL CHEMICALS LTD,602.7
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066978,45057,ADVANCED CCA - CHORLEY,601.4
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066940,45057,LOVE NURSING LIMITED,576
Capital Regen,Capital Regen,Main contract,5101067050,45058,NEXT ENERGY SOLUTIONS LIMITED,453168.55
Capital Regen,Capital Regen,Main contract,5101067052,45058,NEXT ENERGY SOLUTIONS LIMITED,151379.22
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101067053,45058,NEXT ENERGY SOLUTIONS LIMITED,55662.66
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905831795,45058,THE FORWARD TRUST,43200
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101067138,45058,IDOX SOFTWARE LTD,24000
Finance & Resources,Non Employ Prof Fees,Professional Fees,5101067074,45058,F3 CONSULTANCY SERVICES LTD,13015
Neighbourhoods,Private Contractors,Agency & Contract Services,5101067146,45058,MOTT MACDONALD,9739.96
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101067049,45058,R&R RECRUITMENT NORTHWEST LTD,8400
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101067047,45058,R&R RECRUITMENT NORTHWEST LTD,7650
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101067054,45058,R&R RECRUITMENT NORTHWEST LTD,7650
Neighbourhoods,VoluntaryAssoc.17/18,Agency & Contract Services,5101067040,45058,MANUS REVIEW AND CONSULTING LTD,7500
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101067022,45058,LOVE NURSING LIMITED,6757.75
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101067132,45058,CHADWICK TRAVEL LTD,6311.2
