Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,Cost of Goods Sold,45044,30433664,643.43,BFS GROUP LTD T/A BIDFOOD,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,Cost of Goods Sold,45051,30434096,707.77,BFS GROUP LTD T/A BIDFOOD,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,Cost of Goods Sold,45072,30435000,797.9,BFS GROUP LTD T/A BIDFOOD,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,Cost of Goods Sold,45030,30432967,908.62,BFS GROUP LTD T/A BIDFOOD,
Bracknell Forest Council,00MA,NHS Health Check Programme,NHS Health Check Programme,East Berkshire GP Health Checks,Contracted Services,45029,6766271,715,BHARANI MEDICAL CENTRE,
Bracknell Forest Council,00MA,NHS Health Check Programme,NHS Health Check Programme,East Berkshire GP Health Checks,Contracted Services,45071,6768446,1820,BHARANI MEDICAL CENTRE (BATH ROAD),
Bracknell Forest Council,00MA,Libraries,Branch Libraries,Libraries General Running Expenses,Equipment - R&M,45063,6769475,1860.69,BIBLIOTHECA LTD,
Bracknell Forest Council,00MA,Community Safety (Crime Reduction),Community Safety,Community Safety,Other Fees for Bought-in Services,44986,6766239,857.14,BIELEC CONSULTANCY LIMITED,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Top Up Payments for Early Years,Grants and Donations,45048,6767283,2124,BIRCH HILL PRE-SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Top Up Payments for Early Years,Grants and Donations,45048,6768694,2124,BIRCH HILL PRE-SCHOOL,
Bracknell Forest Council,00MA,Secondary Schools,Delegated Primary School Budgets,Wooden Hill - Primary,Contract Cleaning,45021,6765705,-1318,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Contract Cleaning,45061,6767218,570.22,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Contract Cleaning,45031,6765709,570.22,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Contract Cleaning,45092,6769596,570.22,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Services for Young People,Universal services for young people,Braccan Walk,Contract Cleaning,45061,6767230,727.31,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Services for Young People,Universal services for young people,Braccan Walk,Contract Cleaning,45031,6765726,727.31,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Services for Young People,Universal services for young people,Braccan Walk,Contract Cleaning,45092,6769608,727.31,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Contract Cleaning,45061,6767200,745.38,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Contract Cleaning,45031,6765728,745.38,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Contract Cleaning,45092,6769593,745.38,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Primary Schools,High Needs Budget for Ealry Years,Child Development Centre,Contract Cleaning,45031,6765718,756.7,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Primary Schools,High Needs Budget for Ealry Years,Child Development Centre,Contract Cleaning,45061,6767237,756.7,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Primary Schools,High Needs Budget for Ealry Years,Child Development Centre,Contract Cleaning,45092,6769635,756.7,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Education and Community Budget,Adult and Community Learning,Open Learning Centre - Brakenhale,Contract Cleaning,45061,6767231,1560.55,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Education and Community Budget,Adult and Community Learning,Open Learning Centre - Brakenhale,Contract Cleaning,45031,6765730,1560.55,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Education and Community Budget,Adult and Community Learning,Open Learning Centre - Brakenhale,Contract Cleaning,45092,6769609,1560.55,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Welfare Services,Other Welfare Services,Forestcare - Operational,Contract Cleaning,45031,6765720,2239.36,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Welfare Services,Other Welfare Services,Forestcare - Operational,Contract Cleaning,45061,6767199,2239.36,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Other Welfare Services,Other Welfare Services,Forestcare - Operational,Contract Cleaning,45092,6769594,2239.36,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Holding Accounts not in Budget Book - COF,General Holding Accounts,KGB Cleaning,Contract Cleaning,45061,6767233,65801.47,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Holding Accounts not in Budget Book - COF,General Holding Accounts,Certificated Contract Payments,Contract Cleaning,45031,6765731,65801.47,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Holding Accounts not in Budget Book - COF,General Holding Accounts,KGB Cleaning,Contract Cleaning,45092,6769610,65801.47,BIRKIN CLEANING SERVICES LIMITED,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Consultants Fees,45107,6770633,4950,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - ASC - Embedding Strength Based Practice,Consultants Fees,45043,6766472,26000,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Training Support - Adult Social Care,Contracted Services,45062,6767815,36842,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - ASC - Embedding Strength Based Practice,Consultants Fees,45106,6770561,36944,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Consultants Fees,45111,6770872,41263.16,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Consultants Fees,45029,6765545,41600,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,CYPL Department Management Team,Directorate Time Limited Funding,Consultants Fees,45111,6770887,62031.58,BLOOM PROCUREMENT SERVICES LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,FS1 - Section 17,Other Support to Clients,44929,6767028,600,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,44873,6765880,650,BMACTIVE,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,FS1 - Section 17,Other Support to Clients,45014,6765644,658.5,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,44918,6765882,700,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,44874,6765881,1300,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,44839,6765878,1600,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,44824,6766397,2000,BMACTIVE,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,45189,6765877,2000,BMACTIVE,
Bracknell Forest Council,00MA,Libraries,"Stock Ordering, Cataloguing & Distribution",Library Book Fund,Audio/Visual materials,45075,6768636,3500,BOLINDA,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,LD Older People 65+ Long Term Support - Nursing,Contracted Services,45029,30432069,5061.47,BOND CARE (THE MOUNT CARE HOME),
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,LD Older People 65+ Long Term Support - Nursing,Contracted Services,45057,30434139,5230.48,BOND CARE (THE MOUNT CARE HOME),
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,LD Older People 65+ Long Term Support - Nursing,Contracted Services,45085,30435572,5230.48,BOND CARE (THE MOUNT CARE HOME),
Bracknell Forest Council,00MA,Older People (65+),Short Term Support Other,LD Older People 65+ Other Short Term support,Contracted Services,45085,30435572,7173.26,BOND CARE (THE MOUNT CARE HOME),
Bracknell Forest Council,00MA,Substance Misuse,Drug misuse in adults,SM Residential Placements,Contracted Services,45044,6766627,4268.9,BOSENCE FARM COMMUNITY LTD,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,Independent Fostering (Non BFBC),Other Local Authorities,45086,6770271,2111.91,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out,Cleaning materials,45029,6765586,518.28,BOWAK LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Holding Codes - net nil,The Brakenhale Academy,Government Grants,45106,6770569,800,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Delegated ISB - SEN Contingency,Contracted Services,45071,6768294,2475,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Delegated ISB - SEN Contingency,Contracted Services,45097,6769812,2475,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Holding Codes - net nil,The Brakenhale Academy,Government Grants,45106,6770566,3328.76,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Holding Codes - net nil,The Brakenhale Academy,Government Grants,45098,6769967,3725,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45097,6769812,16785.83,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45071,6768294,16785.87,BRACKENHALE ACADEMY,
Bracknell Forest Council,00MA,Open Spaces,Countryside Recreation & Management,Countryside Sites - Maintenance,R&M - Planned,45016,6765860,630,BRACKNELL CONSERVATION VOLUNTEERS,
Bracknell Forest Council,00MA,Business Support,Premises Development,Tennis Centre,Land-Rents Payable,45079,6768864,36562.5,BRACKNELL ONE LTD & BRACKNELL TWO LTD,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,R&M - Service Contracts,45029,6765869,599.26,BRACKNELL PERSONNEL SERVICES,
Bracknell Forest Council,00MA,Regulatory Services,Climate Change,"Warm, Safe and Well",Equipment - Purchase,45064,6767928,865,BRACKNELL PLUMBING & HEATING,
Bracknell Forest Council,00MA,Regulatory Services,Climate Change,"Warm, Safe and Well",Equipment - Purchase,45068,6767911,877.5,BRACKNELL PLUMBING & HEATING,
Bracknell Forest Council,00MA,Regulatory Services,Climate Change,"Warm, Safe and Well",Equipment - Purchase,45051,6767157,1730,BRACKNELL PLUMBING & HEATING,
Bracknell Forest Council,00MA,Regulatory Services,Climate Change,"Warm, Safe and Well",Equipment - Purchase,45098,6769879,2675,BRACKNELL PLUMBING & HEATING,
Bracknell Forest Council,00MA,Open Spaces,Community Parks & Open Spaces,South Hill Park Maintenance,R&M - Planned,45105,6770517,676.3,BRACKNELL TOWN COUNCIL,
Bracknell Forest Council,00MA,Substance Misuse,Drug misuse in adults,SM User & Carer Support,Equipment - Purchase,45043,6766625,10000,BREAKING FREE,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,Independent Fostering (Non BFBC),Contracted Services,45031,6766692,3094.25,BRIGHTER FUTURES FOSTER CARE LTD,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,Independent Fostering (Non BFBC),Contracted Services,45061,6768670,3197.39,BRIGHTER FUTURES FOSTER CARE LTD,
Bracknell Forest Council,00MA,Public Mental Health (Bracknell),Public Mental Health (Bracknell),Public Mental Health,Contracted Services,45071,6768395,2000,BRIGHTER FUTURES TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45057,30434140,11590.07,BRIGHTER LIVING CARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45085,30435573,11830.9,BRIGHTER LIVING CARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45085,30435572,-18340,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,MC Adults 18-64 Other Short Term support,Contracted Services,45085,30435572,-5880,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45029,30432069,3832.74,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45057,30434139,3920,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45057,30434139,3960.72,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45085,30435572,3960.72,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45029,30432069,3976.91,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45057,30434139,4109.72,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45085,30435572,4109.72,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45043,30433474,14420,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,MH Adults 18-64 Other Short Term support,Contracted Services,45085,30435572,28140,BRIGHTERKIND/THE BERKSHIRE CARE HOME,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Training - Non Social Care,Training Costs,44895,6766292,1300,BRIGHTLY SOFTWARE LTD,
Bracknell Forest Council,00MA,"Transport Planning, Policy & Strategy","Transport Policy, Planning & Strategy",Street Works - Permit Scheme,Computer Software,45077,6768643,4575,BRIGHTLY SOFTWARE LTD,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,Gas,45027,6766143,1493.38,BRITISH GAS,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Electricity,45027,6766032,508.1,BRITISH GAS BUSINESS,
Bracknell Forest Council,00MA,Libraries,Branch Libraries,Harmans Water Library,Electricity,45068,6768924,598.7,BRITISH GAS BUSINESS,
Bracknell Forest Council,00MA,Libraries,Branch Libraries,Harmans Water Library,Electricity,45097,6770639,609.7,BRITISH GAS BUSINESS,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Electricity,45082,6768957,1131.32,BRITISH GAS BUSINESS,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,Electricity,45049,6768343,1257.85,BRITISH GAS BUSINESS,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,Surface Car Parks,R&M - Service Contracts,45005,6765622,621,BRITISH PARKING ASSOCIATION,
