Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Speech and Language Services,Other Fees for Bought-in Services,45327,6785333,88285.49,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Mandated 0-5 Childrens Services (Bracknell),Mandated 0-5 Childrens Services (Bracknell),Public Health Bracknell Children's 0-5 Services (Mandatory),Contracted Services,45301,6783228,100391,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Speech and Language Services,Other Fees for Bought-in Services,45327,6785333,111345.73,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Mandated 0-5 Childrens Services (Bracknell),Mandated 0-5 Childrens Services (Bracknell),Public Health Bracknell Children's 0-5 Services (Mandatory),Contracted Services,45301,6782614,112118,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Mandated 0-5 Childrens Services (Bracknell),Mandated 0-5 Childrens Services (Bracknell),Public Health Bracknell Children's 0-5 Services (Mandatory),Contracted Services,45327,6784113,112118,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Mandated 0-5 Childrens Services (Bracknell),Mandated 0-5 Childrens Services (Bracknell),Public Health Bracknell Children's 0-5 Services (Mandatory),Contracted Services,45363,6786636,112118,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Sexual Health Services,STI testing and treatment,East Berkshire Sexual Health - STI Testing & Treatment,Contracted Services,45309,6783318,173166.67,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Sexual Health Services,STI testing and treatment,East Berkshire Sexual Health - STI Testing & Treatment,Contracted Services,45359,6787215,346333.34,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45339,6785357,560,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,R&M - Reactive,45372,6787340,580,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45216,6782355,600,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783037,600,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785361,600,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Other Council Property,Non HRA Council Property,LD Supported Accommodation,R&M - Reactive,45352,6786321,600,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787403,600,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Tenterden Lodge,R&M - Reactive,45372,6787375,610,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787363,639,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45339,6785352,655,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45258,6783119,678,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787668,695,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783007,700,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6782999,730,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45349,6786316,790,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45309,6783004,800,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785361,819.93,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782733,880,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782744,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45289,6783001,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,,,Move-On Properties SSh,Purchase of Buildings,45309,6783003,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783037,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45258,6783119,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Banbury - Homeless Accommodation,R&M - Reactive,45314,6783649,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45314,6783646,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45339,6785357,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45352,6786319,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787385,1000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45309,6783004,1080,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783856,1150,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6782999,1200,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45267,6782704,1200,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783007,1222,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782891,1315,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45370,6787394,1440,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45314,6783626,1465.5,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45370,6787394,1500,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787403,1546,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45289,6783001,1655,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782744,1675,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45344,6785557,1750,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787350,1880,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45352,6786319,1945,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,10A Portman Close - Homeless Accommodation,R&M - Reactive,45261,6782929,1950,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45273,6782346,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782891,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45267,6782704,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45261,6783698,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45314,6783652,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45314,6783626,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785358,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787350,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787384,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787395,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787398,2000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,,,Move-On Properties SSh,Purchase of Buildings,45309,6783003,2015,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785358,2025,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,R&M - Reactive,45314,6783646,2045,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45216,6782355,2200,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45349,6785595,2225,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45261,6783698,2350,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787398,2418.1,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6783032,2555,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787385,2636,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787467,2904.5,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,10A Portman Close - Homeless Accommodation,R&M - Reactive,45261,6782929,3000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787353,3000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787671,3000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6788147,3472,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45314,6783652,3515,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45372,6787384,3715,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782705,4000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45309,6783856,4000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45344,6785558,4000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785351,4000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45273,6782346,4465,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,Banbury - Homeless Accommodation,R&M - Reactive,45314,6783649,4679.72,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6783032,5000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45344,6785557,5000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45349,6785595,5000,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45339,6785560,5050,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787671,5850,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787395,5905,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45370,6787353,6310,BERKSHIRE MECHANICAL SERVICES LLP,
Bracknell Forest Council,00MA,Homelessness,Accommodation within own Stock,BFC Properties,R&M - Reactive,45289,6782705,6450,BERKSHIRE MECHANICAL SERVICES LLP,
