Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45233,6779157,24310,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport **CLOSED** (PLEASE USE E725E),Taxi Fares - Home/School Transport,45200,6777109,28880,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Mileage Allowance - Claims,45278,60020942,125632,ABEE CARS LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45225,30442359,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45253,30443896,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45281,30445342,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Over 16 Allowance,45243,6781813,560.79,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45231,6781809,757.8,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC Expenditure,Over 16 Allowance,45238,6781808,796.65,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45170,6777404,1005.2,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC Expenditure,Over 16 Allowance,45170,6777402,1010.4,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45238,6781807,1041.51,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45238,6781812,1041.51,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC Expenditure,Over 16 Allowance,45170,6777403,1048,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Over 16 Allowance,45170,6777397,1210.4,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45170,6777140,3111.43,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45170,6777138,5221.49,ABIDING LIMITED,
Bracknell Forest Council,00MA,Learning Disability (under 65),Asylum Seekers,LC UASC,Contracted Services,45170,6777138,5950.07,ABIDING LIMITED,
Bracknell Forest Council,00MA,Learning Disability (under 65),Asylum Seekers,LC UASC,Contracted Services,45231,6781468,8135.81,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45231,6781419,9611.01,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45231,6781417,12675.39,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45170,6777139,12814.68,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45170,6777142,12814.68,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45231,6781431,14001.57,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45170,6781477,14001.57,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45139,6777141,47914.04,ABIDING LIMITED,
Bracknell Forest Council,00MA,Other Welfare Services,Other Welfare Services,Forestcare - Lifeline (Running Costs),Equipment - Purchase,45149,6779928,1665,ABILIA LTD,
Bracknell Forest Council,00MA,,,Wildridings Primary-MTC,Construction - Contract Payments,45245,6779428,3977.02,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Greening Energy,Other Direct Expenses,45205,6776995,23432.74,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Greening Energy,Other Direct Expenses,45222,6778111,26750.66,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Bucklers Park,Construction - Other Direct Expenses,45243,6779186,26904.95,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Wildridings Primary-MTC,Construction - Contract Payments,45189,6778675,94710.2,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Greening Energy,Other Direct Expenses,45244,6779433,126054.9,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Disabled Facilities Grant,Grants Paid,45196,6777453,7028,ACCESS & AUTOMATION LIMITED,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Cashiers Services,Banking Charges,45217,60020783,6536.61,ACCESS PAYSUITE LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Cashiers Services,Banking Charges,45268,60020951,6690.15,ACCESS PAYSUITE LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Cashiers Services,Banking Charges,45244,60020880,7129.5,ACCESS PAYSUITE LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45199,6777012,1581.12,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45230,6778671,1581.12,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45260,6780950,1585.44,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Miscellaneous Public Health Services,Accident Prevention,Prevention & Self Care PH,Contracted Services,45200,6777189,7450,ACCESSABLE,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,813.94,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45232,30442745,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445850,1994.44,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45239,6781802,1229.51,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45208,6777318,1270.49,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45273,6781761,1270.49,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45204,6777097,1299.9,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45204,6779698,2281.06,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45183,6779715,2491.93,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45253,6779726,2574.99,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45259,6781777,4658.66,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45204,6778543,4661.08,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45239,6781804,4661.08,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45259,6781806,4813.95,ACORN CARE & EDUCATION LTD,
