Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45197,30440871,3157.14,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,3342.86,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45197,30440871,3900,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,4122.68,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,4122.68,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,4122.68,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,4122.68,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,4191.88,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,4191.88,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,4191.88,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,4191.88,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,4326,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,4326,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,4326,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,4326,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Nursing,PS Adults 18-64 Long Term Support - Nursing,Contracted Services,45113,30436880,4603.8,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Nursing,PS Adults 18-64 Long Term Support - Nursing,Contracted Services,45141,30438403,4603.8,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Nursing,PS Adults 18-64 Long Term Support - Nursing,Contracted Services,45169,30439566,4603.8,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Nursing,PS Adults 18-64 Long Term Support - Nursing,Contracted Services,45197,30440871,4603.8,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,4828.57,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,5000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,5000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,5000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45141,30438403,5014.29,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45141,30438403,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Adults (18-64),Short Term Support Other,PS Adults 18-64 Other Short Term support,Contracted Services,45169,30439566,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Short Term Support Other,PS Older People 65+ Other Short Term support,Contracted Services,45169,30439566,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45169,30439566,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5200,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45141,30438403,5400,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45169,30439566,5400,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5400,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,5785.71,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45197,30440871,5785.71,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45169,30439566,6000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45197,30440871,6000,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Short Term Support Other,PS Older People 65+ Other Short Term support,Contracted Services,45141,30438403,7242.86,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45113,30436880,7985.71,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45141,30438403,10714.29,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Short Term Support Other,PS Older People 65+ Other Short Term support,Contracted Services,45141,30438403,15042.86,BARCHESTER HEALTHCARE LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45113,30436880,2879.68,BARCHESTER HEALTHCARE T/A WIMBORNE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45141,30438403,2879.68,BARCHESTER HEALTHCARE T/A WIMBORNE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45169,30439566,2879.68,BARCHESTER HEALTHCARE T/A WIMBORNE CARE HOME,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,PS Older People 65+ Long Term Support - Residential,Contracted Services,45197,30440871,2879.68,BARCHESTER HEALTHCARE T/A WIMBORNE CARE HOME,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773449,512.15,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773443,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773430,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773445,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773432,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773441,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773442,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773435,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773446,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773456,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45181,6775883,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45181,6775882,601,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773443,12974.2,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773430,12974.2,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773446,12974.2,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773449,13619.83,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773432,13993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773441,13993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773435,13993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773442,13993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773456,13993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45181,6775883,14253,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45181,6775882,14253,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45050,6773445,16993.4,BARNARDO SERVICES LTD,
Bracknell Forest Council,00MA,Sexual Health Services,STI testing and treatment,East Berkshire Sexual Health - STI Testing & Treatment,Contracted Services,45121,6775367,668.14,BARTS HEALTH NHS TRUST,
Bracknell Forest Council,00MA,Central Support Services - COF,Valuers,Property Services,Professional Subscriptions & Legal Practising Cert,45187,6775690,3055,BCIS - BUILDING COST INFORMATION SERVICES LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Mental Capacity Act & IMCA Service,Other Support to Clients,45169,6774852,708,BDT HEALTHCARE LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Mental Capacity Act & IMCA Service,Other Support to Clients,45169,6774853,1239,BDT HEALTHCARE LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Mental Capacity Act & IMCA Service,Other Support to Clients,45110,6771305,2301,BDT HEALTHCARE LTD,
Bracknell Forest Council,00MA,Learning Disability (under 65),Asylum Seekers,LC UASC,Contracted Services,45108,6774117,2571.43,BE MY FAMILY FOSTERING AGENCY,
