Transparency Report 23 Dec - 24 Feb,,,,,,,
Payment Date,Vendor Name 2,Cost Centre Code,Cost Centre Description,Subjective Code,Subjective desctiption,Amount,Non Recoverable VAT
21/12/2023,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£11,986.80",0
22/12/2023,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£2,026.57",0
22/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£10,654.27",0
22/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£510.73,0
22/12/2023,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£3,726.12",0
22/12/2023,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,£785.90,0
22/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£48,428.50",0
22/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£2,331.50",0
22/12/2023,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£931.53,0
22/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£752.34,0
22/12/2023,Computacenter (UK) Ltd,B01285,Brent Sicts,640430,Information Communication Technology,"£1,227.00",0
22/12/2023,Computacenter (UK) Ltd,B01285,Brent Sicts,640430,Information Communication Technology,"£2,471.50",0
28/12/2023,Computacenter (UK) Ltd,B05067,Southwark IT Shared Service,640430,Information Communication Technology,"£1,227.00",0
28/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,937.14",0
29/12/2023,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£917.01,0
29/12/2023,Computacenter (UK) Ltd,B02273,Parking Control Account Projects,640430,Information Communication Technology,"£39,554.35",0
29/12/2023,Computacenter (UK) Ltd,B02273,Parking Control Account Projects,640430,Information Communication Technology,£549.45,0
29/12/2023,Computacenter (UK) Ltd,B02273,Parking Control Account Projects,640430,Information Communication Technology,£541.75,0
29/12/2023,Computacenter (UK) Ltd,B01285,Brent Sicts,640430,Information Communication Technology,"£39,156.88",0
29/12/2023,Computacenter (UK) Ltd,C80064,Equipment for Flexible Working - Capital,111900,Information Communication Technology - Hardware - Capital,£993.44,0
29/12/2023,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,£642.59,0
29/12/2023,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,"£1,571.80",0
29/12/2023,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£1,571.80",0
02/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£8,717.13",0
05/01/2024,Computacenter (UK) Ltd,B05067,Southwark IT Shared Service,640430,Information Communication Technology,"£18,421.00",0
05/01/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£799.12,0
11/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£36,842.00",0
11/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£999.00,0
11/01/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,"£9,589.44",0
12/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£670.00,0
12/01/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,"£1,064.21",0
17/01/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£736.84,0
18/01/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,£752.34,0
19/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£966.67,0
19/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,153.71",0
19/01/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,"£1,050.50",0
19/01/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£576.55,0
19/01/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£6,437.10",0
19/01/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£1,953.96",0
19/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£976.98,0
19/01/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,"-£1,050.50",0
26/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,209.50",0
26/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£3,304.74",0
26/01/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,101.58",0
02/02/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£571.50,0
02/02/2024,Computacenter (UK) Ltd,B02816,Lewisham Sicts Consumables,640430,Information Communication Technology,£589.50,0
07/02/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£2,173.60",0
15/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£799.12,0
16/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£611.92,0
16/02/2024,Computacenter (UK) Ltd,B05067,Southwark IT Shared Service,640430,Information Communication Technology,"£34,773.60",0
16/02/2024,Computacenter (UK) Ltd,B05067,Southwark IT Shared Service,640430,Information Communication Technology,"£47,894.60",0
21/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£1,124.30",0
21/02/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,278.34",0
21/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,"£1,598.24",0
21/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£799.12,0
21/02/2024,Computacenter (UK) Ltd,B05069,Lga IT Shared Service,640430,Information Communication Technology,"£9,315.30",0
23/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£799.12,0
23/02/2024,Computacenter (UK) Ltd,B02814,Brent Sicts Consumables,640430,Information Communication Technology,£822.22,0
23/02/2024,Computacenter (UK) Ltd,B02815,Southwark Sicts Consumables,640430,Information Communication Technology,£799.12,0
18/12/2023,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£10,438.75",0
18/12/2023,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£9,428.57",0
25/01/2024,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£10,786.72",0
25/01/2024,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£9,742.86",0
26/02/2024,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£10,786.72",0
26/02/2024,CONCEPT CARE & SUPPORT LIMITED,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£9,742.86",0
12/01/2024,CONCRETE SPORTS LTD,B02108,Resources,620130,Works - Construction Repair and Maintenance - Open Spaces,"£5,000.00",0
18/12/2023,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,792.85",0
18/12/2023,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,050.00",0
25/01/2024,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£1,285.71",0
25/01/2024,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£2,781.43",0
25/01/2024,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,185.00",0
20/02/2024,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,985.71",0
20/02/2024,Connect Fostering Services Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,185.00",0
12/12/2023,Connevans Ltd,B00093,Bait Brent Access to Inclusive Technology,640430,Information Communication Technology,"£6,480.00",0
19/01/2024,Connevans Ltd,B00024,Bdhis Brent Deaf and Hearing Impaired Service,640080,Healthcare - Equipment,"£3,210.00",0
05/02/2024,Connevans Ltd,B00093,Bait Brent Access to Inclusive Technology,640430,Information Communication Technology,£500.00,0
05/02/2024,Connevans Ltd,B00093,Bait Brent Access to Inclusive Technology,640430,Information Communication Technology,£680.00,0
05/02/2024,Connevans Ltd,B00093,Bait Brent Access to Inclusive Technology,640430,Information Communication Technology,£590.79,0
04/12/2023,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£179,515.81",0
04/01/2024,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£12,255.52",0
04/01/2024,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£6,680.66",0
04/01/2024,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£179,515.81",0
02/02/2024,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£3,386.88",0
02/02/2024,Continental Landscapes Ltd,B02067,Grounds Maintenance Services,640270,Environmental Services - Waste Management,"£179,515.81",0
06/02/2024,Continental Landscapes Ltd,C80030,Parks - Capital,112020,Works - Construction Repair and Maintenance - Capital,£712.52,0
22/02/2024,Continental Landscapes Ltd,C80030,Parks - Capital,112020,Works - Construction Repair and Maintenance - Capital,"£1,656.55",0
09/02/2024,Copthall School,B00010,Statemented Pupils In Ob Mainstream,640250,Education,"£5,495.00",0
14/02/2024,Copthall School,B00010,Statemented Pupils In Ob Mainstream,640250,Education,"£7,326.67",0
21/12/2023,REDACTED PERSONAL DATA,B00557,Participation,640320,Human Resources,"£15,500.00",0
08/02/2024,REDACTED PERSONAL DATA,B01261,Review Engagement and Participation,640350,Works - Construction Repair and Maintenance,"£10,718.25",0
18/12/2023,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,619.50",0
18/12/2023,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,225.87",0
18/12/2023,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,225.87",0
18/12/2023,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,619.50",0
25/01/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,740.15",0
25/01/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,231.68",0
25/01/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,231.68",0
25/01/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,740.15",0
20/02/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,740.15",0
20/02/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,740.15",0
20/02/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,231.68",0
20/02/2024,Core Assets Fostering Ltd,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,231.68",0
07/12/2023,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£5,582.44",0
07/12/2023,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£6,897.50",0
07/12/2023,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£7,134.76",0
07/12/2023,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,016.63",0
07/12/2023,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£4,238.59",0
07/12/2023,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,146.07",0
07/12/2023,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£5,354.59",0
07/12/2023,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£5,665.47",0
07/12/2023,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,462.97",0
04/01/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,021.41",0
04/01/2024,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£5,354.59",0
04/01/2024,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£5,665.47",0
04/01/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,016.63",0
04/01/2024,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£4,238.59",0
04/01/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,146.07",0
04/01/2024,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,462.97",0
04/01/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£6,897.50",0
04/01/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£5,582.44",0
07/02/2024,Core Prospects Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,757.48",0
07/02/2024,Core Prospects Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,239.54",0
