Payment Date, Description ,Gross Amount, Supplier Name 
29-Feb-24,Medical Equipment,£588.00,Amplivox Ltd
29-Feb-24,Vehicle Repairs,£587.25,A P Fleet Services Ltd
22-Feb-24,Technical Equipment,£587.24,RS Components
15-Feb-24,Forensic Fees - Specialist,£585.84,Redacted
22-Feb-24,Hired Vehicle & Plant,£585.30,Arnold Clark Finance Ltd
08-Feb-24,Payment for Services,£585.00,Ellesmere Port PCC
15-Feb-24,Mechanical Reactive Maintenance,£584.86,BAM FM Ltd
15-Feb-24,Electrical Reactive Maintenance,£583.25,BAM FM Ltd
01-Feb-24,Photocopy Charges,£579.48,XMA Limited
15-Feb-24,Vehicle Parts,£578.66,Rybrook Cars Ltd ( Volvo )
08-Feb-24,Technical Equipment,£578.32,Panorama Antennas Ltd
22-Feb-24,Vehicle Repairs,£576.70,Swansway Garages Ltd t/a Swansway Chester Peugeot
29-Feb-24,Technical Equipment,£575.95,Outfit Inernational A/S
01-Feb-24,Mechanical Reactive Maintenance,£574.60,BAM FM Ltd
01-Feb-24,Services & Legal Expenses,£574.20,Redacted
22-Feb-24,Vehicle Parts,£573.58,Lookers Motor Group Limited t/a Lookers Liverpool
01-Feb-24,Telecommunications,£572.40,Redacted
29-Feb-24,Catering Service,£572.29,Tiffin Sandwiches Ltd
05-Feb-24,MerseyTravel,572,Public Transport and Allowance
01-Feb-24,Mechanical Reactive Maintenance,£571.34,BAM FM Ltd
22-Feb-24,Profit/Loss on disposal of assets,£570.00,Redacted
01-Feb-24,Hired Vehicle & Plant,£567.37,Arnold Clark Finance Ltd
01-Feb-24,Forensic Fees - General,£565.20,WA Products (UK) Ltd t/a SceneSafe
08-Feb-24,Uniform and Clothing,£564.96,Cooneen Defence Limited
29-Feb-24,Printing Stationery & Office Exps.,£564.12,ACS Business Supplies Ltd
08-Feb-24,Miscellaneous Contributions,£564.00,Transoft Solutions (UK) Ltd
15-Feb-24,Payment for Services,£562.50,Engine Rooms
22-Feb-24,Payment for Services,£560.40,PSL Print Management Ltd
01-Feb-24,Catering Service,£559.83,Trevors Warehouses Limited t/a Trevors Foodservice
15-Feb-24,Vehicle Repairs,£559.45,Halliwell Jones Ltd
22-Feb-24,Fixtures and Fittings,£559.20,KC Hire and Sales
29-Feb-24,Vehicle Parts,£559.12,eStar Truck and Van Ltd
29-Feb-24,Furniture Purchases,£558.10,Custom Group Ltd
29-Feb-24,Vehicle Repairs,£558.06,Halliwell Jones Ltd
22-Feb-24,Forensic Fees - Specialist,£558.00,Redacted
22-Feb-24,Forensic Fees - Specialist,£558.00,Redacted
22-Feb-24,Forensic Fees - Specialist,£557.10,Redacted
22-Feb-24,Hired Vehicle & Plant,£556.85,Arnold Clark Finance Ltd
08-Feb-24,Vehicle Parts,£556.01,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
22-Feb-24,Payment for Services,£555.50,Engine Rooms
15-Feb-24,Payment for Services,£555.00,Engine Rooms
08-Feb-24,Forensic Fees - General,£554.21,Merck Life Science Ltd
08-Feb-24,Uniform and Clothing,£553.00,Redacted
01-Feb-24,Firearms,£552.00,Redacted
15-Feb-24,Vehicle Repairs,£552.00,Vision Unique Equipment Ltd
15-Feb-24,Vehicle Repairs,£552.00,Vision Unique Equipment Ltd
15-Feb-24,Vehicle Repairs,£552.00,Vision Unique Equipment Ltd
15-Feb-24,Miscellaneous Contributions,£552.00,Mayor`s Office for Policing and Crime (MOPC)
22-Feb-24,Vehicle Repairs,£552.00,Vision Unique Equipment Ltd
22-Feb-24,Vehicle Repairs,£552.00,Vision Unique Equipment Ltd
08-Feb-24,Building Reactive Maintenance,£551.08,Graham Asset Management Ltd
29-Feb-24,Forensic Fees - General,£550.08,WA Products (UK) Ltd t/a SceneSafe
29-Feb-24,Police Dogs Vet Fees,£550.05,Redacted
08-Feb-24,Intermediary Costs,£547.44,Redacted
15-Feb-24,Mechanical Reactive Maintenance,£543.76,BAM FM Ltd
01-Feb-24,Vehicle Parts,£542.52,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
01-Feb-24,Comp. Consumeables,£542.40,Redacted
15-Feb-24,Payment for Services,£541.80,Abbott Toxicology Ltd
01-Feb-24,Vehicle Parts,£541.20,Ivor Searle Ltd
15-Feb-24,Training Course Fees,£540.00,Engine Rooms
29-Feb-24,Payment for Services,£539.38,Sharp Business Systems UK PLC
29-Feb-24,Vehicle Repairs,£538.62,A P Fleet Services Ltd
15-Feb-24,Vehicle Parts,£537.35,eStar Truck and Van Ltd
15-Feb-24,Support Staff-Temporary Staff Wages,£535.34,Red Snapper Recruitment Limited
15-Feb-24,Vehicle Repairs,£534.00,Vision Unique Equipment Ltd
22-Feb-24,Vehicle Repairs,£534.00,Vision Unique Equipment Ltd
22-Feb-24,Vehicle Parts,£532.64,Lookers Motor Group Limited t/a Lookers Liverpool
22-Feb-24,Hired Vehicle & Plant,£529.95,Arnold Clark Finance Ltd
29-Feb-24,Payment for Services,£528.63,Allied Publicity Services (Manchester) Limited t/a APS Group
15-Feb-24,Vehicle Repairs,£528.00,Vision Unique Equipment Ltd
15-Feb-24,Vehicle Repairs,£528.00,Vision Unique Equipment Ltd
29-Feb-24,Vehicle Repairs,£525.83,A P Fleet Services Ltd
08-Feb-24,Call Charges,£524.16,TalkTalk Business Direct Limited
01-Feb-24,Vets Fees,£523.97,Redacted
01-Feb-24,Vehicle Parts,£523.85,Lookers Motor Group Limited t/a Lookers Liverpool
29-Feb-24,Vehicle Parts,£523.61,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
29-Feb-24,Miscellaneous Contributions,£522.68,Police and Crime Commissioner For Lancashire
08-Feb-24,Tyres & Tubes,£522.14,Michelin Tyre PLC
01-Feb-24,Forensic Fees - Specialist,£522.00,Redacted
01-Feb-24,Vehicle Repairs,£521.94,Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Vehicle Repairs,£521.52,Halliwell Jones Ltd
22-Feb-24,Mechanical Quoted Works,£521.40,Servicesport (UK) Ltd
22-Feb-24,Training Course Fees,£520.00,Skills For Justice Awards Ltd
29-Feb-24,Training Course Fees,£518.23,Police and Crime Commissioner For Lancashire
01-Feb-24,Vehicle Parts,£518.20,GSF Car Parts Limited
01-Feb-24,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
01-Feb-24,Mechanical Reactive Maintenance,£512.99,BAM FM Ltd
29-Feb-24,Forensic Fees - General,£512.69,WA Products (UK) Ltd t/a SceneSafe
01-Feb-24,Electrical Reactive Maintenance,£512.41,BAM FM Ltd
08-Feb-24,H/W Purchases,£511.92,CBC Computer Systems Ltd
01-Feb-24,Firearms,£511.68,Redacted
01-Feb-24,Building Reactive Maintenance,£511.61,Graham Asset Management Ltd
08-Feb-24,Vehicle Parts,£510.00,Ivor Searle Ltd
08-Feb-24,Vehicle Parts,£510.00,Ivor Searle Ltd
22-Feb-24,Vehicle Repairs,£510.00,Redacted
29-Feb-24,Rents,£510.00,Rainford Parish Council
15-Feb-24,Vehicle Parts,£509.76,Rybrook Cars Ltd ( Volvo )
08-Feb-24,Hired Vehicle & Plant,£508.83,Arnold Clark Finance Ltd
22-Feb-24,Furniture Purchases,£508.80,Online Ergonomics Ltd
01-Feb-24,Electrical Reactive Maintenance,£508.20,BAM FM Ltd
01-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
08-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
08-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
08-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
15-Feb-24,Catering Service,£504.20,BFS Group Limited (Bidfood)
15-Feb-24,Catering Service,£503.41,Trevors Warehouses Limited t/a Trevors Foodservice
01-Feb-24,Mechanical Reactive Maintenance,£501.42,BAM FM Ltd
