Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
19/02/2024,5406566,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,NURSING - MH,NURSING,PHOENIX PARK CARE HOME,"2,862.56"
19/02/2024,5406584,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,PHOENIX PARK CARE HOME,"7,872.04"
08/02/2024,5387174,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER LOCAL AUTHORITIES,LA RECOUPMENT - SPECIAL SCH,,VENN ACADEMY TRUST,"4,193.00"
08/02/2024,5387284,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER LOCAL AUTHORITIES,LA RECOUPMENT - SPECIAL SCH,,VENN ACADEMY TRUST,"4,193.00"
08/02/2024,5387285,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER LOCAL AUTHORITIES,LA RECOUPMENT - SPECIAL SCH,,VENN ACADEMY TRUST,"4,193.00"
08/02/2024,5386611,"ADULTS, WELLBEING AND CULTURE ",QUALITY & SAFEGUARDING        ,PRIVATE CONTRACTORS,CARERS EMERGENCY SERVICE,OTHER PROFESSIONAL SERVICES,MAKING SPACE,"10,000.00"
01/02/2024,5341406,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,726.42
01/02/2024,5341453,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,640.35
08/02/2024,5387165,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,301.00
09/02/2024,5390812,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,262.82
14/02/2024,5397574,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,336.03
19/02/2024,5403892,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,328.53
20/02/2024,5406959,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,REDACTED PERSONAL DATA,506.00
20/02/2024,5407102,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,REDACTED PERSONAL DATA,488.50
20/02/2024,5407103,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,REDACTED PERSONAL DATA,586.20
15/02/2024,5399280,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,400.04
15/02/2024,5399280,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,969.19
15/02/2024,5399167,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,576.64"
15/02/2024,5399167,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,313.74
15/02/2024,5399175,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,HONEY BEES PRE SCHOOL COMMUNITY INTEREST,"5,779.58"
15/02/2024,5399175,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,HONEY BEES PRE SCHOOL COMMUNITY INTEREST,"3,633.34"
08/02/2024,5387482,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,REDACTED PERSONAL DATA,570.00
08/02/2024,5387483,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,REDACTED PERSONAL DATA,570.00
08/02/2024,5387484,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,REDACTED PERSONAL DATA,570.00
08/02/2024,5387485,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,REDACTED PERSONAL DATA,570.00
22/02/2024,5410646,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,REDACTED PERSONAL DATA,570.00
15/02/2024,5399281,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,176.60"
09/02/2024,5390822,CORPORATE RESOURCES           ,CORONER                       ,SERVICES,CORONERS SERVICE,DONCASTER,UNIVERSITY HOSPITALS OF LEICESTER NHS TR,"3,878.80"
26/02/2024,5414527,CORPORATE RESOURCES           ,CORONER                       ,SERVICES,CORONERS SERVICE,SHARED FEES CORONERS,UNIVERSITY HOSPITALS OF LEICESTER NHS TR,"1,483.71"
15/02/2024,5399179,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,ROSSINGTON EARLY LEARNERS LTD,"6,101.36"
15/02/2024,5399179,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,ROSSINGTON EARLY LEARNERS LTD,"4,800.53"
29/02/2024,5419477,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,ROSSINGTON EARLY LEARNERS LTD,406.37
05/02/2024,5384159,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,466.79
12/02/2024,5395346,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,466.79
19/02/2024,5404924,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,466.79
26/02/2024,5415430,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"-2,800.74"
26/02/2024,5416341,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"4,067.00"
15/02/2024,5399100,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,793.39"
15/02/2024,5399100,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,400.04
15/02/2024,5399087,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,076.88"
15/02/2024,5399160,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,800.09
15/02/2024,5399160,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,017.54"
09/02/2024,5393373,PLACE                         ,TRADING SERVICES              ,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,FUCHS LUBRICANTS (UK) PLC,385.40
28/02/2024,5418083,PLACE                         ,TRADING SERVICES              ,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,FUCHS LUBRICANTS (UK) PLC,"2,400.00"
28/02/2024,5418083,PLACE                         ,TRADING SERVICES              ,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,FUCHS LUBRICANTS (UK) PLC,"1,218.00"
08/02/2024,5387200,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,"1,220.70"
08/02/2024,5387203,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,"1,832.40"
08/02/2024,5387205,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,832.80
08/02/2024,5387206,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,"1,717.37"
08/02/2024,5387161,PLACE                         ,REGULATION & ENFORCEMENT      ,BUILDING REPAIRS/MAINTENANCE,NEW MARKETS CAR PARK,GENERAL REPAIRS & MAINT,ALLSIGNS,289.15
15/02/2024,5399322,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ALLSIGNS,689.60
15/02/2024,5399325,PLACE                         ,COMMUNITIES - SAFER STRONGER  ,SERVICES,SAFER DONCASTER PARTNERSHIP,,ALLSIGNS,"2,683.80"
15/02/2024,5399325,PLACE                         ,COMMUNITIES - SAFER STRONGER  ,SERVICES,SAFER DONCASTER PARTNERSHIP,,ALLSIGNS,379.26
15/02/2024,5399326,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,ALLSIGNS,350.00
08/02/2024,5387439,PLACE                         ,WASTE & HIGHWAYS INFRASTRUCTUR,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,PETER DUFFY LIMITED,"7,650.00"
15/02/2024,5399126,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,704.35"
01/02/2024,5379467,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,SERVICES,ADULT TEAM LEARNING DISAB'TIES,,KEITH MCKINSTRIE,"1,001.00"
09/02/2024,5390082,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,SERVICES,ADULT TEAM LEARNING DISAB'TIES,,KEITH MCKINSTRIE,333.00
05/02/2024,5383620,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
12/02/2024,5395409,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
19/02/2024,5405045,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
26/02/2024,5415495,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
12/02/2024,5393536,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,PEOPLE FOCUSED GROUP,"1,250.00"
21/02/2024,5409239,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,PEOPLE FOCUSED GROUP,"1,666.65"
21/02/2024,5409240,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,WELL NORTH,,PEOPLE FOCUSED GROUP,"1,666.65"
15/02/2024,5399128,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,800.09
15/02/2024,5399128,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,538.44
14/02/2024,5397233,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,KINGKRAFT LTD,"4,930.00"
15/02/2024,5399150,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,538.44
15/02/2024,5399261,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,600.18"
15/02/2024,5399261,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,313.74
15/02/2024,5399124,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,788.32
08/02/2024,5387237,PLACE                         ,STREET SCENE                  ,INDIRECT EMPLOYEE EXPENSES,ARBORICULTURE & WOODLANDS,,ASKHAM BRYAN COLLEGE,950.00
15/02/2024,5399168,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"2,954.82"
15/02/2024,5399168,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,957.12
15/02/2024,5399334,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,SERVICES,LOCAL TAXATION SERVICES,PROFESSIONAL EXPERTS,WILKIN CHAPMAN LLP,316.30
15/02/2024,5399334,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,SERVICES,LOCAL TAXATION SERVICES,PROFESSIONAL EXPERTS,WILKIN CHAPMAN LLP,-316.30
01/02/2024,5344240,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,COVID CLIN EXTREM VUL INDS,,JAYSTERS CATERING OF BAWTRY,300.00
20/02/2024,5407160,CORPORATE RESOURCES           ,CORPORATE GOVERNANCE          ,SERVICES,OFFICE OF THE CIVIC MAYOR,,JAYSTERS CATERING OF BAWTRY,"1,094.00"
20/02/2024,5407161,CORPORATE RESOURCES           ,CORPORATE GOVERNANCE          ,SERVICES,OFFICE OF THE CIVIC MAYOR,,JAYSTERS CATERING OF BAWTRY,915.80
19/02/2024,5406296,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,NEVILLE HEALTH CARE LTD,"14,252.68"
19/02/2024,5405861,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"4,560.68"
19/02/2024,5405861,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
19/02/2024,5406141,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"5,812.04"
19/02/2024,5406338,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
19/02/2024,5406624,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
19/02/2024,5406625,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
15/02/2024,5399139,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,400.04
19/02/2024,5405609,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"2,862.56"
19/02/2024,5405702,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"2,862.56"
19/02/2024,5406133,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"8,745.00"
15/02/2024,5399134,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"2,364.96"
15/02/2024,5399134,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,852.18
01/02/2024,5341587,PLACE                         ,MAJOR PROJECT & INFRASTRUCTURE,PRIVATE CONTRACTORS,LOCAL CENTRE ACCESS IMPROVEMTS,,OVE ARUP & PARTNERS LIMITED,"8,325.00"
01/02/2024,5379568,PLACE                         ,MAJOR PROJECT & INFRASTRUCTURE,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,OVE ARUP & PARTNERS LIMITED,"9,284.00"
08/02/2024,5387507,PLACE                         ,MAJOR PROJECT & INFRASTRUCTURE,PRIVATE CONTRACTORS,MEXBOROUGH TRANSPORT NETWORKS,,OVE ARUP & PARTNERS LIMITED,"11,800.00"
23/02/2024,5412581,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,SERVICES,COMPLEX LIVES TEAM,,DERBY CITY COUNCIL,790.00
05/02/2024,5383790,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,560.33
12/02/2024,5395031,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,560.33
19/02/2024,5404946,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,560.33
26/02/2024,5415953,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,560.33
15/02/2024,5399116,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,435.13"
20/02/2024,5407091,PLACE                         ,STREET SCENE                  ,BUILDING REPAIRS/MAINTENANCE,PARKS & OPEN SPACES,RESPONSIVE REPAIRS & MAINT,SUBSCAN UDS LTD,700.00
23/02/2024,5412578,PLACE                         ,STREET SCENE                  ,BUILDING REPAIRS/MAINTENANCE,PARKS & OPEN SPACES,RESPONSIVE REPAIRS & MAINT,SUBSCAN UDS LTD,700.00
01/02/2024,5306736,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,SERVICES,DOLS TEAM,,VOICEABILITY ADVOCACY,"10,048.01"
01/02/2024,5306736,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,SERVICES,DOLS TEAM,,VOICEABILITY ADVOCACY,"10,048.01"
01/02/2024,5306736,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,SERVICES,DOLS TEAM,,VOICEABILITY ADVOCACY,"10,048.01"
15/02/2024,5399132,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,852.18
23/02/2024,5412567,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,GRANTS AND SUBSCRIPTIONS,18+ SERVICE,,CATCH 22 CHARITY LIMITED,"3,595.00"
05/02/2024,5382536,PLACE                         ,                              ,OTHER ENTITIES AND INDIVIDUALS,BALANCE SHEET GENERAL FUND,,SAUL CONSTRUCTION LIMITED,"39,805.20"
01/02/2024,5333693,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,"1,665.60"
01/02/2024,5333693,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,527.92
01/02/2024,5333693,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,574.36
19/02/2024,5403949,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,"1,665.60"
19/02/2024,5403949,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,527.92
19/02/2024,5403949,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,HIGHSTONE HOUSING ASSOCIATION LTD,574.36
19/02/2024,5406381,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,ELLIOTT HOUSE,"4,780.80"
19/02/2024,5405633,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,CARLTON AUTISTIC CARE CENTRE,"5,957.08"
19/02/2024,5406044,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,CARLTON AUTISTIC CARE CENTRE,"2,862.56"
15/02/2024,5399131,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,269.22
15/02/2024,5399262,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,400.04
15/02/2024,5399262,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,269.22
14/02/2024,5397558,PLACE                         ,REGULATION & ENFORCEMENT      ,SERVICES,LICENSING - GENERAL,,PORTLAND HOUSE VETERINARY CENTRE,458.32
01/02/2024,5331665,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,DIRECT FABRICATIONS (YORKSHIRE) LI,"2,292.00"
01/02/2024,5331666,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,DIRECT FABRICATIONS (YORKSHIRE) LI,"2,378.00"
01/02/2024,5335372,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,DIRECT FABRICATIONS (YORKSHIRE) LI,"3,778.22"
01/02/2024,5335373,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,DIRECT FABRICATIONS (YORKSHIRE) LI,"5,286.00"
01/02/2024,5344421,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,DIRECT FABRICATIONS (YORKSHIRE) LI,"5,528.40"
