Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
9485,2025-02-25 00:00:00,0000366823,,288.36,REDACTED PERSONAL DATA, ,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,25400,Essential User,0100401,
9486,2025-02-25 00:00:00,0000366837,,251.01,REDACTED PERSONAL DATA, ,OTHER ACCOUNTS,OTHER ACCOUNTS,JOINT PARTNERSHIPS,25400,Essential User,0091890,
9487,2025-02-25 00:00:00,0000366837,,269.67,REDACTED PERSONAL DATA, ,OTHER ACCOUNTS,OTHER ACCOUNTS,JOINT PARTNERSHIPS,25400,Essential User,0094061,
9488,2025-02-25 00:00:00,0000366837,,325.22,REDACTED PERSONAL DATA, ,OTHER ACCOUNTS,OTHER ACCOUNTS,JOINT PARTNERSHIPS,25400,Essential User,0099262,
9489,2025-02-25 00:00:00,0000366837,,418.19,REDACTED PERSONAL DATA, ,OTHER ACCOUNTS,OTHER ACCOUNTS,JOINT PARTNERSHIPS,25400,Essential User,0099267,
9490,2025-02-25 00:00:00,0000366769,,345.61,REDACTED PERSONAL DATA, ,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,25400,Essential User,0094091,
9491,2025-02-25 00:00:00,0000366873,,256.06,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0047829,
9492,2025-02-25 00:00:00,0000366887,,275.23,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0097203,
9493,2025-02-25 00:00:00,0000366896,,572.2,REDACTED PERSONAL DATA, ,REDUNDANT COST CENTRES,REDUNDANT COST CENTRES,REDUNDANT COST CENTRES,25400,Essential User,0091430,
9494,2025-02-25 00:00:00,0000366913,,272.49,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25300,Casual User,0101722,
9495,2025-02-25 00:00:00,0000366914,,381.25,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0095261,
9496,2025-02-25 00:00:00,0000366914,,274.72,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0101794,
9497,2025-02-25 00:00:00,0000366920,,433.83,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0074935,
9498,2025-02-25 00:00:00,0000366920,,473.24,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0097567,
9499,2025-02-25 00:00:00,0000366927,,400.47,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0097968,
9500,2025-02-25 00:00:00,0000366927,,425.21,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0102615,
9501,2025-02-25 00:00:00,0000366934,,426.56,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0101372,
9502,2025-02-25 00:00:00,0000366934,,883.75,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0101721,
9503,2025-02-25 00:00:00,0000366963,,284.05,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25300,Casual User,0100539,
9504,2025-02-25 00:00:00,0000366972,,315.68,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0097116,
9505,2025-02-25 00:00:00,0000367011,,378.78,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,AD ASC,AD ASC,25400,Essential User,0024932,
9506,2025-02-25 00:00:00,0000367029,,325.75,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,AD ASC,AD ASC,25400,Essential User,0054504,
9507,2025-02-25 00:00:00,0000367037,,315.25,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25300,Casual User,0101624,
9508,2025-02-25 00:00:00,0000367038,,603.01,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0026758,
9509,2025-02-25 00:00:00,0000367038,,398.99,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0075833,
9510,2025-02-25 00:00:00,0000367062,,536.19,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0095983,
9511,2025-02-25 00:00:00,0000367062,,282.8,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0100551,
9512,2025-02-25 00:00:00,0000367068,,567.63,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0045253,
9513,2025-02-25 00:00:00,0000367074,,362.33,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0094847,
9514,2025-02-25 00:00:00,0000366553,,281.83,REDACTED PERSONAL DATA, ,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,25400,Essential User,0072930,
9515,2025-02-25 00:00:00,0000366423,,260.17,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0078975,
9516,2025-02-25 00:00:00,0000366423,,274.81,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,25400,Essential User,0092862,
9517,2025-02-25 00:00:00,0000366447,,292.5,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,EDUCATION,EDUCATION,25300,Casual User,0046087,
9518,2025-02-25 00:00:00,0000366453,,384.8,REDACTED PERSONAL DATA, ,CHILDREN AND ADULTS,PRTNRSHP COMM & BUS INTELLIGEN,PRTNRSHP COMM & BUS INTELLIGEN,25300,Casual User,0100077,
9519,2024-02-21 00:00:00,0030273493,INV,350,CRAWFORD AND COMPANY,04194500,NET ASSETS,Long Term Liabilities,Provisions (Long Term),B2000,StrdRvrsdTrnsp,X0800B2000501245,PUBLIC LIABIL PL Ins Claim
9520,2024-02-22 00:00:00,0030273491,INV,744,DWP,04194500,NET ASSETS,Long Term Liabilities,Provisions (Long Term),B2000,StrdRvrsdTrnsp,X0800B2000501274,PUBLIC LIABIL PL Ins Claim
9521,2024-02-22 00:00:00,0030273492,INV,8052,EXPRESS SOLICITORS,04194500,NET ASSETS,Long Term Liabilities,Provisions (Long Term),B2000,StrdRvrsdTrnsp,X0800B2000501274,PUBLIC LIABIL PL Ins Claim
9522,2024-02-26 00:00:00,0030273543,INV,350,CRAWFORD & COMPANY,04194500,NET ASSETS,Long Term Liabilities,Provisions (Long Term),B2000,StrdRvrsdTrnsp,X0800B2000501279,PUBLIC LIABIL PL Ins Claim
9523,2024-02-26 00:00:00,0030273543,INV,545,CRAWFORD & COMPANY,04194500,NET ASSETS,Long Term Liabilities,Provisions (Long Term),B2000,StrdRvrsdTrnsp,X0800B2000501281,PUBLIC LIABIL PL Ins Claim
9524,2024-02-08 00:00:00,0030273412,INV,2569,STEVEN GREENING,03223900,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,StrdRvrsdTrnsp,X0900B2000650136,CONTRA ACCOUNT Child Promise
9525,2024-02-20 00:00:00,0016950369,INV,2524.49,ST JOHN FISHER CATHOLIC SCHOOL,03223800,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,StrdRvrsdTrnsp,X0900B2000650227,CONTRA ACCOUNT CONTRA A/C EXP
9526,2024-02-20 00:00:00,0016950370,INV,3320.1,CEDAR CHILDREN'S ACADEMY,03223800,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,StrdRvrsdTrnsp,X0900B2000650228,CONTRA ACCOUNT CONTRA A/C EXP
9527,2024-02-01 00:00:00,0016949764,INV,1115.69,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9528,2024-02-01 00:00:00,0016949765,INV,422.94,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9529,2024-02-01 00:00:00,0016949766,INV,585.19,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9530,2024-02-01 00:00:00,0016949767,INV,952.99,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9531,2024-02-01 00:00:00,0016949768,INV,313.72,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9532,2024-02-01 00:00:00,0016949772,INV,396.9,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9533,2024-02-01 00:00:00,0016949773,INV,762.03,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9534,2024-02-01 00:00:00,0016949778,INV,286.7,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9535,2024-02-01 00:00:00,0016949781,INV,1979.18,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9536,2024-02-01 00:00:00,0016949762,INV,1369.7,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9537,2024-02-01 00:00:00,0016949761,INV,344.63,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9538,2024-02-01 00:00:00,0016949759,INV,293.58,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9539,2024-02-01 00:00:00,0016949738,INV,379.64,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9540,2024-02-01 00:00:00,0016949758,INV,371.02,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9541,2024-02-01 00:00:00,0016949755,INV,482.25,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9542,2024-02-01 00:00:00,0016949749,INV,255.13,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9543,2024-02-01 00:00:00,0016949746,INV,292.22,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9544,2024-02-01 00:00:00,0016949745,INV,267.83,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9545,2024-02-01 00:00:00,0016949742,INV,382.99,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9546,2024-02-01 00:00:00,0016949741,INV,263.98,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9547,2024-02-01 00:00:00,0016949740,INV,281.96,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9548,2024-02-01 00:00:00,0016949736,INV,276.19,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9549,2024-02-01 00:00:00,0016949782,INV,451.2,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9550,2024-02-01 00:00:00,0016949784,INV,519.77,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9551,2024-02-01 00:00:00,0016949795,INV,614.59,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9552,2024-02-22 00:00:00,0016950556,INV,291.45,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9553,2024-02-22 00:00:00,0016950559,INV,889.63,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9554,2024-02-22 00:00:00,0016950573,INV,344.55,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9555,2024-02-22 00:00:00,0016950576,INV,302.62,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9556,2024-02-22 00:00:00,0016950577,INV,307.63,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9557,2024-02-22 00:00:00,0016950582,INV,302.62,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9558,2024-02-01 00:00:00,0016949739,INV,378.58,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9559,2024-02-22 00:00:00,0016950557,INV,335.44,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9560,2024-02-22 00:00:00,0016950558,INV,1000.84,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9561,2024-02-22 00:00:00,0016950562,INV,500,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9562,2024-02-22 00:00:00,0016950565,INV,444.82,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9563,2024-02-22 00:00:00,0016950566,INV,399.51,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9564,2024-02-22 00:00:00,0016950570,INV,3927.94,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9565,2024-02-22 00:00:00,0016950546,INV,292.9,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9566,2024-02-22 00:00:00,0016950549,INV,251.58,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9567,2024-02-22 00:00:00,0016950553,INV,500.42,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9568,2024-02-22 00:00:00,0016950554,INV,286.08,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9569,2024-02-01 00:00:00,0016949703,INV,369.9,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9570,2024-02-01 00:00:00,0016949709,INV,1078.32,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9571,2024-02-01 00:00:00,0016949711,INV,489.18,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9572,2024-02-22 00:00:00,0016950526,INV,400,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9573,2024-02-22 00:00:00,0016950529,INV,549.6,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9574,2024-02-01 00:00:00,0016949691,INV,870.39,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9575,2024-02-01 00:00:00,0016949692,INV,608.28,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9576,2024-02-01 00:00:00,0016949726,INV,3027.82,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9577,2024-02-01 00:00:00,0016949728,INV,313.63,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9578,2024-02-01 00:00:00,0016949730,INV,1220.12,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9579,2024-02-01 00:00:00,0016949731,INV,261.03,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9580,2024-02-01 00:00:00,0016949734,INV,287.16,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9581,2024-02-01 00:00:00,0016949693,INV,847.38,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9582,2024-02-01 00:00:00,0016949696,INV,256.66,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9583,2024-02-01 00:00:00,0016949697,INV,280.74,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9584,2024-02-01 00:00:00,0016949698,INV,505.57,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9585,2024-02-01 00:00:00,0016949700,INV,782.68,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9586,2024-02-01 00:00:00,0016949702,INV,260.68,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9587,2024-02-01 00:00:00,0016949722,INV,421.91,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9588,2024-02-01 00:00:00,0016949713,INV,1700.89,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9589,2024-02-01 00:00:00,0016949716,INV,825.85,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9590,2024-02-01 00:00:00,0016949718,INV,379.72,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9591,2024-02-01 00:00:00,0016949686,INV,892.76,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9592,2024-02-08 00:00:00,0016949916,INV,2850.64,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9593,2024-02-08 00:00:00,0016949917,INV,345.94,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9594,2024-02-08 00:00:00,0016949919,INV,400,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9595,2024-02-08 00:00:00,0016949920,INV,452.86,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9596,2024-02-08 00:00:00,0016949921,INV,304.61,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9597,2024-02-08 00:00:00,0016949926,INV,520.41,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9598,2024-02-08 00:00:00,0016949930,INV,289.13,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9599,2024-02-08 00:00:00,0016949931,INV,295.58,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9600,2024-02-08 00:00:00,0016949932,INV,360.96,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9601,2024-02-08 00:00:00,0016949933,INV,265.7,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9602,2024-02-01 00:00:00,0016949689,INV,863.28,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9603,2024-02-08 00:00:00,0016949900,INV,816.71,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9604,2024-02-08 00:00:00,0016949888,INV,339.87,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9605,2024-02-08 00:00:00,0016949890,INV,481.05,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9606,2024-02-08 00:00:00,0016949892,INV,621.04,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9607,2024-02-08 00:00:00,0016949894,INV,1014.87,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9608,2024-02-08 00:00:00,0016949897,INV,518.94,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9609,2024-02-08 00:00:00,0016949898,INV,1223.25,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9610,2024-02-08 00:00:00,0016949899,INV,3296.91,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9611,2024-02-08 00:00:00,0016949902,INV,2367.24,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9612,2024-02-08 00:00:00,0016949914,INV,3318.07,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9613,2024-02-08 00:00:00,0016949915,INV,783.9,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9614,2024-02-15 00:00:00,0016950177,INV,824.84,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9615,2024-02-15 00:00:00,0016950197,INV,307.1,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9616,2024-02-15 00:00:00,0016950199,INV,297.76,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9617,2024-02-15 00:00:00,0016950180,INV,333.61,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
9618,2024-02-15 00:00:00,0016950181,INV,276.92,REDACTED PERSONAL DATA,04036200,NET ASSETS,Current Assets,Short Term Debtors,B2100,Refunds,X8000B2100000000,COLL FND C TAX Refunds
