Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
2369,2025-01-08 00:00:00,0080579127,INV,830,REDACTED PERSONAL DATA,93631200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2370,2025-01-08 00:00:00,0080579162,INV,907.72,REDACTED PERSONAL DATA,93658300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2371,2025-01-08 00:00:00,0080579164,INV,666,REDACTED PERSONAL DATA,93658300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2372,2025-01-08 00:00:00,0080579134,INV,1108,REDACTED PERSONAL DATA,90908800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2373,2025-01-08 00:00:00,0080579135,INV,666,REDACTED PERSONAL DATA,91286800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2374,2025-01-08 00:00:00,0080579140,INV,1880,REDACTED PERSONAL DATA,90927300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2375,2025-01-08 00:00:00,0080579151,INV,1022,REDACTED PERSONAL DATA,93631200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2376,2025-01-08 00:00:00,0080579175,INV,1322,REDACTED PERSONAL DATA,92099700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2377,2025-01-08 00:00:00,0080579178,INV,1030,REDACTED PERSONAL DATA,93636800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2378,2025-01-08 00:00:00,0080579154,INV,1108,REDACTED PERSONAL DATA,91968800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2379,2025-01-08 00:00:00,0080579156,INV,1222,REDACTED PERSONAL DATA,92031800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2380,2025-01-08 00:00:00,0080579157,INV,1030,REDACTED PERSONAL DATA,93636800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2381,2025-01-08 00:00:00,0080579158,INV,1522,REDACTED PERSONAL DATA,90913100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2382,2025-01-08 00:00:00,0080579202,INV,830,REDACTED PERSONAL DATA,93628100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2383,2025-01-08 00:00:00,0080579204,INV,1022,REDACTED PERSONAL DATA,92019800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2384,2025-01-08 00:00:00,0080579168,INV,1022,REDACTED PERSONAL DATA,91343200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2385,2025-01-08 00:00:00,0080579169,INV,750,REDACTED PERSONAL DATA,90918000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2386,2025-01-08 00:00:00,0080579172,INV,1022,REDACTED PERSONAL DATA,90898300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2387,2025-01-08 00:00:00,0080579173,INV,1022,REDACTED PERSONAL DATA,90918000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2388,2025-01-08 00:00:00,0080579126,INV,1880,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2389,2025-01-08 00:00:00,0080579129,INV,1308,REDACTED PERSONAL DATA,93630800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2390,2025-01-08 00:00:00,0080579180,INV,1108,REDACTED PERSONAL DATA,93632200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2391,2025-01-08 00:00:00,0080579185,INV,1022,REDACTED PERSONAL DATA,93631200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2392,2025-01-08 00:00:00,0080579195,INV,1022,REDACTED PERSONAL DATA,90952900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2393,2025-01-08 00:00:00,0080579199,INV,570.86,REDACTED PERSONAL DATA,93665600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2394,2025-01-08 00:00:00,0080579143,INV,294.28,REDACTED PERSONAL DATA,93658400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2395,2025-01-08 00:00:00,0080579208,INV,1880,REDACTED PERSONAL DATA,93659700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2396,2025-01-08 00:00:00,0080579210,INV,1880,REDACTED PERSONAL DATA,92126300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2397,2025-01-08 00:00:00,0080579212,INV,1322,REDACTED PERSONAL DATA,91343200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2398,2025-01-08 00:00:00,0080579214,INV,1070.72,REDACTED PERSONAL DATA,93633500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2399,2025-01-08 00:00:00,0080579131,INV,1308,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2400,2025-01-08 00:00:00,0080579136,INV,583.71,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2401,2025-01-08 00:00:00,0080579137,INV,1880,REDACTED PERSONAL DATA,90956100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2402,2025-01-08 00:00:00,0080579138,INV,1880,REDACTED PERSONAL DATA,93650700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2403,2025-01-08 00:00:00,0080579139,INV,1880,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2404,2025-01-08 00:00:00,0080579155,INV,1022,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2405,2025-01-08 00:00:00,0080579163,INV,1880,REDACTED PERSONAL DATA,90949200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2406,2025-01-08 00:00:00,0080579165,INV,666,REDACTED PERSONAL DATA,93664900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2407,2025-01-08 00:00:00,0080579166,INV,666,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2408,2025-01-08 00:00:00,0080579167,INV,666,REDACTED PERSONAL DATA,90922900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2409,2025-01-08 00:00:00,0080579174,INV,1022,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2410,2025-01-08 00:00:00,0080579176,INV,1108,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2411,2025-01-08 00:00:00,0080579179,INV,1108,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2412,2025-01-08 00:00:00,0080579182,INV,1022,REDACTED PERSONAL DATA,90947200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2413,2025-01-08 00:00:00,0080579184,INV,1022,REDACTED PERSONAL DATA,93650600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2414,2025-01-08 00:00:00,0080579186,INV,666,REDACTED PERSONAL DATA,90922900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2415,2025-01-08 00:00:00,0080579187,INV,738.29,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2416,2025-01-08 00:00:00,0080579188,INV,666,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2417,2025-01-08 00:00:00,0080579192,INV,1880,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2418,2025-01-08 00:00:00,0080579193,INV,1022,REDACTED PERSONAL DATA,92128100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2419,2025-01-08 00:00:00,0080579194,INV,2080,REDACTED PERSONAL DATA,93661800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2420,2025-01-08 00:00:00,0080579200,INV,1277.29,REDACTED PERSONAL DATA,90953100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2421,2025-01-08 00:00:00,0080579203,INV,1022,REDACTED PERSONAL DATA,93651700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2422,2025-01-08 00:00:00,0080579209,INV,830,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2423,2025-01-22 00:00:00,0080579510,INV,1108,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2424,2025-01-22 00:00:00,0080579516,INV,1222,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2425,2025-01-22 00:00:00,0080579520,INV,666,REDACTED PERSONAL DATA,90947600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2426,2025-01-22 00:00:00,0080579522,INV,1408,REDACTED PERSONAL DATA,92128100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2427,2025-01-22 00:00:00,0080579524,INV,830,REDACTED PERSONAL DATA,92022500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2428,2025-01-22 00:00:00,0080579525,INV,666,REDACTED PERSONAL DATA,90898800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2429,2025-01-22 00:00:00,0080579533,INV,1222,REDACTED PERSONAL DATA,90907600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2430,2025-01-22 00:00:00,0080579535,INV,1322,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2431,2025-01-22 00:00:00,0080579536,INV,758,REDACTED PERSONAL DATA,90930600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2432,2025-01-22 00:00:00,0080579538,INV,1880,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2433,2025-01-22 00:00:00,0080579540,INV,830,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2434,2025-01-22 00:00:00,0080579542,INV,1030,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2435,2025-01-22 00:00:00,0080579546,INV,1030,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2436,2025-01-22 00:00:00,0080579547,INV,1030,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2437,2025-01-22 00:00:00,0080579548,INV,1108,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2438,2025-01-22 00:00:00,0080579550,INV,830,REDACTED PERSONAL DATA,90898800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2439,2025-01-22 00:00:00,0080579558,INV,1022,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2440,2025-01-22 00:00:00,0080579563,INV,2048,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2441,2025-01-22 00:00:00,0080579564,INV,1030,REDACTED PERSONAL DATA,93650600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2442,2025-01-22 00:00:00,0080579565,INV,1022,REDACTED PERSONAL DATA,92072600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2443,2025-01-22 00:00:00,0080579566,INV,584,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2444,2025-01-22 00:00:00,0080579568,INV,395.71,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2445,2025-01-22 00:00:00,0080579573,INV,1308,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2446,2025-01-22 00:00:00,0080579576,INV,1108,REDACTED PERSONAL DATA,93634400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2447,2025-01-22 00:00:00,0080579582,INV,666,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2448,2025-01-22 00:00:00,0080579585,INV,666,REDACTED PERSONAL DATA,90946500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2449,2025-01-22 00:00:00,0080579587,INV,1880,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2450,2025-01-22 00:00:00,0080579590,INV,1279.43,REDACTED PERSONAL DATA,93630800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2451,2025-01-22 00:00:00,0080579597,INV,666,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2452,2025-01-22 00:00:00,0080579598,INV,1880,REDACTED PERSONAL DATA,90956100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2453,2025-01-22 00:00:00,0080579599,INV,1880,REDACTED PERSONAL DATA,93650700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2454,2025-01-22 00:00:00,0080579511,INV,1108,REDACTED PERSONAL DATA,92032600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2455,2025-01-22 00:00:00,0080579512,INV,1222,REDACTED PERSONAL DATA,92032600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2456,2025-01-22 00:00:00,0080579513,INV,1222,REDACTED PERSONAL DATA,90911600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2457,2025-01-22 00:00:00,0080579515,INV,1222,REDACTED PERSONAL DATA,92019800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2458,2025-01-22 00:00:00,0080579519,INV,666,REDACTED PERSONAL DATA,92099700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2459,2025-01-22 00:00:00,0080579521,INV,1880,REDACTED PERSONAL DATA,92126300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2460,2025-01-22 00:00:00,0080579523,INV,1880,REDACTED PERSONAL DATA,93633500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2461,2025-01-22 00:00:00,0080579529,INV,438,REDACTED PERSONAL DATA,91574900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2462,2025-01-22 00:00:00,0080579532,INV,1030,REDACTED PERSONAL DATA,92099700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2463,2025-01-22 00:00:00,0080579534,INV,1067.57,REDACTED PERSONAL DATA,90913100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2464,2025-01-22 00:00:00,0080579537,INV,830,REDACTED PERSONAL DATA,93662400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2465,2025-01-22 00:00:00,0080579539,INV,1308,REDACTED PERSONAL DATA,91343200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2466,2025-01-22 00:00:00,0080579541,INV,1108,REDACTED PERSONAL DATA,90898300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2467,2025-01-22 00:00:00,0080579543,INV,1500,REDACTED PERSONAL DATA,90903800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2468,2025-01-22 00:00:00,0080579552,INV,1022,REDACTED PERSONAL DATA,90952900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2469,2025-01-22 00:00:00,0080579554,INV,1322,REDACTED PERSONAL DATA,90944800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2470,2025-01-22 00:00:00,0080579559,INV,1067.57,REDACTED PERSONAL DATA,90913100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2471,2025-01-22 00:00:00,0080579561,INV,1108,REDACTED PERSONAL DATA,92125500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2472,2025-01-22 00:00:00,0080579562,INV,1022,REDACTED PERSONAL DATA,93631200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2473,2025-01-22 00:00:00,0080579572,INV,1089.57,REDACTED PERSONAL DATA,92031800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2474,2025-01-22 00:00:00,0080579575,INV,1030,REDACTED PERSONAL DATA,93651400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
2475,2025-01-22 00:00:00,0080579577,INV,830,REDACTED PERSONAL DATA,93643100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance,CB15M48102000000,FOSTER PAYMENTS Non Rel Maint
