Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Catering & Provisions,60239161,0,202305,ORIGINAL BAKEHOUSE,82.14 ,23/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239162,1,202305,ORIGINAL BAKEHOUSE,709.08 ,23/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239163,0,202305,BATLEYS LTD,118.49 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239163,2,202305,BATLEYS LTD,166.75 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239164,1,202305,BATLEYS LTD,115.02 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239164,3,202305,BATLEYS LTD,64.04 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239165,0,202305,BATLEYS LTD,586.68 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239165,2,202305,BATLEYS LTD,191.24 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,0,202305,HOPWELLS LTD,470.70 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,2,202305,HOPWELLS LTD,75.13 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,4,202305,HOPWELLS LTD,-111.25 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,6,202305,HOPWELLS LTD,-0.01 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,8,202305,HOPWELLS LTD,66.75 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,60239166,10,202305,HOPWELLS LTD,221.51 ,29/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,148044080,1,202305,BUNZL CLEANING & HYGIENE SUPPLIES,-489.60 ,18/08/2023
Resources and Digital,Supplies and Services,Catering & Provisions,148044094,1,202305,HOPWELLS LTD,-22.40 ,22/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44193267,0,202305,PATTINSON SCIENTIFIC SERVICES,370.00 ,08/08/2023
"Housing, Environment and Healthy Communities",Premises,Rep & Maint,41383221,1,202305,LOW FELL REMOVALS LTD,480.00 ,08/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41381740,1,202305,GATESHEAD ENERGY COMPANY LTD,"44,495.33 ",02/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41383859,1,202305,SMITH OF DERBY LTD,279.00 ,16/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41384927,1,202305,GATESHEAD ENERGY COMPANY LTD,"10,085.82 ",29/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384073,1,202305,PRO-CLEAN FACILITIES LTD,60.00 ,16/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384837,1,202305,CITY CLEAN (NORTHERN ) LTD,13.00 ,25/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384914,1,202305,PRO-CLEAN FACILITIES LTD,150.00 ,29/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41382942,1,202305,RESTORE DATASHRED,96.33 ,07/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41383199,1,202305,RESTORE DATASHRED,96.33 ,08/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41383619,1,202305,RESTORE DATASHRED,96.33 ,14/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41383758,1,202305,RESTORE DATASHRED,96.33 ,14/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41383916,1,202305,RESTORE DATASHRED,13.45 ,15/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384028,1,202305,RESTORE DATASHRED,96.33 ,16/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384140,1,202305,RESTORE DATASHRED,96.33 ,16/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384348,1,202305,RESTORE DATASHRED,96.33 ,21/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384403,1,202305,RESTORE DATASHRED,96.33 ,21/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384818,1,202305,RESTORE DATASHRED,96.33 ,25/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41384996,1,202305,ADT FIRE & SECURITY PLC,65.00 ,29/08/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41382694,1,202305,INITIAL WASHROOM SOLUTIONS,0.23 ,04/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382574,1,202305,ORBIS PROTECT LTD,57.48 ,02/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382575,1,202305,ORBIS PROTECT LTD,57.48 ,04/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382579,1,202305,ORBIS PROTECT LTD,397.64 ,10/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382580,1,202305,ORBIS PROTECT LTD,57.48 ,10/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382606,1,202305,ORBIS PROTECT LTD,162.84 ,04/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41382771,1,202305,INITIAL WASHROOM SOLUTIONS,"2,733.40 ",09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44200308,0,202305,HARRISON & SON LTD,66.25 ,08/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44201557,1,202305,BUNZL CLEANING & HYGIENE SUPPLIES,"4,898.60 ",21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44201885,0,202305,BUNZL CLEANING & HYGIENE SUPPLIES,562.50 ,29/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Printing, Stationery etc",44200173,0,202305,POTTS PRINTERS LTD,81.00 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",148044009,2,202305,TV LICENSING,159.00 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384394,1,202305,INITIAL WASHROOM SOLUTIONS,79.17 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384394,2,202305,INITIAL WASHROOM SOLUTIONS,14.40 ,21/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382221,1,202305,STEADFAST SECURITY SOLUTIONS LTD,"6,192.00 ",07/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382222,1,202305,STEADFAST SECURITY SOLUTIONS LTD,"6,616.00 ",07/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382223,1,202305,STEADFAST SECURITY SOLUTIONS LTD,"4,178.00 ",07/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382228,1,202305,STEADFAST SECURITY SOLUTIONS LTD,680.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Premises,Security & Insurance,41382384,1,202305,STEADFAST SECURITY SOLUTIONS LTD,-20.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44200153,0,202305,LIMELIGHT  SIGNS  LTD,99.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41383689,2,202305,NORTHERN POWERGRID(NORTH-EAST)LTD,"1,680.94 ",15/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41384414,1,202305,NORTHERN POWERGRID(NORTH-EAST)LTD,613.59 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44200804,1,202305,MALLATITE MINOR STRUCTURES & PRODUCTS LTD,"3,315.87 ",14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41383876,1,202305,BOLTON GATE SERVICES LTD,62.50 ,15/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41381788,1,202305,J C MAINTENANCE SERVICES,"10,934.75 ",02/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41382992,1,202305,FACULTATIEVE TECHNOLOGIES LTD,"2,509.33 ",07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383010,1,202305,CLASSIC LIFTS LTD,90.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383011,1,202305,CLASSIC LIFTS LTD,279.46 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383012,1,202305,CLASSIC LIFTS LTD,60.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383013,1,202305,CLASSIC LIFTS LTD,60.00 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383363,1,202305,CHUBB FIRE & SECURITY LIMITED,65.85 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383369,1,202305,CHUBB FIRE & SECURITY LIMITED,138.70 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383542,1,202305,DUCT HYGIENE LIMITED,200.00 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383579,1,202305,STERLING HYDROTECH LTD,299.00 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383580,1,202305,STERLING HYDROTECH LTD,183.50 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383584,1,202305,STERLING HYDROTECH LTD,189.50 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383587,1,202305,STERLING HYDROTECH LTD,404.20 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383588,1,202305,STERLING HYDROTECH LTD,272.00 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383589,1,202305,STERLING HYDROTECH LTD,189.50 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383590,1,202305,STERLING HYDROTECH LTD,189.50 ,10/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383612,1,202305,CHUBB FIRE & SECURITY LIMITED,62.24 ,11/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383613,1,202305,STERLING HYDROTECH LTD,189.50 ,11/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383614,1,202305,STERLING HYDROTECH LTD,525.76 ,11/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41383875,1,202305,BOLTON GATE SERVICES LTD,62.50 ,14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384039,1,202305,BOLTON GATE SERVICES LTD,62.50 ,18/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384068,1,202305,CHUBB FIRE & SECURITY LIMITED,256.37 ,16/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384143,1,202305,CHUBB FIRE & SECURITY LIMITED,56.81 ,17/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384144,1,202305,CHUBB FIRE & SECURITY LIMITED,47.81 ,17/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384192,1,202305,STERLING HYDROTECH LTD,35.79 ,17/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384249,1,202305,CHUBB FIRE & SECURITY LIMITED,103.95 ,18/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384319,1,202305,CLOSOMAT LTD,175.00 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384496,1,202305,CLASSIC LIFTS LTD,60.00 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384497,1,202305,CLASSIC LIFTS LTD,60.00 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384499,2,202305,CLASSIC LIFTS LTD,"3,881.04 ",21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384756,1,202305,BOLTON GATE SERVICES LTD,20.00 ,24/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384842,1,202305,BOLTON GATE SERVICES LTD,105.00 ,25/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41384849,1,202305,J C MAINTENANCE SERVICES,"10,945.70 ",25/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41385288,1,202305,CHUBB FIRE & SECURITY LIMITED,31.00 ,31/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41385311,1,202305,UK SAFETY MANAGEMENT LTD,"1,608.20 ",31/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41385321,1,202305,COOL BREEZE FM LTD,"1,010.00 ",31/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200042,0,202305,BOLTON GATE SERVICES LTD,491.75 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200357,0,202305,IMPROVED SERVICES LTD,"1,314.00 ",08/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200442,0,202305,UK DRY RISERS (MAINTENANCE) LTD,432.00 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200450,0,202305,KONE PLC,534.38 ,09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200686,0,202305,BOLTON GATE SERVICES LTD,62.50 ,14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44200701,0,202305,STONE TECHNICAL SERVICES LTD,"1,970.00 ",14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44201608,0,202305,COOL BREEZE FM LTD,"10,391.27 ",24/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44201747,0,202305,STATUS SECURITY SYSTEMS LTD,"27,008.96 ",24/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44201905,0,202305,GB SEATING LTD,168.95 ,30/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44201966,0,202305,STONE TECHNICAL SERVICES LTD,93.50 ,31/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44202014,0,202305,STONE TECHNICAL SERVICES LTD,93.50 ,31/08/2023
"Housing, Environment and Healthy Communities",Premises,Energy,41384923,1,202305,GATESHEAD ENERGY COMPANY LTD,"7,706.31 ",30/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41382773,1,202305,INITIAL WASHROOM SOLUTIONS,15.48 ,04/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44201938,0,202305,INITIAL WASHROOM SOLUTIONS,16.20 ,29/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,41384852,1,202305,ROYAL MAIL,37.40 ,25/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44198696,0,202305,ALBANY OFFICE EQUIP(W/SALE)LTD,210.00 ,01/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44198114,0,202305,BANNER GROUP LTD,18.36 ,22/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44198699,0,202305,LYRECO UK LTD,48.87 ,01/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44198778,0,202305,LYRECO UK LTD,150.16 ,01/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44200861,0,202305,LYRECO UK LTD,46.12 ,18/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",147060302,1,202305,REDACTED - Personal Information,12.50 ,14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Clothing, Uniforms & Laundry",44201589,0,202305,ARCO LTD,71.99 ,21/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44200913,0,202305,O2 (UK) LTD,"3,576.00 ",15/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,41382152,5,202305,O2 (UK) LTD,22.80 ,22/08/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41384329,4,202305,APSE,"1,085.00 ",23/08/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41384329,5,202305,APSE,"1,085.00 ",23/08/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41384329,6,202305,APSE,"1,085.00 ",23/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44196660,0,202305,RIGBY TAYLOR LTD,152.80 ,04/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44198987,0,202305,REDACTED - Personal Information,480.00 ,04/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44200152,0,202305,NIXON HIRE LTD,"1,785.00 ",09/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44200371,0,202305,REDACTED - Personal Information,480.00 ,14/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44200031,0,202305,ASHDOWN SUPPLIES,440.60 ,07/08/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Printing, Stationery etc",44199560,0,202305,FINANCIAL DATA MANAGEMENT LTD,52.99 ,15/08/2023
