Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,114,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,682.60 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,116,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,488.68 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,118,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,810.90 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,136,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,044.22 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,240,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,616.20 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,266,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"22,443.40 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,268,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"72,588.04 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,326,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,275.52 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,328,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,774.90 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,332,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,227.51 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,334,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,079.51 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,437,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,227.51 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,439,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,485.03 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,441,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,460.83 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,443,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,608.44 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,445,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,583.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,475,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,535.84 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,478,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,010.24 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,480,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,214.40 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,492,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,681.36 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,499,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,583.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,544,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,636.68 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,548,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,007.37 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,692,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,980.30 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,694,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,864.26 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,696,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,215.25 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,698,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,092.23 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,730,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,010.24 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,732,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,980.30 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,734,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,235.73 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,736,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,865.50 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,745,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,815.08 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,747,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,556.78 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,749,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,717.50 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,753,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,337.81 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,755,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,564.15 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,757,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,214.01 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,759,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,583.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,761,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,970.06 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,766,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,865.50 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,20,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,140.52 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,22,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,431.12 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,24,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,116.88 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,57,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,558.44 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,61,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,955.82 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,63,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,331.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,95,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"10,989.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,97,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,623.48 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,99,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,214.34 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,100,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,397.60 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,103,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,648.46 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,105,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,608.28 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,107,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"29,805.72 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,235,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,080.24 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,277,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"29,805.72 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,279,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,885.78 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,281,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,771.78 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,340,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,434.56 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,342,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,832.16 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,344,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,698.74 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,379,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,884.78 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,381,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,940.28 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,397,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,599.40 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,399,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,950.16 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,401,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,764.12 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,403,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"14,785.20 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,405,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,916.08 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,439,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,666.66 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,473,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,195.80 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,531,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"75,610.98 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,533,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,355.20 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,535,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,433.12 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,537,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,962.48 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,539,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,337.66 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,541,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,594.40 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,555,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"14,785.20 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,557,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,698.74 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,559,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,184.58 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,561,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"22,737.24 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,563,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"10,473.96 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,569,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"29,805.72 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,570,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,264.40 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,572,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,186.80 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,602,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,539.12 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037164,604,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,664.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037218,230,202301,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,565.65 ",24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037218,232,202301,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,838.96 ",24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037271,14,202301,WOLSELEY UK LTD,345.96 ,24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037271,16,202301,WOLSELEY UK LTD,36.00 ,24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037271,34,202301,WOLSELEY UK LTD,492.96 ,24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,26,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,817.81 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,28,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,910.11 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,38,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,294.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,42,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,601.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,47,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,722.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,60,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,213.62 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,74,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,473.90 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,251,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,144.44 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,253,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,051.84 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,255,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,780.12 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,257,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,057.56 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,263,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,231.20 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,265,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,126.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,297,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,728.28 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,368,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,652.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,372,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,086.64 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,376,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,433.50 ,28/04/2023
