Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101259,1,202306,Barclaycard - Global Commercial Payments,8.97 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101428,1,202306,Barclaycard - Global Commercial Payments,71.51 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101522,1,202306,Barclaycard - Global Commercial Payments,17.90 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101851,1,202306,Barclaycard - Global Commercial Payments,54.62 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102037,1,202306,Barclaycard - Global Commercial Payments,63.05 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102652,1,202306,Barclaycard - Global Commercial Payments,7.49 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102653,1,202306,Barclaycard - Global Commercial Payments,29.58 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101098,1,202306,Barclaycard - Global Commercial Payments,50.52 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101243,1,202306,Barclaycard - Global Commercial Payments,6.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101412,1,202306,Barclaycard - Global Commercial Payments,15.80 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101941,1,202306,Barclaycard - Global Commercial Payments,21.35 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102024,1,202306,Barclaycard - Global Commercial Payments,20.85 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102025,1,202306,Barclaycard - Global Commercial Payments,3.75 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102085,1,202306,Barclaycard - Global Commercial Payments,13.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102165,1,202306,Barclaycard - Global Commercial Payments,17.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102166,1,202306,Barclaycard - Global Commercial Payments,15.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102235,1,202306,Barclaycard - Global Commercial Payments,11.70 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102371,1,202306,Barclaycard - Global Commercial Payments,69.94 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101013,1,202306,Barclaycard - Global Commercial Payments,9.00 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101192,1,202306,Barclaycard - Global Commercial Payments,17.71 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101427,1,202306,Barclaycard - Global Commercial Payments,54.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101849,1,202306,Barclaycard - Global Commercial Payments,50.00 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101850,1,202306,Barclaycard - Global Commercial Payments,33.86 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101972,1,202306,Barclaycard - Global Commercial Payments,85.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102035,1,202306,Barclaycard - Global Commercial Payments,0.99 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102261,1,202306,Barclaycard - Global Commercial Payments,10.69 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098521,1,202306,Barclaycard - Global Commercial Payments,4.99 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098897,1,202306,Barclaycard - Global Commercial Payments,57.10 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099418,1,202306,Barclaycard - Global Commercial Payments,309.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100125,1,202306,Barclaycard - Global Commercial Payments,31.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100665,1,202306,Barclaycard - Global Commercial Payments,24.50 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101416,1,202306,Barclaycard - Global Commercial Payments,31.20 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101498,1,202306,Barclaycard - Global Commercial Payments,29.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101826,1,202306,Barclaycard - Global Commercial Payments,18.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094842,1,202306,Barclaycard - Global Commercial Payments,167.97 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100622,1,202306,Barclaycard - Global Commercial Payments,9.15 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100957,1,202306,Barclaycard - Global Commercial Payments,23.73 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100959,1,202306,Barclaycard - Global Commercial Payments,74.78 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101016,1,202306,Barclaycard - Global Commercial Payments,3.75 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101786,1,202306,Barclaycard - Global Commercial Payments,16.24 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102108,1,202306,Barclaycard - Global Commercial Payments,7.00 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102817,1,202306,Barclaycard - Global Commercial Payments,7.50 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102818,1,202306,Barclaycard - Global Commercial Payments,7.04 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102832,1,202306,Barclaycard - Global Commercial Payments,66.66 ,13/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102966,1,202306,Barclaycard - Global Commercial Payments,23.28 ,19/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100819,1,202306,Barclaycard - Global Commercial Payments,167.97 ,19/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101355,1,202306,Barclaycard - Global Commercial Payments,144.57 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101878,1,202306,Barclaycard - Global Commercial Payments,24.86 ,19/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200101996,1,202306,Barclaycard - Global Commercial Payments,61.88 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102286,1,202306,Barclaycard - Global Commercial Payments,71.11 ,19/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102526,1,202306,Barclaycard - Global Commercial Payments,57.32 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102681,1,202306,Barclaycard - Global Commercial Payments,222.61 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200102682,1,202306,Barclaycard - Global Commercial Payments,18.60 ,04/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093192,1,202306,Barclaycard - Global Commercial Payments,21.24 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093287,1,202306,Barclaycard - Global Commercial Payments,174.59 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093288,1,202306,Barclaycard - Global Commercial Payments,10.67 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093389,1,202306,Barclaycard - Global Commercial Payments,233.85 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093691,1,202306,Barclaycard - Global Commercial Payments,50.63 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094130,1,202306,Barclaycard - Global Commercial Payments,53.33 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094131,1,202306,Barclaycard - Global Commercial Payments,11.65 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096254,1,202306,Barclaycard - Global Commercial Payments,41.90 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096388,1,202306,Barclaycard - Global Commercial Payments,280.00 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098999,1,202306,Barclaycard - Global Commercial Payments,122.86 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099091,1,202306,Barclaycard - Global Commercial Payments,29.95 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099186,1,202306,Barclaycard - Global Commercial Payments,34.15 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099187,1,202306,Barclaycard - Global Commercial Payments,69.97 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100034,1,202306,Barclaycard - Global Commercial Payments,793.79 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100135,1,202306,Barclaycard - Global Commercial Payments,7.49 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100136,1,202306,Barclaycard - Global Commercial Payments,28.32 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100440,1,202306,Barclaycard - Global Commercial Payments,24.98 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100784,1,202306,Barclaycard - Global Commercial Payments,17.49 ,15/09/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093390,1,202306,Barclaycard - Global Commercial Payments,183.17 ,15/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200098938,1,202306,Barclaycard - Global Commercial Payments,173.07 ,15/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200095284,1,202306,Barclaycard - Global Commercial Payments,44.94 ,15/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200099452,1,202306,Barclaycard - Global Commercial Payments,29.78 ,04/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200100174,1,202306,Barclaycard - Global Commercial Payments,238.80 ,04/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200101140,1,202306,Barclaycard - Global Commercial Payments,137.88 ,04/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200101783,1,202306,Barclaycard - Global Commercial Payments,288.00 ,04/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200102726,1,202306,Barclaycard - Global Commercial Payments,358.80 ,21/09/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200103106,1,202306,Barclaycard - Global Commercial Payments,176.40 ,21/09/2023
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200099521,1,202306,Barclaycard - Global Commercial Payments,108.70 ,04/09/2023
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200098154,1,202306,Barclaycard - Global Commercial Payments,59.97 ,04/09/2023
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200100594,1,202306,Barclaycard - Global Commercial Payments,105.82 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200092503,1,202306,Barclaycard - Global Commercial Payments,3.72 ,21/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200097536,1,202306,Barclaycard - Global Commercial Payments,27.46 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200097752,1,202306,Barclaycard - Global Commercial Payments,44.32 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200097786,1,202306,Barclaycard - Global Commercial Payments,454.46 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200097864,1,202306,Barclaycard - Global Commercial Payments,12.04 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200098826,1,202306,Barclaycard - Global Commercial Payments,257.90 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200099513,1,202306,Barclaycard - Global Commercial Payments,31.88 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200099619,1,202306,Barclaycard - Global Commercial Payments,53.62 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200100052,1,202306,Barclaycard - Global Commercial Payments,5.33 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200100053,1,202306,Barclaycard - Global Commercial Payments,22.13 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200100054,1,202306,Barclaycard - Global Commercial Payments,39.16 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200100067,1,202306,Barclaycard - Global Commercial Payments,125.73 ,04/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200100152,1,202306,Barclaycard - Global Commercial Payments,143.81 ,04/09/2023
