Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,441,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,522.48 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,443,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,106.89 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,445,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,763.37 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,447,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,551.89 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,463,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,122.71 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,570,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"17,241.84 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,588,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,116.22 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,614,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,444.46 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,616,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,977.15 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,666,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,091.61 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,668,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,021.50 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,689,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"17,285.38 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,691,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,796.16 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,696,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,332.50 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,704,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"11,892.64 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,706,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,642.69 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,708,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,884.39 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,810,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,405.45 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,812,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,556.15 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,814,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,579.34 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,816,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,109.46 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,821,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,168.82 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,838,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,551.62 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,840,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,094.72 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,888,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,060.24 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,892,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,262.66 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,894,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,365.02 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,905,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,604.76 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,907,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,957.88 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,909,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,209.79 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,911,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,796.16 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,913,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,145.90 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038718,921,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,995.20 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038746,136,202304,WOLSELEY UK LTD,622.34 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038746,138,202304,WOLSELEY UK LTD,6.96 ,10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038746,172,202304,WOLSELEY UK LTD,"2,179.06 ",10/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,7,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,785.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,8,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,281.42 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,10,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,493.96 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,12,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,370.74 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,14,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,656.58 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,16,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,079.30 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,20,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,661.30 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,40,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,040.78 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,42,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,536.80 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,46,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,420.36 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,85,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,610.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,87,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,167.54 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,217,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,553.90 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,219,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,793.26 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,221,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,469.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,223,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,946.94 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,225,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,478.14 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,227,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,097.28 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,241,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,897.22 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,243,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,723.20 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,245,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,989.88 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,293,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,438.44 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,343,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,931.32 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,345,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,280.54 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,371,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,130.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,373,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,359.34 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,375,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,792.48 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,377,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,011.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,379,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,126.08 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,391,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,152.60 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,393,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,107.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,395,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,675.74 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,438,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,184.24 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,441,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,539.36 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,481,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,636.24 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,483,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,657.66 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,534,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,650.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,536,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,587.60 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,538,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,852.12 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,546,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,069.08 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,558,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,765.36 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,560,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,661.10 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,562,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,374.08 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,564,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,130.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,626,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,749.54 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038836,628,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,144.74 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,39,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,271.20 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,55,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,728.50 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,57,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,172.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,65,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,843.65 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,69,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,686.05 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,71,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,312.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,73,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,423.00 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,104,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,009.25 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,121,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,770.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,242,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,936.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,263,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,928.25 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,266,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,816.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,268,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,495.70 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,270,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,018.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,272,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,483.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,405,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,306.60 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,407,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,593.30 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,427,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,642.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,431,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,686.05 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,438,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,305.50 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,440,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,227.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,442,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,595.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,444,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,412.35 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,463,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,877.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,467,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,425.20 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,469,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,593.30 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,471,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,346.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,473,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,230.15 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,475,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,157.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,558,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,805.90 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,560,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,212.60 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,562,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,009.25 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,564,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,881.25 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,604,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"10,572.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,606,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,356.90 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,608,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,794.00 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,610,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"9,820.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,612,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,827.20 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,614,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,546.30 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,616,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,579.20 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,618,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,431.15 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,620,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"9,235.50 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,622,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,346.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,624,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,008.80 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,626,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,548.65 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038837,628,202304,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,735.40 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038852,1,202304,WOLSELEY UK LTD,397.01 ,13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038852,5,202304,WOLSELEY UK LTD,"1,895.51 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038852,110,202304,WOLSELEY UK LTD,"1,003.07 ",13/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,24,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,129.30 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,215,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"11,179.36 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,217,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,828.46 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,219,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,667.68 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,221,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"5,521.20 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,227,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"26,088.74 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,229,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"5,048.26 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,316,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"7,338.06 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,394,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"4,258.60 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,396,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,853.86 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,398,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,943.74 ,17/07/2023
