Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1901.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Refuse Collection,1906,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Housing Maintenance And Repairs Staffing,1915.54,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,IT Management,1940.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Public Health Team Costs,1940.8,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Public Health Team Costs,1940.8,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Legal Services,1971.71,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Legal Services,1994.4,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Finance systems Re-procurement,2013.6,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2016,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2031.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Finance systems Re-procurement,2085.6,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Valuation,2092.28,Agency Staff,Third Party Supplier,STANDARD,2100,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2144,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2216.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Legal Services,2216.3,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Accountancy,2240.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Exchequer Services,2256,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Other HRA Capital,2301,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Other HRA Capital,2301,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2331,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2331,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2331,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Generic/Capitalisation,2343.6,Staff/Consultancy,Third Party Supplier,STANDARD,8601,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Finance systems Re-procurement,2349.2,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),2373.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),2425.7,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Commissioning Team,2426,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2520,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Public Health Team Costs,2576,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Accountancy,2668.5,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Procurement Services,2668.5,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Policy & Performance,2676,Agency Staff,Third Party Supplier,STANDARD,2025,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,2726.85,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,IT Management,2806,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,Finance systems Re-procurement,2926,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Accountancy,3020.4,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Customer Digital Experience,3356,Staff/Consultancy,Third Party Supplier,STANDARD,8634,ZZZC-Capital
RBC Legal Entity,20/09/2023,4837174,375320,REED,Joint Legal Team,3564.05,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,20/09/2023,4837174,375320,REED,ASC Senior Management Team,3724.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,ASC Senior Management Team,3756.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,ASC Senior Management Team,3756.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,Public Health Team Costs,4368.5,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,20/09/2023,4837174,375320,REED,DEGNS Management,4943.5,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4837305,375323,WILLIS LTD,Sundry Properties,3752,Property Insurance,Third Party Supplier,STANDARD,2125,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833411,375325,R&A HAINES BUILDING CONTRACTORS LTD,MRA Account,17284,Special Adaptions,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,20/09/2023,4833574,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,660,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833575,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,660,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833576,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,495,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833581,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,1100,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833582,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,660,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833583,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,880,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833584,375328,DAVIS SCAFFOLDING,DLO Day to Day Trades,990,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833624,375329,MEADEE FLOORING LTD,DLO Day to Day Trades,130,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833624,375329,MEADEE FLOORING LTD,DLO Day to Day Trades,340,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834358,375329,MEADEE FLOORING LTD,DLO Voids Trades,175,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834358,375329,MEADEE FLOORING LTD,DLO Voids Trades,725,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834361,375329,MEADEE FLOORING LTD,DLO Voids Trades,220,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834361,375329,MEADEE FLOORING LTD,DLO Voids Trades,1384,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834362,375329,MEADEE FLOORING LTD,DLO Voids Trades,165,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834362,375329,MEADEE FLOORING LTD,DLO Voids Trades,685,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834364,375329,MEADEE FLOORING LTD,DLO Voids Trades,175,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834364,375329,MEADEE FLOORING LTD,DLO Voids Trades,725,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4830891,375330,MY LONDON LETS,Bed and Breakfast,1215,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4833051,375330,MY LONDON LETS,Bed and Breakfast,1260,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,20/09/2023,4834343,375332,AVANTI CYCLING,Strategic Transport & Concessionary Fares,2385,TPP to Others,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4832871,375333,TOTAL COMMUNICATION SERVICES LTD,Sensory Support Community Services,462,Purchased Care,Third Party Supplier,STANDARD,5711,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4834041,375334,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,1062,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837409,375337,LEAFIELD ENVIRONMENTAL LTD,Streetscene,1090,Materials from Store,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4834626,375339,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,553,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4834644,375339,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,623,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4836847,375339,CROWN LODGE GUEST HOUSE,Bed and Breakfast,623,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4831747,375340,EDGE TRAINING & CONSULTANCY LTD,ASC Senior Management Team,875,Training & Development Costs,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4834463,375341,MEADEE FLOORING LTD,DLO Day to Day Trades,140,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4834463,375341,MEADEE FLOORING LTD,DLO Day to Day Trades,500,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,21/09/2023,4837475,375342,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,2394,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837476,375342,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,665,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4833053,375343,TVAMHP,ASC Senior Management Team,2745,Training & Development Costs,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837704,375344,RESPONSE ORGANISATION,Mental Health Community Services,1902.24,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837705,375344,RESPONSE ORGANISATION,Mental Health Community Services,1902.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837706,375344,RESPONSE ORGANISATION,Mental Health Community Services,1902.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837707,375344,RESPONSE ORGANISATION,Mental Health Community Services,1902.2,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837708,375344,RESPONSE ORGANISATION,PS Acquired Community Services,1773.55,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837709,375344,RESPONSE ORGANISATION,Mental Health Community Services,1980.12,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,21/09/2023,4837565,375346,VJ CARERS LTD,PS Acquired Community Services,2062.72,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
