Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,384899,Miscellaneous Expenses,17/02/2023,4102025-RES-02-2023-391,"œ4,869.08",KJ ELECTRICS NORTH EAST LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,384899,Miscellaneous Expenses,17/02/2023,4102090-RES-02-2023-390,"œ4,179.84",OPENKIT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338043,Services,17/02/2023,4102091-RES-02-2023-393,"œ14,160.60",OSBORNES SOLICITORS LLP.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,17/02/2023,4102118-27831,œ675.00,PRO-SERVICING LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,17/02/2023,4102139-301043,œ528.02,SAGITTARIAN SECURITY LTD T/A SAGITTARIAN EMBROIDERY.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,17/02/2023,4102146-VOUCHERBROD07-22,œ999.00,SEDGEFIELD TOWN COUNCIL.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,20/02/2023,4102260-0000017808,œ768.00,AUDITORIA SERVICES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,20/02/2023,4102342-34632,"œ11,792.65",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,20/02/2023,4102343-34756,"œ6,197.02",TOGETHER LEARNING PARTNERSHIP (ROSA STREET PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG Schools Block,Supplies and Services,332047,Printing Stationery and Gen Off Exps,20/02/2023,4102351-3643879,œ504.00,COORDINATION GROUP PUBLICATIONS (CGP).
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,384199,Miscellaneous Expenses,20/02/2023,4102575-SIN000790,"œ19,700.00",LIVING STREETS.
Resources BK0010,Digital Services,Supplies and Services,304337,Equipment and Materials,20/02/2023,4102579-2800,"œ4,600.00",LUCID OPTICAL SERVICES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,20/02/2023,4102657-34541,œ738.45,NORTHUMBRIA DAY NURSERIES LTD T/A WOODLANDS DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,20/02/2023,4102657-34811,"œ1,405.80",NORTHUMBRIA DAY NURSERIES LTD T/A WOODLANDS DAY NURSERY.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,20/02/2023,4102753-VOUCHER22NB-DVLY011,"œ2,000.00",SHOTLEY BRIDGE VILLAGE TRUST.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,372009,Subscriptions E372,20/02/2023,4102760-RESOLVE/9691,"œ2,004.00",SOCIAL LANDLORDS CRIME & NUISANCE GROUP LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,20/02/2023,4102769-VOUCHER22NB-EDUR033,"œ2,950.00",ST JOHN`S CHURCH PCC (SEAHAM).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,20/02/2023,4102811-INV/239,"œ1,000.00",THE NATIONAL ASSOCIATION FOR AONBS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,20/02/2023,4102857-PSI-898447,"œ3,158.00",WATCO UK LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,21/02/2023,4103457-042-895-364,œ577.48,AYMAN HOSPITALITY LTD T/A HAYAT EXPRESS HOTEL.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,21/02/2023,4103457-544-249-494,œ577.48,AYMAN HOSPITALITY LTD T/A HAYAT EXPRESS HOTEL.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,21/02/2023,4103495-CONCFAREPAY-APR22-MAE23,"œ4,000.00",CUMBRIA CLASSIC COACHES LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,384899,Miscellaneous Expenses,21/02/2023,4103578-RES-02-2023-471,"œ1,030.65",MAX PURPOSE PSYCHOLOGY LTD.
Resources BK0010,Digital Services,Supplies and Services,342215,Computers and Communications,22/02/2023,318455-SI027161,"œ9,436.86",COMPUTER SYSTEMS INTEGRATED LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,22/02/2023,318485-RES-02-2023-297,œ800.00,SOUTH STANLEY JUNIOR SCHOOL.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,22/02/2023,4103718-480-535-254,œ577.49,AYMAN HOSPITALITY LTD T/A HAYAT EXPRESS HOTEL.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,22/02/2023,4103718-532-141-521,œ577.48,AYMAN HOSPITALITY LTD T/A HAYAT EXPRESS HOTEL.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,336005,Advertising E336,22/02/2023,4103733-DASH/122022/2352,"œ1,293.30",BRIGHT INTERACTIVE LTD T/A DASH.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384540,Miscellaneous Expenses,22/02/2023,4103748-INV-6990,œ728.00,CHAPELCROFT LTD T/A ARK ASSOCIATES.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,384899,Miscellaneous Expenses,22/02/2023,4103812-INV-6608,"œ1,000.00",DURHAM BUSINESS GROUP.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,22/02/2023,4103891-TOURTT034,"œ2,804.00",INDIVIDUAL ARTIST MANAGEMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4103927-EW001,"œ1,628.57",KALEIDOSCOPE ASSESSMENT SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4103927-EW002,"œ15,542.83",KALEIDOSCOPE ASSESSMENT SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4103927-EW003,"œ15,942.85",KALEIDOSCOPE ASSESSMENT SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4103927-EW004,"œ12,342.85",KALEIDOSCOPE ASSESSMENT SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,22/02/2023,4103939-NPA3001,œ560.00,LANGWATHBY STATION CAFE.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430108,Rendered by Private Contractors,22/02/2023,4103989-100531593,"œ4,925.13",MOTT MACDONALD LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4104042-1265,"œ8,474.00",RAKRISS PROPERTY SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4104042-1266,"œ8,828.00",RAKRISS PROPERTY SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,22/02/2023,4104042-1267,"œ8,524.00",RAKRISS PROPERTY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,145009,Cleaning and Domestic Supplies,22/02/2023,4104052-IN039584,"œ3,229.90",RIVERDALE PAPER PLC.
Resources BK0010,Digital Services,Supplies and Services,332029,Printing Stationery and Gen Off Exps,22/02/2023,4104095-147285,"œ1,481.00",STATEX PRESS (NORTHERN) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,22/02/2023,4104127-34944,œ574.35,TINY TINKERS NURSERY.
Resources BK0010,Corporate Policy Planning & Performance,Supplies and Services,352001,Conference Expenses,22/02/2023,4104137-10021,œ649.00,TRAINING BYTE SIZE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,22/02/2023,4104142-INV-10101,œ900.00,UNITAS ACADEMY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,22/02/2023,4104152-PSI-898531,"œ4,921.00",WATCO UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,23/02/2023,4104207-AE12/II-22,"œ1,000.00",ARCHAEO-ENVIRONMENT LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460160,Contract Payments,23/02/2023,4104239-65081,"œ1,110.00",BRITISH PARKING ASSOCIATION.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104276-4252,œ790.00,CURTIS SITE SERVICES (NORTH EAST) LTD T/A CSS ELECTRICAL & MECHANICAL.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,23/02/2023,4104279-2128846,"œ69,360.00",DATTO EUROPE LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104286-2752,"œ1,200.00",DEVCLEVER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority,23/02/2023,4104492-1800,"œ1,450.00",PLACE INFORMATICS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,23/02/2023,4104525-INV03553,"œ1,150.00",SAJ TRANSPORT CONSULTANTS LTD.
Resources BK0010,Digital Services,Supplies and Services,332029,Printing Stationery and Gen Off Exps,23/02/2023,4104549-147326,"œ1,026.00",STATEX PRESS (NORTHERN) LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,364501,Grants to Voluntary Organisations,24/02/2023,4104656-5296,"œ1,000.00",BLUEPACE DURHAM LTD T/A STUART EDWARDS ESTATE AGENTS.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,24/02/2023,4104663-JOB001/20917,œ595.00,C JOBLING LTD T/A RAINBOW INTERNATIONAL.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104690-4255,œ985.00,CURTIS SITE SERVICES (NORTH EAST) LTD T/A CSS ELECTRICAL & MECHANICAL.
Resources BK0010,Transactional & Customer Services,Supplies and Services,372009,Subscriptions E372,24/02/2023,4104744-S/017216,œ725.00,HBINFO LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Premises,150005,Apportioned Exps of Operational Blds,24/02/2023,4104858-1767,œ918.48,PORTLAND ESTATES MANAGEMENT LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384700,Miscellaneous Expenses,24/02/2023,4104917-RES-02-2023-547,"œ11,369.00",TEESDALE SCHOOL (FUND).*
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/02/2023,4104938-DCC010223,"œ1,200.00",TYNESIGHT PHOTOGRAPHIC SERVICES.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,24/02/2023,4104956-A1FE1369-1236,"œ3,972.50",YOUMEBEE LTD T/A DIRECTPRINT.IO.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,27/02/2023,4105042-SI-2771,"œ2,750.00",COURT CARE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,336005,Advertising E336,27/02/2023,4105127-24171,"œ1,309.00",KINGFISHER MEDIA LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,27/02/2023,4105151-DURHAMCREMATORIUM020223,"œ1,450.00",MURRAY MEMORIALS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,27/02/2023,4105169-INV-1390,"œ4,054.93",NORTHERN SECRETS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,27/02/2023,4105188-0000124937,"œ7,500.00",PEOPLE ASSET MANAGEMENT LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,336005,Advertising E336,27/02/2023,4105207-INV-2146,"œ4,120.00",RESOLUTION MEDIA & PUBLISHING LTD T/A WEAR BUSINESS
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338035,Services,27/02/2023,4105242-INV-2569,"œ1,798.00",TEACHER DEVELOPMENT TRUST.
Children and Young Peoples Services,Head of Education and Skills,Central Support and Other Recharges,615208,Support Services,28/02/2023,4105865-RES-02-2023-555,"œ1,155.86",BISHOP HOGARTH CATHOLIC EDUCATION TRUST T/A OUR LADY & ST BEDE CATHOLIC ACADEMY.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,28/02/2023,4106014-VOUCHER22NB-STAN019,"œ2,000.00",WEAR VALLEY WOODTURNERS ASSOCIATION.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338101,Services,01/02/2023,318409-0122022CHIPJSC,"œ1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,01/02/2023,4095159-5-JAN23,œ672.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/02/2023,4095160-0147,"œ3,325.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,01/02/2023,4095189-1070,"œ2,235.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,01/02/2023,4095272-05-JAN23,"œ1,062.20",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,01/02/2023,4095272-16-JAN23,œ804.80,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/02/2023,4095272-70-JAN23,"œ1,290.84",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,01/02/2023,4095287-DCC/001-030123,"œ2,530.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/02/2023,4095326-AT306,"œ2,219.72",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,01/02/2023,4095327-DURHAMGATEWAYJAN312023,œ995.46,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,01/02/2023,4095327-THORJAN312023,"œ1,365.96",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,01/02/2023,4095327-WHIT310123,"œ1,171.13",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,01/02/2023,4095327-WOODHAMACADEMY31012023,"œ1,092.24",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/02/2023,4095332-215517,"œ3,300.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,01/02/2023,4095332-215519,œ991.80,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,01/02/2023,4095332-215520,"œ2,142.60",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/02/2023,4095332-215521,"œ3,129.63",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,01/02/2023,4095332-215522,œ570.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,01/02/2023,4095457-1233493,"œ1,335.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/02/2023,4095480-125,"œ1,260.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/02/2023,4095480-126,"œ2,109.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,02/02/2023,4095542-0113069,œ900.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,02/02/2023,4095547-3492-JAN23,"œ3,400.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/02/2023,4095548-23,"œ3,595.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/02/2023,4095605-16-F802,"œ1,952.96",REDACTED - PAYMENT TO INDIVIDUAL
Resources BK0010,Corporate Policy Planning & Performance,Supplies and Services,338099,Services,02/02/2023,4095630-268,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
