BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11838026,45327,-2301.18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11838026,45327,2597.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ivy Cottage (Ackton) Ltd,Supporting People - Independent Sector Residential,11838027,45327,1308.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Morley Care Services Ltd,Supporting People - Independent Sector Residential,11838028,45327,1832.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Morley Care Services Ltd,Supporting People - Independent Sector Residential,11838028,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11838029,45327,1495.69
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lincolnshire House Assoc. Ltd,Supporting People - Independent Sector Residential,11838029,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,1098.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,1244
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,-286.21
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,3080
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,-1030.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,-238.91
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Treeton Grange Ltd,Supporting People - Independent Sector Residential,11838031,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,1349.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,1299
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,88.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,-581.01
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,690
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,720
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,-163.27
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,4291
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,-1151.82
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,3325
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,3069.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,-1673.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,1203.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ackroyd House Ltd,Supporting People - Independent Sector Residential,11838033,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11838034,45327,2656.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11838034,45327,-348.39
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vincent Leslie Burgin And Patricia Anne,Supporting People - Independent Sector Residential,11838034,45327,1569.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Virtue Health Services Limited,Supporting People - Independent Sector Residential,11838035,45327,6156.33
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Virtue Health Services Limited,Supporting People - Independent Sector Residential,11838035,45327,-39.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,3636
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,-1385.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,13255.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,4424
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,-3916.27
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,1279.54
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,-97.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Indigo Care Service Ltd,Supporting People - Independent Sector Residential,11838036,45327,-172.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11838037,45327,659.13
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11838037,45327,5830.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Greenside Healthcare Ltd,Supporting People - Independent Sector Residential,11838037,45327,-315.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11838038,45327,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11838038,45327,932.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11838038,45327,3187.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11838038,45327,4088.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Fairwinds Health Care Ltd,Supporting People - Independent Sector Residential,11838038,45327,5237.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neville Health Care Limited,Supporting People - Independent Sector Residential,11838039,45327,3351.19
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neville Health Care Limited,Supporting People - Independent Sector Residential,11838039,45327,4381.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11838040,45327,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11838040,45327,3545.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11838040,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11838040,45327,2531.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Lonnen Health Care Ltd,Supporting People - Independent Sector Residential,11838040,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sun Healthcare Ltd,Supporting People - Independent Sector Residential,11838041,45327,1151.57
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sun Healthcare Ltd,Supporting People - Independent Sector Residential,11838041,45327,-169.11
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11838042,45327,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11838042,45327,11313.13
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11838042,45327,3144.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Willowbeck Health Care Limited,Supporting People - Independent Sector Residential,11838042,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Quarryfields Health Care Ltd,Supporting People - Independent Sector Residential,11838043,45327,3049.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11838044,45327,657
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11838044,45327,-171.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11838044,45327,649.01
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health","Mr Dhanus Dharry Ramdharry, Mrs Sooba De",Supporting People - Independent Sector Residential,11838044,45327,-222.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Bennett Court Health Care Ltd,Supporting People - Independent Sector Residential,11838045,45327,4082.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Carmand Limited,Supporting People - Independent Sector Residential,11838046,45327,2952.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11838047,45327,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11838047,45327,1581.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11838047,45327,-726.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Crown Care Vi Ltd,Supporting People - Independent Sector Residential,11838047,45327,715.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Moorville Developments Ltd,Supporting People - Independent Sector Residential,11838048,45327,14004.02
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11838049,45327,713.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11838049,45327,-81.06
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11838049,45327,713.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Icon Care Limited,Supporting People - Independent Sector Residential,11838049,45327,-219.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,4892
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,1212
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-1527.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-204.74
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,4424
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-1297.17
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-154.15
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,1021.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-113.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-72.03
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,1818
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,-228.18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mulberry Manor Care Limited,Supporting People - Independent Sector Residential,11838050,45327,622
