BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11520741,45027,679.98
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11520742,45027,368.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520743,45042,5.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520744,45042,188.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520745,45042,9.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520746,45042,44.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520747,45042,2.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520748,45042,36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520749,45042,35.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520750,45042,77.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520751,45042,188.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11520752,45042,13.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11520830,45022,54
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Brunts Academy,Schools Funding,11520843,45035,1000
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Oakley Fencing Contractors Ltd,Landscaping,11521367,45022,2965
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11521396,45027,298.6
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,A1 Taxis Rotherham Ltd,Taxi Mini Bus Coach Operations,11521401,45029,60
Rotherham Metropolitan Borough Council,Finance & Customer Services,A1 Taxis Rotherham Ltd,Taxi Mini Bus Coach Operations,11521401,45029,20
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,4237.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,4240.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,1992.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,14218.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,4418.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,17201.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,796.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,7107.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Graitec Ltd,Technology,11521418,45036,14211.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,Outlook Training Services,Training Services,11521427,45029,1245
Rotherham Metropolitan Borough Council,Regeneration & Environment,Outlook Training Services,Training Services,11521427,45029,1245
Rotherham Metropolitan Borough Council,Regeneration & Environment,Outlook Training Services,Training Services,11521427,45029,1245
Rotherham Metropolitan Borough Council,Adult Care & Housing,Tynetec - Legrand Electric Ltd,Health And Hygiene Equipment,11521458,45048,507
Rotherham Metropolitan Borough Council,Central Services,Insight Direct (Uk) Ltd,Technology,11521491,45027,33863.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,Yorkshire Purchasing Organisation,Food And Drink,11521529,45029,-50.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Agiito,Public Transport,11521546,45029,23.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Agiito,Public Transport,11521547,45029,33.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Agiito,Public Transport,11521551,45029,25.8
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Tusker Direct,Fleet Hire And Purchase Financing,11521554,45040,402.87
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Manuel Kaska,Training Services,11521564,45027,1500
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Mr Samuel Jones,Legal Services,11521568,45042,1000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Sand & Gravel Co. Ltd,Building Materials,11521924,45030,1465.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Axbury Events Limited,Food And Drink,11521928,45029,674.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hibbard Works Ltd,Landscaping,11521969,45022,3500
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Hibbard Works Ltd,Landscaping,11521969,45022,2090
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Providence Maintenance & Electrical,Repair And Maintenance,11522020,45033,569
Rotherham Metropolitan Borough Council,Adult Care & Housing,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11522527,45034,23.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523136,45042,667.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523137,45027,149.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523138,45027,659.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523139,45027,112.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523140,45027,196.31
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523141,45027,253.95
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11523142,45027,743.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Certas Energy Uk Limited,Energy,11523546,45042,11499.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,B&W Beds Ltd,Furnishing And Furbishing,11523616,45029,716.67
Rotherham Metropolitan Borough Council,Finance & Customer Services,Ricoh Uk Ltd,Photocopiers And Mfds,11523625,45027,-69.85
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11523634,45030,40
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rightmove,Rent Lease & Property Management,11523635,45027,570
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11523646,45027,385
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ian Siddall,Taxi Mini Bus Coach Operations,11523656,45028,2314.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ian Siddall,Taxi Mini Bus Coach Operations,11523656,45028,730.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Prism Medical Uk Ltd,Lifts And Adaptation,11523787,45027,2027.69
Rotherham Metropolitan Borough Council,Finance & Customer Services,Ricoh Uk Ltd,Photocopiers And Mfds,11523810,45027,5.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cambridge Publishers Ltd,Advertising Services,11523841,45033,814
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Wow Foundation,Sporting Entertainment & Culture,11523893,45037,1452.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fred Camm Recovery Ltd,Transport Services,11523937,45036,90.6
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11523939,45022,5.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fred Camm Recovery Ltd,Transport Services,11524329,45036,89.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11524456,45030,150.17
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524470,45041,467.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524472,45041,324.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524473,45027,135.98
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524474,45041,133.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524475,45041,94.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11524476,45027,604.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Aecom Infrastructure & Environment Uk,Consultancy,11524493,45022,-6585.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Aecom Infrastructure & Environment Uk,Consultancy,11524494,45022,-5383.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Aecom Infrastructure & Environment Uk,Consultancy,11524495,45022,-5555.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Aecom Infrastructure & Environment Uk,Consultancy,11524496,45022,5301.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Aecom Infrastructure & Environment Uk,Consultancy,11524497,45022,1636.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Westonwilliamson And Partners Llp,Consultancy,11524507,45030,43851.75
Rotherham Metropolitan Borough Council,Finance & Customer Services,Softcat Ltd,Technology,11524511,45027,26853.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Turvey Consultancy Limited,Licence & Professional Fees,11524534,45043,4260
Rotherham Metropolitan Borough Council,Regeneration & Environment,Direct Traffic Management Ltd,Road Markings And Traffic Management,11524548,45022,1273.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,One51 Es Plastics (Uk) Ltd,Waste Disposal Inc Skip Hire,11524554,45022,11712
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rachel Dickinson Ltd,Advertising Services,11524574,45022,900
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bzeb Ltd,Taxi Mini Bus Coach Operations,11524578,45028,3591
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bzeb Ltd,Taxi Mini Bus Coach Operations,11524578,45028,684
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bzeb Ltd,Taxi Mini Bus Coach Operations,11524579,45028,3582
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bzeb Ltd,Taxi Mini Bus Coach Operations,11524579,45028,535.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sheffield Tachograph & Tail Lift,Transport Services,11524582,45030,1773.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wybone Ltd,Waste Disposal Inc Skip Hire,11524660,45022,28500
Rotherham Metropolitan Borough Council,Adult Care & Housing,Sheffield City Council,Local Authority Spend,11524700,45029,2059.38
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,City Of Bradford Mdc,Local Authority Spend,11524701,45022,600
Rotherham Metropolitan Borough Council,Adult Care & Housing,Sheffield City Council,Local Authority Spend,11524722,45043,86306.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11524726,45022,276.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11525104,45022,82.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11525843,45029,25345
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Ethnic Minority Alliance Ltd,Supporting Minorities & Communities,11525890,45035,13500
Rotherham Metropolitan Borough Council,Adult Care & Housing,Carole White,Comprehensive Health Services,11526014,45033,206.55
Rotherham Metropolitan Borough Council,Adult Care & Housing,Carole White,Comprehensive Health Services,11526014,45033,1080
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rebecca Fadairo,Supporting People - Mental Health,11526024,45033,97.65
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rebecca Fadairo,Supporting People - Mental Health,11526024,45033,1350
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hibbard Works Ltd,Landscaping,11526089,45022,2100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11526141,45027,76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11526143,45041,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11526145,45041,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11526148,45041,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11526149,45041,40
Rotherham Metropolitan Borough Council,Regeneration & Environment,Northern Powergrid (Yorkshire) Plc,Street Lighting Materials,11526158,45036,1505.27
Rotherham Metropolitan Borough Council,Adult Care & Housing,Jla Total Care Ltd,Domestic And Commercial Appliances,11526186,45030,644
Rotherham Metropolitan Borough Council,Adult Care & Housing,Parity Community Support Ltd,Respite Care Services,11526187,45028,1196.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Reach And Rescue Ltd,Water Safety Equipment,11526196,45028,574
Rotherham Metropolitan Borough Council,Regeneration & Environment,Reach And Rescue Ltd,Water Safety Equipment,11526196,45028,756
