BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11711507,45212,-273.35
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Broad Horizons Social Care Ltd,Supporting People - Learning Disabilities,11711508,45208,476.13
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11711517,45215,12090
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Alzheimers & Dementia Products Ltd,Health And Hygiene Equipment,11711518,45205,1249.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Helen Cook Consulting,Supporting People - Mental Health,11711519,45204,1925
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Dr L Seelam,Supporting People - Mental Health,11711524,45211,2417.12
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Equipt Therapeutic Services Ltd,Supporting People - Adoptions,11711525,45205,750
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11711526,45219,1006.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11711527,45219,1006.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711528,45215,5282.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711528,45215,-1187.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711529,45215,5282.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711529,45215,-1187.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711530,45215,5282.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711530,45215,-1187.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711531,45215,4605.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711531,45215,-1035.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711532,45215,5418
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11711532,45215,-1218
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711533,45229,3495.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711534,45226,10642.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711535,45229,341.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711536,45219,8657.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711537,45229,6961.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711538,45232,427.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711539,45229,541.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711540,45229,1169.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11711541,45229,354.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Cctv Or Alarm Installation And Maintenance,11711542,45209,300
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11711543,45217,958.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Asd Lighting Plc,Street Lighting Materials,11711544,45210,23100
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Equans Regeneration Ltd,New Build & Major Refurb Trades,11711545,45205,276.88
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Equans Regeneration Ltd,New Build & Major Refurb Trades,11711545,45205,845.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Equans Regeneration Ltd,New Build & Major Refurb Trades,11711545,45205,6508.7
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Equans Regeneration Ltd,New Build & Major Refurb Trades,11711545,45205,11707.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11711557,45215,13.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711576,45205,269.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711578,45205,239.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711579,45205,80
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711580,45205,90
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711581,45205,52.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711582,45205,285
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Sure Maintenance Ltd,Repair And Maintenance,11711583,45205,90
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711584,45205,80
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711585,45205,108.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11711586,45205,89.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Certas Energy Uk Limited,Fuel/Heating Oil,11711587,45216,38246.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Keyline Builders Merchants Ltd,Re-Instatement Materials,11711589,45208,1849.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ustigate Limited,Repair And Maintenance,11711591,45209,3395
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Carole White,Comprehensive Health Services,11711597,45211,973.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11711601,45208,352.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11711602,45208,98.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711603,45224,-801.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711604,45224,-873.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711605,45224,-585.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711606,45224,-571.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711607,45224,-539.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711608,45224,-545.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711609,45224,508.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711610,45224,565.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711611,45224,158.48
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Npower,Energy,11711612,45224,21.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11711613,45224,30.71
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11711617,45212,189.2
Rotherham Metropolitan Borough Council,Finance & Customer Services,Jbb Investigations,Levy Charges Or Fees,11711795,45208,85.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Osi Ltd,Stationery Furniture & It Consumables,11711796,45209,600
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Elior Uk Plc,Food And Drink,11711797,45223,1482.5
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Elior Uk Plc,Hotel Accommodation & Conferencing,11711798,45219,1702.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,100.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,268.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,343.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,335.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,407.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,283.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,400.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,577.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,871.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,500.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,207.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,387.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,337.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,622.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,662.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,417.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,692.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,171.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,582.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,336.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,636.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,1404.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,231.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,229.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,900.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,268.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,241.77
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,264.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,550.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,391.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,433.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,862.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,429.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,490.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,395.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,350.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,281.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,223.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,428.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,523.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,383.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,337.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,534.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,367.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,544.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,285.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,513.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,405.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,494.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,980.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11711799,45205,3233.11
