Payment Date,Description,Gross Amount,Supplier Name
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
 09-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 09-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 09-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 09-Mar-23,Hired Vehicles,£506.69,Arnold Clark Finance Ltd
16-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 16-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 16-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 16-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
16-Mar-23,Building Reactive Maintenance,£505.50, Graham Asset Management Ltd 
 16-Mar-23,Operational Equipment,£505.44,Redacted
02-Mar-23,Uniform and Clothing,£504.26,Redacted
23-Mar-23,Vehicle Repairs,£504.00, Rybrook Cars Ltd ( Chester) 
 16-Mar-23,Uniform and Clothing,£503.40,Giffard Newton & Sons Ltd
09-Mar-23,Building Customer Spend,£503.21, Redacted 
 09-Mar-23,Electrical Reactive Maintenance,£502.25,BAM FM Ltd
23-Mar-23,Cleaning and Domestic Supplies,£500.88, Arrow County Supplies 
16-Mar-23,Services and Legal Expenses,£500.00, Cross Lane United Church 
