"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Company,Supplier Number,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount,
WF,SU000284    ,SU398955,LOGIC PLUMBING HEATING AND ELECTRICAL,07/09/2023,147338,THRIVING COMMUNITIES,HOUSING                       ,ED01200,ED00HEART OF CUMBRIA          ,REPAIRS & MAINTENANCE,Revenue,1,494.19,
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,06/09/2023,146841,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106001,PENRITH STORES                ,OPERATIONAL MATERIALS OTHR,Revenue,1,331.90,
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,06/09/2023,146843,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106001,PENRITH STORES                ,OPERATIONAL MATERIALS OTHR,Revenue,1,409.80,
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,13/09/2023,153180,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,1,"8,576.60",
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,13/09/2023,153180,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,2,451.40,
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,13/09/2023,153180,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,WIP RETENTIONS,Capital,3,-451.40,
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,13/09/2023,153183,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLHTBS,H&T Bridges & Struct South Lks,WIP RETENTIONS,Capital,1,"10,286.67",
WF,SU000317    ,SU445287,METCALFE PLANT & TOOL HIRE,14/09/2023,153859,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QRDSAFE,A592/A684 Road Safety Fnd Sch ,HIGHWAYS: CONTRACTOR,Capital,1,"20,807.85",
WF,SU000331    ,SU464943,CHRIS MURPHY ELECTRICAL LTD,13/09/2023,153097,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312801,PENNINGTON C OF E SCHOOL      ,BUILDING REPAIRS,Revenue,1,"1,397.31",
WF,SU000352    ,SU494427,ON LINE SYSTEMS,18/09/2023,155223,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250201,BRISBANE PARK COUNTY INFANT SC,TELEPHONE LINE CHARGES,Revenue,1,260.63,
WF,SU000373    ,SU523911,PK ELECTRICAL (CARLISLE)LT,19/09/2023,156066,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QPCMSCH,Prioritised Cap Maint Projects,CAPITAL ADDITIONS - OTHER,Capital,1,"77,065.98",
WF,SU000384    ,SU539355,QUALITY FLOORING,14/09/2023,153552,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1252101,BARROW DANE GHYLL SCHOOL      ,LECTURERS FEES,Revenue,1,"3,640.00",
WF,SU000384    ,SU539355,QUALITY FLOORING,21/09/2023,159863,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1101101,BARROW HINDPOOL NURSERY SCHOOL,REPAIRS & MAINTENANCE,Revenue,1,"2,160.00",
WF,SU000384    ,SU539355,QUALITY FLOORING,28/09/2023,167041,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,BUILDING REPAIRS,Revenue,1,"1,522.00",
WF,SU000429    ,SU602535,GEORGE SHEPHERD LTD,19/09/2023,155913,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1306401,KENDAL VICARAGE PARK SCHOOL   ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,677.68,
WF,SU000429    ,SU602535,GEORGE SHEPHERD LTD,20/09/2023,159382,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1306401,KENDAL VICARAGE PARK SCHOOL   ,BUILDING REPAIRS,Revenue,1,397.00,
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,1,"9,012.38",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,2,"9,012.34",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,3,"9,012.34",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,4,"9,012.34",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,5,"9,012.34",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,6,"9,012.34",
WF,SU000457    ,SU641847,STOBBARTS LTD,27/09/2023,166228,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,CAPITAL ADDITIONS - OTHER,Capital,7,"9,012.34",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,323.00,
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,2,"3,919.33",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,3,"4,871.00",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,4,"4,883.00",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,5,"4,963.00",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,04/09/2023,141262,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,6,"4,781.08",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,11/09/2023,149308,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,QCORPPM,Corporate Property Plan Maint ,CAPITAL ADDITIONS - OTHER,Capital,1,"3,214.50",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,18/09/2023,155457,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,QCORPPM,Corporate Property Plan Maint ,CAPITAL ADDITIONS - OTHER,Capital,1,"3,059.60",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,19/09/2023,156067,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QHNEEDS,High Needs Provision          ,CAPITAL ADDITIONS - OTHER,Capital,1,"62,021.78",
WF,SU000473    ,SU664311,MICHAEL THOMPSON LTD,20/09/2023,159488,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QHNEEDS,High Needs Provision          ,CAPITAL ADDITIONS - OTHER,Capital,1,"6,320.00",
WF,SU000480    ,SU674139,TOP NOTCH CONTRACTORS LTD,12/09/2023,149903,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QPCMSCH,Prioritised Cap Maint Projects,CAPITAL ADDITIONS - OTHER,Capital,1,"156,430.90",
WF,SU000480    ,SU674139,TOP NOTCH CONTRACTORS LTD,12/09/2023,149904,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QPCMSCH,Prioritised Cap Maint Projects,CAPITAL ADDITIONS - OTHER,Capital,1,"101,308.52",
WF,SU000480    ,SU674139,TOP NOTCH CONTRACTORS LTD,28/09/2023,166982,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QPCMSCH,Prioritised Cap Maint Projects,CAPITAL ADDITIONS - OTHER,Capital,1,"13,783.58",
WF,SU000499    ,SU700815,T WARD & SON LTD,01/09/2023,140635,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"5,386.00",
WF,SU000499    ,SU700815,T WARD & SON LTD,01/09/2023,140670,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"9,229.97",
WF,SU000499    ,SU700815,T WARD & SON LTD,12/09/2023,149557,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"7,662.53",
WF,SU000499    ,SU700815,T WARD & SON LTD,12/09/2023,149827,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,BUILDING REPAIRS,Revenue,1,337.84,
WF,SU000499    ,SU700815,T WARD & SON LTD,13/09/2023,153025,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,BUILDING REPAIRS,Revenue,1,"5,130.34",
WF,SU000499    ,SU700815,T WARD & SON LTD,18/09/2023,155201,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,BUILDING REPAIRS,Revenue,1,"1,044.50",
WF,SU000499    ,SU700815,T WARD & SON LTD,18/09/2023,155216,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250901,BARROW GREENGATE JNR SCHOOL   ,BUILDING REPAIRS,Revenue,1,"17,751.35",
WF,SU000499    ,SU700815,T WARD & SON LTD,21/09/2023,159976,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"6,674.85",
WF,SU000506    ,SU710643,WEST COAST THERMAL,20/09/2023,159303,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1701301,SANDSIDE LODGE SCHOOL         ,BUILDING REPAIRS,Revenue,1,"1,125.00",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,05/08/2023,115677,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIPMENT,Revenue,1,"5,355.00",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,24/08/2023,134941,ADULT SERVICES,SERVICE PROVISION             ,3360051,ICES CHILDRENS EQUIPMENT      ,CSDP EQUIPMENT,Revenue,1,321.38,
WF,SU000507    ,SU712047,PRISM MEDICAL UK,01/09/2023,140654,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"2,171.00",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,02/09/2023,140760,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIPMENT,Revenue,1,581.26,
WF,SU000507    ,SU712047,PRISM MEDICAL UK,07/09/2023,147345,ADULT SERVICES,SERVICE PROVISION             ,3360041,ICES NHS EQUIPMENT            ,CSDP EQUIPMENT,Revenue,1,"1,657.81",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,07/09/2023,147567,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIPMENT,Revenue,1,"1,576.18",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,12/09/2023,149576,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"6,526.01",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,14/09/2023,153860,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"1,946.50",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,14/09/2023,153895,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"1,288.64",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,15/09/2023,154702,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIPMENT,Revenue,1,"3,570.00",
WF,SU000507    ,SU712047,PRISM MEDICAL UK,20/09/2023,159524,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIPMENT,Revenue,1,"8,098.53",
WF,SU000529    ,SU742935,L & W WILSON ENDMOOR LTD,26/09/2023,162707,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,SLGDS21,SL Dangerous Structures       ,SLDC Dangerous Structures Exps,Revenue,1,346.81,
WF,SU000529    ,SU742935,L & W WILSON ENDMOOR LTD,27/09/2023,166278,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,BA00080,BA00 Work in default          ,REPAIRS & MAINTENANCE,Revenue,1,475.20,
WF,SU000529    ,SU742935,L & W WILSON ENDMOOR LTD,28/09/2023,166637,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,SLGDS21,SL Dangerous Structures       ,SLDC Dangerous Structures Exps,Revenue,1,492.80,
WF,SU000579    ,SU813135,BIGLANDS JOINERY LTD,26/09/2023,162633,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1336101,GRAYRIGG C OF E SCHOOL        ,BUILDING REPAIRS,Revenue,1,"2,962.00",
WF,SU000579    ,SU813135,BIGLANDS JOINERY LTD,26/09/2023,162644,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1336101,GRAYRIGG C OF E SCHOOL        ,BUILDING REPAIRS,Revenue,1,"4,468.00",
WF,SU000579    ,SU813135,BIGLANDS JOINERY LTD,26/09/2023,162653,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1336101,GRAYRIGG C OF E SCHOOL        ,BUILDING REPAIRS,Revenue,1,"3,954.85",
WF,SU000613    ,SU860871,OCEAN CONSTRUCTION LTD,01/09/2023,140652,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"9,966.40",
WF,SU000613    ,SU860871,OCEAN CONSTRUCTION LTD,28/09/2023,166721,BARROW COST CENTRES,,BA00570,BA00 Walney Community Centre  ,REPAIRS & MAINTENANCE,Revenue,1,"55,008.09",
WF,SU000650    ,SU912819,A K FENCING,05/09/2023,141557,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1162301,SHT STY SCH- FNESS & STH LAKES,BUILDING REPAIRS,Revenue,1,"4,035.00",
WF,SU000650    ,SU912819,A K FENCING,26/09/2023,162581,THRIVING COMMUNITIES,HOUSING                       ,BA00918,BA00 Housing repairs control a,REPAIRS & MAINTENANCE,Revenue,1,"1,145.00",
WF,SU000650    ,SU912819,A K FENCING,26/09/2023,162586,THRIVING COMMUNITIES,HOUSING                       ,BA00202,BA00 Tenant demand maintenance,BBC HRA Routine Maintenance,Revenue,1,"1,075.00",
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148533,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDNPRN,Devolved to LC NPRN Eden      ,HIGHWAYS: CONTRACTOR,Capital,1,"15,513.05",
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148533,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDNPRN,Devolved to LC NPRN Eden      ,HIGHWAYS: CONTRACTOR,Capital,2,646.38,
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148533,COUNTY COST CENTRES,,2708202,CONTRACT RETENTION            ,CREDITORS CAPITAL,Capital,3,-646.38,
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148534,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDEPOT,Addl Pothole Reps Eden        ,HIGHWAYS: CONTRACTOR,Capital,1,"125,413.88",
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148534,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDEPOT,Addl Pothole Reps Eden        ,HIGHWAYS: CONTRACTOR,Capital,2,"5,225.58",
WF,SU000660    ,SU926859,HANSON CONTRACTING,08/09/2023,148534,COUNTY COST CENTRES,,2708202,CONTRACT RETENTION            ,CREDITORS CAPITAL,Capital,3,"-5,225.58",
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,1,15.96,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,2,172.88,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143201,LANDLORD-OFFICE ACCOMM        ,GROUNDS MAINTENANCE,Revenue,3,52.95,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142401,PROPERTY DISPOSAL             ,GROUNDS MAINTENANCE,Revenue,4,149.26,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,5,281.55,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,6,28.01,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142501,SURPLUS PROPERTIES            ,GROUNDS MAINTENANCE,Revenue,7,121.67,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,8,147.38,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,9,14.16,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142501,SURPLUS PROPERTIES            ,GROUNDS MAINTENANCE,Revenue,10,222.52,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,11,10.08,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,12,60.01,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,13,48.18,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,14,10.08,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,15,114.43,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,16,313.87,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,17,855.79,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143201,LANDLORD-OFFICE ACCOMM        ,GROUNDS MAINTENANCE,Revenue,18,754.06,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142301,EST MGMT- OFFICE ACCOM        ,GROUNDS MAINTENANCE,Revenue,19,10.08,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1566701,CHILDRENS RES CARE PROV - EAST,GROUNDS MAINTENANCE,Revenue,20,137.44,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,21,101.21,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,22,12.99,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142301,EST MGMT- OFFICE ACCOM        ,GROUNDS MAINTENANCE,Revenue,23,16.34,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142301,EST MGMT- OFFICE ACCOM        ,GROUNDS MAINTENANCE,Revenue,24,29.31,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,25,53.81,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,26,369.28,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,27,12.85,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,28,504.55,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,29,53.97,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,30,10.08,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,31,14.67,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1662201,FAST B&SL                     ,GROUNDS MAINTENANCE,Revenue,32,111.79,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145301,LANDLORD - LIBRARIES          ,GROUNDS MAINTENANCE,Revenue,33,10.08,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,34,160.38,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1566501,HART STREET                   ,GROUNDS MAINTENANCE,Revenue,35,87.69,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145601,LANDLORD - HIGHWAYS           ,GROUNDS MAINTENANCE,Revenue,36,149.95,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,37,245.10,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7145001,LANDLORD - ADULTS             ,GROUNDS MAINTENANCE,Revenue,38,99.57,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7142301,EST MGMT- OFFICE ACCOM        ,GROUNDS MAINTENANCE,Revenue,39,12.80,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,GROUNDS MAINTENANCE,Revenue,40,21.84,
WF,SU000677    ,SU950727,WORKS 4 YOU LTD,18/09/2023,155458,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885001,INDUSTRIAL ESTATES MAINT      ,GROUNDS MAINTENANCE,Revenue,41,60.01,
