Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
128057941,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.38
128057941,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.03
128057941,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,52.02
128057941,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.56
128057729,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,53.14
128057619,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,115.40
128035233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,49.43
127948233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.55
133856233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,27/03/2024,1.66
133856233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,27/03/2024,1.48
132368233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,22/03/2024,1.66
131976233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,29.33
131973233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,"1,321.56"
131589297,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,641.28
130831233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,48.55
130236277,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,3.47
130236277,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,3.90
130236277,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,8.73
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,1.55
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,1.66
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,3.64
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,61.88
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,17.37
129956233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,11/03/2024,16.03
128062114,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.38
128060442,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,32.16
128057930,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,900.00"
128405267,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,51.36
128405264,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,253.02
128405264,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,654.29
128059085,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,501.24
128059062,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,84.34
131975233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,18.65
131975233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,46.92
131970233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,8.67
131110242,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,15/03/2024,"1,280.00"
130884233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,15/03/2024,0.94
130880233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,15/03/2024,548.07
130482233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,1.97
130482233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,3.75
130118233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,163.65
129902233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,08/03/2024,194.40
129902233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,08/03/2024,41.91
129906233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,08/03/2024,9.07
129906233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,08/03/2024,111.60
129962233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,08/03/2024,6.95
129186331,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,548.07
129186331,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,53.21
129186444,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,16.80
129186444,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,116.40
129157233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,977.96
129186241,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,141.75
128339233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,91.53
128377233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,548.07
128322233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,06/03/2024,764.51
128229241,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,04/03/2024,45.00
128062519,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,38.48
128062519,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,181.00
128062303,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,895.36
128062379,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,100.89
128062379,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,30.27
128062317,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,57.00
128062053,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.30
128061752,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,45.00
128061546,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,800.33
128061620,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,548.07
128060413,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,84.15
128060392,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.04
128060287,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,140.96
128060276,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,56.36
128060209,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,51.80
128060209,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,225.39
128060224,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,058.66"
128060037,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,97.56
128059703,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.95
128059703,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.48
128059613,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,6.72
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.97
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,180.89
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,37.24
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,129.42
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,99.73
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,94.64
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,66.40
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,92.78
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,57.78
128062999,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,9.52
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.55
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,49.43
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,19.93
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,9.58
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.74
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.50
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,37.24
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,108.18
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,41.58
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,41.59
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,12.98
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,174.59
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,108.18
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,24.20
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,27.10
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,34.32
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.28
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.08
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,174.59
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,211.01
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,6.80
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.74
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,174.59
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,34.32
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,32.06
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,19.64
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,41.58
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,26.70
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,13.95
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,29.76
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,10.29
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,42.12
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.08
128061484,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,995.00
128061484,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,30.27
128061506,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.55
128061506,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,14.77
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,49.43
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,17.67
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,148.29
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,174.59
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,13.60
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,55.86
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,69.10
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,50.20
